task_id,department,section_id,location_reference_type,location_reference_id,start_km,end_km,defect_type,severity_class,logged_date,target_completion_date,deferred_count,status,overdue_days,required_resource_type,estimated_duration_minutes,gps_latitude,gps_longitude,mapped_chainage_km,spatial_mapping_method,spatial_mapping_confidence,srs,seasonal_risk_score,live_weather_severity,live_weather_risk_score,weather_maintenance_suitability,seasonal_risk_factor,criticality_score,priority_rank,priority_band,cluster_id,cluster_size,departments_involved,integrated_block_candidate,spatial_overlap_score,traffic_feasible,machine_feasible,crew_feasible,time_feasible,spatially_feasible,weather_feasible,overall_feasible,rejection_reason
TMS_TASK_010728,Engineering,SEC_045,CHAINAGE,TMS_TASK_010728,181.655,182.982,Rail Fracture Risk,B,2024-01-21,2024-02-10,0,Completed,325,Engineering crew,180,10.966485,78.949703,182.319,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_017521,Engineering,SEC_045,CHAINAGE,TMS_TASK_017521,181.65,183.014,Track Parameter Deviation,A,2024-12-22,2024-12-24,0,Open,7,Tamping Machine,90,10.966485,78.949703,182.332,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,57.61,64245,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_022793,Engineering,SEC_045,CHAINAGE,TMS_TASK_022793,182.26,182.41,Track Parameter Deviation,B,2024-07-22,2024-08-08,1,Deferred,145,Tamping Machine,90,10.966485,78.949703,182.335,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,67.45,36608,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_028542,Engineering,SEC_045,CHAINAGE,TMS_TASK_028542,181.677,182.998,Ballast Issue,C,2024-03-11,2024-04-18,3,Deferred,257,Ballast Cleaning Machine,120,10.966485,78.949703,182.337,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,60.98,62305,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_008643,Engineering,SEC_045,CHAINAGE,TMS_TASK_008643,181.607,183.084,Deep Screening Overdue,B,2024-11-16,2024-11-27,0,Open,34,Ballast Cleaning Machine,240,10.966485,78.949703,182.346,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,62.94,61517,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_002305,Engineering,SEC_045,CHAINAGE,TMS_TASK_002305,181.9,182.798,Ballast Issue,B,2024-02-29,2024-03-09,0,Completed,297,Ballast Cleaning Machine,120,10.966485,78.949703,182.349,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_017095,Engineering,SEC_045,CHAINAGE,TMS_TASK_017095,181.962,182.763,Deep Screening Overdue,C,2024-08-16,2024-09-10,1,Open,112,Ballast Cleaning Machine,240,10.966485,78.949703,182.363,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,52.71,66410,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_005050,Engineering,SEC_045,CHAINAGE,TMS_TASK_005050,182.06,182.735,Ballast Issue,B,2024-12-23,2025-01-03,0,Open,0,Ballast Cleaning Machine,120,10.966485,78.949703,182.398,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,30.05,77903,Medium,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_014060,Engineering,SEC_045,CHAINAGE,TMS_TASK_014060,182.183,182.67,Track Parameter Deviation,A,2024-01-03,2024-01-07,0,Completed,359,Tamping Machine,90,10.966485,78.949703,182.426,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_005243,Engineering,SEC_045,CHAINAGE,TMS_TASK_005243,182.317,182.536,Deep Screening Overdue,B,2024-12-18,2024-12-27,0,Completed,4,Ballast Cleaning Machine,240,10.966485,78.949703,182.427,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,33.53,77366,Medium,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_015358,Engineering,SEC_045,CHAINAGE,TMS_TASK_015358,182.02,182.851,Track Parameter Deviation,B,2024-01-14,2024-01-26,2,Deferred,340,Tamping Machine,90,10.966485,78.949703,182.435,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,71.85,33663,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_005056,Engineering,SEC_045,CHAINAGE,TMS_TASK_005056,181.706,183.179,Ballast Issue,B,2024-08-12,2024-09-01,2,Deferred,121,Ballast Cleaning Machine,120,10.966485,78.949703,182.442,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,71.85,33663,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_029085,Engineering,SEC_045,CHAINAGE,TMS_TASK_029085,181.844,183.072,Weld Failure,A,2024-03-28,2024-04-03,0,Completed,272,Engineering crew,120,10.966485,78.949703,182.458,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_023233,Engineering,SEC_045,CHAINAGE,TMS_TASK_023233,182.003,182.944,Rail Fracture Risk,C,2024-01-01,2024-01-23,0,Open,343,Engineering crew,180,10.966485,78.949703,182.474,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,48.3,68883,Medium,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_002164,Engineering,SEC_045,CHAINAGE,TMS_TASK_002164,182.133,182.817,Deep Screening Overdue,B,2024-12-17,2024-12-28,0,Deferred,3,Ballast Cleaning Machine,240,10.966485,78.949703,182.475,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,33.22,77455,Medium,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_015037,Engineering,SEC_045,CHAINAGE,TMS_TASK_015037,181.992,182.998,Track Parameter Deviation,B,2024-09-08,2024-09-29,2,Open,93,Tamping Machine,90,10.966485,78.949703,182.495,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,71.85,33663,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_019042,Engineering,SEC_045,CHAINAGE,TMS_TASK_019042,181.761,183.258,Rail Fracture Risk,A,2024-02-15,2024-02-18,0,Completed,317,Engineering crew,180,10.966485,78.949703,182.51,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_004515,Engineering,SEC_045,CHAINAGE,TMS_TASK_004515,181.82,183.202,Track Parameter Deviation,B,2024-04-30,2024-05-15,0,Completed,230,Tamping Machine,90,10.966485,78.949703,182.511,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_004249,Engineering,SEC_045,CHAINAGE,TMS_TASK_004249,182.292,182.736,Weld Failure,A,2024-01-23,2024-01-29,0,In-Progress,337,Engineering crew,120,10.966485,78.949703,182.514,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_024351,Engineering,SEC_045,CHAINAGE,TMS_TASK_024351,182.336,182.693,Track Parameter Deviation,C,2024-01-03,2024-01-28,0,Completed,338,Tamping Machine,90,10.966485,78.949703,182.514,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,48.3,68883,Medium,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_026831,Engineering,SEC_045,CHAINAGE,TMS_TASK_026831,182.0,183.036,Track Parameter Deviation,A,2024-07-03,2024-07-05,0,Completed,179,Tamping Machine,90,10.966485,78.949703,182.518,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_028551,Engineering,SEC_045,CHAINAGE,TMS_TASK_028551,182.282,182.773,Track Parameter Deviation,B,2024-06-19,2024-06-27,0,In-Progress,187,Tamping Machine,90,10.966485,78.949703,182.528,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_019780,Engineering,SEC_045,CHAINAGE,TMS_TASK_019780,181.999,183.076,Rail Fracture Risk,B,2024-12-23,2025-01-02,0,Open,0,Engineering crew,180,10.966485,78.949703,182.537,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,30.05,77903,Medium,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_008138,Engineering,SEC_045,CHAINAGE,TMS_TASK_008138,181.792,183.288,Ballast Issue,C,2024-03-21,2024-04-17,0,Open,258,Ballast Cleaning Machine,120,10.966485,78.949703,182.54,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,48.3,68883,Medium,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_015735,Engineering,SEC_045,CHAINAGE,TMS_TASK_015735,182.355,182.73,Track Parameter Deviation,C,2024-05-17,2024-06-25,4,Deferred,189,Tamping Machine,90,10.966485,78.949703,182.542,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,65.79,39346,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_013671,Engineering,SEC_045,CHAINAGE,TMS_TASK_013671,182.111,182.973,Rail Fracture Risk,B,2024-09-20,2024-10-11,0,Open,81,Engineering crew,180,10.966485,78.949703,182.542,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_015256,Engineering,SEC_045,CHAINAGE,TMS_TASK_015256,182.286,182.811,Track Parameter Deviation,A,2024-02-24,2024-02-28,1,In-Progress,307,Tamping Machine,90,10.966485,78.949703,182.548,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,87.36,2537,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_001154,Engineering,SEC_045,CHAINAGE,TMS_TASK_001154,181.898,183.233,Ballast Issue,A,2024-07-23,2024-07-30,0,Completed,154,Ballast Cleaning Machine,120,10.966485,78.949703,182.565,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_007229,Engineering,SEC_045,CHAINAGE,TMS_TASK_007229,182.066,183.069,Rail Fracture Risk,B,2024-06-17,2024-07-01,0,Completed,183,Engineering crew,180,10.966485,78.949703,182.567,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_028329,Engineering,SEC_045,CHAINAGE,TMS_TASK_028329,182.346,182.823,Weld Failure,A,2024-05-15,2024-05-20,3,In-Progress,225,Engineering crew,120,10.966485,78.949703,182.584,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,96.41,819,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_028033,Engineering,SEC_045,CHAINAGE,TMS_TASK_028033,181.911,183.302,Rail Fracture Risk,A,2024-02-01,2024-02-05,0,Completed,330,Engineering crew,180,10.966485,78.949703,182.606,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_015575,Engineering,SEC_045,CHAINAGE,TMS_TASK_015575,182.008,183.209,Track Parameter Deviation,B,2024-12-03,2024-12-24,4,Open,7,Tamping Machine,90,10.966485,78.949703,182.608,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,54.43,66119,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_009248,Engineering,SEC_045,CHAINAGE,TMS_TASK_009248,182.385,182.833,Rail Fracture Risk,A,2024-05-08,2024-05-11,0,Open,234,Engineering crew,180,10.966485,78.949703,182.609,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_023278,Engineering,SEC_045,CHAINAGE,TMS_TASK_023278,182.332,182.894,Deep Screening Overdue,B,2024-09-16,2024-10-07,0,Completed,85,Ballast Cleaning Machine,240,10.966485,78.949703,182.613,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_015789,Engineering,SEC_045,CHAINAGE,TMS_TASK_015789,182.206,183.034,Deep Screening Overdue,B,2024-08-18,2024-09-03,0,Deferred,119,Ballast Cleaning Machine,240,10.966485,78.949703,182.62,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_008060,Engineering,SEC_045,CHAINAGE,TMS_TASK_008060,182.559,182.684,Ballast Issue,B,2024-12-22,2025-01-03,0,Completed,0,Ballast Cleaning Machine,120,10.966485,78.949703,182.621,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,30.05,77903,Medium,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_002785,Engineering,SEC_045,CHAINAGE,TMS_TASK_002785,182.482,182.799,Rail Fracture Risk,A,2024-11-15,2024-11-18,0,Completed,43,Engineering crew,180,10.966485,78.949703,182.641,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.53,27284,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_019389,Engineering,SEC_045,CHAINAGE,TMS_TASK_019389,182.612,182.679,Track Parameter Deviation,C,2024-01-14,2024-02-10,4,Deferred,325,Tamping Machine,90,10.966485,78.949703,182.645,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,65.79,39346,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_013013,Engineering,SEC_045,CHAINAGE,TMS_TASK_013013,182.424,182.866,Track Parameter Deviation,C,2024-07-28,2024-08-14,0,Open,139,Tamping Machine,90,10.966485,78.949703,182.645,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,48.3,68883,Medium,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_008360,Engineering,SEC_045,CHAINAGE,TMS_TASK_008360,182.525,182.909,Weld Failure,A,2024-02-16,2024-02-19,0,Deferred,316,Engineering crew,120,10.966485,78.949703,182.717,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_011352,Engineering,SEC_045,CHAINAGE,TMS_TASK_011352,182.396,183.04,Deep Screening Overdue,C,2024-12-17,2025-01-05,3,Deferred,0,Ballast Cleaning Machine,240,10.966485,78.949703,182.718,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,27.87,78780,Medium,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_015091,Engineering,SEC_045,CHAINAGE,TMS_TASK_015091,182.728,182.806,Ballast Issue,A,2024-07-23,2024-07-29,0,Open,155,Ballast Cleaning Machine,120,10.966485,78.949703,182.767,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_027906,Engineering,SEC_045,CHAINAGE,TMS_TASK_027906,182.662,182.871,Track Parameter Deviation,B,2024-07-16,2024-07-25,0,Open,159,Tamping Machine,90,10.966485,78.949703,182.767,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_005987,Engineering,SEC_045,CHAINAGE,TMS_TASK_005987,182.435,183.106,Rail Fracture Risk,A,2024-07-01,2024-07-04,0,Open,180,Engineering crew,180,10.966485,78.949703,182.77,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_028691,Engineering,SEC_045,CHAINAGE,TMS_TASK_028691,182.242,183.298,Track Parameter Deviation,B,2024-02-19,2024-03-06,0,Completed,300,Tamping Machine,90,10.966485,78.949703,182.77,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_026752,Engineering,SEC_045,CHAINAGE,TMS_TASK_026752,182.637,182.924,Weld Failure,A,2024-09-17,2024-09-21,0,Open,101,Engineering crew,120,10.966485,78.949703,182.781,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_016409,Engineering,SEC_045,CHAINAGE,TMS_TASK_016409,182.21,183.367,Ballast Issue,C,2024-01-07,2024-02-13,0,Deferred,322,Ballast Cleaning Machine,120,10.966485,78.949703,182.788,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,48.3,68883,Medium,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_016576,Engineering,SEC_045,CHAINAGE,TMS_TASK_016576,182.284,183.304,Rail Fracture Risk,B,2024-11-14,2024-11-23,4,Deferred,38,Engineering crew,180,10.966485,78.949703,182.794,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,81.13,28199,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_016724,Engineering,SEC_045,CHAINAGE,TMS_TASK_016724,182.469,183.128,Ballast Issue,C,2024-03-02,2024-04-01,0,Open,274,Ballast Cleaning Machine,120,10.966485,78.949703,182.798,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,48.3,68883,Medium,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_010993,Engineering,SEC_045,CHAINAGE,TMS_TASK_010993,182.366,183.238,Ballast Issue,C,2024-02-12,2024-03-09,0,Open,297,Ballast Cleaning Machine,120,10.966485,78.949703,182.802,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,48.3,68883,Medium,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_028333,Engineering,SEC_045,CHAINAGE,TMS_TASK_028333,182.356,183.249,Deep Screening Overdue,C,2024-06-12,2024-07-24,2,Deferred,160,Ballast Cleaning Machine,240,10.966485,78.949703,182.803,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,56.54,64416,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_012510,Engineering,SEC_045,CHAINAGE,TMS_TASK_012510,182.703,182.963,Track Parameter Deviation,B,2024-10-06,2024-10-14,0,In-Progress,78,Tamping Machine,90,10.966485,78.949703,182.833,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_021042,Engineering,SEC_045,CHAINAGE,TMS_TASK_021042,182.593,183.084,Rail Fracture Risk,A,2024-05-31,2024-06-02,0,Completed,212,Engineering crew,180,10.966485,78.949703,182.839,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_024971,Engineering,SEC_045,CHAINAGE,TMS_TASK_024971,182.495,183.207,Rail Fracture Risk,A,2024-03-23,2024-03-30,0,In-Progress,276,Engineering crew,180,10.966485,78.949703,182.851,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_020895,Engineering,SEC_045,CHAINAGE,TMS_TASK_020895,182.507,183.217,Ballast Issue,C,2024-10-22,2024-11-16,0,Completed,45,Ballast Cleaning Machine,120,10.966485,78.949703,182.862,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,48.3,68883,Medium,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_025183,Engineering,SEC_045,CHAINAGE,TMS_TASK_025183,182.16,183.602,Deep Screening Overdue,B,2024-05-26,2024-06-12,0,Completed,202,Ballast Cleaning Machine,240,10.966485,78.949703,182.881,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_011596,Engineering,SEC_045,CHAINAGE,TMS_TASK_011596,182.676,183.109,Rail Fracture Risk,A,2024-02-15,2024-02-21,0,In-Progress,314,Engineering crew,180,10.966485,78.949703,182.892,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_003402,Engineering,SEC_045,CHAINAGE,TMS_TASK_003402,182.813,182.997,Weld Failure,B,2024-07-26,2024-08-05,0,Deferred,148,Engineering crew,120,10.966485,78.949703,182.905,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_001428,Engineering,SEC_045,CHAINAGE,TMS_TASK_001428,182.548,183.266,Deep Screening Overdue,B,2024-06-29,2024-07-16,0,Deferred,168,Ballast Cleaning Machine,240,10.966485,78.949703,182.907,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_001951,Engineering,SEC_045,CHAINAGE,TMS_TASK_001951,182.172,183.653,Rail Fracture Risk,A,2024-07-29,2024-07-30,0,Completed,154,Engineering crew,180,10.966485,78.949703,182.912,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_029203,Engineering,SEC_045,CHAINAGE,TMS_TASK_029203,182.545,183.286,Rail Fracture Risk,B,2024-05-18,2024-05-30,2,Deferred,215,Engineering crew,180,10.966485,78.949703,182.916,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,71.85,33663,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_025910,Engineering,SEC_045,CHAINAGE,TMS_TASK_025910,182.794,183.043,Weld Failure,A,2024-03-08,2024-03-12,0,In-Progress,294,Engineering crew,120,10.966485,78.949703,182.918,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_023471,Engineering,SEC_045,CHAINAGE,TMS_TASK_023471,182.739,183.11,Weld Failure,A,2024-07-25,2024-07-29,0,Completed,155,Engineering crew,120,10.966485,78.949703,182.925,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,83.65,3477,Critical,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
TMS_TASK_022134,Engineering,SEC_045,CHAINAGE,TMS_TASK_022134,182.241,183.615,Weld Failure,B,2024-08-19,2024-08-26,0,In-Progress,127,Engineering crew,120,10.966485,78.949703,182.928,LINEAR_SEGMENT_INTERPOLATION,0.98,33.2,33.2,5.3,5.3,0.84,0.33,63.22,40989,High,CLUST_SEC_045_0003,186,Engineering,True,1.0,True,True,True,True,True,True,True,NONE
