task_id,criticality_score,priority_band,overall_feasible,rejection_reason
TMS_TASK_008982,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_019482,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_005520,87.36,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_024112,93.62,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_021854,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_009052,71.85,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_011831,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_020143,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_021535,49.82,Medium,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_008471,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_009599,77.55,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_013378,65.96,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_018561,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_011743,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_024393,60.07,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_005237,56.54,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_022299,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_001003,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_019979,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_004371,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_013652,33.22,Medium,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_010121,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_014623,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_005419,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_022265,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_010106,67.9,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_014302,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_012229,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_004740,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_007575,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_012223,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_022091,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_012406,63.01,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_005632,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_011813,27.87,Medium,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_021617,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_021592,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_001975,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_006757,71.5,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_012043,49.82,Medium,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_000134,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_006347,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_016002,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_006904,71.85,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_013551,52.71,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_013096,98.97,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_018617,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_003843,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_017590,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_003611,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_024002,67.45,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_005409,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_008289,65.79,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_008206,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_020171,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_007120,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_010243,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_007852,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_008429,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_011115,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_007788,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_022156,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_011622,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_015355,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_018624,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_020706,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_024369,71.85,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_004615,67.45,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_005254,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_008257,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_004512,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_012825,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_024401,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_022522,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_020911,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_018576,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_001387,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_016855,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_007252,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_008515,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_006714,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_017721,50.7,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_005442,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_010285,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_020324,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_022626,67.45,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_003760,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_012572,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_018076,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_010444,30.05,Medium,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_018832,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_018485,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_021986,67.45,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_024660,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_015367,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_000449,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_022497,62.94,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_021412,98.97,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_015982,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_013950,64.09,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_004787,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_022534,54.73,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_002426,54.01,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_005825,71.85,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_025845,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_017091,98.97,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_011850,96.41,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_012675,87.36,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_008889,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_003215,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_001412,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_024492,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_026532,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_021371,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_010782,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_012324,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_010077,50.5,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_002062,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_006872,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_006771,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_012345,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_004530,66.91,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_017795,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_024133,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_020432,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_024410,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_007590,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_017032,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_018615,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_024057,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_001434,52.71,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_009091,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_006862,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_014530,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_006275,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_020491,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_005799,76.58,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_002604,71.85,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_002634,32.42,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_020729,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_014697,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_006675,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_011280,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_022739,71.85,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_023306,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_007786,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_014669,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_002883,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_005331,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_018882,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_005866,71.85,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_006484,67.9,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_006968,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_023308,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_023339,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_014291,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_004163,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_005990,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_010284,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_012761,23.21,Low,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_021752,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_015365,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_003033,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_014379,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_005044,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_010202,39.0,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_026848,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_007457,87.36,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_014223,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_009131,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_013876,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_020155,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_003448,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_013740,40.21,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_027750,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_004384,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_021440,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_017318,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_007734,49.82,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_013088,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_007626,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_002436,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_002688,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_003259,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_011608,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_020759,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_019834,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_006960,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_006717,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_024770,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_020005,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_016066,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_000079,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_020696,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_004195,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_005727,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_013173,92.61,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_010480,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_013932,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_017415,76.62,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_016857,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_006713,56.54,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_015447,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_013058,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_018107,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_002656,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_020428,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_019931,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_017538,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_024027,67.45,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_018794,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_006397,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_000706,60.98,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_008030,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_012446,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_002489,37.63,Medium,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_000126,98.97,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_006518,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_000131,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_018394,81.11,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_024013,67.45,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_001029,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_015520,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_018727,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_023913,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_023467,48.06,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_023696,66.32,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_020754,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_022022,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_005327,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_024397,56.54,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_007137,52.13,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_009999,49.82,Medium,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_016777,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_005316,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_014769,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_004352,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_019543,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_016780,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_007667,65.79,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_012480,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_000980,48.38,Medium,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_021993,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_012721,67.9,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_019775,48.3,Medium,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_012726,63.22,High,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_018215,98.97,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_006806,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TMS_TASK_022791,63.22,High,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_014273,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_017917,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
TDMS_TASK_016764,83.65,Critical,False,High Traffic Pressure / No Traffic Gap
