task_id,date,department,section_id,severity_level,severity_num,priority_code,priority_rank,estimated_duration_hours,deferred_count,days_until_target,passenger_trains_daily,freight_rakes_daily,total_trains_daily,capacity_utilization_percent,festival_flag,festival_traffic_multiplier,latitude,longitude,status,source_type
SMMS_TASK_017724,2024-08-26,SIGNAL,SEC_068,HIGH,3,P2_URGENT,3,2.8,0,7,59,18,77,275.0,1,1.3,8.80773,78.134674,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_017725,2024-12-16,SIGNAL,SEC_008,HIGH,3,P2_URGENT,3,1.8,2,7,40,10,50,83.3,0,1.0,12.962209,80.148255,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_017726,2024-07-16,SIGNAL,SEC_022,HIGH,3,P2_URGENT,3,3.0,0,7,44,10,54,90.0,0,1.0,12.393428,79.804479,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_017727,2024-05-12,SIGNAL,SEC_016,MEDIUM,2,P3_NORMAL,2,1.9,0,7,60,12,72,120.0,0,1.0,12.79815,80.022245,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_017728,2024-12-04,SIGNAL,SEC_033,CRITICAL,4,P1_EMERGENCY,4,3.0,0,7,54,16,70,116.7,0,1.0,11.614834,79.321358,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017729,2024-08-03,SIGNAL,SEC_059,CRITICAL,4,P1_EMERGENCY,4,1.9,0,7,39,12,51,85.0,0,1.0,10.530886,78.27148,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017730,2024-12-18,SIGNAL,SEC_053,HIGH,3,P2_URGENT,3,2.8,0,7,41,16,57,95.0,0,1.0,10.80703,78.693636,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017731,2024-04-05,SIGNAL,SEC_005,HIGH,3,P2_URGENT,3,1.6,0,7,60,12,72,120.0,0,1.0,12.986576,80.179155,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017732,2024-09-09,SIGNAL,SEC_056,HIGH,3,P2_URGENT,3,2.4,0,7,61,10,71,118.3,0,1.0,10.645957,78.471648,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017733,2024-08-06,SIGNAL,SEC_022,HIGH,3,P2_URGENT,3,2.8,2,7,44,10,54,90.0,0,1.0,12.42387,79.828996,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_017734,2024-07-16,SIGNAL,SEC_003,HIGH,3,P2_URGENT,3,2.2,4,7,50,10,60,100.0,0,1.0,13.007133,80.211144,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017735,2024-10-31,SIGNAL,SEC_062,CRITICAL,4,P1_EMERGENCY,4,4.0,0,7,54,10,64,106.7,1,1.85,10.326727,78.103184,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_017736,2024-07-13,SIGNAL,SEC_054,HIGH,3,P2_URGENT,3,1.9,0,7,50,18,68,113.3,0,1.0,10.785757,78.67326,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017737,2024-10-23,SIGNAL,SEC_003,CRITICAL,4,P1_EMERGENCY,4,2.1,0,7,50,10,60,100.0,0,1.0,13.000739,80.205057,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_017738,2024-06-11,SIGNAL,SEC_012,CRITICAL,4,P1_EMERGENCY,4,2.0,0,7,53,16,69,115.0,0,1.0,12.8996,80.090878,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017739,2024-03-03,SIGNAL,SEC_065,HIGH,3,P2_URGENT,3,2.6,0,7,50,18,68,113.3,0,1.0,9.825484,78.070858,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_017740,2024-10-11,SIGNAL,SEC_064,CRITICAL,4,P1_EMERGENCY,4,2.6,0,7,44,12,56,93.3,1,1.55,9.917478,78.107912,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_017741,2024-08-23,SIGNAL,SEC_023,CRITICAL,4,P1_EMERGENCY,4,4.1,0,7,60,8,68,113.3,0,1.0,12.353589,79.769363,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_017742,2024-05-02,SIGNAL,SEC_052,CRITICAL,4,P1_EMERGENCY,4,2.0,0,7,36,16,52,86.7,0,1.0,10.809367,78.693719,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_017743,2024-01-04,SIGNAL,SEC_008,CRITICAL,4,P1_EMERGENCY,4,3.9,0,7,40,10,50,83.3,0,1.0,12.962988,80.148806,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_017744,2024-03-29,SIGNAL,SEC_046,MEDIUM,2,P3_NORMAL,2,2.2,0,7,61,14,75,125.0,1,1.35,10.930064,78.903524,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_017745,2024-06-03,SIGNAL,SEC_013,MEDIUM,2,P3_NORMAL,2,3.2,0,7,42,8,50,83.3,0,1.0,12.875247,80.076233,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_017746,2024-06-10,SIGNAL,SEC_024,HIGH,3,P2_URGENT,3,2.5,0,7,60,8,68,113.3,0,1.0,12.312858,79.728783,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_017747,2024-09-26,SIGNAL,SEC_043,CRITICAL,4,P1_EMERGENCY,4,2.2,0,7,25,14,39,65.0,0,1.0,11.086108,79.032452,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_017748,2024-05-01,SIGNAL,SEC_053,HIGH,3,P2_URGENT,3,4.1,0,7,41,16,57,95.0,0,1.0,10.805166,78.692417,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017749,2024-01-30,SIGNAL,SEC_003,HIGH,3,P2_URGENT,3,2.6,0,7,50,10,60,100.0,0,1.0,13.000313,80.204652,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_017750,2024-10-25,SIGNAL,SEC_028,HIGH,3,P2_URGENT,3,2.2,3,7,43,16,59,98.3,0,1.0,12.081491,79.548686,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_017751,2024-05-07,SIGNAL,SEC_039,HIGH,3,P2_URGENT,3,1.8,0,7,42,18,60,100.0,0,1.0,11.309633,79.200736,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017752,2024-04-10,SIGNAL,SEC_019,HIGH,3,P2_URGENT,3,3.2,0,7,60,16,76,126.7,0,1.0,12.569208,79.937616,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017753,2024-10-02,SIGNAL,SEC_006,HIGH,3,P2_URGENT,3,2.0,0,7,52,10,62,103.3,1,1.25,12.981943,80.169045,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017754,2024-05-27,SIGNAL,SEC_030,MEDIUM,2,P3_NORMAL,2,2.2,0,7,46,10,56,93.3,0,1.0,11.960421,79.503498,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_017755,2024-06-30,SIGNAL,SEC_059,CRITICAL,4,P1_EMERGENCY,4,4.0,0,7,39,12,51,85.0,0,1.0,10.532716,78.276916,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_017756,2024-04-08,SIGNAL,SEC_005,HIGH,3,P2_URGENT,3,4.1,0,7,60,12,72,120.0,0,1.0,12.98547,80.176763,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017757,2024-11-20,SIGNAL,SEC_042,MEDIUM,2,P3_NORMAL,2,2.6,0,7,52,8,60,100.0,0,1.0,11.127192,79.055569,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017758,2024-07-16,SIGNAL,SEC_060,HIGH,3,P2_URGENT,3,2.3,0,7,35,12,47,78.3,0,1.0,10.508387,78.211452,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017759,2024-04-24,SIGNAL,SEC_002,MEDIUM,2,P3_NORMAL,2,2.5,4,7,58,12,70,116.7,0,1.0,13.026107,80.221604,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_017760,2024-04-22,SIGNAL,SEC_055,HIGH,3,P2_URGENT,3,2.8,0,7,53,16,69,115.0,0,1.0,10.713801,78.567625,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_017761,2024-06-07,SIGNAL,SEC_023,MEDIUM,2,P3_NORMAL,2,2.4,0,7,60,8,68,113.3,0,1.0,12.348952,79.764712,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_017762,2024-08-17,SIGNAL,SEC_056,HIGH,3,P2_URGENT,3,3.1,3,7,61,10,71,118.3,0,1.0,10.668168,78.502442,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_017763,2024-03-30,SIGNAL,SEC_005,CRITICAL,4,P1_EMERGENCY,4,2.8,1,7,60,12,72,120.0,0,1.0,12.987588,80.181343,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_017764,2024-10-22,SIGNAL,SEC_043,HIGH,3,P2_URGENT,3,2.9,0,7,25,14,39,65.0,0,1.0,11.067288,79.023983,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_017765,2024-05-07,SIGNAL,SEC_060,MEDIUM,2,P3_NORMAL,2,2.9,0,7,35,12,47,78.3,0,1.0,10.488892,78.165258,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_017766,2024-10-01,SIGNAL,SEC_014,HIGH,3,P2_URGENT,3,2.0,0,7,45,10,55,91.7,0,1.0,12.855856,80.064549,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017767,2024-12-01,SIGNAL,SEC_034,HIGH,3,P2_URGENT,3,2.5,0,7,40,16,56,93.3,0,1.0,11.588624,79.315863,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_017768,2024-04-20,SIGNAL,SEC_026,MEDIUM,2,P3_NORMAL,2,4.0,0,7,31,14,45,75.0,0,1.0,12.198043,79.629225,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_017769,2024-07-04,SIGNAL,SEC_043,HIGH,3,P2_URGENT,3,1.9,0,7,25,14,39,65.0,0,1.0,11.077494,79.028576,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_017770,2024-07-25,SIGNAL,SEC_041,HIGH,3,P2_URGENT,3,1.9,0,7,29,8,37,61.7,0,1.0,11.187509,79.087241,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_017771,2024-09-30,SIGNAL,SEC_010,CRITICAL,4,P1_EMERGENCY,4,2.9,0,7,38,10,48,80.0,0,1.0,12.934419,80.127796,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_017772,2024-05-20,SIGNAL,SEC_037,CRITICAL,4,P1_EMERGENCY,4,2.0,0,7,31,14,45,75.0,0,1.0,11.388255,79.220382,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017773,2024-09-25,SIGNAL,SEC_020,CRITICAL,4,P1_EMERGENCY,4,2.1,0,7,40,12,52,86.7,0,1.0,12.509256,79.896333,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_017774,2024-08-25,SIGNAL,SEC_040,MEDIUM,2,P3_NORMAL,2,2.6,0,7,45,14,59,98.3,0,1.0,11.244954,79.149936,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017775,2024-04-30,SIGNAL,SEC_002,CRITICAL,4,P1_EMERGENCY,4,2.1,1,7,58,12,70,116.7,0,1.0,13.019323,80.218104,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_017776,2024-11-14,SIGNAL,SEC_011,HIGH,3,P2_URGENT,3,3.3,2,7,57,16,73,121.7,0,1.0,12.916151,80.107188,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_017777,2024-01-14,SIGNAL,SEC_034,CRITICAL,4,P1_EMERGENCY,4,2.7,0,7,40,16,56,93.3,1,1.65,11.538157,79.316465,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017778,2024-11-03,SIGNAL,SEC_040,CRITICAL,4,P1_EMERGENCY,4,2.4,0,7,45,14,59,98.3,0,1.0,11.25251,79.162824,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017779,2024-05-10,SIGNAL,SEC_014,HIGH,3,P2_URGENT,3,1.8,0,7,45,10,55,91.7,0,1.0,12.858188,80.066063,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_017780,2024-11-20,SIGNAL,SEC_013,CRITICAL,4,P1_EMERGENCY,4,4.2,0,7,42,8,50,83.3,0,1.0,12.878652,80.078053,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_017781,2024-03-30,SIGNAL,SEC_042,MEDIUM,2,P3_NORMAL,2,2.8,0,7,52,8,60,100.0,0,1.0,11.13206,79.058499,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_017782,2024-05-27,SIGNAL,SEC_013,HIGH,3,P2_URGENT,3,2.0,0,7,42,8,50,83.3,0,1.0,12.869477,80.07315,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_017783,2024-02-08,SIGNAL,SEC_008,HIGH,3,P2_URGENT,3,2.8,0,7,40,10,50,83.3,0,1.0,12.954445,80.142763,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_017784,2024-10-23,SIGNAL,SEC_027,HIGH,3,P2_URGENT,3,3.3,0,7,43,8,51,85.0,0,1.0,12.143132,79.587249,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017785,2024-09-14,SIGNAL,SEC_063,MEDIUM,2,P3_NORMAL,2,2.1,1,7,41,18,59,98.3,0,1.0,9.94029,78.106361,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_017786,2024-05-17,SIGNAL,SEC_060,CRITICAL,4,P1_EMERGENCY,4,4.1,0,7,35,12,47,78.3,0,1.0,10.516852,78.231513,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_017787,2024-08-07,SIGNAL,SEC_040,CRITICAL,4,P1_EMERGENCY,4,2.1,0,7,45,14,59,98.3,0,1.0,11.247524,79.154319,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017788,2024-02-07,SIGNAL,SEC_030,CRITICAL,4,P1_EMERGENCY,4,4.0,0,7,46,10,56,93.3,0,1.0,11.953299,79.501844,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_017789,2024-08-21,SIGNAL,SEC_060,CRITICAL,4,P1_EMERGENCY,4,1.7,0,7,35,12,47,78.3,0,1.0,10.491354,78.17109,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017790,2024-08-03,SIGNAL,SEC_048,HIGH,3,P2_URGENT,3,1.9,1,7,28,8,36,60.0,0,1.0,10.874683,78.800589,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_017791,2024-11-14,SIGNAL,SEC_055,HIGH,3,P2_URGENT,3,2.1,0,7,53,16,69,115.0,0,1.0,10.717522,78.573319,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017792,2024-08-06,SIGNAL,SEC_016,HIGH,3,P2_URGENT,3,4.4,0,7,60,12,72,120.0,0,1.0,12.785213,80.01458,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_017793,2024-04-24,SIGNAL,SEC_001,HIGH,3,P2_URGENT,3,2.6,2,7,53,16,69,115.0,0,1.0,13.074153,80.258223,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_017794,2024-10-05,SIGNAL,SEC_017,CRITICAL,4,P1_EMERGENCY,4,4.0,0,7,52,12,64,106.7,0,1.0,12.75,79.997251,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_017795,2024-10-02,SIGNAL,SEC_019,HIGH,3,P2_URGENT,3,2.2,1,7,60,16,76,126.7,1,1.25,12.597921,79.957814,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_017796,2024-11-03,SIGNAL,SEC_059,HIGH,3,P2_URGENT,3,2.0,0,7,39,12,51,85.0,0,1.0,10.521255,78.242875,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_017797,2024-08-29,SIGNAL,SEC_020,CRITICAL,4,P1_EMERGENCY,4,1.9,0,7,40,12,52,86.7,0,1.0,12.517814,79.90202,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017798,2024-11-23,SIGNAL,SEC_011,CRITICAL,4,P1_EMERGENCY,4,2.4,0,7,57,16,73,121.7,0,1.0,12.913657,80.104411,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017799,2024-08-13,SIGNAL,SEC_032,HIGH,3,P2_URGENT,3,2.5,2,7,58,10,68,113.3,0,1.0,11.861608,79.428174,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_017800,2024-09-13,SIGNAL,SEC_013,CRITICAL,4,P1_EMERGENCY,4,3.9,0,7,42,8,50,83.3,0,1.0,12.879907,80.078723,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017801,2024-12-05,SIGNAL,SEC_022,CRITICAL,4,P1_EMERGENCY,4,3.3,0,7,44,10,54,90.0,0,1.0,12.38274,79.795871,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_017802,2024-08-17,SIGNAL,SEC_052,HIGH,3,P2_URGENT,3,2.1,1,7,36,16,52,86.7,0,1.0,10.811714,78.693048,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_017803,2024-08-04,SIGNAL,SEC_047,HIGH,3,P2_URGENT,3,2.3,0,7,37,18,55,91.7,0,1.0,10.894685,78.852783,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_017804,2024-01-06,SIGNAL,SEC_051,CRITICAL,4,P1_EMERGENCY,4,2.4,0,7,31,16,47,78.3,0,1.0,10.826513,78.692221,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_017805,2024-03-25,SIGNAL,SEC_056,HIGH,3,P2_URGENT,3,2.6,0,7,61,10,71,118.3,0,1.0,10.68542,78.526359,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017806,2024-02-11,SIGNAL,SEC_029,HIGH,3,P2_URGENT,3,2.1,3,7,43,14,57,95.0,0,1.0,12.003167,79.516516,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017807,2024-04-17,SIGNAL,SEC_036,CRITICAL,4,P1_EMERGENCY,4,3.7,0,7,29,8,37,61.7,0,1.0,11.464706,79.265937,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_017808,2024-02-21,SIGNAL,SEC_025,MEDIUM,2,P3_NORMAL,2,2.1,1,7,29,8,37,61.7,0,1.0,12.251474,79.671968,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_017809,2024-08-15,SIGNAL,SEC_068,HIGH,3,P2_URGENT,3,2.0,0,7,59,18,77,275.0,1,1.25,8.806441,78.150136,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017810,2024-04-04,SIGNAL,SEC_013,MEDIUM,2,P3_NORMAL,2,3.8,1,7,42,8,50,83.3,0,1.0,12.886693,80.082349,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_017811,2024-03-27,SIGNAL,SEC_067,CRITICAL,4,P1_EMERGENCY,4,2.2,0,7,47,12,59,210.7,0,1.0,8.815248,78.073294,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_017812,2024-11-22,SIGNAL,SEC_046,CRITICAL,4,P1_EMERGENCY,4,3.7,0,7,61,14,75,125.0,0,1.0,10.925374,78.896897,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017813,2024-06-08,SIGNAL,SEC_040,HIGH,3,P2_URGENT,3,2.5,2,7,45,14,59,98.3,0,1.0,11.239288,79.140272,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_017814,2024-09-22,SIGNAL,SEC_068,MEDIUM,2,P3_NORMAL,2,1.9,0,7,59,18,77,275.0,0,1.0,8.808151,78.129628,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_017815,2024-01-22,SIGNAL,SEC_039,HIGH,3,P2_URGENT,3,3.2,0,7,42,18,60,100.0,0,1.0,11.268452,79.175592,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017816,2024-08-19,SIGNAL,SEC_028,HIGH,3,P2_URGENT,3,2.5,1,7,43,16,59,98.3,0,1.0,12.07246,79.547184,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017817,2024-11-18,SIGNAL,SEC_001,HIGH,3,P2_URGENT,3,2.3,0,7,53,16,69,115.0,0,1.0,13.04832,80.236427,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017818,2024-02-15,SIGNAL,SEC_042,CRITICAL,4,P1_EMERGENCY,4,2.1,1,7,52,8,60,100.0,0,1.0,11.106593,79.04317,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_017819,2024-03-06,SIGNAL,SEC_007,HIGH,3,P2_URGENT,3,2.5,0,7,26,14,40,66.7,0,1.0,12.969183,80.153766,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017820,2024-08-27,SIGNAL,SEC_013,HIGH,3,P2_URGENT,3,2.4,0,7,42,8,50,83.3,0,1.0,12.878183,80.077802,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017821,2024-08-14,SIGNAL,SEC_011,HIGH,3,P2_URGENT,3,2.5,2,7,57,16,73,121.7,0,1.0,12.918023,80.109271,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_017822,2024-09-24,SIGNAL,SEC_007,CRITICAL,4,P1_EMERGENCY,4,2.3,0,7,26,14,40,66.7,0,1.0,12.97164,80.156386,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_017823,2024-04-04,SIGNAL,SEC_058,CRITICAL,4,P1_EMERGENCY,4,2.4,0,7,56,16,72,120.0,0,1.0,10.547136,78.315554,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017824,2024-04-22,SIGNAL,SEC_053,CRITICAL,4,P1_EMERGENCY,4,3.5,3,7,41,16,57,95.0,0,1.0,10.804309,78.691857,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_017825,2024-01-28,SIGNAL,SEC_025,CRITICAL,4,P1_EMERGENCY,4,3.0,1,7,29,8,37,61.7,0,1.0,12.261229,79.680904,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017826,2024-03-30,SIGNAL,SEC_010,CRITICAL,4,P1_EMERGENCY,4,3.4,0,7,38,10,48,80.0,0,1.0,12.933256,80.126463,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017827,2024-08-23,SIGNAL,SEC_001,HIGH,3,P2_URGENT,3,3.8,2,7,53,16,69,115.0,0,1.0,13.053508,80.240804,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_017828,2024-09-08,SIGNAL,SEC_062,HIGH,3,P2_URGENT,3,2.0,0,7,54,10,64,106.7,0,1.0,10.12364,78.104242,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_017829,2024-07-25,SIGNAL,SEC_042,CRITICAL,4,P1_EMERGENCY,4,4.3,0,7,52,8,60,100.0,0,1.0,11.103086,79.04106,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017830,2024-02-14,SIGNAL,SEC_038,HIGH,3,P2_URGENT,3,2.8,2,7,30,18,48,80.0,0,1.0,11.346288,79.213211,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_017831,2024-11-12,SIGNAL,SEC_050,CRITICAL,4,P1_EMERGENCY,4,2.6,2,7,30,12,42,70.0,0,1.0,10.84458,78.699233,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_017832,2024-07-31,SIGNAL,SEC_022,HIGH,3,P2_URGENT,3,2.0,0,7,44,10,54,90.0,0,1.0,12.373067,79.788081,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_017833,2024-01-13,SIGNAL,SEC_067,HIGH,3,P2_URGENT,3,3.9,0,7,47,12,59,210.7,0,1.0,8.816031,78.07016,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017834,2024-12-22,SIGNAL,SEC_060,HIGH,3,P2_URGENT,3,3.1,0,7,35,12,47,78.3,0,1.0,10.508749,78.21231,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_017835,2024-08-02,SIGNAL,SEC_005,HIGH,3,P2_URGENT,3,1.9,2,7,60,12,72,120.0,0,1.0,12.987532,80.181223,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017836,2024-01-10,SIGNAL,SEC_067,HIGH,3,P2_URGENT,3,3.1,0,7,47,12,59,210.7,0,1.0,8.822336,78.044918,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_017837,2024-05-28,SIGNAL,SEC_038,CRITICAL,4,P1_EMERGENCY,4,4.2,0,7,30,18,48,80.0,0,1.0,11.341026,79.211875,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_017838,2024-03-07,SIGNAL,SEC_028,HIGH,3,P2_URGENT,3,2.1,4,7,43,16,59,98.3,0,1.0,12.059533,79.545033,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017839,2024-01-02,SIGNAL,SEC_018,CRITICAL,4,P1_EMERGENCY,4,2.1,0,7,32,12,44,73.3,0,1.0,12.675457,79.979178,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_017840,2024-07-13,SIGNAL,SEC_045,HIGH,3,P2_URGENT,3,2.6,3,7,29,14,43,71.7,0,1.0,10.958434,78.939914,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_017841,2024-01-08,SIGNAL,SEC_017,MEDIUM,2,P3_NORMAL,2,1.8,0,7,52,12,64,106.7,0,1.0,12.745262,79.995848,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_017842,2024-01-26,SIGNAL,SEC_061,HIGH,3,P2_URGENT,3,2.6,0,7,25,12,37,61.7,1,1.25,10.477247,78.148872,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_017843,2024-06-30,SIGNAL,SEC_003,HIGH,3,P2_URGENT,3,2.7,0,7,50,10,60,100.0,0,1.0,13.006256,80.21031,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_017844,2024-09-16,SIGNAL,SEC_017,HIGH,3,P2_URGENT,3,1.9,1,7,52,12,64,106.7,1,1.25,12.721931,79.988942,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_017845,2024-05-11,SIGNAL,SEC_048,HIGH,3,P2_URGENT,3,4.1,2,7,28,8,36,60.0,0,1.0,10.87503,78.807515,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_017846,2024-01-30,SIGNAL,SEC_004,HIGH,3,P2_URGENT,3,2.1,0,7,56,14,70,116.7,0,1.0,12.992251,80.192409,Completed,CALIBRATED_SYNTHETIC
SMMS_TASK_017847,2024-09-18,SIGNAL,SEC_008,HIGH,3,P2_URGENT,3,4.1,2,7,40,10,50,83.3,0,1.0,12.95671,80.144365,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_017848,2024-03-11,SIGNAL,SEC_031,HIGH,3,P2_URGENT,3,3.1,3,7,35,8,43,71.7,0,1.0,11.917496,79.474776,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_017849,2024-03-29,SIGNAL,SEC_033,HIGH,3,P2_URGENT,3,2.7,0,7,54,16,70,116.7,1,1.35,11.797195,79.395205,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_017850,2024-07-19,SIGNAL,SEC_002,CRITICAL,4,P1_EMERGENCY,4,2.2,0,7,58,12,70,116.7,0,1.0,13.017813,80.217325,In-Progress,CALIBRATED_SYNTHETIC
SMMS_TASK_017851,2024-03-11,SIGNAL,SEC_053,HIGH,3,P2_URGENT,3,3.4,3,7,41,16,57,95.0,0,1.0,10.795348,78.686,Deferred,CALIBRATED_SYNTHETIC
SMMS_TASK_017852,2024-10-25,SIGNAL,SEC_004,HIGH,3,P2_URGENT,3,1.9,2,7,56,14,70,116.7,0,1.0,12.992249,80.192402,Open,CALIBRATED_SYNTHETIC
SMMS_TASK_017853,2024-10-19,SIGNAL,SEC_049,CRITICAL,4,P1_EMERGENCY,4,2.4,0,7,59,12,71,118.3,0,1.0,10.865749,78.729575,Open,CALIBRATED_SYNTHETIC
