sev_num,overdue_days,traffic_num,deferred_count,actual_priority_rank
2,15,2,1,52.8
3,20,3,5,100.0
2,8,3,2,51.81
1,28,3,3,68.89
1,14,2,1,35.39
2,22,1,2,76.55
1,25,1,0,55.11
1,20,1,2,48.39
2,2,2,2,50.22
2,17,3,2,64.78
2,19,1,1,69.78
3,40,1,0,96.77
2,21,2,3,65.98
2,44,3,4,90.31
1,29,2,5,66.81
2,12,1,5,65.5
1,30,1,5,72.71
2,43,1,4,81.06
3,34,2,5,100.0
2,16,3,1,59.19
1,16,3,5,60.86
3,29,1,5,100.0
2,18,1,2,68.74
1,0,1,4,44.54
2,38,3,0,69.6
1,8,3,4,44.42
2,17,3,5,69.95
1,22,1,0,47.41
2,24,3,3,78.87
2,17,1,4,70.31
3,29,3,3,99.83
2,39,3,1,72.58
1,6,2,1,23.44
1,19,2,5,60.29
3,1,2,4,70.56
1,9,1,3,39.44
1,12,2,3,42.52
1,20,1,3,49.1
3,42,1,4,100.0
2,39,2,2,70.27
2,35,1,2,76.21
1,7,3,0,30.96
2,15,3,0,49.88
3,23,1,3,92.19
2,15,3,2,56.27
2,24,2,1,62.08
2,27,1,2,61.95
2,44,3,1,70.59
2,39,1,2,87.68
2,12,1,2,64.63
2,17,3,1,55.4
2,21,2,0,51.19
2,24,3,4,79.65
3,32,1,4,100.0
1,25,1,3,63.0
2,6,1,2,59.33
3,26,3,0,85.94
1,0,1,2,23.85
2,0,2,2,37.42
1,33,1,1,49.1
3,16,3,5,91.91
3,0,1,5,86.82
3,42,1,3,94.33
2,21,3,2,69.96
3,8,1,3,68.12
2,8,1,2,47.89
2,36,3,3,80.78
1,25,3,5,70.3
1,5,1,3,33.5
3,0,1,0,59.64
3,29,3,3,99.76
2,22,1,5,81.44
3,32,3,5,100.0
1,0,1,5,34.54
2,30,3,2,79.57
2,28,2,3,70.3
2,31,1,3,87.69
2,20,1,0,52.6
2,33,2,3,72.18
2,19,1,3,77.85
2,3,2,5,57.75
2,16,2,0,49.6
3,44,1,4,100.0
3,33,2,1,88.44
1,30,2,2,55.87
2,40,2,1,61.71
1,34,1,2,59.54
2,35,1,2,90.03
2,16,2,2,57.2
2,22,2,3,69.54
3,35,3,2,88.94
3,26,2,4,93.94
2,12,1,5,71.55
2,18,2,4,66.2
2,0,2,4,51.35
1,4,1,0,18.69
2,16,3,1,53.22
2,2,1,0,39.57
2,19,3,0,60.17
1,23,3,4,61.67
3,15,3,2,83.23
1,0,1,0,29.14
3,10,1,5,76.68
2,20,1,0,46.25
2,21,1,0,59.38
2,43,1,1,70.79
3,37,1,2,94.94
2,40,2,4,79.97
3,3,1,5,85.04
2,14,2,5,70.66
3,23,1,4,87.56
2,29,3,0,61.71
2,32,2,1,64.98
1,15,3,1,42.69
2,42,3,4,87.35
2,29,1,2,70.45
2,20,2,2,59.2
2,32,1,3,77.51
1,29,1,0,45.24
1,32,1,5,65.28
1,1,1,3,30.55
2,10,1,4,65.95
2,34,3,3,81.64
2,33,3,3,86.12
2,41,3,4,82.84
3,24,1,2,87.42
2,17,1,3,71.86
2,40,1,3,81.87
3,33,1,2,93.4
1,37,2,0,47.51
2,41,1,5,93.79
2,21,2,2,62.51
2,31,1,2,86.19
1,17,1,1,50.51
1,29,2,1,52.8
1,44,1,0,57.51
3,21,3,4,96.98
1,16,2,0,35.35
1,21,3,4,60.42
2,8,3,0,45.75
1,27,1,5,76.52
3,32,1,3,100.0
2,10,3,0,42.2
2,26,2,1,62.78
2,3,3,5,63.68
2,36,3,1,68.87
1,18,2,3,47.14
2,34,3,0,67.75
2,7,1,3,53.05
3,11,2,0,59.55
1,22,2,4,58.82
2,17,3,2,61.62
1,26,1,5,64.53
2,27,1,0,61.03
2,33,1,4,81.64
1,22,1,4,57.9
1,29,1,4,63.39
2,23,2,0,55.04
1,12,1,0,27.69
2,33,2,4,83.04
2,28,1,1,74.42
3,5,3,4,78.54
3,20,1,0,83.48
2,42,2,1,66.27
3,22,3,2,90.45
2,7,3,4,61.1
2,15,3,3,60.31
1,3,2,1,25.28
2,18,1,4,67.96
2,13,3,0,50.89
3,15,1,3,71.99
1,22,1,5,57.11
2,34,1,1,74.63
3,24,1,4,100.0
3,3,3,2,70.42
2,5,2,4,52.64
1,21,1,2,45.16
2,26,1,4,86.84
2,8,1,5,64.44
2,14,1,5,71.54
2,8,1,1,56.18
3,6,2,4,73.4
1,18,1,5,57.96
2,17,3,5,75.63
3,0,1,3,72.65
2,27,2,1,63.49
3,33,2,0,87.59
2,36,3,5,93.05
2,33,1,5,95.31
3,24,3,1,88.65
1,14,3,1,49.5
2,15,1,1,59.35
2,22,1,2,76.86
1,16,1,1,39.32
3,3,3,3,68.42
3,19,3,1,85.04
2,18,3,2,58.49
2,29,1,2,78.49
1,33,2,0,46.38
2,21,1,3,67.76
1,17,3,5,63.87
2,20,2,5,73.68
3,2,1,1,61.31
1,35,2,0,45.65
3,21,1,0,71.51
3,21,3,1,85.23
2,26,3,4,78.73
2,11,3,1,51.97
1,43,2,0,44.5
2,22,1,2,71.95
3,12,1,1,70.11
2,12,2,3,53.12
2,33,2,3,77.07
1,40,2,4,65.32
3,30,1,5,100.0
2,35,1,1,61.92
3,0,3,4,69.78
3,38,3,0,93.01
2,25,3,2,72.9
2,11,2,0,41.41
3,23,3,5,100.0
2,2,3,5,55.78
2,13,1,0,43.2
1,22,2,1,45.36
2,32,3,0,67.25
2,14,1,0,44.31
1,27,1,3,68.86
3,38,1,4,100.0
1,38,2,5,73.55
3,39,3,2,93.38
3,22,1,4,93.8
3,31,2,4,99.93
2,23,1,4,87.49
3,13,1,4,79.69
1,42,2,5,73.02
3,42,1,5,100.0
3,15,2,2,81.43
2,16,3,2,60.54
3,24,2,3,88.64
3,2,1,2,71.96
2,40,3,4,85.84
2,23,1,3,75.53
1,36,1,4,66.17
3,27,1,0,92.91
2,27,3,2,73.88
2,35,1,2,81.37
2,18,1,2,69.8
1,7,3,2,32.31
2,24,1,4,76.16
2,9,2,4,61.14
2,12,3,4,65.11
3,14,1,4,86.69
2,10,1,3,54.11
1,33,2,3,62.79
2,44,1,5,87.6
2,1,2,0,30.91
3,2,2,0,50.36
2,29,1,5,84.56
2,34,1,0,58.15
1,25,2,1,48.33
2,16,1,1,62.88
2,9,1,2,58.84
2,13,3,1,59.93
2,41,1,4,80.51
2,16,1,0,45.34
1,13,1,0,40.74
3,2,1,3,69.83
3,34,1,4,100.0
1,16,1,1,32.18
2,3,2,0,32.82
2,24,2,4,77.89
2,35,1,1,61.78
1,20,1,2,54.1
3,37,1,2,95.42
3,5,3,4,81.69
3,17,3,3,84.86
3,10,1,5,84.32
3,40,2,5,100.0
2,4,1,4,50.75
2,40,1,1,77.43
2,3,2,5,52.11
1,25,3,3,63.34
3,44,1,0,79.99
3,28,2,5,100.0
1,28,3,1,60.54
2,9,1,3,55.03
3,17,1,0,66.38
2,24,2,3,69.84
2,9,1,1,54.48
3,31,3,5,100.0
1,11,3,5,54.41
3,37,3,0,86.52
2,24,1,4,84.07
1,38,2,2,50.51
1,36,1,4,75.47
3,39,1,1,89.1
1,13,3,0,35.72
2,35,2,4,80.11
1,26,1,5,64.97
3,19,2,5,92.91
2,43,1,3,85.76
1,17,3,3,53.37
3,24,1,2,82.41
3,37,2,0,79.23
2,12,2,5,66.57
1,25,1,5,72.84
2,34,1,3,78.9
1,18,2,0,36.21
2,29,1,4,79.98
3,30,3,4,100.0
2,15,2,0,41.65
3,25,1,2,87.03
3,29,1,3,100.0
2,18,3,3,66.83
1,21,1,0,36.19
3,3,1,5,84.75
2,17,1,1,51.39
1,27,1,0,54.27
2,24,3,0,63.0
2,20,1,5,75.83
3,25,3,3,95.09
2,27,1,0,59.49
1,27,1,2,53.09
2,8,1,1,58.37
2,20,2,3,63.4
1,24,1,1,58.21
3,43,2,4,100.0
2,39,2,5,84.3
1,43,1,4,78.2
1,14,2,3,46.97
2,39,1,2,77.06
1,13,3,5,53.76
3,17,1,0,68.13
2,17,1,5,74.72
2,20,2,2,59.85
2,24,3,4,84.19
2,17,1,4,70.04
2,33,2,5,87.41
2,35,2,4,82.63
1,17,1,1,53.87
3,14,1,3,90.37
1,38,2,1,52.29
3,18,3,3,87.96
2,28,3,4,80.59
2,38,2,3,72.5
3,33,2,4,100.0
1,42,2,1,48.36
2,40,1,1,68.97
1,42,3,4,69.69
2,17,2,3,62.97
3,12,1,1,69.28
3,30,1,4,99.68
3,23,2,5,96.6
2,25,2,0,53.17
2,20,3,4,74.51
3,20,3,5,98.04
2,13,1,4,62.1
2,8,2,0,42.4
3,5,3,3,69.6
3,39,1,5,100.0
3,23,2,1,75.19
3,6,1,1,70.68
1,15,2,5,58.3
1,20,3,2,50.06
1,33,1,3,64.17
2,40,3,5,91.26
1,1,1,4,35.51
3,34,1,1,95.64
3,34,3,0,89.92
2,11,2,3,58.24
1,6,1,5,50.68
2,25,2,4,78.05
2,6,1,1,38.68
2,24,3,4,77.84
3,36,1,1,95.88
1,1,1,4,33.43
1,39,3,0,52.25
2,8,3,5,63.24
2,30,1,2,66.64
1,28,1,5,69.52
2,28,3,2,77.55
1,31,2,0,46.64
3,34,1,3,98.01
2,9,3,3,54.1
2,11,1,4,75.46
1,42,2,0,48.93
2,9,3,3,53.09
2,15,1,5,77.55
2,41,2,1,71.76
1,3,2,4,33.6
1,29,1,4,71.32
2,12,1,5,76.2
2,39,3,2,78.94
1,13,1,2,47.09
1,22,1,1,52.97
1,9,2,4,42.38
3,40,3,2,96.07
1,22,3,5,72.17
2,19,3,2,64.74
2,24,3,4,78.61
1,26,1,5,64.68
3,20,1,5,92.9
2,2,2,2,40.47
2,1,3,3,49.28
2,24,3,3,76.62
1,40,3,5,73.93
3,32,1,3,95.0
2,23,1,3,66.38
1,16,2,4,46.05
2,36,1,3,75.58
1,7,1,2,28.23
3,17,1,5,89.92
2,6,1,3,49.73
3,21,3,4,94.97
2,20,3,0,61.41
3,12,1,5,86.17
1,1,2,0,10.73
2,8,1,1,51.5
2,14,1,3,69.96
2,27,1,5,91.2
3,35,1,4,100.0
2,28,3,1,72.05
1,0,1,0,24.07
2,37,1,5,86.08
1,1,3,5,43.56
2,23,1,5,87.62
1,42,2,5,72.37
1,8,1,5,43.72
1,6,1,1,27.37
3,31,1,3,100.0
2,44,2,2,75.62
1,9,2,4,44.94
2,25,1,1,73.47
1,3,1,5,50.44
2,28,1,1,74.33
2,0,1,5,51.49
1,19,1,5,66.6
3,31,2,5,100.0
2,2,2,0,30.44
2,28,1,1,62.87
1,1,1,2,27.12
1,25,1,0,39.5
2,36,2,4,81.53
2,35,1,4,94.27
3,14,3,2,79.01
2,41,2,4,74.2
2,41,1,4,88.23
3,41,1,4,100.0
2,15,1,4,66.57
2,3,1,2,44.9
2,15,1,0,47.07
2,26,1,3,79.47
2,10,2,5,65.73
1,28,3,3,64.0
3,21,1,3,88.85
1,17,1,2,43.79
2,44,2,3,77.67
1,25,2,1,47.88
3,7,1,5,86.91
2,19,3,1,58.99
2,1,2,2,39.82
1,43,1,4,70.02
3,5,3,5,83.16
1,4,2,3,27.18
2,35,1,2,78.16
2,14,3,3,59.58
2,23,3,2,70.07
1,34,3,5,71.93
1,36,3,1,60.48
3,27,3,2,93.35
3,40,1,3,96.58
1,21,1,3,66.18
2,18,1,0,56.49
1,42,1,4,73.52
2,4,3,1,41.79
2,44,3,4,80.55
1,42,3,3,64.15
2,31,2,2,73.38
1,25,3,3,67.36
1,23,1,1,51.04
2,40,1,4,78.79
2,22,1,0,63.37
3,19,1,5,93.33
1,44,1,4,65.96
2,35,2,2,71.52
1,6,2,3,31.63
2,9,1,3,52.46
2,4,2,5,58.13
3,27,1,2,100.0
3,18,3,3,93.14
2,15,1,2,53.4
1,13,1,2,47.48
2,23,1,1,62.22
3,41,3,5,100.0
3,43,3,5,100.0
3,32,3,0,90.91
1,2,3,0,30.9
2,33,1,4,87.78
2,36,1,3,77.2
1,41,3,5,72.3
1,22,1,3,58.98
1,26,3,4,70.9
2,19,1,5,85.53
3,8,2,3,70.43
2,4,3,0,40.39
2,25,3,2,70.16
2,33,2,4,79.77
1,10,3,2,42.1
2,5,2,3,46.78
2,43,3,4,86.84
3,34,2,1,84.36
2,12,2,0,45.64
3,25,1,2,99.89
2,26,3,1,64.78
2,12,3,2,55.57
3,36,1,3,100.0
1,38,1,4,65.18
3,21,3,5,100.0
2,7,2,1,39.96
1,17,1,4,48.39
2,1,3,2,43.62
2,14,2,0,48.93
1,35,3,1,58.59
1,21,1,2,61.37
3,11,3,1,68.79
2,35,1,1,70.7
2,37,1,0,64.2
3,8,1,2,70.35
2,21,1,0,64.49
3,20,2,5,97.87
3,37,1,4,96.41
3,33,1,2,97.5
1,36,1,3,56.75
2,25,1,4,83.73
2,20,1,2,75.29
2,31,2,1,65.77
2,26,1,4,74.32
2,0,1,1,38.59
1,37,1,5,83.26
2,13,1,4,75.6
2,22,2,2,58.9
2,29,1,5,81.31
3,0,1,5,82.63
2,3,3,0,37.45
1,19,1,2,43.89
2,20,3,3,69.8
2,32,3,0,70.85
2,22,3,4,78.42
3,35,1,2,97.66
1,20,1,3,46.97
2,24,1,5,79.95
2,12,1,2,59.02
3,38,2,5,100.0
3,31,1,3,100.0
1,33,1,0,45.94
2,37,1,1,64.58
2,12,1,3,61.72
3,12,2,3,74.5
2,33,1,0,61.3
2,16,2,0,47.55
2,7,2,4,55.27
2,24,1,2,65.16
2,13,1,4,66.37
3,24,2,2,85.01
2,32,2,2,68.09
2,10,1,1,58.03
3,21,3,2,85.95
3,39,1,5,100.0
1,44,1,1,60.21
3,21,1,5,100.0
2,41,1,2,83.88
2,16,1,0,55.46
3,31,1,5,100.0
2,8,2,0,40.37
2,41,2,3,81.68
2,4,3,0,39.28
1,32,2,1,46.8
2,34,1,3,80.28
2,3,1,2,55.33
2,43,1,1,77.38
2,13,1,5,64.75
2,27,1,3,80.67
2,34,3,1,73.03
2,14,2,0,43.65
2,13,1,1,57.3
3,36,3,5,100.0
1,6,2,4,41.86
2,6,1,2,43.26
2,33,1,0,62.33
3,24,3,2,93.56
1,38,1,4,72.12
2,32,1,4,83.86
2,8,1,0,42.03
1,17,1,1,43.63
1,27,1,1,52.42
1,13,3,1,41.23
2,10,2,1,59.52
1,43,2,5,73.75
2,0,1,2,36.68
1,3,2,4,39.37
3,30,2,4,95.97
3,21,1,5,93.36
1,24,1,3,53.64
2,33,3,3,84.16
2,7,2,3,48.82
1,10,2,1,33.31
1,30,3,1,61.45
2,7,2,5,56.59
2,42,1,4,93.38
2,1,1,5,66.53
1,34,3,5,78.17
2,21,1,3,83.71
3,28,1,1,94.71
2,13,1,1,51.1
2,23,2,3,71.12
1,28,3,1,58.06
2,27,1,0,63.83
1,43,3,1,55.63
2,18,1,4,71.12
3,3,2,5,78.62
2,32,3,0,69.07
1,33,1,1,53.1
3,12,3,4,80.82
2,33,1,5,87.99
2,0,1,5,53.16
1,30,1,3,66.32
2,29,3,0,69.29
2,29,1,0,68.85
2,38,2,4,79.71
2,0,2,2,38.62
2,9,1,3,53.95
3,36,1,1,88.4
2,29,3,5,93.49
1,2,2,3,29.05
3,9,1,4,83.85
1,12,1,5,48.84
1,42,1,0,62.02
2,43,2,4,83.59
3,11,1,1,73.7
2,3,3,1,45.54
3,27,3,2,96.08
3,12,1,0,65.53
2,41,1,4,91.08
2,33,2,0,66.82
1,6,3,2,44.24
2,14,2,4,61.0
2,19,2,0,49.91
1,18,3,3,56.33
2,43,1,1,79.18
1,9,2,5,47.87
3,29,2,3,91.12
2,30,3,3,81.26
1,11,3,4,49.67
2,16,1,2,57.15
1,3,3,2,31.13
1,7,1,0,26.39
3,37,1,1,98.12
1,27,2,5,63.14
1,41,3,0,48.34
1,28,1,4,64.78
3,22,1,1,76.62
2,27,2,2,66.29
1,25,1,0,48.18
3,41,1,1,77.73
2,27,2,1,62.69
3,26,1,1,90.55
3,6,3,3,77.13
2,0,1,2,54.36
2,18,2,4,68.96
2,38,3,3,81.54
1,44,1,5,82.69
3,32,2,5,100.0
1,16,2,5,53.61
2,34,3,0,69.79
3,14,1,2,79.41
1,14,1,3,54.07
2,38,1,4,97.41
3,2,3,0,58.89
2,5,1,4,61.69
1,26,2,0,44.99
2,40,1,3,84.92
2,3,2,0,30.86
2,40,3,2,74.72
3,33,1,0,78.02
3,33,3,3,100.0
1,14,2,0,29.95
2,14,3,0,56.14
2,8,1,5,66.8
1,20,3,3,51.4
2,34,1,3,75.76
1,26,1,4,61.98
2,43,1,0,74.65
1,19,1,2,46.59
1,21,2,5,65.34
2,8,3,4,63.47
2,12,2,4,59.91
3,40,2,5,100.0
1,25,2,2,52.75
2,30,1,1,76.11
2,40,1,4,88.66
1,26,1,0,51.39
3,27,2,5,98.23
2,40,1,5,88.13
2,42,1,0,67.39
3,35,3,0,92.26
2,27,1,1,67.51
2,0,3,1,42.11
2,0,2,5,49.45
2,41,2,3,75.43
2,28,3,1,71.72
2,41,1,2,74.06
1,12,1,4,54.04
3,27,3,2,97.55
2,36,3,2,74.76
1,19,3,3,56.74
3,22,3,3,90.5
1,6,2,0,25.72
1,19,1,5,55.3
1,12,2,0,29.7
1,1,1,2,41.6
2,7,3,2,53.61
2,39,2,1,68.9
2,22,3,1,64.8
2,25,3,0,63.68
2,44,2,0,62.86
1,37,2,3,62.0
1,27,1,4,71.99
2,2,2,0,30.74
2,13,2,4,61.06
2,28,3,1,71.59
3,14,2,1,66.14
3,12,3,0,68.06
1,40,2,4,67.07
2,5,3,5,66.52
3,31,1,3,100.0
2,2,1,4,61.59
3,2,2,0,53.73
3,13,3,0,67.32
2,10,2,5,66.13
1,24,3,0,46.52
2,43,1,1,67.73
3,32,1,3,100.0
2,23,1,5,75.89
2,29,2,0,63.13
2,34,1,3,74.62
1,37,1,1,56.46
3,31,2,2,92.87
2,7,3,2,52.99
2,24,3,1,70.38
1,6,1,4,32.89
3,29,2,0,77.21
1,0,3,4,35.83
2,18,2,5,70.22
2,28,2,0,67.64
3,4,1,5,90.21
1,22,3,5,67.08
3,42,1,5,100.0
2,12,3,4,68.92
1,8,2,5,47.68
2,42,3,0,68.55
2,12,1,0,48.11
2,44,1,1,79.39
3,2,3,4,76.07
1,38,1,0,55.22
2,40,1,0,65.02
2,43,3,5,86.93
3,37,3,0,89.5
3,33,1,4,100.0
2,9,1,4,67.0
3,4,1,3,76.72
3,11,1,5,88.2
2,27,2,2,70.85
3,31,3,5,100.0
3,23,1,4,91.82
1,7,3,1,29.24
1,10,1,0,36.03
1,10,2,3,36.99
1,31,1,3,60.97
2,7,1,1,51.81
2,44,1,2,71.86
2,14,1,0,42.01
2,41,2,4,84.23
2,17,1,5,83.59
2,3,1,4,61.73
2,40,1,0,70.34
2,28,1,2,71.81
2,40,1,5,98.92
2,34,3,5,91.8
2,4,1,4,62.97
1,24,1,4,67.71
2,6,1,0,40.15
2,6,1,2,44.93
1,24,1,0,51.94
3,36,1,0,79.36
1,21,1,2,45.68
1,32,2,2,50.38
2,29,3,2,75.4
1,0,3,0,22.3
2,18,2,1,49.77
2,12,2,2,52.2
3,8,1,4,75.26
2,33,3,2,74.12
2,15,2,3,62.93
1,1,3,1,25.15
2,34,1,1,67.99
2,26,1,1,81.41
2,14,2,5,67.14
1,5,1,0,34.09
2,39,1,4,91.18
1,28,1,5,69.34
2,17,2,4,65.81
2,5,2,0,33.31
2,21,2,2,63.89
2,18,3,4,78.42
2,38,1,5,81.94
3,37,3,0,88.72
1,3,3,4,42.5
3,36,1,0,85.34
1,22,2,1,47.22
2,33,1,1,63.35
3,39,1,3,98.24
3,8,3,1,66.37
1,41,3,2,59.56
2,1,2,3,38.78
1,21,1,4,55.86
1,6,3,3,43.51
3,24,3,1,83.95
3,8,2,0,60.64
2,44,1,0,63.94
3,10,2,1,60.15
1,37,1,0,52.67
2,41,1,5,94.75
1,36,2,5,73.14
2,20,1,4,72.05
2,41,1,4,91.07
2,21,1,1,62.5
2,9,3,3,58.13
2,12,2,4,57.39
2,29,1,4,78.27
1,24,3,5,73.88
3,19,2,0,69.98
2,29,1,4,83.23
3,18,3,2,78.91
1,3,1,0,19.91
2,21,1,4,84.34
2,31,1,2,71.38
2,19,3,3,70.59
2,29,1,0,63.59
2,3,3,4,55.32
1,23,2,1,42.51
2,27,3,4,83.76
1,36,3,3,63.11
1,21,2,2,43.81
3,20,2,1,76.92
2,11,1,5,77.25
2,16,1,2,50.94
1,40,1,5,72.98
2,29,1,3,74.85
1,1,1,2,27.94
2,34,3,2,78.85
2,1,1,1,47.57
3,15,3,1,78.02
3,8,2,3,73.76
2,31,3,1,65.5
2,41,1,3,91.31
1,11,1,5,56.75
3,2,1,5,71.76
1,0,2,1,18.41
3,19,1,0,67.63
1,15,2,1,32.94
2,8,3,0,43.13
1,32,1,4,81.17
2,13,3,0,52.66
3,5,1,3,78.19
2,12,2,5,65.51
2,25,3,0,65.57
3,15,1,3,91.98
3,41,1,0,92.69
3,16,2,0,69.16
3,3,1,4,69.8
3,21,2,2,83.67
3,6,2,3,64.47
2,24,3,5,81.56
2,24,2,5,78.95
1,7,2,5,51.72
3,24,1,1,73.24
2,32,1,3,71.99
2,37,1,2,72.49
2,37,2,3,73.14
2,0,1,4,44.86
3,34,1,2,87.95
3,1,2,1,54.28
1,31,3,3,65.58
3,30,1,5,100.0
1,6,3,4,39.12
2,1,1,5,51.17
2,21,1,0,54.41
1,37,1,3,70.37
1,13,1,5,58.41
1,32,1,5,70.66
1,29,1,4,72.39
1,42,1,5,87.14
3,38,2,3,96.3
2,6,1,0,38.53
2,4,3,1,40.49
2,28,3,1,68.63
1,3,1,2,24.26
2,34,3,4,85.5
3,38,1,2,100.0
3,17,1,3,95.51
2,19,3,5,82.81
1,32,1,5,78.63
3,36,1,2,90.01
2,29,1,0,74.7
1,25,2,1,44.45
2,38,3,0,66.24
2,40,3,0,67.42
1,29,2,1,50.77
2,6,3,3,56.92
2,40,1,1,69.97
3,30,3,4,100.0
2,35,1,5,79.6
1,26,1,0,54.43
2,21,2,1,56.64
2,30,3,2,75.09
2,2,3,4,57.29
2,15,1,1,48.2
1,19,1,2,56.07
2,0,2,2,35.7
2,19,1,0,56.92
1,11,2,3,42.5
1,12,1,2,40.58
1,9,1,5,41.21
2,19,3,1,63.31
3,20,3,0,79.9
1,12,1,2,47.66
3,5,1,1,57.51
2,28,2,2,65.45
2,30,1,0,73.14
2,32,1,2,69.15
1,41,1,3,71.26
1,23,1,1,55.31
3,5,3,4,76.65
3,35,3,1,92.78
2,38,3,0,73.05
2,7,3,0,47.98
2,43,1,3,69.06
2,5,1,0,34.14
3,39,1,2,100.0
3,29,3,3,100.0
2,6,1,0,41.76
3,5,1,4,71.22
1,37,3,3,66.26
2,0,3,1,41.59
2,0,1,3,54.07
2,14,3,1,52.02
1,17,1,3,54.98
2,1,3,4,53.52
1,3,3,4,47.25
2,0,2,0,24.23
2,25,1,4,76.23
1,42,3,1,56.38
3,44,3,5,100.0
1,5,1,0,18.56
1,7,1,4,39.58
2,42,1,3,84.83
2,14,1,3,70.19
3,32,3,2,97.44
2,28,1,2,84.58
2,1,3,1,35.82
3,11,3,2,75.05
1,40,1,5,74.82
1,44,1,0,46.31
3,36,2,3,96.45
2,15,1,3,66.35
3,13,1,2,86.11
2,2,2,4,47.82
2,6,3,3,55.77
2,1,3,4,48.06
1,38,3,2,56.6
2,26,1,5,90.85
3,37,3,4,100.0
3,17,3,0,72.08
1,10,1,2,34.74
2,6,2,4,61.24
3,21,1,5,100.0
3,27,2,0,78.8
3,13,2,2,72.42
3,13,1,4,96.56
1,19,3,5,65.71
3,8,1,2,74.87
2,2,1,4,51.15
2,25,2,3,70.09
2,10,2,4,63.71
3,22,1,0,86.97
2,6,1,2,50.96
2,2,3,5,63.74
2,40,1,5,98.94
3,13,1,3,86.62
1,18,2,4,56.91
2,7,2,0,39.65
2,32,1,5,96.09
2,11,1,5,58.33
1,8,2,1,30.88
3,37,1,0,93.83
2,7,1,2,42.63
3,1,2,2,59.84
3,20,3,5,98.91
2,16,3,2,60.24
3,11,3,0,68.0
2,1,1,3,56.67
2,22,3,5,82.43
2,33,3,2,73.0
1,14,3,5,58.78
2,42,3,5,93.17
2,37,1,2,78.63
3,28,1,0,77.63
1,0,1,3,43.31
1,27,2,4,57.02
1,3,1,5,37.4
2,7,1,3,57.63
2,9,3,2,48.61
1,25,3,2,55.98
3,13,2,0,69.76
2,3,3,5,63.92
1,40,3,4,68.71
3,3,2,2,63.36
2,34,2,5,86.91
2,11,3,2,57.75
2,28,1,5,95.07
3,0,3,0,53.31
2,37,2,1,66.35
1,43,2,4,61.46
1,29,2,4,68.34
1,42,1,3,60.38
2,30,2,4,84.59
2,10,3,2,54.26
2,30,3,3,83.55
2,12,3,0,49.16
2,19,1,1,63.5
2,13,3,5,72.68
2,17,1,1,59.92
1,17,1,5,60.02
2,28,3,2,69.15
2,1,1,0,31.01
2,41,1,0,72.25
1,12,1,4,49.31
3,9,3,5,89.92
2,8,1,5,66.94
1,2,2,3,36.69
1,17,3,5,61.93
2,16,1,5,69.24
2,25,1,4,69.21
3,20,1,5,100.0
3,16,1,1,84.76
1,19,1,4,61.46
3,36,2,1,85.65
1,1,1,4,32.78
1,5,1,4,47.7
2,30,1,5,88.58
3,16,1,0,73.12
2,37,1,4,78.39
3,44,1,1,98.31
1,21,1,1,51.03
3,5,3,5,92.58
2,4,1,4,50.32
3,22,1,4,100.0
2,18,1,2,66.94
2,1,3,2,45.22
1,5,1,0,24.86
2,39,2,4,85.37
2,4,2,1,43.2
2,5,3,4,57.09
2,0,1,2,44.06
3,18,2,0,68.24
2,21,1,0,54.89
1,25,3,5,77.12
1,42,3,2,63.76
3,38,3,5,100.0
2,30,1,5,84.97
1,25,2,2,55.06
3,16,2,1,76.29
2,3,1,4,51.6
3,24,1,3,90.41
2,32,1,2,83.85
2,14,1,0,44.05
2,3,2,3,50.9
1,17,1,0,32.56
2,26,1,0,56.12
2,12,1,3,58.17
3,18,1,5,100.0
2,35,1,3,79.96
2,23,1,2,71.86
1,7,2,2,34.68
2,30,1,5,100.0
2,24,1,5,76.53
2,31,3,4,86.54
2,41,2,2,68.37
2,40,1,5,85.34
2,1,1,1,42.16
3,3,2,1,53.0
2,25,3,2,71.92
1,27,3,5,79.41
2,42,2,1,69.4
2,17,1,3,62.28
1,38,1,2,61.23
2,4,3,0,35.05
2,8,1,2,46.17
3,38,2,1,84.16
2,18,3,0,58.21
2,37,1,0,74.57
2,31,1,4,81.4
3,13,1,0,64.86
2,20,1,1,70.01
2,29,1,1,65.96
1,18,1,2,56.13
3,4,1,4,76.54
2,6,3,4,58.0
2,5,1,3,55.83
2,35,2,4,78.58
2,5,1,5,58.03
2,29,1,0,62.86
1,24,1,4,56.0
2,9,2,5,63.36
3,2,1,0,60.9
2,37,1,1,70.82
3,3,1,4,72.74
1,1,2,1,23.18
2,13,2,4,63.7
1,16,2,0,28.93
2,27,1,2,74.84
3,16,1,4,86.82
1,5,1,4,48.01
3,22,1,2,84.0
3,35,3,2,95.77
1,35,2,3,61.99
3,5,1,1,59.25
1,10,2,0,23.27
3,18,1,0,72.53
2,2,1,0,47.16
1,20,1,3,52.92
1,20,1,1,53.58
2,13,3,1,62.46
3,24,2,0,75.4
1,42,1,3,71.19
2,7,2,3,52.99
2,39,2,3,74.87
1,24,2,3,50.67
3,2,2,5,70.76
1,12,3,4,54.62
1,39,1,2,69.47
2,6,1,2,55.39
2,23,1,4,73.6
3,18,3,4,92.21
1,17,1,2,40.02
1,27,2,0,51.58
2,32,3,2,80.18
1,22,1,2,52.96
1,25,2,5,63.97
3,38,1,5,100.0
2,8,3,4,64.04
3,28,1,3,95.06
1,5,1,2,27.87
1,12,3,2,41.9
