task_id,section_id,mast_number,defect_type,severity_class,logged_date,target_completion_date,deferred_count,status
TDMS_TASK_011190,SEC_026,OHE_SEC_026_2269,Neutral Section Fault,B,2024-02-29,2024-03-17,0,Open
TDMS_TASK_011191,SEC_011,OHE_SEC_011_0964,Substation Feed Issue,A,2024-11-08,2024-11-10,0,Completed
TDMS_TASK_011192,SEC_027,OHE_SEC_027_2523,Catenary Wear,B,2024-05-07,2024-05-14,0,Completed
TDMS_TASK_011193,SEC_029,OHE_SEC_029_2699,Substation Feed Issue,A,2024-03-02,2024-03-04,0,Completed
TDMS_TASK_011194,SEC_045,OHE_SEC_045_3644,Catenary Wear,B,2024-03-21,2024-04-05,1,Deferred
TDMS_TASK_011195,SEC_001,OHE_SEC_001_0136,Catenary Wear,A,2024-10-31,2024-11-06,0,Deferred
TDMS_TASK_011196,SEC_018,OHE_SEC_018_1648,Substation Feed Issue,A,2024-12-25,2024-12-28,0,Open
TDMS_TASK_011197,SEC_007,OHE_SEC_007_0718,Catenary Wear,C,2024-03-08,2024-04-02,3,Deferred
TDMS_TASK_011198,SEC_026,OHE_SEC_026_2287,Insulator Damage,C,2024-02-24,2024-03-12,3,Deferred
TDMS_TASK_011199,SEC_025,OHE_SEC_025_1997,Catenary Wear,B,2024-12-22,2025-01-08,0,Open
TDMS_TASK_011200,SEC_024,OHE_SEC_024_1891,Neutral Section Fault,B,2024-02-13,2024-02-19,0,Completed
TDMS_TASK_011201,SEC_049,OHE_SEC_049_3910,Catenary Wear,C,2024-07-23,2024-08-12,0,Completed
TDMS_TASK_011202,SEC_025,OHE_SEC_025_2117,Neutral Section Fault,A,2024-04-06,2024-04-07,0,Open
TDMS_TASK_011203,SEC_018,OHE_SEC_018_1637,Insulator Damage,B,2024-03-13,2024-03-24,0,Completed
TDMS_TASK_011204,SEC_002,OHE_SEC_002_0268,Substation Feed Issue,A,2024-08-10,2024-08-15,0,Open
TDMS_TASK_011205,SEC_011,OHE_SEC_011_1153,Substation Feed Issue,B,2024-03-05,2024-03-11,0,Open
TDMS_TASK_011206,SEC_045,OHE_SEC_045_3573,Catenary Wear,A,2024-04-06,2024-04-12,0,Completed
TDMS_TASK_011207,SEC_022,OHE_SEC_022_1799,Neutral Section Fault,B,2024-08-24,2024-09-03,0,Open
TDMS_TASK_011208,SEC_045,OHE_SEC_045_3625,Neutral Section Fault,A,2024-04-29,2024-05-05,0,Completed
TDMS_TASK_011209,SEC_025,OHE_SEC_025_2121,Substation Feed Issue,A,2024-12-26,2024-12-31,0,Open
TDMS_TASK_011210,SEC_025,OHE_SEC_025_2182,Catenary Wear,B,2024-07-14,2024-07-21,0,Deferred
TDMS_TASK_011211,SEC_018,OHE_SEC_018_1712,Insulator Damage,A,2024-02-10,2024-02-14,0,Completed
TDMS_TASK_011212,SEC_026,OHE_SEC_026_2216,Substation Feed Issue,B,2024-08-20,2024-09-06,0,In-Progress
TDMS_TASK_011213,SEC_002,OHE_SEC_002_0266,Neutral Section Fault,A,2024-08-11,2024-08-15,0,Open
TDMS_TASK_011214,SEC_002,OHE_SEC_002_0230,Catenary Wear,B,2024-07-31,2024-08-08,0,Open
TDMS_TASK_011215,SEC_024,OHE_SEC_024_1895,Substation Feed Issue,B,2024-12-17,2024-12-25,1,Deferred
TDMS_TASK_011216,SEC_026,OHE_SEC_026_2381,Neutral Section Fault,A,2024-08-13,2024-08-17,0,Open
TDMS_TASK_011217,SEC_025,OHE_SEC_025_2194,Substation Feed Issue,A,2024-10-02,2024-10-06,0,In-Progress
TDMS_TASK_011218,SEC_018,OHE_SEC_018_1709,Substation Feed Issue,A,2024-09-02,2024-09-07,0,In-Progress
TDMS_TASK_011219,SEC_012,OHE_SEC_012_1171,Substation Feed Issue,A,2024-04-02,2024-04-05,0,In-Progress
TDMS_TASK_011220,SEC_032,OHE_SEC_032_2823,Insulator Damage,B,2024-11-17,2024-11-24,0,In-Progress
TDMS_TASK_011221,SEC_026,OHE_SEC_026_2408,Substation Feed Issue,A,2024-09-04,2024-09-10,0,Completed
TDMS_TASK_011222,SEC_001,OHE_SEC_001_0188,Substation Feed Issue,A,2024-09-04,2024-09-08,0,In-Progress
TDMS_TASK_011223,SEC_022,OHE_SEC_022_1801,Neutral Section Fault,A,2024-01-28,2024-02-03,0,Deferred
TDMS_TASK_011224,SEC_032,OHE_SEC_032_2831,Insulator Damage,C,2024-09-20,2024-10-09,0,Completed
TDMS_TASK_011225,SEC_038,OHE_SEC_038_3122,Neutral Section Fault,A,2024-02-03,2024-02-04,0,Completed
TDMS_TASK_011226,SEC_011,OHE_SEC_011_1143,Substation Feed Issue,A,2024-05-25,2024-05-29,0,Completed
TDMS_TASK_011227,SEC_046,OHE_SEC_046_3683,Insulator Damage,A,2024-07-24,2024-07-25,0,In-Progress
TDMS_TASK_011228,SEC_028,OHE_SEC_028_2595,Neutral Section Fault,B,2024-12-11,2024-12-18,0,In-Progress
TDMS_TASK_011229,SEC_018,OHE_SEC_018_1743,Catenary Wear,B,2024-03-07,2024-03-13,0,Open
TDMS_TASK_011230,SEC_026,OHE_SEC_026_2497,Catenary Wear,A,2024-10-22,2024-10-26,0,In-Progress
TDMS_TASK_011231,SEC_044,OHE_SEC_044_3470,Catenary Wear,B,2024-07-15,2024-07-26,1,Deferred
TDMS_TASK_011232,SEC_009,OHE_SEC_009_0904,Catenary Wear,C,2024-08-01,2024-08-19,0,Completed
TDMS_TASK_011233,SEC_006,OHE_SEC_006_0599,Substation Feed Issue,B,2024-11-29,2024-12-15,0,Open
TDMS_TASK_011234,SEC_020,OHE_SEC_020_1754,Neutral Section Fault,A,2024-06-13,2024-06-17,0,Open
TDMS_TASK_011235,SEC_003,OHE_SEC_003_0335,Catenary Wear,A,2024-02-19,2024-02-23,0,Open
TDMS_TASK_011236,SEC_043,OHE_SEC_043_3327,Catenary Wear,A,2024-01-07,2024-01-13,0,Deferred
TDMS_TASK_011237,SEC_048,OHE_SEC_048_3864,Neutral Section Fault,A,2024-05-10,2024-05-16,0,In-Progress
TDMS_TASK_011238,SEC_026,OHE_SEC_026_2411,Neutral Section Fault,B,2024-12-27,2025-01-03,0,Completed
TDMS_TASK_011239,SEC_049,OHE_SEC_049_3901,Insulator Damage,B,2024-03-20,2024-03-26,0,Deferred
TDMS_TASK_011240,SEC_003,OHE_SEC_003_0274,Substation Feed Issue,A,2024-02-21,2024-02-23,0,Completed
TDMS_TASK_011241,SEC_027,OHE_SEC_027_2519,Substation Feed Issue,A,2024-01-13,2024-01-14,3,Deferred
TDMS_TASK_011242,SEC_020,OHE_SEC_020_1764,Substation Feed Issue,B,2024-07-05,2024-07-19,0,Open
TDMS_TASK_011243,SEC_011,OHE_SEC_011_1105,Insulator Damage,A,2024-05-11,2024-05-15,0,In-Progress
TDMS_TASK_011244,SEC_012,OHE_SEC_012_1242,Neutral Section Fault,B,2024-05-05,2024-05-19,2,Deferred
TDMS_TASK_011245,SEC_025,OHE_SEC_025_2171,Catenary Wear,B,2024-08-07,2024-08-24,4,Deferred
TDMS_TASK_011246,SEC_027,OHE_SEC_027_2555,Substation Feed Issue,A,2024-04-29,2024-05-04,2,In-Progress
TDMS_TASK_011247,SEC_007,OHE_SEC_007_0653,Catenary Wear,C,2024-01-21,2024-02-04,0,In-Progress
TDMS_TASK_011248,SEC_026,OHE_SEC_026_2447,Catenary Wear,A,2024-06-02,2024-06-07,0,Open
TDMS_TASK_011249,SEC_046,OHE_SEC_046_3689,Insulator Damage,C,2024-09-27,2024-10-26,0,Open
TDMS_TASK_011250,SEC_001,OHE_SEC_001_0042,Substation Feed Issue,B,2024-07-28,2024-08-08,0,Deferred
TDMS_TASK_011251,SEC_044,OHE_SEC_044_3497,Substation Feed Issue,C,2024-12-08,2024-12-23,0,Open
TDMS_TASK_011252,SEC_026,OHE_SEC_026_2420,Substation Feed Issue,A,2024-01-04,2024-01-09,0,Open
TDMS_TASK_011253,SEC_014,OHE_SEC_014_1363,Substation Feed Issue,A,2024-01-23,2024-01-24,0,In-Progress
TDMS_TASK_011254,SEC_032,OHE_SEC_032_2926,Neutral Section Fault,A,2024-02-26,2024-03-01,1,In-Progress
TDMS_TASK_011255,SEC_026,OHE_SEC_026_2460,Catenary Wear,B,2024-01-13,2024-01-29,4,Deferred
TDMS_TASK_011256,SEC_035,OHE_SEC_035_3061,Neutral Section Fault,A,2024-08-12,2024-08-13,0,Open
TDMS_TASK_011257,SEC_003,OHE_SEC_003_0324,Insulator Damage,B,2024-08-15,2024-08-22,0,Open
TDMS_TASK_011258,SEC_002,OHE_SEC_002_0235,Insulator Damage,C,2024-09-27,2024-10-10,1,Deferred
TDMS_TASK_011259,SEC_027,OHE_SEC_027_2556,Catenary Wear,B,2024-03-16,2024-03-23,4,Deferred
TDMS_TASK_011260,SEC_012,OHE_SEC_012_1209,Substation Feed Issue,A,2024-09-04,2024-09-09,3,Deferred
TDMS_TASK_011261,SEC_011,OHE_SEC_011_0949,Neutral Section Fault,B,2024-03-04,2024-03-13,0,Completed
TDMS_TASK_011262,SEC_018,OHE_SEC_018_1678,Substation Feed Issue,A,2024-12-28,2024-12-31,0,Deferred
TDMS_TASK_011263,SEC_032,OHE_SEC_032_2888,Catenary Wear,B,2024-04-02,2024-04-09,0,Completed
TDMS_TASK_011264,SEC_007,OHE_SEC_007_0716,Catenary Wear,A,2024-01-18,2024-01-21,3,Deferred
TDMS_TASK_011265,SEC_049,OHE_SEC_049_3875,Catenary Wear,B,2024-03-08,2024-03-15,0,Open
TDMS_TASK_011266,SEC_018,OHE_SEC_018_1675,Catenary Wear,A,2024-07-07,2024-07-09,0,In-Progress
TDMS_TASK_011267,SEC_006,OHE_SEC_006_0600,Catenary Wear,B,2024-09-18,2024-09-24,4,Deferred
TDMS_TASK_011268,SEC_003,OHE_SEC_003_0284,Neutral Section Fault,A,2024-06-02,2024-06-04,0,Completed
TDMS_TASK_011269,SEC_044,OHE_SEC_044_3413,Substation Feed Issue,A,2024-04-26,2024-04-27,0,Completed
TDMS_TASK_011270,SEC_004,OHE_SEC_004_0451,Insulator Damage,C,2024-03-13,2024-04-02,0,Open
TDMS_TASK_011271,SEC_018,OHE_SEC_018_1668,Substation Feed Issue,B,2024-02-15,2024-03-01,3,Deferred
TDMS_TASK_011272,SEC_029,OHE_SEC_029_2663,Catenary Wear,B,2024-11-21,2024-11-29,0,Completed
TDMS_TASK_011273,SEC_025,OHE_SEC_025_2043,Neutral Section Fault,C,2024-09-29,2024-10-30,0,Open
TDMS_TASK_011274,SEC_011,OHE_SEC_011_1046,Neutral Section Fault,A,2024-02-22,2024-02-25,0,Completed
TDMS_TASK_011275,SEC_004,OHE_SEC_004_0430,Catenary Wear,B,2024-02-26,2024-03-12,1,Deferred
TDMS_TASK_011276,SEC_032,OHE_SEC_032_2833,Insulator Damage,C,2024-07-03,2024-07-19,0,Open
TDMS_TASK_011277,SEC_025,OHE_SEC_025_1952,Substation Feed Issue,A,2024-05-08,2024-05-09,0,Deferred
TDMS_TASK_011278,SEC_001,OHE_SEC_001_0192,Neutral Section Fault,A,2024-03-11,2024-03-12,0,Completed
TDMS_TASK_011279,SEC_007,OHE_SEC_007_0722,Neutral Section Fault,B,2024-06-10,2024-06-19,0,Completed
TDMS_TASK_011280,SEC_026,OHE_SEC_026_2241,Neutral Section Fault,A,2024-06-08,2024-06-10,0,Completed
TDMS_TASK_011281,SEC_007,OHE_SEC_007_0671,Neutral Section Fault,A,2024-07-31,2024-08-03,0,Open
TDMS_TASK_011282,SEC_018,OHE_SEC_018_1559,Substation Feed Issue,B,2024-10-16,2024-10-29,0,Open
TDMS_TASK_011283,SEC_004,OHE_SEC_004_0496,Insulator Damage,A,2024-04-11,2024-04-16,0,In-Progress
TDMS_TASK_011284,SEC_038,OHE_SEC_038_3173,Neutral Section Fault,A,2024-09-13,2024-09-18,0,Deferred
TDMS_TASK_011285,SEC_026,OHE_SEC_026_2510,Catenary Wear,A,2024-09-23,2024-09-27,0,Deferred
TDMS_TASK_011286,SEC_038,OHE_SEC_038_3121,Insulator Damage,B,2024-09-13,2024-09-25,3,In-Progress
TDMS_TASK_011287,SEC_002,OHE_SEC_002_0209,Neutral Section Fault,A,2024-12-06,2024-12-10,0,In-Progress
TDMS_TASK_011288,SEC_017,OHE_SEC_017_1496,Catenary Wear,B,2024-03-19,2024-04-02,0,Open
TDMS_TASK_011289,SEC_011,OHE_SEC_011_1066,Substation Feed Issue,A,2024-09-26,2024-09-29,0,Open
TDMS_TASK_011290,SEC_026,OHE_SEC_026_2480,Insulator Damage,C,2024-01-09,2024-02-04,4,Deferred
TDMS_TASK_011291,SEC_040,OHE_SEC_040_3271,Neutral Section Fault,A,2024-05-02,2024-05-04,0,Open
TDMS_TASK_011292,SEC_009,OHE_SEC_009_0906,Neutral Section Fault,A,2024-09-20,2024-09-25,4,Open
TDMS_TASK_011293,SEC_035,OHE_SEC_035_3065,Neutral Section Fault,C,2024-12-06,2024-12-26,0,Open
TDMS_TASK_011294,SEC_026,OHE_SEC_026_2311,Insulator Damage,B,2024-02-08,2024-02-18,0,Open
TDMS_TASK_011295,SEC_040,OHE_SEC_040_3281,Insulator Damage,B,2024-09-24,2024-10-04,0,Open
TDMS_TASK_011296,SEC_003,OHE_SEC_003_0324,Insulator Damage,C,2024-05-22,2024-06-19,3,Deferred
TDMS_TASK_011297,SEC_049,OHE_SEC_049_3945,Catenary Wear,B,2024-07-14,2024-07-28,0,In-Progress
TDMS_TASK_011298,SEC_018,OHE_SEC_018_1731,Insulator Damage,B,2024-11-04,2024-11-11,1,In-Progress
TDMS_TASK_011299,SEC_011,OHE_SEC_011_1116,Neutral Section Fault,A,2024-11-08,2024-11-12,0,Open
TDMS_TASK_011300,SEC_007,OHE_SEC_007_0728,Insulator Damage,B,2024-05-29,2024-06-08,0,Completed
TDMS_TASK_011301,SEC_049,OHE_SEC_049_3921,Insulator Damage,B,2024-11-17,2024-11-30,0,Open
TDMS_TASK_011302,SEC_044,OHE_SEC_044_3517,Substation Feed Issue,A,2024-06-19,2024-06-20,0,Open
TDMS_TASK_011303,SEC_004,OHE_SEC_004_0523,Insulator Damage,C,2024-03-25,2024-04-25,0,In-Progress
TDMS_TASK_011304,SEC_021,OHE_SEC_021_1772,Catenary Wear,B,2024-12-16,2024-12-23,0,Completed
TDMS_TASK_011305,SEC_032,OHE_SEC_032_2921,Substation Feed Issue,A,2024-05-11,2024-05-15,0,Open
TDMS_TASK_011306,SEC_026,OHE_SEC_026_2352,Catenary Wear,A,2024-11-28,2024-12-03,0,Open
TDMS_TASK_011307,SEC_007,OHE_SEC_007_0753,Substation Feed Issue,B,2024-12-02,2024-12-09,0,Open
TDMS_TASK_011308,SEC_015,OHE_SEC_015_1435,Neutral Section Fault,C,2024-02-03,2024-03-08,2,Deferred
TDMS_TASK_011309,SEC_015,OHE_SEC_015_1466,Insulator Damage,A,2024-09-17,2024-09-18,0,Open
TDMS_TASK_011310,SEC_011,OHE_SEC_011_1150,Neutral Section Fault,A,2024-11-13,2024-11-15,0,Completed
TDMS_TASK_011311,SEC_046,OHE_SEC_046_3825,Insulator Damage,B,2024-03-16,2024-03-30,0,Open
TDMS_TASK_011312,SEC_009,OHE_SEC_009_0808,Neutral Section Fault,B,2024-06-30,2024-07-16,1,In-Progress
TDMS_TASK_011313,SEC_032,OHE_SEC_032_2814,Catenary Wear,C,2024-12-28,2025-01-14,0,Completed
TDMS_TASK_011314,SEC_045,OHE_SEC_045_3631,Substation Feed Issue,A,2024-10-19,2024-10-20,0,In-Progress
TDMS_TASK_011315,SEC_038,OHE_SEC_038_3165,Catenary Wear,A,2024-05-04,2024-05-09,0,In-Progress
TDMS_TASK_011316,SEC_038,OHE_SEC_038_3183,Substation Feed Issue,B,2024-05-08,2024-05-14,0,Completed
TDMS_TASK_011317,SEC_007,OHE_SEC_007_0633,Neutral Section Fault,B,2024-02-09,2024-02-20,0,In-Progress
TDMS_TASK_011318,SEC_005,OHE_SEC_005_0531,Insulator Damage,B,2024-12-16,2024-12-23,1,Open
TDMS_TASK_011319,SEC_037,OHE_SEC_037_3117,Neutral Section Fault,A,2024-11-18,2024-11-22,0,Completed
TDMS_TASK_011320,SEC_033,OHE_SEC_033_2973,Neutral Section Fault,A,2024-10-18,2024-10-23,0,In-Progress
TDMS_TASK_011321,SEC_032,OHE_SEC_032_2954,Substation Feed Issue,A,2024-05-28,2024-05-31,0,Completed
TDMS_TASK_011322,SEC_018,OHE_SEC_018_1667,Insulator Damage,C,2024-06-13,2024-07-11,0,Completed
TDMS_TASK_011323,SEC_025,OHE_SEC_025_2084,Catenary Wear,A,2024-05-17,2024-05-20,3,Deferred
TDMS_TASK_011324,SEC_001,OHE_SEC_001_0062,Substation Feed Issue,B,2024-05-12,2024-05-26,0,In-Progress
TDMS_TASK_011325,SEC_012,OHE_SEC_012_1159,Neutral Section Fault,A,2024-01-24,2024-01-26,0,Open
TDMS_TASK_011326,SEC_025,OHE_SEC_025_2104,Insulator Damage,B,2024-03-18,2024-03-28,0,Open
TDMS_TASK_011327,SEC_004,OHE_SEC_004_0501,Substation Feed Issue,A,2024-08-11,2024-08-14,0,Open
TDMS_TASK_011328,SEC_004,OHE_SEC_004_0518,Insulator Damage,A,2024-04-10,2024-04-12,0,Completed
TDMS_TASK_011329,SEC_001,OHE_SEC_001_0180,Neutral Section Fault,B,2024-02-26,2024-03-09,4,In-Progress
TDMS_TASK_011330,SEC_009,OHE_SEC_009_0836,Neutral Section Fault,A,2024-06-10,2024-06-16,0,Completed
TDMS_TASK_011331,SEC_049,OHE_SEC_049_3953,Insulator Damage,C,2024-10-21,2024-11-06,0,Deferred
TDMS_TASK_011332,SEC_031,OHE_SEC_031_2771,Catenary Wear,C,2024-05-09,2024-06-04,0,Open
TDMS_TASK_011333,SEC_046,OHE_SEC_046_3776,Substation Feed Issue,A,2024-10-02,2024-10-03,0,Open
TDMS_TASK_011334,SEC_011,OHE_SEC_011_1024,Insulator Damage,A,2024-08-23,2024-08-25,2,Deferred
TDMS_TASK_011335,SEC_026,OHE_SEC_026_2385,Insulator Damage,C,2024-04-29,2024-06-02,0,In-Progress
TDMS_TASK_011336,SEC_045,OHE_SEC_045_3551,Substation Feed Issue,A,2024-08-20,2024-08-24,0,Completed
TDMS_TASK_011337,SEC_014,OHE_SEC_014_1402,Neutral Section Fault,A,2024-07-05,2024-07-11,0,Open
TDMS_TASK_011338,SEC_028,OHE_SEC_028_2617,Insulator Damage,C,2024-03-11,2024-04-10,1,Deferred
TDMS_TASK_011339,SEC_030,OHE_SEC_030_2759,Catenary Wear,A,2024-06-04,2024-06-08,0,Completed
TDMS_TASK_011340,SEC_043,OHE_SEC_043_3314,Insulator Damage,B,2024-04-05,2024-04-21,0,Completed
TDMS_TASK_011341,SEC_048,OHE_SEC_048_3860,Catenary Wear,A,2024-07-20,2024-07-21,0,Open
TDMS_TASK_011342,SEC_026,OHE_SEC_026_2450,Substation Feed Issue,B,2024-01-17,2024-01-24,0,Open
TDMS_TASK_011343,SEC_026,OHE_SEC_026_2320,Neutral Section Fault,B,2024-01-30,2024-02-16,0,Open
TDMS_TASK_011344,SEC_044,OHE_SEC_044_3459,Insulator Damage,B,2024-05-19,2024-06-03,0,Completed
TDMS_TASK_011345,SEC_030,OHE_SEC_030_2726,Substation Feed Issue,A,2024-07-07,2024-07-08,0,Open
TDMS_TASK_011346,SEC_015,OHE_SEC_015_1440,Insulator Damage,B,2024-06-22,2024-07-03,0,Completed
TDMS_TASK_011347,SEC_026,OHE_SEC_026_2509,Insulator Damage,A,2024-01-30,2024-02-04,0,Completed
TDMS_TASK_011348,SEC_025,OHE_SEC_025_2187,Insulator Damage,C,2024-02-08,2024-02-21,0,Deferred
TDMS_TASK_011349,SEC_009,OHE_SEC_009_0911,Catenary Wear,B,2024-02-07,2024-02-14,0,Completed
TDMS_TASK_011350,SEC_025,OHE_SEC_025_2054,Neutral Section Fault,B,2024-02-01,2024-02-18,0,Deferred
TDMS_TASK_011351,SEC_026,OHE_SEC_026_2483,Neutral Section Fault,B,2024-10-31,2024-11-07,0,Open
TDMS_TASK_011352,SEC_045,OHE_SEC_045_3598,Catenary Wear,B,2024-04-08,2024-04-19,0,Completed
TDMS_TASK_011353,SEC_026,OHE_SEC_026_2311,Catenary Wear,B,2024-10-17,2024-10-29,0,In-Progress
TDMS_TASK_011354,SEC_007,OHE_SEC_007_0657,Catenary Wear,B,2024-06-28,2024-07-09,0,Open
TDMS_TASK_011355,SEC_049,OHE_SEC_049_3932,Insulator Damage,A,2024-12-29,2025-01-01,0,Deferred
TDMS_TASK_011356,SEC_026,OHE_SEC_026_2302,Neutral Section Fault,A,2024-12-25,2024-12-26,0,In-Progress
TDMS_TASK_011357,SEC_011,OHE_SEC_011_1143,Insulator Damage,B,2024-08-08,2024-08-21,0,Completed
TDMS_TASK_011358,SEC_033,OHE_SEC_033_3004,Insulator Damage,B,2024-11-30,2024-12-09,1,Deferred
TDMS_TASK_011359,SEC_017,OHE_SEC_017_1532,Catenary Wear,B,2024-05-27,2024-06-06,4,Deferred
TDMS_TASK_011360,SEC_015,OHE_SEC_015_1474,Insulator Damage,B,2024-05-25,2024-06-10,2,In-Progress
TDMS_TASK_011361,SEC_043,OHE_SEC_043_3342,Catenary Wear,B,2024-02-15,2024-03-02,0,Deferred
TDMS_TASK_011362,SEC_044,OHE_SEC_044_3454,Neutral Section Fault,C,2024-07-22,2024-08-04,4,Open
TDMS_TASK_011363,SEC_025,OHE_SEC_025_2086,Insulator Damage,C,2024-08-30,2024-10-02,0,Completed
TDMS_TASK_011364,SEC_017,OHE_SEC_017_1485,Neutral Section Fault,B,2024-07-23,2024-07-30,0,In-Progress
TDMS_TASK_011365,SEC_044,OHE_SEC_044_3437,Insulator Damage,C,2024-03-25,2024-04-19,4,Open
TDMS_TASK_011366,SEC_007,OHE_SEC_007_0690,Substation Feed Issue,A,2024-05-05,2024-05-10,0,Open
TDMS_TASK_011367,SEC_033,OHE_SEC_033_2975,Catenary Wear,B,2024-04-03,2024-04-20,0,Completed
TDMS_TASK_011368,SEC_026,OHE_SEC_026_2326,Insulator Damage,B,2024-11-09,2024-11-18,2,Open
TDMS_TASK_011369,SEC_043,OHE_SEC_043_3401,Catenary Wear,C,2024-02-19,2024-03-18,0,Completed
TDMS_TASK_011370,SEC_018,OHE_SEC_018_1675,Substation Feed Issue,A,2024-04-16,2024-04-19,0,Open
TDMS_TASK_011371,SEC_043,OHE_SEC_043_3313,Neutral Section Fault,A,2024-04-29,2024-04-30,0,Open
TDMS_TASK_011372,SEC_001,OHE_SEC_001_0061,Catenary Wear,B,2024-06-05,2024-06-19,0,Completed
TDMS_TASK_011373,SEC_034,OHE_SEC_034_3019,Substation Feed Issue,B,2024-04-22,2024-04-30,0,Completed
TDMS_TASK_011374,SEC_003,OHE_SEC_003_0279,Neutral Section Fault,A,2024-11-27,2024-11-28,0,Completed
TDMS_TASK_011375,SEC_027,OHE_SEC_027_2558,Catenary Wear,B,2024-07-04,2024-07-14,0,Open
TDMS_TASK_011376,SEC_008,OHE_SEC_008_0778,Substation Feed Issue,A,2024-05-06,2024-05-07,0,In-Progress
TDMS_TASK_011377,SEC_047,OHE_SEC_047_3836,Catenary Wear,B,2024-05-04,2024-05-15,0,Completed
TDMS_TASK_011378,SEC_035,OHE_SEC_035_3063,Substation Feed Issue,B,2024-07-06,2024-07-19,0,Completed
TDMS_TASK_011379,SEC_004,OHE_SEC_004_0417,Catenary Wear,B,2024-05-12,2024-05-20,0,Completed
TDMS_TASK_011380,SEC_045,OHE_SEC_045_3552,Insulator Damage,C,2024-11-14,2024-11-29,3,Open
TDMS_TASK_011381,SEC_011,OHE_SEC_011_1003,Insulator Damage,B,2024-02-14,2024-02-25,0,In-Progress
TDMS_TASK_011382,SEC_025,OHE_SEC_025_2173,Insulator Damage,A,2024-04-29,2024-05-05,0,Deferred
TDMS_TASK_011383,SEC_003,OHE_SEC_003_0340,Insulator Damage,B,2024-06-07,2024-06-13,0,In-Progress
TDMS_TASK_011384,SEC_004,OHE_SEC_004_0421,Catenary Wear,B,2024-12-17,2024-12-27,0,Open
TDMS_TASK_011385,SEC_011,OHE_SEC_011_0961,Substation Feed Issue,B,2024-04-18,2024-04-29,0,Completed
TDMS_TASK_011386,SEC_025,OHE_SEC_025_2128,Catenary Wear,B,2024-03-15,2024-03-31,0,Completed
TDMS_TASK_011387,SEC_025,OHE_SEC_025_2162,Catenary Wear,B,2024-05-26,2024-06-05,0,Deferred
TDMS_TASK_011388,SEC_044,OHE_SEC_044_3407,Neutral Section Fault,A,2024-09-07,2024-09-08,0,Open
TDMS_TASK_011389,SEC_007,OHE_SEC_007_0658,Neutral Section Fault,C,2024-12-26,2025-01-28,0,Deferred
TDMS_TASK_011390,SEC_033,OHE_SEC_033_2984,Neutral Section Fault,A,2024-01-22,2024-01-27,0,Open
TDMS_TASK_011391,SEC_001,OHE_SEC_001_0024,Catenary Wear,A,2024-08-24,2024-08-30,0,Deferred
TDMS_TASK_011392,SEC_012,OHE_SEC_012_1159,Neutral Section Fault,B,2024-07-15,2024-07-22,0,Deferred
TDMS_TASK_011393,SEC_007,OHE_SEC_007_0697,Catenary Wear,B,2024-05-03,2024-05-16,0,Completed
TDMS_TASK_011394,SEC_004,OHE_SEC_004_0494,Catenary Wear,A,2024-02-28,2024-03-02,0,Completed
TDMS_TASK_011395,SEC_026,OHE_SEC_026_2327,Neutral Section Fault,A,2024-08-28,2024-09-03,0,Open
TDMS_TASK_011396,SEC_045,OHE_SEC_045_3586,Catenary Wear,B,2024-08-18,2024-08-24,0,In-Progress
TDMS_TASK_011397,SEC_028,OHE_SEC_028_2656,Insulator Damage,A,2024-02-18,2024-02-24,0,In-Progress
TDMS_TASK_011398,SEC_043,OHE_SEC_043_3401,Insulator Damage,A,2024-08-13,2024-08-15,0,In-Progress
TDMS_TASK_011399,SEC_026,OHE_SEC_026_2355,Insulator Damage,B,2024-07-06,2024-07-16,0,Completed
TDMS_TASK_011400,SEC_002,OHE_SEC_002_0214,Catenary Wear,A,2024-06-01,2024-06-03,0,In-Progress
TDMS_TASK_011401,SEC_014,OHE_SEC_014_1378,Neutral Section Fault,A,2024-07-13,2024-07-15,0,Completed
TDMS_TASK_011402,SEC_040,OHE_SEC_040_3280,Insulator Damage,C,2024-12-04,2024-12-29,0,Open
TDMS_TASK_011403,SEC_001,OHE_SEC_001_0176,Substation Feed Issue,A,2024-06-08,2024-06-14,0,In-Progress
TDMS_TASK_011404,SEC_003,OHE_SEC_003_0388,Neutral Section Fault,A,2024-11-22,2024-11-25,0,In-Progress
TDMS_TASK_011405,SEC_043,OHE_SEC_043_3320,Insulator Damage,B,2024-01-11,2024-01-25,0,Open
TDMS_TASK_011406,SEC_002,OHE_SEC_002_0252,Neutral Section Fault,A,2024-09-26,2024-09-27,0,In-Progress
TDMS_TASK_011407,SEC_046,OHE_SEC_046_3820,Insulator Damage,C,2024-10-01,2024-10-21,0,Deferred
TDMS_TASK_011408,SEC_034,OHE_SEC_034_3020,Catenary Wear,A,2024-09-20,2024-09-24,0,In-Progress
TDMS_TASK_011409,SEC_028,OHE_SEC_028_2648,Substation Feed Issue,B,2024-05-15,2024-05-24,0,In-Progress
TDMS_TASK_011410,SEC_025,OHE_SEC_025_2136,Catenary Wear,B,2024-01-25,2024-02-07,0,Open
TDMS_TASK_011411,SEC_003,OHE_SEC_003_0356,Insulator Damage,B,2024-01-21,2024-02-04,2,Deferred
TDMS_TASK_011412,SEC_018,OHE_SEC_018_1651,Neutral Section Fault,C,2024-04-28,2024-05-26,0,Completed
TDMS_TASK_011413,SEC_039,OHE_SEC_039_3216,Catenary Wear,B,2024-02-14,2024-02-29,0,Open
