station_code,in_timetable,in_station_master,match_status,match_confidence,has_coordinates
MGWD,True,True,UNMATCHED,NONE,False
MGWN,True,True,UNMATCHED,NONE,False
MGZ,True,True,UNMATCHED,NONE,False
MHA,True,True,UNMATCHED,NONE,False
MHAD,True,True,UNMATCHED,NONE,False
MHBA,True,True,UNMATCHED,NONE,False
MHBG,True,True,UNMATCHED,NONE,False
MHBT,True,True,UNMATCHED,NONE,False
MHBZ,True,True,UNMATCHED,NONE,False
MHC,True,True,UNMATCHED,NONE,False
MHD,True,True,UNMATCHED,NONE,False
MHDA,True,True,UNMATCHED,NONE,False
MHDB,True,True,UNMATCHED,NONE,False
MHF,True,True,UNMATCHED,NONE,False
MHH,True,True,UNMATCHED,NONE,False
MHHR,True,True,UNMATCHED,NONE,False
MHI,True,True,UNMATCHED,NONE,False
MHJ,True,True,UNMATCHED,NONE,False
MHKT,True,True,UNMATCHED,NONE,False
MHL,True,True,UNMATCHED,NONE,False
MHLN,True,True,UNMATCHED,NONE,False
MHMB,True,True,UNMATCHED,NONE,False
MHN,True,True,UNMATCHED,NONE,False
MHO,True,True,UNMATCHED,NONE,False
MHP,True,True,UNMATCHED,NONE,False
MHPE,True,True,UNMATCHED,NONE,False
MHPR,True,True,UNMATCHED,NONE,False
MHQ,True,True,UNMATCHED,NONE,False
MHRG,True,True,UNMATCHED,NONE,False
MHRI,True,True,UNMATCHED,NONE,False
MHRN,True,True,UNMATCHED,NONE,False
MHSA,True,True,UNMATCHED,NONE,False
MHT,True,True,UNMATCHED,NONE,False
MHTR,True,True,UNMATCHED,NONE,False
MHU,True,True,UNMATCHED,NONE,False
MHUA,True,True,UNMATCHED,NONE,False
MHUL,True,True,UNMATCHED,NONE,False
MHUR,True,True,UNMATCHED,NONE,False
MHV,True,True,UNMATCHED,NONE,False
MIA,True,True,UNMATCHED,NONE,False
MIAL,True,True,UNMATCHED,NONE,False
MIAN,True,True,UNMATCHED,NONE,False
MID,True,True,UNMATCHED,NONE,False
MIH,True,True,UNMATCHED,NONE,False
MIJ,True,True,UNMATCHED,NONE,False
MIK,True,True,UNMATCHED,NONE,False
MIL,True,True,UNMATCHED,NONE,False
MIM,True,True,UNMATCHED,NONE,False
MIN,True,True,UNMATCHED,NONE,False
MINA,True,True,UNMATCHED,NONE,False
MINJ,True,True,UNMATCHED,NONE,False
MIO,True,True,UNMATCHED,NONE,False
MIPM,True,True,UNMATCHED,NONE,False
MIQ,True,True,UNMATCHED,NONE,False
MIR,True,True,UNMATCHED,NONE,False
MITA,True,True,UNMATCHED,NONE,False
MIU,True,True,UNMATCHED,NONE,False
MIW,True,True,UNMATCHED,NONE,False
MIYN,True,True,UNMATCHED,NONE,False
MJ,True,True,UNMATCHED,NONE,False
MJA,True,True,UNMATCHED,NONE,False
MJBK,True,True,UNMATCHED,NONE,False
MJBT,True,True,UNMATCHED,NONE,False
MJE,True,True,UNMATCHED,NONE,False
MJF,True,True,UNMATCHED,NONE,False
MJG,True,True,UNMATCHED,NONE,False
MJGP,True,True,UNMATCHED,NONE,False
MJH,True,True,UNMATCHED,NONE,False
MJHL,True,True,UNMATCHED,NONE,False
MJHR,True,True,UNMATCHED,NONE,False
MJKN,True,True,UNMATCHED,NONE,False
MJL,True,True,UNMATCHED,NONE,False
MJM,True,True,UNMATCHED,NONE,False
MJN,True,True,UNMATCHED,NONE,False
MJNL,True,True,UNMATCHED,NONE,False
MJO,True,True,UNMATCHED,NONE,False
MJP,True,True,UNMATCHED,NONE,False
MJPB,True,True,UNMATCHED,NONE,False
MJR,True,True,UNMATCHED,NONE,False
MJRI,True,True,UNMATCHED,NONE,False
MJS,True,True,UNMATCHED,NONE,False
MJT,True,True,UNMATCHED,NONE,False
MJTA,True,True,UNMATCHED,NONE,False
MJV,True,True,UNMATCHED,NONE,False
MJY,True,True,UNMATCHED,NONE,False
MJZ,True,True,UNMATCHED,NONE,False
MK,True,True,UNMATCHED,NONE,False
MKA,True,True,UNMATCHED,NONE,False
MKB,True,True,UNMATCHED,NONE,False
MKBH,True,True,UNMATCHED,NONE,False
MKC,True,True,UNMATCHED,NONE,False
MKD,True,True,UNMATCHED,NONE,False
MKDD,True,True,UNMATCHED,NONE,False
MKDI,True,True,UNMATCHED,NONE,False
MKDN,True,True,UNMATCHED,NONE,False
MKG,True,True,UNMATCHED,NONE,False
MKH,True,True,UNMATCHED,NONE,False
MKHI,True,True,UNMATCHED,NONE,False
MKHR,True,True,UNMATCHED,NONE,False
MKJ,True,True,UNMATCHED,NONE,False
MKK,True,True,MATCHED,HIGH,True
MKL,True,True,UNMATCHED,NONE,False
MKLI,True,True,UNMATCHED,NONE,False
MKM,True,True,MATCHED,HIGH,True
MKN,True,True,UNMATCHED,NONE,False
MKO,True,True,UNMATCHED,NONE,False
MKP,True,True,UNMATCHED,NONE,False
MKPR,True,True,UNMATCHED,NONE,False
MKPT,True,True,UNMATCHED,NONE,False
MKR,True,True,UNMATCHED,NONE,False
MKRA,True,True,UNMATCHED,NONE,False
MKRD,True,True,UNMATCHED,NONE,False
MKRH,True,True,UNMATCHED,NONE,False
MKRN,True,True,UNMATCHED,NONE,False
MKS,True,True,UNMATCHED,NONE,False
MKSP,True,True,MATCHED,HIGH,True
MKSR,True,True,UNMATCHED,NONE,False
MKT,True,True,UNMATCHED,NONE,False
MKTP,True,True,UNMATCHED,NONE,False
MKU,True,True,UNMATCHED,NONE,False
MKWI,True,True,UNMATCHED,NONE,False
MKX,True,True,UNMATCHED,NONE,False
MKY,True,True,UNMATCHED,NONE,False
MKZ,True,True,UNMATCHED,NONE,False
ML,True,True,UNMATCHED,NONE,False
MLAR,True,True,UNMATCHED,NONE,False
MLB,True,True,UNMATCHED,NONE,False
MLBZ,True,True,UNMATCHED,NONE,False
MLC,True,True,UNMATCHED,NONE,False
MLD,True,True,UNMATCHED,NONE,False
MLDE,True,True,UNMATCHED,NONE,False
MLDT,True,True,UNMATCHED,NONE,False
MLFC,True,True,UNMATCHED,NONE,False
MLG,True,True,UNMATCHED,NONE,False
MLGH,True,True,UNMATCHED,NONE,False
MLGT,True,True,UNMATCHED,NONE,False
MLHA,True,True,UNMATCHED,NONE,False
MLI,True,True,UNMATCHED,NONE,False
MLJ,True,True,UNMATCHED,NONE,False
MLK,True,True,UNMATCHED,NONE,False
MLKA,True,True,UNMATCHED,NONE,False
MLKH,True,True,UNMATCHED,NONE,False
MLKP,True,True,UNMATCHED,NONE,False
MLM,True,True,UNMATCHED,NONE,False
MLMG,True,True,UNMATCHED,NONE,False
MLMR,True,True,MATCHED,HIGH,True
MLN,True,True,UNMATCHED,NONE,False
MLND,True,True,UNMATCHED,NONE,False
MLNH,True,True,UNMATCHED,NONE,False
MLO,True,True,MATCHED,MEDIUM,True
MLP,True,True,UNMATCHED,NONE,False
MLPM,True,True,UNMATCHED,NONE,False
MLPR,True,True,UNMATCHED,NONE,False
MLQ,True,True,UNMATCHED,NONE,False
MLR,True,True,UNMATCHED,NONE,False
MLS,True,True,UNMATCHED,NONE,False
MLSA,True,True,UNMATCHED,NONE,False
MLSU,True,True,UNMATCHED,NONE,False
MLT,True,True,UNMATCHED,NONE,False
MLTR,True,True,UNMATCHED,NONE,False
MLU,True,True,UNMATCHED,NONE,False
MLV,True,True,UNMATCHED,NONE,False
MLW,True,True,UNMATCHED,NONE,False
MLX,True,True,UNMATCHED,NONE,False
MLY,True,True,UNMATCHED,NONE,False
MLYA,True,True,UNMATCHED,NONE,False
MLYR,True,True,UNMATCHED,NONE,False
MLZ,True,True,UNMATCHED,NONE,False
MMA,True,True,UNMATCHED,NONE,False
MMB,True,True,UNMATCHED,NONE,False
MMC,True,True,UNMATCHED,NONE,False
MMCC,True,True,UNMATCHED,NONE,False
MMD,True,True,UNMATCHED,NONE,False
MMDA,True,True,UNMATCHED,NONE,False
MME,True,True,UNMATCHED,NONE,False
MMG,True,True,UNMATCHED,NONE,False
MMH,True,True,MATCHED,HIGH,True
MMK,True,True,MATCHED,HIGH,True
MMKB,True,True,UNMATCHED,NONE,False
MML,True,True,UNMATCHED,NONE,False
MMLN,True,True,UNMATCHED,NONE,False
MMM,True,True,MATCHED,HIGH,True
MMP,True,True,MATCHED,HIGH,True
MMPL,True,True,UNMATCHED,NONE,False
MMR,True,True,UNMATCHED,NONE,False
MMS,True,True,UNMATCHED,NONE,False
MMU,True,True,UNMATCHED,NONE,False
MMV,True,True,UNMATCHED,NONE,False
MMVR,True,True,UNMATCHED,NONE,False
MMY,True,True,UNMATCHED,NONE,False
MMZ,True,True,UNMATCHED,NONE,False
MN,True,True,MATCHED,HIGH,True
MNAE,True,True,UNMATCHED,NONE,False
MNC,True,True,UNMATCHED,NONE,False
MNCR,True,True,UNMATCHED,NONE,False
MND,True,True,UNMATCHED,NONE,False
MNDA,True,True,UNMATCHED,NONE,False
MNDH,True,True,UNMATCHED,NONE,False
MNDP,True,True,UNMATCHED,NONE,False
MNDR,True,True,UNMATCHED,NONE,False
MNDU,True,True,UNMATCHED,NONE,False
MNE,True,True,UNMATCHED,NONE,False
MNF,True,True,UNMATCHED,NONE,False
MNGD,True,True,UNMATCHED,NONE,False
MNGR,True,True,UNMATCHED,NONE,False
MNH,True,True,UNMATCHED,NONE,False
MNHA,True,True,UNMATCHED,NONE,False
MNHL,True,True,UNMATCHED,NONE,False
MNI,True,True,UNMATCHED,NONE,False
MNJ,True,True,UNMATCHED,NONE,False
MNJR,True,True,UNMATCHED,NONE,False
MNKB,True,True,UNMATCHED,NONE,False
MNKD,True,True,UNMATCHED,NONE,False
MNKN,True,True,UNMATCHED,NONE,False
MNL,True,True,UNMATCHED,NONE,False
MNM,True,True,MATCHED,HIGH,True
MNMU,True,True,UNMATCHED,NONE,False
MNO,True,True,UNMATCHED,NONE,False
MNP,True,True,UNMATCHED,NONE,False
MNPR,True,True,UNMATCHED,NONE,False
MNPT,True,True,UNMATCHED,NONE,False
MNQ,True,True,UNMATCHED,NONE,False
MNR,True,True,UNMATCHED,NONE,False
MNS,True,True,UNMATCHED,NONE,False
MNSR,True,True,UNMATCHED,NONE,False
MNTT,True,True,UNMATCHED,NONE,False
MNU,True,True,UNMATCHED,NONE,False
MNUR,True,True,MATCHED,MEDIUM,True
MNV,True,True,UNMATCHED,NONE,False
MNWL,True,True,UNMATCHED,NONE,False
MNX,True,True,UNMATCHED,NONE,False
MNY,True,True,UNMATCHED,NONE,False
MNZ,True,True,UNMATCHED,NONE,False
MO,True,True,UNMATCHED,NONE,False
MOA,True,True,UNMATCHED,NONE,False
MOAR,True,True,UNMATCHED,NONE,False
MOB,True,True,UNMATCHED,NONE,False
MOBD,True,True,UNMATCHED,NONE,False
MOF,True,True,UNMATCHED,NONE,False
MOG,True,True,UNMATCHED,NONE,False
MOGA,True,True,UNMATCHED,NONE,False
MOHR,True,True,UNMATCHED,NONE,False
MOI,True,True,UNMATCHED,NONE,False
MOJ,True,True,UNMATCHED,NONE,False
MOL,True,True,UNMATCHED,NONE,False
MOM,True,True,UNMATCHED,NONE,False
MOMU,True,True,UNMATCHED,NONE,False
MON,True,True,UNMATCHED,NONE,False
MONJ,True,True,UNMATCHED,NONE,False
MONR,True,True,MATCHED,HIGH,True
MOO,True,True,UNMATCHED,NONE,False
MOP,True,True,UNMATCHED,NONE,False
MOPR,True,True,UNMATCHED,NONE,False
MOR,True,True,UNMATCHED,NONE,False
MORA,True,True,UNMATCHED,NONE,False
MOT,True,True,UNMATCHED,NONE,False
MOTA,True,True,UNMATCHED,NONE,False
MOTC,True,True,UNMATCHED,NONE,False
MOTG,True,True,UNMATCHED,NONE,False
MOTH,True,True,UNMATCHED,NONE,False
MOU,True,True,UNMATCHED,NONE,False
MOW,True,True,UNMATCHED,NONE,False
MOX,True,True,UNMATCHED,NONE,False
MOY,True,True,UNMATCHED,NONE,False
MOZ,True,True,UNMATCHED,NONE,False
MP,True,True,UNMATCHED,NONE,False
MPA,True,True,MATCHED,HIGH,True
MPC,True,True,UNMATCHED,NONE,False
MPD,True,True,UNMATCHED,NONE,False
MPE,True,True,UNMATCHED,NONE,False
MPF,True,True,UNMATCHED,NONE,False
MPG,True,True,UNMATCHED,NONE,False
MPH,True,True,UNMATCHED,NONE,False
MPI,True,True,MATCHED,HIGH,True
MPJ,True,True,UNMATCHED,NONE,False
MPK,True,True,MATCHED,HIGH,True
MPL,True,True,UNMATCHED,NONE,False
MPLE,True,True,UNMATCHED,NONE,False
MPLI,True,True,MATCHED,HIGH,True
MPLM,True,True,MATCHED,HIGH,True
MPLR,True,True,UNMATCHED,NONE,False
MPLY,True,True,UNMATCHED,NONE,False
MPN,True,True,UNMATCHED,NONE,False
MPNH,True,True,UNMATCHED,NONE,False
MPO,True,True,UNMATCHED,NONE,False
MPR,True,True,UNMATCHED,NONE,False
MPRA,True,True,UNMATCHED,NONE,False
MPRD,True,True,MATCHED,MEDIUM,True
MPT,True,True,UNMATCHED,NONE,False
MPU,True,True,UNMATCHED,NONE,False
MPUE,True,True,UNMATCHED,NONE,False
MPUR,True,True,UNMATCHED,NONE,False
MPY,True,True,UNMATCHED,NONE,False
MQ,True,True,MATCHED,HIGH,True
MQA,True,True,UNMATCHED,NONE,False
MQC,True,True,UNMATCHED,NONE,False
MQE,True,True,UNMATCHED,NONE,False
MQG,True,True,UNMATCHED,NONE,False
MQL,True,True,UNMATCHED,NONE,False
MQN,True,True,UNMATCHED,NONE,False
MQO,True,True,UNMATCHED,NONE,False
MQP,True,True,UNMATCHED,NONE,False
MQR,True,True,UNMATCHED,NONE,False
MQS,True,True,UNMATCHED,NONE,False
MQU,True,True,UNMATCHED,NONE,False
MQW,True,True,UNMATCHED,NONE,False
MQX,True,True,UNMATCHED,NONE,False
MQZ,True,True,UNMATCHED,NONE,False
MR,True,True,UNMATCHED,NONE,False
MRA,True,True,UNMATCHED,NONE,False
MRB,True,True,UNMATCHED,NONE,False
MRBD,True,True,UNMATCHED,NONE,False
MRBL,True,True,UNMATCHED,NONE,False
MRC,True,True,UNMATCHED,NONE,False
MRDG,True,True,UNMATCHED,NONE,False
MRDL,True,True,UNMATCHED,NONE,False
MRDP,True,True,UNMATCHED,NONE,False
MRDW,True,True,UNMATCHED,NONE,False
MRE,True,True,UNMATCHED,NONE,False
MRF,True,True,UNMATCHED,NONE,False
MRG,True,True,UNMATCHED,NONE,False
MRGA,True,True,UNMATCHED,NONE,False
MRGM,True,True,UNMATCHED,NONE,False
MRHA,True,True,UNMATCHED,NONE,False
MRHT,True,True,UNMATCHED,NONE,False
MRIJ,True,True,UNMATCHED,NONE,False
MRJ,True,True,UNMATCHED,NONE,False
MRK,True,True,UNMATCHED,NONE,False
MRKL,True,True,UNMATCHED,NONE,False
MRL,True,True,UNMATCHED,NONE,False
MRM,True,True,UNMATCHED,NONE,False
MRN,True,True,UNMATCHED,NONE,False
MRND,True,True,UNMATCHED,NONE,False
MROA,True,True,MATCHED,MEDIUM,True
MRPL,True,True,UNMATCHED,NONE,False
MRPR,True,True,UNMATCHED,NONE,False
MRQ,True,True,UNMATCHED,NONE,False
MRR,True,True,UNMATCHED,NONE,False
MRSH,True,True,UNMATCHED,NONE,False
MRT,True,True,MATCHED,MEDIUM,True
MRTA,True,True,UNMATCHED,NONE,False
MRTD,True,True,UNMATCHED,NONE,False
MRTL,True,True,UNMATCHED,NONE,False
MRTY,True,True,UNMATCHED,NONE,False
MRV,True,True,UNMATCHED,NONE,False
MRWS,True,True,UNMATCHED,NONE,False
MRX,True,True,UNMATCHED,NONE,False
MRYA,True,True,UNMATCHED,NONE,False
MRZA,True,True,UNMATCHED,NONE,False
MS,True,True,MATCHED,HIGH,True
MSAE,True,True,UNMATCHED,NONE,False
MSB,True,True,MATCHED,HIGH,True
MSC,True,True,MATCHED,HIGH,True
MSD,True,True,UNMATCHED,NONE,False
MSDG,True,True,UNMATCHED,NONE,False
MSDH,True,True,UNMATCHED,NONE,False
MSDL,True,True,UNMATCHED,NONE,False
MSDN,True,True,UNMATCHED,NONE,False
MSDR,True,True,UNMATCHED,NONE,False
MSE,True,True,UNMATCHED,NONE,False
MSF,True,True,MATCHED,HIGH,True
MSH,True,True,UNMATCHED,NONE,False
MSHW,True,True,UNMATCHED,NONE,False
MSK,True,True,UNMATCHED,NONE,False
MSL,True,True,UNMATCHED,NONE,False
MSMD,True,True,UNMATCHED,NONE,False
MSMI,True,True,UNMATCHED,NONE,False
MSN,True,True,UNMATCHED,NONE,False
MSO,True,True,UNMATCHED,NONE,False
MSOD,True,True,UNMATCHED,NONE,False
MSP,True,True,UNMATCHED,NONE,False
MSQ,True,True,UNMATCHED,NONE,False
MSR,True,True,UNMATCHED,NONE,False
MSRP,True,True,UNMATCHED,NONE,False
MSS,True,True,UNMATCHED,NONE,False
MSSD,True,True,UNMATCHED,NONE,False
MSSN,True,True,UNMATCHED,NONE,False
MST,True,True,UNMATCHED,NONE,False
MSTH,True,True,UNMATCHED,NONE,False
MSU,True,True,MATCHED,HIGH,True
MSV,True,True,UNMATCHED,NONE,False
MSW,True,True,UNMATCHED,NONE,False
MSWA,True,True,UNMATCHED,NONE,False
MSZ,True,True,UNMATCHED,NONE,False
MT,True,True,UNMATCHED,NONE,False
MTA,True,True,UNMATCHED,NONE,False
MTB,True,True,UNMATCHED,NONE,False
MTBG,True,True,UNMATCHED,NONE,False
MTC,True,True,UNMATCHED,NONE,False
MTD,True,True,UNMATCHED,NONE,False
MTDI,True,True,UNMATCHED,NONE,False
MTDM,True,True,UNMATCHED,NONE,False
MTE,True,True,UNMATCHED,NONE,False
MTFA,True,True,UNMATCHED,NONE,False
MTGE,True,True,UNMATCHED,NONE,False
MTH,True,True,UNMATCHED,NONE,False
MTHP,True,True,UNMATCHED,NONE,False
MTI,True,True,UNMATCHED,NONE,False
MTIP,True,True,UNMATCHED,NONE,False
MTJ,True,True,MATCHED,MEDIUM,True
MTJL,True,True,UNMATCHED,NONE,False
MTJR,True,True,UNMATCHED,NONE,False
MTL,True,True,MATCHED,HIGH,True
MTM,True,True,UNMATCHED,NONE,False
MTMI,True,True,UNMATCHED,NONE,False
MTMY,True,True,MATCHED,HIGH,True
MTN,True,True,UNMATCHED,NONE,False
MTND,True,True,UNMATCHED,NONE,False
MTNL,True,True,MATCHED,HIGH,True
MTO,True,True,UNMATCHED,NONE,False
MTP,True,True,UNMATCHED,NONE,False
MTPC,True,True,UNMATCHED,NONE,False
MTPI,True,True,UNMATCHED,NONE,False
MTPR,True,True,UNMATCHED,NONE,False
MTR,True,True,UNMATCHED,NONE,False
MTRA,True,True,UNMATCHED,NONE,False
MTSK,True,True,UNMATCHED,NONE,False
MTU,True,True,UNMATCHED,NONE,False
MTUR,True,True,MATCHED,HIGH,True
MTV,True,True,UNMATCHED,NONE,False
MTWN,True,True,UNMATCHED,NONE,False
MTY,True,True,UNMATCHED,NONE,False
MU,True,True,UNMATCHED,NONE,False
MUA,True,True,UNMATCHED,NONE,False
MUC,True,True,UNMATCHED,NONE,False
MUD,True,True,UNMATCHED,NONE,False
MUE,True,True,UNMATCHED,NONE,False
MUG,True,True,UNMATCHED,NONE,False
MUGA,True,True,UNMATCHED,NONE,False
MUGN,True,True,UNMATCHED,NONE,False
MUGR,True,True,UNMATCHED,NONE,False
MUH,True,True,UNMATCHED,NONE,False
MUK,True,True,UNMATCHED,NONE,False
MUKE,True,True,UNMATCHED,NONE,False
MULK,True,True,UNMATCHED,NONE,False
MUM,True,True,UNMATCHED,NONE,False
MUO,True,True,UNMATCHED,NONE,False
MUP,True,True,UNMATCHED,NONE,False
MUPA,True,True,UNMATCHED,NONE,False
MUQ,True,True,UNMATCHED,NONE,False
MUR,True,True,UNMATCHED,NONE,False
MURD,True,True,UNMATCHED,NONE,False
MURI,True,True,UNMATCHED,NONE,False
MUT,True,True,UNMATCHED,NONE,False
MUU,True,True,UNMATCHED,NONE,False
MUUA,True,True,UNMATCHED,NONE,False
MUV,True,True,UNMATCHED,NONE,False
MUW,True,True,MATCHED,MEDIUM,True
MUY,True,True,UNMATCHED,NONE,False
MUZ,True,True,UNMATCHED,NONE,False
MV,True,True,MATCHED,HIGH,True
MVA,True,True,UNMATCHED,NONE,False
MVC,True,True,UNMATCHED,NONE,False
MVD,True,True,UNMATCHED,NONE,False
MVE,True,True,UNMATCHED,NONE,False
MVF,True,True,UNMATCHED,NONE,False
MVG,True,True,UNMATCHED,NONE,False
MVH,True,True,UNMATCHED,NONE,False
MVI,True,True,UNMATCHED,NONE,False
MVJ,True,True,UNMATCHED,NONE,False
MVKR,True,True,UNMATCHED,NONE,False
MVL,True,True,UNMATCHED,NONE,False
MVLK,True,True,UNMATCHED,NONE,False
MVN,True,True,MATCHED,HIGH,True
MVO,True,True,UNMATCHED,NONE,False
MVP,True,True,UNMATCHED,NONE,False
MVPM,True,True,UNMATCHED,NONE,False
MVRD,True,True,UNMATCHED,NONE,False
MVV,True,True,UNMATCHED,NONE,False
MVW,True,True,UNMATCHED,NONE,False
MW,True,True,UNMATCHED,NONE,False
MWA,True,True,UNMATCHED,NONE,False
MWAD,True,True,UNMATCHED,NONE,False
MWAI,True,True,UNMATCHED,NONE,False
MWC,True,True,UNMATCHED,NONE,False
MWD,True,True,UNMATCHED,NONE,False
MWE,True,True,UNMATCHED,NONE,False
MWF,True,True,UNMATCHED,NONE,False
MWG,True,True,UNMATCHED,NONE,False
MWH,True,True,UNMATCHED,NONE,False
MWJ,True,True,UNMATCHED,NONE,False
MWK,True,True,UNMATCHED,NONE,False
MWM,True,True,UNMATCHED,NONE,False
MWP,True,True,UNMATCHED,NONE,False
MWQ,True,True,UNMATCHED,NONE,False
MWR,True,True,UNMATCHED,NONE,False
MWRN,True,True,UNMATCHED,NONE,False
MWT,True,True,UNMATCHED,NONE,False
MWUE,True,True,UNMATCHED,NONE,False
MWW,True,True,UNMATCHED,NONE,False
MWX,True,True,UNMATCHED,NONE,False
MWY,True,True,UNMATCHED,NONE,False
MWZ,True,True,UNMATCHED,NONE,False
MXA,True,True,UNMATCHED,NONE,False
MXH,True,True,UNMATCHED,NONE,False
MXJ,True,True,UNMATCHED,NONE,False
MXK,True,True,UNMATCHED,NONE,False
MXL,True,True,UNMATCHED,NONE,False
MXM,True,True,UNMATCHED,NONE,False
MXN,True,True,UNMATCHED,NONE,False
MXO,True,True,UNMATCHED,NONE,False
MXP,True,True,UNMATCHED,NONE,False
MXR,True,True,UNMATCHED,NONE,False
MXS,True,True,UNMATCHED,NONE,False
MXT,True,True,UNMATCHED,NONE,False
MXW,True,True,UNMATCHED,NONE,False
MXY,True,True,UNMATCHED,NONE,False
MXZ,True,True,UNMATCHED,NONE,False
MY,True,True,UNMATCHED,NONE,False
MYA,True,True,UNMATCHED,NONE,False
MYD,True,True,UNMATCHED,NONE,False
MYE,True,True,UNMATCHED,NONE,False
MYG,True,True,UNMATCHED,NONE,False
MYGD,True,True,UNMATCHED,NONE,False
MYHT,True,True,UNMATCHED,NONE,False
MYJ,True,True,UNMATCHED,NONE,False
MYK,True,True,UNMATCHED,NONE,False
MYL,True,True,UNMATCHED,NONE,False
MYM,True,True,UNMATCHED,NONE,False
MYO,True,True,UNMATCHED,NONE,False
MYP,True,True,MATCHED,HIGH,True
MYR,True,True,UNMATCHED,NONE,False
MYS,True,True,UNMATCHED,NONE,False
MYU,True,True,MATCHED,HIGH,True
MYX,True,True,UNMATCHED,NONE,False
MYY,True,True,UNMATCHED,NONE,False
MZA,True,True,UNMATCHED,NONE,False
MZB,True,True,UNMATCHED,NONE,False
MZC,True,True,UNMATCHED,NONE,False
MZGI,True,True,UNMATCHED,NONE,False
MZH,True,True,UNMATCHED,NONE,False
MZHL,True,True,UNMATCHED,NONE,False
MZL,True,True,UNMATCHED,NONE,False
MZM,True,True,UNMATCHED,NONE,False
MZMA,True,True,UNMATCHED,NONE,False
MZP,True,True,UNMATCHED,NONE,False
MZQ,True,True,UNMATCHED,NONE,False
MZR,True,True,UNMATCHED,NONE,False
MZS,True,True,UNMATCHED,NONE,False
MZU,True,True,MATCHED,HIGH,True
MZV,True,True,MATCHED,HIGH,True
MZX,True,True,UNMATCHED,NONE,False
MZY,True,True,UNMATCHED,NONE,False
MZZ,True,True,UNMATCHED,NONE,False
NAB,True,True,UNMATCHED,NONE,False
NABN,True,True,UNMATCHED,NONE,False
NAC,True,True,UNMATCHED,NONE,False
NACC,True,True,UNMATCHED,NONE,False
NAD,True,True,UNMATCHED,NONE,False
NAG,True,True,UNMATCHED,NONE,False
NAI,True,True,UNMATCHED,NONE,False
NAK,True,True,UNMATCHED,NONE,False
NAKD,True,True,UNMATCHED,NONE,False
NAL,True,True,UNMATCHED,NONE,False
NALR,True,True,UNMATCHED,NONE,False
NAM,True,True,UNMATCHED,NONE,False
NAN,True,False,NOT_IN_MASTER,NONE,False
NANA,True,True,UNMATCHED,NONE,False
NAND,True,True,UNMATCHED,NONE,False
NANR,True,True,UNMATCHED,NONE,False
NARA,True,True,UNMATCHED,NONE,False
NAS,True,True,UNMATCHED,NONE,False
NASP,True,True,UNMATCHED,NONE,False
NAT,True,True,UNMATCHED,NONE,False
NAU,True,True,UNMATCHED,NONE,False
NAVI,True,True,UNMATCHED,NONE,False
NAW,True,True,UNMATCHED,NONE,False
NAWN,True,True,UNMATCHED,NONE,False
NAZJ,True,True,UNMATCHED,NONE,False
NB,True,True,UNMATCHED,NONE,False
NBA,True,True,UNMATCHED,NONE,False
NBAE,True,True,UNMATCHED,NONE,False
NBD,True,True,UNMATCHED,NONE,False
NBE,True,True,UNMATCHED,NONE,False
NBG,True,True,UNMATCHED,NONE,False
NBH,True,True,UNMATCHED,NONE,False
NBI,True,True,UNMATCHED,NONE,False
NBK,True,True,MATCHED,HIGH,True
NBKH,True,True,UNMATCHED,NONE,False
NBL,True,True,UNMATCHED,NONE,False
NBM,True,True,UNMATCHED,NONE,False
NBP,True,True,UNMATCHED,NONE,False
NBPH,True,True,UNMATCHED,NONE,False
NBQ,True,True,UNMATCHED,NONE,False
NBR,True,True,MATCHED,MEDIUM,True
NBRN,True,True,UNMATCHED,NONE,False
NBS,True,True,UNMATCHED,NONE,False
NBT,True,True,UNMATCHED,NONE,False
NBU,True,True,UNMATCHED,NONE,False
NBUE,True,True,UNMATCHED,NONE,False
NBX,True,True,UNMATCHED,NONE,False
NCA,True,True,UNMATCHED,NONE,False
NCB,True,True,UNMATCHED,NONE,False
NCBD,True,True,UNMATCHED,NONE,False
NCE,True,True,UNMATCHED,NONE,False
NCH,True,True,UNMATCHED,NONE,False
NCHS,True,True,UNMATCHED,NONE,False
NCJ,True,True,UNMATCHED,NONE,False
NCN,True,True,UNMATCHED,NONE,False
NCP,True,True,UNMATCHED,NONE,False
NCR,True,True,MATCHED,HIGH,True
NCU,True,True,UNMATCHED,NONE,False
ND,True,True,UNMATCHED,NONE,False
NDAE,True,True,UNMATCHED,NONE,False
NDB,True,True,UNMATCHED,NONE,False
NDBT,True,True,UNMATCHED,NONE,False
NDD,True,True,UNMATCHED,NONE,False
NDE,True,True,UNMATCHED,NONE,False
NDGJ,True,True,UNMATCHED,NONE,False
NDJ,True,True,UNMATCHED,NONE,False
NDK,True,True,UNMATCHED,NONE,False
NDKD,True,True,UNMATCHED,NONE,False
NDKR,True,True,UNMATCHED,NONE,False
NDL,True,True,UNMATCHED,NONE,False
NDLS,True,True,UNMATCHED,NONE,False
NDM,True,True,UNMATCHED,NONE,False
NDN,True,True,UNMATCHED,NONE,False
NDNI,True,True,UNMATCHED,NONE,False
NDO,True,True,UNMATCHED,NONE,False
NDPR,True,True,UNMATCHED,NONE,False
NDPU,True,True,UNMATCHED,NONE,False
NDR,True,True,UNMATCHED,NONE,False
NDRT,True,True,UNMATCHED,NONE,False
NDT,True,True,UNMATCHED,NONE,False
