utilization_id,date,time_slot,section_id,total_window_available_minutes,traffic_occupancy_minutes,maintenance_block_utilized_minutes,idle_window_minutes,capacity_utilization_rate_percent,shadow_block_potential,corridor_id,source_type,source
RB-UTL-009551,2023-07-21,EARLY_04_08,SEC_032,240,83,66,91,62.1,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009552,2023-07-22,LATE_20_24,SEC_014,240,63,31,146,39.2,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009553,2023-07-23,EARLY_04_08,SEC_018,240,141,82,17,92.9,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009554,2023-07-24,AFTERNOON_12_16,SEC_030,240,161,86,0,102.9,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009555,2023-07-25,LATE_20_24,SEC_001,240,173,23,44,81.7,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009556,2023-07-26,LATE_20_24,SEC_038,240,204,45,0,103.8,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009557,2023-07-27,EARLY_04_08,SEC_033,240,201,83,0,118.3,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009558,2023-07-28,EVENING_16_20,SEC_043,240,189,26,25,89.6,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009559,2023-07-29,EVENING_16_20,SEC_055,240,118,83,39,83.8,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009560,2023-07-30,EVENING_16_20,SEC_049,240,101,109,30,87.5,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009561,2023-07-31,EARLY_04_08,SEC_047,240,126,35,79,67.1,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009562,2023-08-01,LATE_20_24,SEC_021,240,188,28,24,90.0,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009563,2023-08-02,DAY_08_12,SEC_017,240,109,109,22,90.8,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009564,2023-08-03,AFTERNOON_12_16,SEC_050,240,122,64,54,77.5,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009565,2023-08-04,NIGHT_00_04,SEC_058,240,205,31,4,98.3,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009566,2023-08-05,LATE_20_24,SEC_021,240,71,109,60,75.0,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009567,2023-08-06,AFTERNOON_12_16,SEC_061,240,116,38,86,64.2,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009568,2023-08-07,LATE_20_24,SEC_009,240,130,106,4,98.3,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009569,2023-08-08,EVENING_16_20,SEC_003,240,135,73,32,86.7,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009570,2023-08-09,DAY_08_12,SEC_046,240,182,91,0,113.8,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009571,2023-08-10,AFTERNOON_12_16,SEC_042,240,109,76,55,77.1,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009572,2023-08-11,AFTERNOON_12_16,SEC_010,240,132,87,21,91.2,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009573,2023-08-12,EARLY_04_08,SEC_060,240,168,79,0,102.9,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009574,2023-08-13,DAY_08_12,SEC_052,240,149,97,0,102.5,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009575,2023-08-14,LATE_20_24,SEC_006,240,75,29,136,43.3,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009576,2023-08-15,EVENING_16_20,SEC_051,240,149,84,7,97.1,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009577,2023-08-16,NIGHT_00_04,SEC_042,240,156,29,55,77.1,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009578,2023-08-17,LATE_20_24,SEC_013,240,154,53,33,86.2,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009579,2023-08-18,DAY_08_12,SEC_041,240,206,83,0,120.4,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009580,2023-08-19,EARLY_04_08,SEC_020,240,195,107,0,125.8,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009581,2023-08-20,LATE_20_24,SEC_049,240,200,105,0,127.1,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009582,2023-08-21,EVENING_16_20,SEC_046,240,79,54,107,55.4,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009583,2023-08-22,NIGHT_00_04,SEC_008,240,159,109,0,111.7,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009584,2023-08-23,EVENING_16_20,SEC_048,240,177,100,0,115.4,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009585,2023-08-24,EVENING_16_20,SEC_066,240,121,53,66,72.5,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009586,2023-08-25,LATE_20_24,SEC_060,240,177,31,32,86.7,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009587,2023-08-26,DAY_08_12,SEC_057,240,160,100,0,108.3,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009588,2023-08-27,LATE_20_24,SEC_038,240,95,86,59,75.4,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009589,2023-08-28,AFTERNOON_12_16,SEC_003,240,133,27,80,66.7,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009590,2023-08-29,NIGHT_00_04,SEC_042,240,156,111,0,111.2,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009591,2023-08-30,LATE_20_24,SEC_040,240,133,53,54,77.5,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009592,2023-08-31,DAY_08_12,SEC_068,240,126,36,78,67.5,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009593,2023-09-01,DAY_08_12,SEC_057,240,194,65,0,107.9,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009594,2023-09-02,LATE_20_24,SEC_066,240,89,51,100,58.3,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009595,2023-09-03,NIGHT_00_04,SEC_035,240,160,31,49,79.6,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009596,2023-09-04,NIGHT_00_04,SEC_064,240,191,107,0,124.2,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009597,2023-09-05,EVENING_16_20,SEC_051,240,155,108,0,109.6,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009598,2023-09-06,LATE_20_24,SEC_041,240,74,48,118,50.8,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009599,2023-09-07,EARLY_04_08,SEC_027,240,193,115,0,128.3,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009600,2023-09-08,NIGHT_00_04,SEC_036,240,205,73,0,115.8,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009601,2023-09-09,AFTERNOON_12_16,SEC_013,240,79,89,72,70.0,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009602,2023-09-10,DAY_08_12,SEC_065,240,208,49,0,107.1,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009603,2023-09-11,EVENING_16_20,SEC_048,240,182,81,0,109.6,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009604,2023-09-12,AFTERNOON_12_16,SEC_035,240,148,90,2,99.2,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009605,2023-09-13,LATE_20_24,SEC_040,240,138,97,5,97.9,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009606,2023-09-14,EVENING_16_20,SEC_021,240,169,77,0,102.5,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009607,2023-09-15,EVENING_16_20,SEC_055,240,130,102,8,96.7,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009608,2023-09-16,NIGHT_00_04,SEC_045,240,172,103,0,114.6,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009609,2023-09-17,EARLY_04_08,SEC_052,240,162,109,0,112.9,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009610,2023-09-18,LATE_20_24,SEC_009,240,64,70,106,55.8,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009611,2023-09-19,AFTERNOON_12_16,SEC_056,240,89,111,40,83.3,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009612,2023-09-20,NIGHT_00_04,SEC_068,240,155,103,0,107.5,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009613,2023-09-21,AFTERNOON_12_16,SEC_048,240,145,114,0,107.9,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009614,2023-09-22,NIGHT_00_04,SEC_040,240,111,67,62,74.2,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009615,2023-09-23,EARLY_04_08,SEC_064,240,133,53,54,77.5,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009616,2023-09-24,LATE_20_24,SEC_044,240,209,56,0,110.4,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009617,2023-09-25,NIGHT_00_04,SEC_004,240,142,36,62,74.2,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009618,2023-09-26,DAY_08_12,SEC_020,240,82,86,72,70.0,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009619,2023-09-27,NIGHT_00_04,SEC_025,240,209,109,0,132.5,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009620,2023-09-28,EARLY_04_08,SEC_066,240,156,97,0,105.4,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009621,2023-09-29,DAY_08_12,SEC_046,240,82,22,136,43.3,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009622,2023-09-30,DAY_08_12,SEC_064,240,188,38,14,94.2,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009623,2023-10-01,DAY_08_12,SEC_024,240,145,106,0,104.6,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009624,2023-10-02,AFTERNOON_12_16,SEC_049,240,70,77,93,61.3,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009625,2023-10-03,NIGHT_00_04,SEC_061,240,105,26,109,54.6,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009626,2023-10-04,LATE_20_24,SEC_048,240,68,56,116,51.7,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009627,2023-10-05,AFTERNOON_12_16,SEC_053,240,158,113,0,112.9,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009628,2023-10-06,LATE_20_24,SEC_026,240,133,94,13,94.6,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009629,2023-10-07,LATE_20_24,SEC_035,240,182,54,4,98.3,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009630,2023-10-08,EARLY_04_08,SEC_004,240,172,54,14,94.2,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009631,2023-10-09,LATE_20_24,SEC_018,240,194,49,0,101.2,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009632,2023-10-10,AFTERNOON_12_16,SEC_011,240,127,100,13,94.6,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009633,2023-10-11,DAY_08_12,SEC_037,240,191,33,16,93.3,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009634,2023-10-12,EARLY_04_08,SEC_045,240,125,32,83,65.4,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009635,2023-10-13,AFTERNOON_12_16,SEC_008,240,150,44,46,80.8,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009636,2023-10-14,EVENING_16_20,SEC_052,240,86,74,80,66.7,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009637,2023-10-15,EARLY_04_08,SEC_046,240,166,80,0,102.5,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009638,2023-10-16,EVENING_16_20,SEC_056,240,173,88,0,108.7,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009639,2023-10-17,LATE_20_24,SEC_007,240,199,23,18,92.5,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009640,2023-10-18,EVENING_16_20,SEC_036,240,145,43,52,78.3,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009641,2023-10-19,LATE_20_24,SEC_006,240,188,86,0,114.2,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009642,2023-10-20,DAY_08_12,SEC_051,240,86,91,63,73.8,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009643,2023-10-21,LATE_20_24,SEC_013,240,71,55,114,52.5,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009644,2023-10-22,DAY_08_12,SEC_046,240,121,27,92,61.7,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009645,2023-10-23,DAY_08_12,SEC_004,240,185,90,0,114.6,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009646,2023-10-24,LATE_20_24,SEC_047,240,124,98,18,92.5,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009647,2023-10-25,AFTERNOON_12_16,SEC_018,240,161,117,0,115.8,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009648,2023-10-26,EVENING_16_20,SEC_051,240,71,100,69,71.2,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009649,2023-10-27,DAY_08_12,SEC_026,240,153,46,41,82.9,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009650,2023-10-28,LATE_20_24,SEC_040,240,100,23,117,51.2,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009651,2023-10-29,EVENING_16_20,SEC_047,240,207,28,5,97.9,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009652,2023-10-30,NIGHT_00_04,SEC_046,240,140,100,0,100.0,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009653,2023-10-31,AFTERNOON_12_16,SEC_052,240,145,89,6,97.5,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009654,2023-11-01,DAY_08_12,SEC_037,240,81,109,50,79.2,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009655,2023-11-02,EARLY_04_08,SEC_009,240,85,42,113,52.9,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009656,2023-11-03,EVENING_16_20,SEC_022,240,137,116,0,105.4,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009657,2023-11-04,AFTERNOON_12_16,SEC_060,240,78,94,68,71.7,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009658,2023-11-05,AFTERNOON_12_16,SEC_027,240,177,55,8,96.7,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009659,2023-11-06,LATE_20_24,SEC_019,240,208,73,0,117.1,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009660,2023-11-07,EVENING_16_20,SEC_026,240,62,114,64,73.3,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009661,2023-11-08,EARLY_04_08,SEC_054,240,145,91,4,98.3,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009662,2023-11-09,EVENING_16_20,SEC_017,240,74,115,51,78.8,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009663,2023-11-10,DAY_08_12,SEC_048,240,106,49,85,64.6,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009664,2023-11-11,EVENING_16_20,SEC_001,240,69,47,124,48.3,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009665,2023-11-12,DAY_08_12,SEC_002,240,120,30,90,62.5,HIGH,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009666,2023-11-13,LATE_20_24,SEC_024,240,90,72,78,67.5,MEDIUM,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009667,2023-11-14,DAY_08_12,SEC_007,240,131,80,29,87.9,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
RB-UTL-009668,2023-11-15,LATE_20_24,SEC_051,240,142,83,15,93.8,LOW,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Block Capacity Engine / CAG Heavy Traffic Utilization Model
