record_id,task_id,department,section_id,requested_window_minutes,granted_window_minutes,outcome,was_deferred,shortfall_minutes,shortfall_percent,corridor_id,source_type,source
HIST_032437,SMMS_TASK_018176,S&T,SEC_003,300,180,Partially Completed,False,120,40.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032438,SMMS_TASK_021144,TRD,SEC_045,60,30,Partially Completed,True,30,50.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032439,SMMS_TASK_015805,Engineering,SEC_043,60,0,Not Completed,True,60,100.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032440,SMMS_TASK_015707,TRD,SEC_052,240,0,Not Completed,True,240,100.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032441,TDMS_TASK_007549,TRD,SEC_059,240,240,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032442,TMS_TASK_019112,Engineering,SEC_018,180,0,Not Completed,True,180,100.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032443,TMS_TASK_025350,Engineering,SEC_010,120,15,Not Completed,True,105,87.5,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032444,SMMS_TASK_011502,S&T,SEC_044,120,60,Partially Completed,True,60,50.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032445,SMMS_TASK_021632,TRD,SEC_025,60,30,Partially Completed,False,30,50.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032446,SMMS_TASK_011168,Engineering,SEC_057,240,105,Partially Completed,False,135,56.2,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032447,TMS_TASK_015953,TRD,SEC_044,300,105,Partially Completed,False,195,65.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032448,TDMS_TASK_010890,S&T,SEC_054,120,90,Partially Completed,False,30,25.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032449,SMMS_TASK_013666,Engineering,SEC_027,240,15,Not Completed,True,225,93.8,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032450,SMMS_TASK_004680,TRD,SEC_046,180,180,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032451,TDMS_TASK_015246,S&T,SEC_053,90,30,Not Completed,True,60,66.7,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032452,SMMS_TASK_004887,S&T,SEC_062,120,120,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032453,TMS_TASK_012921,Engineering,SEC_039,90,60,Partially Completed,True,30,33.3,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032454,TDMS_TASK_023753,TRD,SEC_053,90,90,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032455,SMMS_TASK_000610,S&T,SEC_017,90,90,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032456,TDMS_TASK_016558,TRD,SEC_003,60,60,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032457,SMMS_TASK_011349,TRD,SEC_061,240,240,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032458,TMS_TASK_019383,TRD,SEC_062,90,45,Partially Completed,True,45,50.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032459,SMMS_TASK_000125,TRD,SEC_024,180,90,Partially Completed,False,90,50.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032460,TDMS_TASK_017824,TRD,SEC_037,120,120,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032461,TDMS_TASK_020575,S&T,SEC_037,120,60,Partially Completed,True,60,50.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032462,TMS_TASK_011038,Engineering,SEC_040,90,30,Partially Completed,False,60,66.7,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032463,TDMS_TASK_023970,Engineering,SEC_061,240,180,Partially Completed,False,60,25.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032464,TDMS_TASK_013272,Engineering,SEC_006,300,30,Not Completed,True,270,90.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032465,SMMS_TASK_021817,S&T,SEC_044,90,30,Partially Completed,False,60,66.7,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032466,TMS_TASK_014666,Engineering,SEC_032,90,90,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032467,SMMS_TASK_016925,TRD,SEC_027,300,105,Partially Completed,True,195,65.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032468,SMMS_TASK_004049,S&T,SEC_063,120,75,Partially Completed,False,45,37.5,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032469,TMS_TASK_009960,TRD,SEC_026,240,105,Partially Completed,False,135,56.2,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032470,TDMS_TASK_023714,Engineering,SEC_001,240,75,Partially Completed,True,165,68.8,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032471,SMMS_TASK_018273,Engineering,SEC_007,300,105,Partially Completed,True,195,65.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032472,TMS_TASK_007764,S&T,SEC_067,90,90,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032473,TMS_TASK_027338,Engineering,SEC_037,240,105,Partially Completed,True,135,56.2,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032474,TDMS_TASK_012184,TRD,SEC_037,180,180,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032475,SMMS_TASK_005378,S&T,SEC_024,180,0,Not Completed,True,180,100.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032476,SMMS_TASK_009579,TRD,SEC_061,240,240,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032477,TMS_TASK_011398,TRD,SEC_020,240,75,Partially Completed,False,165,68.8,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032478,TMS_TASK_008880,S&T,SEC_047,300,300,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032479,TDMS_TASK_023235,S&T,SEC_006,90,90,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032480,TDMS_TASK_021200,Engineering,SEC_005,180,15,Not Completed,True,165,91.7,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032481,TMS_TASK_007625,S&T,SEC_010,120,120,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032482,SMMS_TASK_013939,Engineering,SEC_031,240,240,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032483,SMMS_TASK_024484,TRD,SEC_039,240,150,Partially Completed,False,90,37.5,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032484,TDMS_TASK_015452,Engineering,SEC_019,240,240,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032485,SMMS_TASK_014774,TRD,SEC_040,240,240,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032486,TDMS_TASK_014529,Engineering,SEC_061,120,120,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032487,TMS_TASK_009672,S&T,SEC_002,120,120,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032488,TMS_TASK_001171,TRD,SEC_034,120,120,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032489,SMMS_TASK_007192,S&T,SEC_058,120,120,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032490,TMS_TASK_021188,TRD,SEC_015,300,195,Partially Completed,False,105,35.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032491,TDMS_TASK_005413,TRD,SEC_059,120,15,Not Completed,True,105,87.5,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032492,TMS_TASK_026954,TRD,SEC_003,180,90,Partially Completed,True,90,50.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032493,SMMS_TASK_002562,TRD,SEC_040,180,90,Partially Completed,False,90,50.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032494,SMMS_TASK_012790,TRD,SEC_022,60,30,Partially Completed,True,30,50.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032495,TDMS_TASK_021917,S&T,SEC_033,90,60,Partially Completed,True,30,33.3,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032496,TMS_TASK_005750,Engineering,SEC_009,300,300,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032497,SMMS_TASK_014207,S&T,SEC_067,180,180,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032498,SMMS_TASK_001118,S&T,SEC_020,120,45,Partially Completed,True,75,62.5,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032499,TMS_TASK_002881,Engineering,SEC_059,120,120,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032500,TDMS_TASK_010172,Engineering,SEC_003,240,120,Partially Completed,False,120,50.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032501,TDMS_TASK_018119,Engineering,SEC_022,180,180,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032502,TMS_TASK_013856,Engineering,SEC_005,120,120,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032503,TDMS_TASK_005780,TRD,SEC_015,180,105,Partially Completed,False,75,41.7,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032504,TDMS_TASK_001103,Engineering,SEC_051,180,60,Partially Completed,False,120,66.7,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032505,TDMS_TASK_001427,S&T,SEC_041,60,15,Partially Completed,True,45,75.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032506,SMMS_TASK_006827,S&T,SEC_053,120,120,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032507,TMS_TASK_025616,Engineering,SEC_017,90,30,Partially Completed,False,60,66.7,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032508,TMS_TASK_005657,S&T,SEC_047,60,45,Partially Completed,False,15,25.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032509,TMS_TASK_002794,S&T,SEC_016,300,0,Not Completed,True,300,100.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032510,TMS_TASK_014190,TRD,SEC_036,120,45,Partially Completed,False,75,62.5,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032511,SMMS_TASK_012229,TRD,SEC_017,240,15,Not Completed,True,225,93.8,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032512,TMS_TASK_011283,Engineering,SEC_006,90,90,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032513,SMMS_TASK_024928,TRD,SEC_012,60,60,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032514,SMMS_TASK_019578,TRD,SEC_057,180,135,Partially Completed,True,45,25.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032515,TMS_TASK_027567,TRD,SEC_059,90,30,Partially Completed,False,60,66.7,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032516,TMS_TASK_006986,S&T,SEC_057,300,300,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032517,SMMS_TASK_011394,S&T,SEC_041,90,75,Partially Completed,False,15,16.7,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032518,TDMS_TASK_010844,TRD,SEC_029,240,30,Not Completed,True,210,87.5,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032519,SMMS_TASK_001501,TRD,SEC_019,90,90,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032520,TDMS_TASK_009533,S&T,SEC_041,300,300,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032521,TMS_TASK_022897,TRD,SEC_032,240,165,Partially Completed,False,75,31.2,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032522,TMS_TASK_006405,Engineering,SEC_046,120,75,Partially Completed,True,45,37.5,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032523,SMMS_TASK_021999,TRD,SEC_046,90,60,Partially Completed,False,30,33.3,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032524,TDMS_TASK_016056,S&T,SEC_057,60,60,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032525,TDMS_TASK_015691,Engineering,SEC_003,180,120,Partially Completed,False,60,33.3,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032526,TDMS_TASK_021733,Engineering,SEC_022,90,0,Not Completed,True,90,100.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032527,TMS_TASK_008622,Engineering,SEC_061,120,45,Partially Completed,True,75,62.5,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032528,TMS_TASK_003478,Engineering,SEC_017,120,90,Partially Completed,True,30,25.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032529,SMMS_TASK_015560,Engineering,SEC_008,60,30,Not Completed,True,30,50.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032530,TDMS_TASK_021027,Engineering,SEC_015,120,30,Not Completed,True,90,75.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032531,TDMS_TASK_024834,TRD,SEC_002,90,60,Partially Completed,False,30,33.3,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032532,TMS_TASK_022357,S&T,SEC_003,120,60,Partially Completed,False,60,50.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032533,SMMS_TASK_000016,S&T,SEC_058,180,180,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032534,SMMS_TASK_023181,TRD,SEC_029,300,0,Not Completed,True,300,100.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032535,TDMS_TASK_018089,TRD,SEC_009,90,90,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032536,TMS_TASK_013986,Engineering,SEC_025,60,45,Partially Completed,True,15,25.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032537,TDMS_TASK_023054,S&T,SEC_043,180,15,Not Completed,True,165,91.7,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032538,TDMS_TASK_010397,S&T,SEC_014,90,45,Partially Completed,False,45,50.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032539,TMS_TASK_005448,S&T,SEC_046,180,0,Not Completed,True,180,100.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032540,TDMS_TASK_012354,Engineering,SEC_054,300,195,Partially Completed,True,105,35.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032541,SMMS_TASK_021331,TRD,SEC_059,120,60,Partially Completed,False,60,50.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032542,TDMS_TASK_023268,Engineering,SEC_031,180,180,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032543,TMS_TASK_016751,Engineering,SEC_037,300,120,Partially Completed,False,180,60.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032544,TDMS_TASK_024403,S&T,SEC_018,120,75,Partially Completed,False,45,37.5,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032545,TMS_TASK_003806,TRD,SEC_032,60,30,Partially Completed,True,30,50.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032546,TMS_TASK_006069,TRD,SEC_029,90,45,Partially Completed,False,45,50.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032547,SMMS_TASK_005818,S&T,SEC_009,60,30,Partially Completed,False,30,50.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032548,SMMS_TASK_022638,Engineering,SEC_044,120,120,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032549,TMS_TASK_013354,Engineering,SEC_037,240,165,Partially Completed,True,75,31.2,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032550,TMS_TASK_021844,Engineering,SEC_038,240,75,Partially Completed,True,165,68.8,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032551,SMMS_TASK_001190,S&T,SEC_013,90,90,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032552,TMS_TASK_010047,TRD,SEC_047,300,300,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032553,TMS_TASK_014078,S&T,SEC_044,120,90,Partially Completed,False,30,25.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032554,TMS_TASK_011904,S&T,SEC_068,90,90,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032555,TDMS_TASK_021324,S&T,SEC_003,60,60,Fully Completed,False,0,0.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032556,TDMS_TASK_019915,Engineering,SEC_052,240,150,Partially Completed,False,90,37.5,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032557,SMMS_TASK_020286,Engineering,SEC_034,300,0,Not Completed,True,300,100.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
HIST_032558,SMMS_TASK_024692,Engineering,SEC_019,60,45,Partially Completed,True,15,25.0,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Historical Simulator / CAG Report 45 Calibration
