machine_id,machine_type,home_depot,assigned_section_id,latitude,longitude,operational_status,daily_productivity_meters,fuel_consumption_litres_per_hour,last_overhaul_date,next_calibration_date,corridor_id,source_type,source
RB-MCH-010489,Track Tamping Machine (CSM/Duomatic),Tambaram,SEC_066,9.016469,78.044775,EN_ROUTE,1027,28,2023-05-20,2024-08-30,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010490,Dynamic Track Stabilizer (DTS),Tiruchirappalli,SEC_040,11.236721,79.135894,ACTIVE,1185,34,2023-08-22,2024-08-15,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010491,Mobile Flash Butt Welding Plant,Tambaram,SEC_028,12.054157,79.544139,ACTIVE,468,60,2023-09-30,2024-08-23,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010492,Ballast Cleaning Machine (BCM),Madurai,SEC_007,12.969007,80.153578,ACTIVE,1128,62,2023-07-28,2024-11-25,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010493,Mobile Flash Butt Welding Plant,Madurai,SEC_020,12.515313,79.900358,UNDER_MAINTENANCE,1547,32,2023-08-26,2024-07-20,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010494,Ballast Regulating Machine (BRM),Tiruchirappalli,SEC_008,12.957857,80.145176,ACTIVE,1042,53,2023-11-25,2024-10-04,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010495,Track Relaying Train (TRT),Chennai Egmore,SEC_045,10.948172,78.927436,ACTIVE,2102,70,2023-01-23,2024-07-24,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010496,Track Tamping Machine (CSM/Duomatic),Chennai Egmore,SEC_018,12.674947,79.979141,UNDER_MAINTENANCE,566,56,2023-11-06,2024-11-11,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010497,Utility Track Vehicle (UTV),Viluppuram,SEC_038,11.341968,79.212114,ACTIVE,1020,82,2023-04-03,2024-10-23,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010498,OHE Tower Wagon (8-Wheeler),Tiruchirappalli,SEC_047,10.87942,78.823101,EN_ROUTE,437,62,2023-10-10,2024-07-24,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010499,Ballast Regulating Machine (BRM),Tiruchirappalli,SEC_068,8.807335,78.139413,ACTIVE,587,57,2023-01-30,2024-11-10,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010500,Mobile Flash Butt Welding Plant,Tambaram,SEC_023,12.350014,79.765777,ACTIVE,1378,40,2023-02-09,2024-11-21,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010501,OHE Tower Wagon (8-Wheeler),Madurai,SEC_038,11.341278,79.211939,UNDER_MAINTENANCE,1390,60,2023-07-03,2024-08-27,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010502,OHE Tower Wagon (8-Wheeler),Tambaram,SEC_030,11.958841,79.503131,ACTIVE,688,36,2023-03-20,2024-07-14,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010503,Track Relaying Train (TRT),Tiruchirappalli,SEC_049,10.871217,78.752421,ACTIVE,1018,53,2023-04-25,2024-11-18,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010504,Ballast Cleaning Machine (BCM),Madurai,SEC_044,10.971782,78.954696,IDLE_STANDBY,1599,37,2023-04-11,2024-10-20,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010505,Track Relaying Train (TRT),Madurai,SEC_017,12.709136,79.985155,ACTIVE,965,76,2023-03-13,2024-09-05,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010506,Ballast Regulating Machine (BRM),Thoothukudi,SEC_057,10.598075,78.403351,UNDER_MAINTENANCE,1217,61,2023-03-23,2024-09-26,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010507,Ballast Regulating Machine (BRM),Chennai Egmore,SEC_038,11.350266,79.214221,IDLE_STANDBY,1043,28,2023-07-05,2024-10-23,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010508,Track Relaying Train (TRT),Tambaram,SEC_055,10.727235,78.588182,IDLE_STANDBY,2150,88,2023-02-12,2024-10-31,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010509,Track Tamping Machine (CSM/Duomatic),Madurai,SEC_031,11.91882,79.476109,ACTIVE,713,78,2023-09-18,2024-08-12,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010510,OHE Tower Wagon (8-Wheeler),Tambaram,SEC_013,12.870669,80.073787,ACTIVE,1239,49,2023-04-26,2024-10-19,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010511,Mobile Flash Butt Welding Plant,Tiruchirappalli,SEC_011,12.920883,80.112455,ACTIVE,1458,70,2023-09-09,2024-09-03,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010512,Track Tamping Machine (CSM/Duomatic),Thoothukudi,SEC_062,10.233597,78.10367,ACTIVE,1758,61,2023-06-16,2024-08-10,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010513,Ballast Regulating Machine (BRM),Tiruchirappalli,SEC_040,11.235899,79.134491,ACTIVE,428,73,2023-08-23,2024-10-28,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010514,Ballast Regulating Machine (BRM),Chennai Egmore,SEC_045,10.953909,78.934412,ACTIVE,1519,84,2023-06-20,2024-10-22,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010515,Track Tamping Machine (CSM/Duomatic),Thoothukudi,SEC_056,10.664145,78.496864,ACTIVE,1726,44,2023-02-22,2024-08-30,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010516,OHE Tower Wagon (8-Wheeler),Chennai Egmore,SEC_020,12.51953,79.90316,ACTIVE,1007,80,2023-05-26,2024-10-20,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010517,Ballast Cleaning Machine (BCM),Chennai Egmore,SEC_017,12.711162,79.985754,UNDER_MAINTENANCE,1515,88,2023-06-01,2024-08-13,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010518,Utility Track Vehicle (UTV),Viluppuram,SEC_052,10.814605,78.692222,UNDER_MAINTENANCE,1502,41,2023-09-26,2024-07-18,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010519,Dynamic Track Stabilizer (DTS),Madurai,SEC_052,10.811934,78.692986,IDLE_STANDBY,2107,49,2023-09-15,2024-07-13,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010520,Utility Track Vehicle (UTV),Tiruchirappalli,SEC_058,10.571008,78.359822,ACTIVE,1177,57,2023-08-04,2024-10-15,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010521,OHE Tower Wagon (8-Wheeler),Viluppuram,SEC_006,12.982601,80.170489,ACTIVE,1845,61,2023-02-06,2024-07-25,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010522,Ballast Regulating Machine (BRM),Tiruchirappalli,SEC_062,10.395903,78.102824,ACTIVE,1373,57,2023-07-25,2024-09-29,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010523,Mobile Flash Butt Welding Plant,Madurai,SEC_015,12.825312,80.042078,IDLE_STANDBY,2005,87,2023-08-01,2024-11-08,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010524,Dynamic Track Stabilizer (DTS),Madurai,SEC_041,11.173974,79.080718,ACTIVE,1206,37,2023-09-14,2024-10-27,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010525,Track Tamping Machine (CSM/Duomatic),Chennai Egmore,SEC_048,10.874786,78.80264,IDLE_STANDBY,1379,73,2023-10-18,2024-08-18,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010526,Utility Track Vehicle (UTV),Thoothukudi,SEC_010,12.929498,80.122162,ACTIVE,1149,73,2023-01-14,2024-10-14,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010527,Utility Track Vehicle (UTV),Chennai Egmore,SEC_042,11.117732,79.049875,IDLE_STANDBY,837,37,2023-05-17,2024-11-26,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010528,Mobile Flash Butt Welding Plant,Viluppuram,SEC_018,12.652682,79.977487,IDLE_STANDBY,402,66,2023-11-22,2024-07-16,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010529,Track Tamping Machine (CSM/Duomatic),Tambaram,SEC_008,12.957951,80.145243,ACTIVE,403,42,2023-07-10,2024-07-08,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010530,OHE Tower Wagon (8-Wheeler),Tambaram,SEC_060,10.508432,78.211561,ACTIVE,1371,27,2023-01-08,2024-08-08,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010531,Track Relaying Train (TRT),Viluppuram,SEC_013,12.878084,80.077749,ACTIVE,998,60,2023-11-15,2024-08-14,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010532,Track Tamping Machine (CSM/Duomatic),Chennai Egmore,SEC_048,10.874744,78.8018,ACTIVE,445,76,2023-01-09,2024-10-12,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010533,Utility Track Vehicle (UTV),Chennai Egmore,SEC_052,10.811367,78.693148,ACTIVE,627,54,2023-08-21,2024-10-19,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010534,Dynamic Track Stabilizer (DTS),Madurai,SEC_001,13.055333,80.242344,UNDER_MAINTENANCE,448,50,2023-07-18,2024-09-12,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010535,Track Relaying Train (TRT),Tambaram,SEC_013,12.876242,80.076765,EN_ROUTE,539,35,2023-10-26,2024-06-17,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010536,Ballast Cleaning Machine (BCM),Tambaram,SEC_027,12.143884,79.587902,ACTIVE,1072,42,2023-08-14,2024-10-15,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010537,Mobile Flash Butt Welding Plant,Chennai Egmore,SEC_029,12.041093,79.539966,ACTIVE,457,85,2023-10-25,2024-11-21,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010538,Mobile Flash Butt Welding Plant,Tiruchirappalli,SEC_007,12.977149,80.162261,UNDER_MAINTENANCE,573,45,2023-11-07,2024-10-11,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010539,Ballast Regulating Machine (BRM),Tambaram,SEC_048,10.874507,78.797062,ACTIVE,880,31,2023-10-17,2024-07-31,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010540,Track Relaying Train (TRT),Viluppuram,SEC_011,12.908626,80.098811,ACTIVE,1247,42,2023-07-13,2024-07-13,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010541,Track Relaying Train (TRT),Tambaram,SEC_004,12.991058,80.189103,ACTIVE,1408,48,2023-05-04,2024-09-19,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010542,Ballast Regulating Machine (BRM),Thoothukudi,SEC_063,9.938973,78.106606,ACTIVE,511,69,2023-04-18,2024-07-03,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010543,Track Tamping Machine (CSM/Duomatic),Tambaram,SEC_017,12.740255,79.994366,ACTIVE,2155,74,2023-04-13,2024-10-08,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010544,Mobile Flash Butt Welding Plant,Chennai Egmore,SEC_039,11.274804,79.17947,ACTIVE,1860,87,2023-07-25,2024-10-03,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010545,Ballast Cleaning Machine (BCM),Thoothukudi,SEC_031,11.927188,79.484536,ACTIVE,567,55,2023-09-10,2024-06-21,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010546,Mobile Flash Butt Welding Plant,Chennai Egmore,SEC_023,12.36142,79.777218,IDLE_STANDBY,507,36,2023-02-28,2024-06-19,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010547,Track Relaying Train (TRT),Viluppuram,SEC_032,11.868998,79.433668,UNDER_MAINTENANCE,1279,57,2023-10-04,2024-06-30,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010548,Dynamic Track Stabilizer (DTS),Viluppuram,SEC_014,12.85769,80.06574,IDLE_STANDBY,1350,83,2023-07-06,2024-10-04,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010549,OHE Tower Wagon (8-Wheeler),Tiruchirappalli,SEC_066,9.470574,78.0967,UNDER_MAINTENANCE,911,49,2023-08-24,2024-07-29,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010550,Ballast Regulating Machine (BRM),Chennai Egmore,SEC_018,12.654799,79.977644,ACTIVE,2141,80,2023-07-25,2024-07-20,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010551,Dynamic Track Stabilizer (DTS),Chennai Egmore,SEC_038,11.340775,79.211812,UNDER_MAINTENANCE,1683,63,2023-07-08,2024-09-10,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010552,Track Relaying Train (TRT),Tambaram,SEC_015,12.834258,80.049072,UNDER_MAINTENANCE,1580,26,2023-02-04,2024-10-18,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010553,Utility Track Vehicle (UTV),Viluppuram,SEC_016,12.780577,80.011833,IDLE_STANDBY,1205,28,2023-11-03,2024-08-24,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010554,Track Relaying Train (TRT),Tambaram,SEC_063,9.93975,78.106461,IDLE_STANDBY,1788,73,2023-03-25,2024-11-23,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010555,Utility Track Vehicle (UTV),Madurai,SEC_015,12.827885,80.04409,EN_ROUTE,719,87,2023-01-16,2024-09-27,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010556,Mobile Flash Butt Welding Plant,Chennai Egmore,SEC_050,10.832787,78.702172,ACTIVE,1846,28,2023-10-19,2024-11-20,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010557,OHE Tower Wagon (8-Wheeler),Thoothukudi,SEC_047,10.894373,78.852176,UNDER_MAINTENANCE,2121,53,2023-02-01,2024-10-10,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010558,Dynamic Track Stabilizer (DTS),Tiruchirappalli,SEC_067,8.812599,78.083901,ACTIVE,1121,75,2023-11-12,2024-10-23,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010559,Ballast Cleaning Machine (BCM),Tiruchirappalli,SEC_068,8.810513,78.10129,UNDER_MAINTENANCE,911,80,2023-04-24,2024-11-06,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010560,Ballast Cleaning Machine (BCM),Viluppuram,SEC_063,9.943628,78.10574,UNDER_MAINTENANCE,1339,71,2023-06-02,2024-09-13,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010561,Ballast Cleaning Machine (BCM),Tiruchirappalli,SEC_007,12.97211,80.156888,EN_ROUTE,2070,33,2023-05-08,2024-06-24,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010562,Mobile Flash Butt Welding Plant,Tambaram,SEC_067,8.821999,78.046267,IDLE_STANDBY,1453,53,2023-07-15,2024-11-02,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010563,Track Tamping Machine (CSM/Duomatic),Madurai,SEC_009,12.93998,80.132779,UNDER_MAINTENANCE,1863,60,2023-07-03,2024-10-09,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010564,Utility Track Vehicle (UTV),Tambaram,SEC_031,11.912349,79.469592,IDLE_STANDBY,1972,49,2023-04-29,2024-06-17,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010565,Mobile Flash Butt Welding Plant,Chennai Egmore,SEC_033,11.79209,79.393137,ACTIVE,436,27,2023-09-07,2024-09-05,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010566,Utility Track Vehicle (UTV),Chennai Egmore,SEC_001,13.054382,80.241542,IDLE_STANDBY,2009,39,2023-05-01,2024-11-02,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010567,Utility Track Vehicle (UTV),Tiruchirappalli,SEC_022,12.378097,79.792132,ACTIVE,1242,42,2023-10-26,2024-11-02,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010568,Ballast Regulating Machine (BRM),Thoothukudi,SEC_041,11.201757,79.094107,ACTIVE,2056,75,2023-06-21,2024-06-21,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010569,Mobile Flash Butt Welding Plant,Madurai,SEC_061,10.476462,78.147975,ACTIVE,493,39,2023-11-05,2024-08-11,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010570,Utility Track Vehicle (UTV),Tambaram,SEC_014,12.852563,80.062411,IDLE_STANDBY,1685,26,2023-06-07,2024-10-20,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010571,Ballast Regulating Machine (BRM),Thoothukudi,SEC_004,12.991063,80.189117,IDLE_STANDBY,2077,49,2023-01-30,2024-09-29,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010572,Mobile Flash Butt Welding Plant,Chennai Egmore,SEC_036,11.406763,79.226612,UNDER_MAINTENANCE,1083,41,2023-03-24,2024-09-11,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010573,Utility Track Vehicle (UTV),Chennai Egmore,SEC_007,12.979087,80.164328,ACTIVE,680,87,2023-08-23,2024-11-14,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010574,Track Tamping Machine (CSM/Duomatic),Madurai,SEC_036,11.433627,79.244843,ACTIVE,935,43,2023-09-18,2024-10-24,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010575,OHE Tower Wagon (8-Wheeler),Tambaram,SEC_062,10.327269,78.103182,ACTIVE,762,40,2023-12-01,2024-07-28,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010576,OHE Tower Wagon (8-Wheeler),Tiruchirappalli,SEC_047,10.883864,78.831743,ACTIVE,1588,85,2023-10-02,2024-10-03,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010577,Ballast Cleaning Machine (BCM),Tiruchirappalli,SEC_061,10.455221,78.123685,ACTIVE,2075,54,2023-01-18,2024-09-17,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010578,Dynamic Track Stabilizer (DTS),Viluppuram,SEC_029,12.025742,79.530475,UNDER_MAINTENANCE,1259,52,2023-02-26,2024-11-03,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010579,Track Tamping Machine (CSM/Duomatic),Chennai Egmore,SEC_019,12.613501,79.968774,ACTIVE,1368,35,2023-01-24,2024-07-09,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010580,Dynamic Track Stabilizer (DTS),Thoothukudi,SEC_005,12.987825,80.181855,ACTIVE,2119,31,2023-02-26,2024-10-05,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010581,Track Tamping Machine (CSM/Duomatic),Tiruchirappalli,SEC_067,8.820801,78.051063,ACTIVE,689,48,2023-02-07,2024-09-29,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010582,Track Relaying Train (TRT),Madurai,SEC_002,13.017959,80.2174,IDLE_STANDBY,1684,49,2023-09-20,2024-07-04,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
RB-MCH-010583,Dynamic Track Stabilizer (DTS),Tambaram,SEC_007,12.974074,80.158982,UNDER_MAINTENANCE,2180,69,2023-06-24,2024-08-01,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Specialized Plant Roster / CAG Machine Availability Model
