scenario_id,scenario_type,primary_section_id,latitude,longitude,simulated_duration_hours,affected_train_count,required_machines_count,required_gangs_count,urgency_level,corridor_id,source_type,source
RB-SCN-015864,Signal Cable Cut by Road Construction,SEC_045,10.948414,78.927731,5.5,6,3,4,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015865,Post-Derailment Caution Speed Order,SEC_021,12.473263,79.86831,5.3,15,1,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015866,Emergency Broken Rail Renewal,SEC_009,12.948296,80.138492,1.9,16,3,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015867,Monsoon Heavy Flood Waterlogging,SEC_012,12.898943,80.090393,2.0,13,3,5,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015868,Peak Festival Unscheduled Surge,SEC_037,11.386154,79.220262,6.3,13,1,4,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015869,Monsoon Heavy Flood Waterlogging,SEC_060,10.498031,78.186913,1.6,2,3,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015870,Emergency Broken Rail Renewal,SEC_068,8.809328,78.115505,6.8,11,1,5,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015871,Peak Festival Unscheduled Surge,SEC_059,10.521843,78.244622,3.5,13,3,4,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015872,Emergency Broken Rail Renewal,SEC_034,11.589811,79.315848,3.7,6,3,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015873,High Ambient Temperature Rail Expansion Risk,SEC_066,9.163003,78.061531,2.2,12,1,4,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015874,Post-Derailment Caution Speed Order,SEC_050,10.849552,78.697994,7.8,15,1,4,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015875,Peak Festival Unscheduled Surge,SEC_037,11.387071,79.220315,3.7,14,2,2,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015876,Peak Festival Unscheduled Surge,SEC_058,10.558702,78.337002,5.4,19,3,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015877,Signal Cable Cut by Road Construction,SEC_021,12.487484,79.879615,2.4,16,1,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015878,Signal Cable Cut by Road Construction,SEC_047,10.894544,78.852509,7.0,11,3,5,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015879,High Ambient Temperature Rail Expansion Risk,SEC_008,12.963406,80.149102,5.4,14,3,3,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015880,High Ambient Temperature Rail Expansion Risk,SEC_052,10.811175,78.693202,5.4,13,1,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015881,OHE Catenary Parting Incident,SEC_032,11.873255,79.436833,2.7,3,1,2,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015882,Monsoon Heavy Flood Waterlogging,SEC_013,12.875412,80.076321,7.8,9,3,4,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015883,High Ambient Temperature Rail Expansion Risk,SEC_009,12.938678,80.131884,3.9,12,1,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015884,Emergency Broken Rail Renewal,SEC_060,10.507175,78.208581,4.0,12,3,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015885,High Ambient Temperature Rail Expansion Risk,SEC_054,10.769421,78.650161,6.1,19,3,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015886,OHE Catenary Parting Incident,SEC_033,11.656159,79.338092,3.3,18,3,1,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015887,Monsoon Heavy Flood Waterlogging,SEC_058,10.564842,78.348387,6.7,12,3,5,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015888,Signal Cable Cut by Road Construction,SEC_015,12.819872,80.037825,4.7,14,2,4,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015889,OHE Catenary Parting Incident,SEC_003,12.995764,80.200322,6.5,8,1,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015890,Post-Derailment Caution Speed Order,SEC_005,12.990056,80.186682,2.8,9,1,1,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015891,Peak Festival Unscheduled Surge,SEC_015,12.815893,80.034714,5.3,18,2,4,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015892,Emergency Broken Rail Renewal,SEC_001,13.069498,80.254295,5.3,8,2,1,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015893,Monsoon Heavy Flood Waterlogging,SEC_034,11.537102,79.316478,7.5,8,1,4,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015894,Monsoon Heavy Flood Waterlogging,SEC_026,12.189463,79.623074,5.4,9,2,1,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015895,OHE Catenary Parting Incident,SEC_029,12.020307,79.527114,5.7,17,1,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015896,OHE Catenary Parting Incident,SEC_007,12.973898,80.158794,7.8,5,1,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015897,Emergency Broken Rail Renewal,SEC_007,12.97495,80.159916,6.1,12,3,5,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015898,Post-Derailment Caution Speed Order,SEC_013,12.875363,80.076295,5.0,18,2,2,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015899,Monsoon Heavy Flood Waterlogging,SEC_068,8.81135,78.09125,7.6,11,3,5,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015900,Emergency Broken Rail Renewal,SEC_058,10.565473,78.349558,4.4,8,1,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015901,High Ambient Temperature Rail Expansion Risk,SEC_029,11.997845,79.513225,7.5,12,2,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015902,Monsoon Heavy Flood Waterlogging,SEC_016,12.790465,80.017691,3.2,6,2,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015903,Emergency Broken Rail Renewal,SEC_044,10.992437,78.974167,3.0,15,2,4,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015904,Monsoon Heavy Flood Waterlogging,SEC_040,11.246668,79.152859,3.5,15,2,5,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015905,Peak Festival Unscheduled Surge,SEC_066,9.081453,78.052206,4.7,6,1,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015906,High Ambient Temperature Rail Expansion Risk,SEC_065,9.812231,78.072268,7.6,14,1,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015907,Post-Derailment Caution Speed Order,SEC_032,11.894913,79.452934,6.5,13,3,5,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015908,OHE Catenary Parting Incident,SEC_068,8.808616,78.124051,7.1,12,1,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015909,Post-Derailment Caution Speed Order,SEC_012,12.897895,80.089619,6.6,16,3,5,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015910,Signal Cable Cut by Road Construction,SEC_038,11.344634,79.212791,3.8,13,2,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015911,Peak Festival Unscheduled Surge,SEC_043,11.053896,79.017956,3.1,13,1,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015912,Peak Festival Unscheduled Surge,SEC_038,11.333016,79.209842,5.7,19,3,2,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015913,OHE Catenary Parting Incident,SEC_033,11.62354,79.324883,4.5,15,1,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015914,Post-Derailment Caution Speed Order,SEC_012,12.900076,80.09123,7.4,18,1,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015915,Monsoon Heavy Flood Waterlogging,SEC_037,11.381952,79.220023,5.6,19,3,1,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015916,Monsoon Heavy Flood Waterlogging,SEC_022,12.384169,79.797022,2.2,16,1,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015917,High Ambient Temperature Rail Expansion Risk,SEC_042,11.099581,79.03895,4.5,9,1,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015918,Emergency Broken Rail Renewal,SEC_011,12.917136,80.108284,3.2,10,1,4,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015919,Peak Festival Unscheduled Surge,SEC_008,12.962134,80.148202,6.9,14,1,1,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015920,Post-Derailment Caution Speed Order,SEC_010,12.934417,80.127793,4.8,6,2,4,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015921,Peak Festival Unscheduled Surge,SEC_037,11.38719,79.220321,6.3,15,2,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015922,Peak Festival Unscheduled Surge,SEC_068,8.806761,78.1463,5.1,9,3,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015923,Post-Derailment Caution Speed Order,SEC_056,10.653864,78.482611,5.4,21,1,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015924,OHE Catenary Parting Incident,SEC_055,10.710527,78.562615,4.0,14,2,5,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015925,OHE Catenary Parting Incident,SEC_017,12.735244,79.992883,7.6,19,3,1,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015926,Peak Festival Unscheduled Surge,SEC_022,12.390653,79.802244,4.5,19,2,2,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015927,Signal Cable Cut by Road Construction,SEC_048,10.873872,78.784361,3.3,12,3,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015928,Peak Festival Unscheduled Surge,SEC_049,10.865764,78.72964,2.8,6,2,2,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015929,Post-Derailment Caution Speed Order,SEC_004,12.993255,80.195189,6.8,21,2,4,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015930,Emergency Broken Rail Renewal,SEC_029,12.029464,79.532776,7.7,9,3,5,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015931,Signal Cable Cut by Road Construction,SEC_032,11.881764,79.443159,6.2,2,1,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015932,Monsoon Heavy Flood Waterlogging,SEC_025,12.263722,79.683187,6.3,12,1,4,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015933,Peak Festival Unscheduled Surge,SEC_007,12.972621,80.157432,4.0,11,2,5,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015934,Peak Festival Unscheduled Surge,SEC_057,10.594244,78.397247,4.6,14,2,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015935,Peak Festival Unscheduled Surge,SEC_027,12.132573,79.578067,6.7,16,3,4,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015936,Monsoon Heavy Flood Waterlogging,SEC_047,10.879769,78.82378,4.5,2,2,5,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015937,Post-Derailment Caution Speed Order,SEC_034,11.584263,79.315915,3.6,15,3,2,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015938,High Ambient Temperature Rail Expansion Risk,SEC_055,10.707399,78.557828,6.2,20,2,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015939,OHE Catenary Parting Incident,SEC_061,10.450497,78.118284,4.2,17,2,2,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015940,High Ambient Temperature Rail Expansion Risk,SEC_018,12.651507,79.9774,1.6,8,3,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015941,High Ambient Temperature Rail Expansion Risk,SEC_052,10.824393,78.689423,2.4,5,2,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015942,OHE Catenary Parting Incident,SEC_033,11.736177,79.370495,4.3,9,1,2,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015943,Post-Derailment Caution Speed Order,SEC_031,11.915425,79.47269,4.7,14,1,5,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015944,Post-Derailment Caution Speed Order,SEC_030,11.988294,79.509972,3.6,9,2,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015945,Monsoon Heavy Flood Waterlogging,SEC_066,9.467622,78.096363,6.9,19,3,3,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015946,Monsoon Heavy Flood Waterlogging,SEC_039,11.308546,79.200073,8.0,2,3,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015947,Peak Festival Unscheduled Surge,SEC_011,12.907582,80.09765,7.8,13,2,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015948,High Ambient Temperature Rail Expansion Risk,SEC_047,10.89037,78.844393,6.2,21,3,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015949,High Ambient Temperature Rail Expansion Risk,SEC_022,12.389877,79.801619,6.6,17,1,1,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015950,High Ambient Temperature Rail Expansion Risk,SEC_010,12.936037,80.129647,6.4,7,1,1,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015951,Peak Festival Unscheduled Surge,SEC_034,11.546728,79.316363,7.5,10,3,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015952,High Ambient Temperature Rail Expansion Risk,SEC_038,11.333946,79.210078,6.7,2,1,5,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015953,High Ambient Temperature Rail Expansion Risk,SEC_038,11.352116,79.21469,3.9,19,2,2,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015954,OHE Catenary Parting Incident,SEC_063,9.93512,78.107323,3.4,14,1,5,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015955,Signal Cable Cut by Road Construction,SEC_060,10.51528,78.227788,4.3,19,3,5,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015956,Monsoon Heavy Flood Waterlogging,SEC_040,11.237892,79.137891,5.7,8,1,1,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015957,Monsoon Heavy Flood Waterlogging,SEC_035,11.527017,79.311836,6.8,9,3,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015958,High Ambient Temperature Rail Expansion Risk,SEC_002,13.031494,80.224384,6.0,7,2,4,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015959,Peak Festival Unscheduled Surge,SEC_052,10.820716,78.690475,5.9,9,1,2,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015960,Post-Derailment Caution Speed Order,SEC_015,12.832435,80.047646,3.5,12,2,1,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015961,Monsoon Heavy Flood Waterlogging,SEC_060,10.491548,78.171552,2.7,13,1,5,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015962,OHE Catenary Parting Incident,SEC_033,11.628867,79.32704,6.2,21,2,3,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015963,OHE Catenary Parting Incident,SEC_022,12.37499,79.78963,1.6,11,3,4,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015964,Emergency Broken Rail Renewal,SEC_059,10.530573,78.27055,7.1,9,1,5,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015965,Post-Derailment Caution Speed Order,SEC_041,11.169941,79.078775,2.6,7,1,3,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015966,Signal Cable Cut by Road Construction,SEC_013,12.886909,80.082464,4.4,13,3,4,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015967,Signal Cable Cut by Road Construction,SEC_061,10.473694,78.14481,4.8,12,3,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015968,OHE Catenary Parting Incident,SEC_018,12.680175,79.979529,3.5,21,1,3,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015969,Signal Cable Cut by Road Construction,SEC_021,12.470349,79.865993,5.7,8,1,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015970,Monsoon Heavy Flood Waterlogging,SEC_059,10.52826,78.263682,4.1,6,1,4,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015971,OHE Catenary Parting Incident,SEC_063,9.928701,78.108517,7.6,7,3,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015972,Emergency Broken Rail Renewal,SEC_017,12.758197,79.999677,3.1,18,2,5,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015973,Monsoon Heavy Flood Waterlogging,SEC_001,13.070574,80.255203,5.6,10,1,2,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015974,Signal Cable Cut by Road Construction,SEC_003,13.004053,80.208212,7.5,16,3,2,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015975,Signal Cable Cut by Road Construction,SEC_055,10.730438,78.593083,4.8,3,3,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015976,OHE Catenary Parting Incident,SEC_066,9.294337,78.076548,2.3,3,2,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015977,Signal Cable Cut by Road Construction,SEC_011,12.913552,80.104295,5.0,3,1,3,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015978,Signal Cable Cut by Road Construction,SEC_028,12.062217,79.54548,2.5,5,2,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015979,Post-Derailment Caution Speed Order,SEC_061,10.472306,78.143222,4.7,15,1,5,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015980,Monsoon Heavy Flood Waterlogging,SEC_054,10.762116,78.639833,4.3,17,3,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015981,Emergency Broken Rail Renewal,SEC_058,10.56828,78.354763,6.2,13,2,1,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015982,Post-Derailment Caution Speed Order,SEC_003,13.005743,80.209821,7.5,18,2,2,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015983,OHE Catenary Parting Incident,SEC_032,11.854163,79.422639,7.5,16,1,4,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015984,OHE Catenary Parting Incident,SEC_023,12.349812,79.765574,2.0,5,2,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015985,High Ambient Temperature Rail Expansion Risk,SEC_026,12.204559,79.633896,2.1,21,2,3,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015986,Peak Festival Unscheduled Surge,SEC_048,10.873389,78.77469,2.2,13,2,1,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015987,Signal Cable Cut by Road Construction,SEC_037,11.394612,79.220744,7.3,9,1,1,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015988,Post-Derailment Caution Speed Order,SEC_055,10.737743,78.604262,1.9,4,1,1,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015989,Post-Derailment Caution Speed Order,SEC_046,10.920884,78.890554,7.1,19,2,4,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015990,Monsoon Heavy Flood Waterlogging,SEC_020,12.514234,79.899641,3.6,15,3,5,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015991,Emergency Broken Rail Renewal,SEC_049,10.861635,78.71239,6.2,3,1,4,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015992,Post-Derailment Caution Speed Order,SEC_024,12.326931,79.742721,3.2,6,1,2,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015993,Monsoon Heavy Flood Waterlogging,SEC_024,12.317816,79.733693,7.7,12,1,5,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015994,High Ambient Temperature Rail Expansion Risk,SEC_064,9.890353,78.077698,1.7,16,3,5,CRITICAL,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015995,Post-Derailment Caution Speed Order,SEC_002,13.028592,80.222886,7.8,21,1,3,HIGH,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015996,High Ambient Temperature Rail Expansion Risk,SEC_018,12.631706,79.975929,4.7,11,3,5,LOW,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
RB-SCN-015997,Peak Festival Unscheduled Surge,SEC_005,12.987225,80.180559,1.9,16,1,2,MEDIUM,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Simulation Scenario Matrix
