task_id,department,section_id,severity_num,priority_rank,estimated_duration_hours,deferred_count,days_until_target,total_trains_daily,capacity_utilization_percent,festival_traffic_multiplier
SMMS_TASK_008659,SIGNAL,SEC_059,3,3,3.1,0,7,51,85.0,1.0
SMMS_TASK_008660,SIGNAL,SEC_068,3,3,3.0,0,7,77,275.0,1.0
SMMS_TASK_008661,SIGNAL,SEC_045,3,3,2.1,2,7,43,71.7,1.0
SMMS_TASK_008662,SIGNAL,SEC_065,4,4,2.1,0,7,68,113.3,1.0
SMMS_TASK_008663,SIGNAL,SEC_029,3,3,2.0,2,7,57,95.0,1.0
SMMS_TASK_008664,SIGNAL,SEC_028,4,4,3.3,0,7,59,98.3,1.0
SMMS_TASK_008665,SIGNAL,SEC_035,4,4,2.0,0,7,68,113.3,1.0
SMMS_TASK_008666,SIGNAL,SEC_013,3,3,3.7,0,7,50,83.3,1.0
SMMS_TASK_008667,SIGNAL,SEC_051,4,4,1.8,0,7,47,78.3,1.0
SMMS_TASK_008668,SIGNAL,SEC_014,3,3,2.4,0,7,55,91.7,1.0
SMMS_TASK_008669,SIGNAL,SEC_068,3,3,2.0,0,7,77,275.0,1.0
SMMS_TASK_008670,SIGNAL,SEC_066,3,3,2.8,0,7,71,253.6,1.0
SMMS_TASK_008671,SIGNAL,SEC_003,3,3,2.3,0,7,60,100.0,1.0
SMMS_TASK_008672,SIGNAL,SEC_004,2,2,2.4,0,7,70,116.7,1.0
SMMS_TASK_008673,SIGNAL,SEC_045,4,4,2.4,0,7,43,71.7,1.0
SMMS_TASK_008674,SIGNAL,SEC_015,2,2,2.2,2,7,50,83.3,1.0
SMMS_TASK_008675,SIGNAL,SEC_052,4,4,4.3,0,7,52,86.7,1.0
SMMS_TASK_008676,SIGNAL,SEC_068,3,3,2.1,4,7,77,275.0,1.0
SMMS_TASK_008677,SIGNAL,SEC_059,2,2,3.1,2,7,51,85.0,1.0
SMMS_TASK_008678,SIGNAL,SEC_017,4,4,2.0,0,7,64,106.7,1.0
SMMS_TASK_008679,SIGNAL,SEC_017,3,3,2.1,0,7,64,106.7,1.0
SMMS_TASK_008680,SIGNAL,SEC_006,3,3,2.3,0,7,62,103.3,1.0
SMMS_TASK_008681,SIGNAL,SEC_051,2,2,1.7,0,7,47,78.3,1.0
SMMS_TASK_008682,SIGNAL,SEC_044,4,4,1.9,0,7,45,75.0,1.0
SMMS_TASK_008683,SIGNAL,SEC_048,4,4,4.1,0,7,36,60.0,1.4
SMMS_TASK_008684,SIGNAL,SEC_003,4,4,1.7,0,7,60,100.0,1.0
SMMS_TASK_008685,SIGNAL,SEC_012,4,4,3.0,0,7,69,115.0,1.0
SMMS_TASK_008686,SIGNAL,SEC_054,3,3,1.9,0,7,68,113.3,1.7
SMMS_TASK_008687,SIGNAL,SEC_052,3,3,1.9,0,7,52,86.7,1.0
SMMS_TASK_008688,SIGNAL,SEC_034,3,3,2.9,0,7,56,93.3,1.0
SMMS_TASK_008689,SIGNAL,SEC_065,3,3,2.2,0,7,68,113.3,1.0
SMMS_TASK_008690,SIGNAL,SEC_005,3,3,2.6,0,7,72,120.0,1.0
SMMS_TASK_008691,SIGNAL,SEC_015,3,3,2.2,0,7,50,83.3,1.0
SMMS_TASK_008692,SIGNAL,SEC_062,4,4,3.9,0,7,64,106.7,1.0
SMMS_TASK_008693,SIGNAL,SEC_052,3,3,2.7,0,7,52,86.7,1.0
SMMS_TASK_008694,SIGNAL,SEC_021,3,3,1.8,2,7,36,60.0,1.0
SMMS_TASK_008695,SIGNAL,SEC_064,4,4,2.2,0,7,56,93.3,1.0
SMMS_TASK_008696,SIGNAL,SEC_034,4,4,4.1,0,7,56,93.3,1.0
SMMS_TASK_008697,SIGNAL,SEC_054,4,4,2.8,0,7,68,113.3,1.0
SMMS_TASK_008698,SIGNAL,SEC_008,3,3,4.3,0,7,50,83.3,1.0
SMMS_TASK_008699,SIGNAL,SEC_005,4,4,2.5,2,7,72,120.0,1.0
SMMS_TASK_008700,SIGNAL,SEC_021,3,3,2.2,4,7,36,60.0,1.0
SMMS_TASK_008701,SIGNAL,SEC_055,3,3,4.1,1,7,69,115.0,1.0
SMMS_TASK_008702,SIGNAL,SEC_027,2,2,3.0,3,7,51,85.0,1.0
SMMS_TASK_008703,SIGNAL,SEC_055,3,3,3.3,0,7,69,115.0,1.0
SMMS_TASK_008704,SIGNAL,SEC_021,2,2,2.1,0,7,36,60.0,1.0
SMMS_TASK_008705,SIGNAL,SEC_034,3,3,3.8,1,7,56,93.3,1.0
SMMS_TASK_008706,SIGNAL,SEC_017,4,4,3.9,0,7,64,106.7,1.0
SMMS_TASK_008707,SIGNAL,SEC_006,4,4,3.8,4,7,62,103.3,1.0
SMMS_TASK_008708,SIGNAL,SEC_001,3,3,2.9,0,7,69,115.0,1.0
SMMS_TASK_008709,SIGNAL,SEC_009,4,4,2.7,0,7,47,78.3,1.0
SMMS_TASK_008710,SIGNAL,SEC_042,3,3,3.4,3,7,60,100.0,1.0
SMMS_TASK_008711,SIGNAL,SEC_038,4,4,2.6,0,7,48,80.0,1.0
SMMS_TASK_008712,SIGNAL,SEC_001,3,3,2.2,0,7,69,115.0,1.0
SMMS_TASK_008713,SIGNAL,SEC_028,4,4,3.9,0,7,59,98.3,1.0
SMMS_TASK_008714,SIGNAL,SEC_046,4,4,1.8,0,7,75,125.0,1.0
SMMS_TASK_008715,SIGNAL,SEC_013,3,3,3.3,2,7,50,83.3,1.0
SMMS_TASK_008716,SIGNAL,SEC_066,2,2,2.9,4,7,71,253.6,1.0
SMMS_TASK_008717,SIGNAL,SEC_020,2,2,2.2,0,7,52,86.7,1.0
SMMS_TASK_008718,SIGNAL,SEC_066,3,3,4.2,0,7,71,253.6,1.35
SMMS_TASK_008719,SIGNAL,SEC_018,2,2,3.0,0,7,44,73.3,1.0
SMMS_TASK_008720,SIGNAL,SEC_026,3,3,2.6,0,7,45,75.0,1.0
SMMS_TASK_008721,SIGNAL,SEC_068,3,3,1.9,0,7,77,275.0,1.0
SMMS_TASK_008722,SIGNAL,SEC_004,3,3,2.2,2,7,70,116.7,1.0
SMMS_TASK_008723,SIGNAL,SEC_045,2,2,3.3,0,7,43,71.7,1.0
SMMS_TASK_008724,SIGNAL,SEC_057,4,4,2.2,0,7,64,106.7,1.0
SMMS_TASK_008725,SIGNAL,SEC_011,3,3,2.8,0,7,73,121.7,1.0
SMMS_TASK_008726,SIGNAL,SEC_066,4,4,4.3,0,7,71,253.6,1.0
SMMS_TASK_008727,SIGNAL,SEC_009,2,2,3.0,4,7,47,78.3,1.0
SMMS_TASK_008728,SIGNAL,SEC_062,4,4,4.2,0,7,64,106.7,1.0
SMMS_TASK_008729,SIGNAL,SEC_042,3,3,2.0,0,7,60,100.0,1.45
SMMS_TASK_008730,SIGNAL,SEC_016,2,2,2.5,2,7,72,120.0,1.0
SMMS_TASK_008731,SIGNAL,SEC_037,4,4,2.6,0,7,45,75.0,1.0
SMMS_TASK_008732,SIGNAL,SEC_029,3,3,2.2,3,7,57,95.0,1.0
SMMS_TASK_008733,SIGNAL,SEC_032,4,4,2.1,1,7,68,113.3,1.0
SMMS_TASK_008734,SIGNAL,SEC_009,3,3,1.7,0,7,47,78.3,1.0
SMMS_TASK_008735,SIGNAL,SEC_011,4,4,1.8,0,7,73,121.7,1.0
SMMS_TASK_008736,SIGNAL,SEC_023,3,3,2.3,0,7,68,113.3,1.0
SMMS_TASK_008737,SIGNAL,SEC_025,4,4,2.3,0,7,37,61.7,1.45
SMMS_TASK_008738,SIGNAL,SEC_007,3,3,4.4,0,7,40,66.7,1.0
SMMS_TASK_008739,SIGNAL,SEC_033,3,3,3.0,0,7,70,116.7,1.0
SMMS_TASK_008740,SIGNAL,SEC_055,3,3,2.9,0,7,69,115.0,1.0
SMMS_TASK_008741,SIGNAL,SEC_006,4,4,3.3,0,7,62,103.3,1.0
SMMS_TASK_008742,SIGNAL,SEC_004,4,4,2.4,2,7,70,116.7,1.0
SMMS_TASK_008743,SIGNAL,SEC_017,4,4,3.0,0,7,64,106.7,1.8
SMMS_TASK_008744,SIGNAL,SEC_028,2,2,3.0,3,7,59,98.3,1.0
SMMS_TASK_008745,SIGNAL,SEC_002,4,4,2.3,0,7,70,116.7,1.0
SMMS_TASK_008746,SIGNAL,SEC_037,3,3,2.1,0,7,45,75.0,1.0
SMMS_TASK_008747,SIGNAL,SEC_009,2,2,1.8,4,7,47,78.3,1.0
SMMS_TASK_008748,SIGNAL,SEC_058,3,3,2.6,0,7,72,120.0,1.0
SMMS_TASK_008749,SIGNAL,SEC_011,3,3,2.1,0,7,73,121.7,1.0
SMMS_TASK_008750,SIGNAL,SEC_046,2,2,3.5,0,7,75,125.0,1.0
SMMS_TASK_008751,SIGNAL,SEC_060,3,3,1.7,0,7,47,78.3,1.0
SMMS_TASK_008752,SIGNAL,SEC_013,4,4,4.1,1,7,50,83.3,1.0
SMMS_TASK_008753,SIGNAL,SEC_034,3,3,2.1,4,7,56,93.3,1.0
SMMS_TASK_008754,SIGNAL,SEC_019,2,2,3.2,0,7,76,126.7,1.0
SMMS_TASK_008755,SIGNAL,SEC_064,3,3,1.9,4,7,56,93.3,1.35
SMMS_TASK_008756,SIGNAL,SEC_027,3,3,4.4,0,7,51,85.0,1.35
SMMS_TASK_008757,SIGNAL,SEC_030,3,3,2.5,0,7,56,93.3,1.0
SMMS_TASK_008758,SIGNAL,SEC_019,3,3,1.9,4,7,76,126.7,1.0
SMMS_TASK_008759,SIGNAL,SEC_059,4,4,4.0,0,7,51,85.0,1.0
SMMS_TASK_008760,SIGNAL,SEC_027,2,2,3.0,3,7,51,85.0,1.0
SMMS_TASK_008761,SIGNAL,SEC_034,4,4,3.9,0,7,56,93.3,1.0
SMMS_TASK_008762,SIGNAL,SEC_037,3,3,1.9,0,7,45,75.0,1.0
SMMS_TASK_008763,SIGNAL,SEC_016,3,3,2.5,2,7,72,120.0,1.0
SMMS_TASK_008764,SIGNAL,SEC_060,3,3,4.3,0,7,47,78.3,1.0
SMMS_TASK_008765,SIGNAL,SEC_053,2,2,2.9,1,7,57,95.0,1.0
SMMS_TASK_008766,SIGNAL,SEC_067,3,3,3.1,0,7,59,210.7,1.0
SMMS_TASK_008767,SIGNAL,SEC_040,4,4,1.8,4,7,59,98.3,1.0
SMMS_TASK_008768,SIGNAL,SEC_002,3,3,1.8,0,7,70,116.7,1.0
SMMS_TASK_008769,SIGNAL,SEC_037,4,4,1.9,0,7,45,75.0,1.0
SMMS_TASK_008770,SIGNAL,SEC_012,4,4,2.1,1,7,69,115.0,1.0
SMMS_TASK_008771,SIGNAL,SEC_018,3,3,2.5,3,7,44,73.3,1.0
SMMS_TASK_008772,SIGNAL,SEC_031,2,2,1.9,0,7,43,71.7,1.0
SMMS_TASK_008773,SIGNAL,SEC_049,2,2,2.0,0,7,71,118.3,1.0
SMMS_TASK_008774,SIGNAL,SEC_048,3,3,3.1,4,7,36,60.0,1.0
SMMS_TASK_008775,SIGNAL,SEC_061,3,3,3.9,0,7,37,61.7,1.0
SMMS_TASK_008776,SIGNAL,SEC_030,4,4,2.8,0,7,56,93.3,1.0
SMMS_TASK_008777,SIGNAL,SEC_051,4,4,2.5,2,7,47,78.3,1.0
SMMS_TASK_008778,SIGNAL,SEC_060,3,3,3.9,0,7,47,78.3,1.0
SMMS_TASK_008779,SIGNAL,SEC_015,3,3,1.9,0,7,50,83.3,1.0
SMMS_TASK_008780,SIGNAL,SEC_042,3,3,2.9,0,7,60,100.0,1.0
SMMS_TASK_008781,SIGNAL,SEC_054,4,4,2.5,0,7,68,113.3,1.25
SMMS_TASK_008782,SIGNAL,SEC_065,4,4,4.1,0,7,68,113.3,1.0
SMMS_TASK_008783,SIGNAL,SEC_016,4,4,2.7,0,7,72,120.0,1.0
SMMS_TASK_008784,SIGNAL,SEC_042,3,3,1.8,2,7,60,100.0,1.0
SMMS_TASK_008785,SIGNAL,SEC_065,4,4,2.4,0,7,68,113.3,1.0
SMMS_TASK_008786,SIGNAL,SEC_044,3,3,1.8,0,7,45,75.0,1.0
SMMS_TASK_008787,SIGNAL,SEC_001,3,3,2.9,0,7,69,115.0,1.0
SMMS_TASK_008788,SIGNAL,SEC_050,4,4,2.2,0,7,42,70.0,1.0
SMMS_TASK_008789,SIGNAL,SEC_061,3,3,2.1,0,7,37,61.7,1.0
SMMS_TASK_008790,SIGNAL,SEC_035,3,3,4.3,0,7,68,113.3,1.0
SMMS_TASK_008791,SIGNAL,SEC_018,4,4,4.2,1,7,44,73.3,1.0
SMMS_TASK_008792,SIGNAL,SEC_055,3,3,3.0,0,7,69,115.0,1.0
SMMS_TASK_008793,SIGNAL,SEC_048,2,2,2.0,0,7,36,60.0,1.0
SMMS_TASK_008794,SIGNAL,SEC_044,4,4,3.0,4,7,45,75.0,1.0
SMMS_TASK_008795,SIGNAL,SEC_011,4,4,2.8,0,7,73,121.7,1.0
SMMS_TASK_008796,SIGNAL,SEC_017,3,3,2.6,4,7,64,106.7,1.0
SMMS_TASK_008797,SIGNAL,SEC_039,4,4,4.0,0,7,60,100.0,1.0
SMMS_TASK_008798,SIGNAL,SEC_037,2,2,2.5,0,7,45,75.0,1.0
SMMS_TASK_008799,SIGNAL,SEC_041,4,4,2.7,0,7,37,61.7,1.0
SMMS_TASK_008800,SIGNAL,SEC_055,2,2,2.1,0,7,69,115.0,1.0
SMMS_TASK_008801,SIGNAL,SEC_062,4,4,3.8,2,7,64,106.7,1.0
SMMS_TASK_008802,SIGNAL,SEC_033,4,4,4.3,0,7,70,116.7,1.0
SMMS_TASK_008803,SIGNAL,SEC_050,3,3,2.0,0,7,42,70.0,1.0
SMMS_TASK_008804,SIGNAL,SEC_038,4,4,3.9,0,7,48,80.0,1.0
SMMS_TASK_008805,SIGNAL,SEC_016,4,4,3.9,0,7,72,120.0,1.0
SMMS_TASK_008806,SIGNAL,SEC_034,4,4,2.1,0,7,56,93.3,1.0
SMMS_TASK_008807,SIGNAL,SEC_036,4,4,1.8,3,7,37,61.7,1.45
SMMS_TASK_008808,SIGNAL,SEC_015,3,3,2.5,0,7,50,83.3,1.0
SMMS_TASK_008809,SIGNAL,SEC_056,4,4,2.3,0,7,71,118.3,1.0
SMMS_TASK_008810,SIGNAL,SEC_057,4,4,1.9,0,7,64,106.7,1.0
SMMS_TASK_008811,SIGNAL,SEC_011,4,4,2.1,0,7,73,121.7,1.0
SMMS_TASK_008812,SIGNAL,SEC_068,3,3,4.3,0,7,77,275.0,1.0
SMMS_TASK_008813,SIGNAL,SEC_032,2,2,2.3,1,7,68,113.3,1.0
SMMS_TASK_008814,SIGNAL,SEC_067,4,4,2.0,0,7,59,210.7,1.0
SMMS_TASK_008815,SIGNAL,SEC_006,2,2,2.6,2,7,62,103.3,1.0
SMMS_TASK_008816,SIGNAL,SEC_019,3,3,2.5,1,7,76,126.7,1.0
SMMS_TASK_008817,SIGNAL,SEC_017,2,2,2.2,1,7,64,106.7,1.0
SMMS_TASK_008818,SIGNAL,SEC_048,3,3,1.8,0,7,36,60.0,1.0
SMMS_TASK_008819,SIGNAL,SEC_064,3,3,3.2,0,7,56,93.3,1.0
SMMS_TASK_008820,SIGNAL,SEC_005,3,3,3.1,0,7,72,120.0,1.25
SMMS_TASK_008821,SIGNAL,SEC_036,3,3,2.1,4,7,37,61.7,1.0
SMMS_TASK_008822,SIGNAL,SEC_057,2,2,2.0,3,7,64,106.7,1.0
SMMS_TASK_008823,SIGNAL,SEC_043,2,2,2.4,0,7,39,65.0,1.0
SMMS_TASK_008824,SIGNAL,SEC_002,3,3,2.2,1,7,70,116.7,1.0
SMMS_TASK_008825,SIGNAL,SEC_045,3,3,1.7,0,7,43,71.7,1.0
SMMS_TASK_008826,SIGNAL,SEC_034,3,3,2.0,0,7,56,93.3,1.0
SMMS_TASK_008827,SIGNAL,SEC_022,3,3,3.7,3,7,54,90.0,1.0
SMMS_TASK_008828,SIGNAL,SEC_008,3,3,3.1,1,7,50,83.3,1.0
SMMS_TASK_008829,SIGNAL,SEC_020,3,3,2.4,0,7,52,86.7,1.0
SMMS_TASK_008830,SIGNAL,SEC_058,4,4,3.2,0,7,72,120.0,1.0
SMMS_TASK_008831,SIGNAL,SEC_038,2,2,2.5,0,7,48,80.0,1.0
SMMS_TASK_008832,SIGNAL,SEC_009,4,4,1.8,0,7,47,78.3,1.0
SMMS_TASK_008833,SIGNAL,SEC_019,4,4,3.8,0,7,76,126.7,1.45
SMMS_TASK_008834,SIGNAL,SEC_032,4,4,2.2,0,7,68,113.3,1.0
SMMS_TASK_008835,SIGNAL,SEC_062,4,4,2.6,0,7,64,106.7,1.0
SMMS_TASK_008836,SIGNAL,SEC_036,4,4,4.2,2,7,37,61.7,1.0
SMMS_TASK_008837,SIGNAL,SEC_021,4,4,2.2,0,7,36,60.0,1.0
SMMS_TASK_008838,SIGNAL,SEC_066,4,4,3.9,0,7,71,253.6,1.0
SMMS_TASK_008839,SIGNAL,SEC_042,4,4,2.0,0,7,60,100.0,1.0
SMMS_TASK_008840,SIGNAL,SEC_057,4,4,4.0,0,7,64,106.7,1.0
SMMS_TASK_008841,SIGNAL,SEC_013,2,2,3.9,0,7,50,83.3,1.0
SMMS_TASK_008842,SIGNAL,SEC_036,4,4,3.6,3,7,37,61.7,1.0
SMMS_TASK_008843,SIGNAL,SEC_009,4,4,2.3,0,7,47,78.3,1.0
SMMS_TASK_008844,SIGNAL,SEC_041,3,3,3.1,0,7,37,61.7,1.0
SMMS_TASK_008845,SIGNAL,SEC_026,3,3,2.1,1,7,45,75.0,1.0
SMMS_TASK_008846,SIGNAL,SEC_038,3,3,2.4,0,7,48,80.0,1.0
SMMS_TASK_008847,SIGNAL,SEC_054,4,4,1.9,0,7,68,113.3,1.0
SMMS_TASK_008848,SIGNAL,SEC_014,3,3,3.0,0,7,55,91.7,1.0
SMMS_TASK_008849,SIGNAL,SEC_017,4,4,1.7,0,7,64,106.7,1.0
SMMS_TASK_008850,SIGNAL,SEC_062,4,4,3.0,0,7,64,106.7,1.0
SMMS_TASK_008851,SIGNAL,SEC_062,2,2,2.4,0,7,64,106.7,1.0
SMMS_TASK_008852,SIGNAL,SEC_063,3,3,2.3,3,7,59,98.3,1.0
SMMS_TASK_008853,SIGNAL,SEC_010,4,4,2.4,0,7,48,80.0,1.0
SMMS_TASK_008854,SIGNAL,SEC_015,4,4,2.8,0,7,50,83.3,1.0
SMMS_TASK_008855,SIGNAL,SEC_058,3,3,2.8,4,7,72,120.0,1.0
SMMS_TASK_008856,SIGNAL,SEC_023,4,4,2.0,0,7,68,113.3,1.0
SMMS_TASK_008857,SIGNAL,SEC_034,3,3,1.8,0,7,56,93.3,1.0
SMMS_TASK_008858,SIGNAL,SEC_023,4,4,4.0,0,7,68,113.3,1.0
SMMS_TASK_008859,SIGNAL,SEC_022,4,4,2.2,0,7,54,90.0,1.0
SMMS_TASK_008860,SIGNAL,SEC_042,4,4,3.9,0,7,60,100.0,1.0
SMMS_TASK_008861,SIGNAL,SEC_029,4,4,3.1,0,7,57,95.0,1.0
SMMS_TASK_008862,SIGNAL,SEC_049,3,3,2.5,4,7,71,118.3,1.0
SMMS_TASK_008863,SIGNAL,SEC_017,4,4,2.5,0,7,64,106.7,1.0
SMMS_TASK_008864,SIGNAL,SEC_028,2,2,4.0,0,7,59,98.3,1.0
SMMS_TASK_008865,SIGNAL,SEC_040,3,3,1.6,2,7,59,98.3,1.0
SMMS_TASK_008866,SIGNAL,SEC_023,4,4,2.0,3,7,68,113.3,1.0
SMMS_TASK_008867,SIGNAL,SEC_044,4,4,4.4,4,7,45,75.0,1.0
SMMS_TASK_008868,SIGNAL,SEC_001,3,3,1.7,0,7,69,115.0,1.0
SMMS_TASK_008869,SIGNAL,SEC_042,3,3,4.1,0,7,60,100.0,1.0
SMMS_TASK_008870,SIGNAL,SEC_066,3,3,3.2,0,7,71,253.6,1.0
SMMS_TASK_008871,SIGNAL,SEC_017,4,4,1.5,0,7,64,106.7,1.0
SMMS_TASK_008872,SIGNAL,SEC_013,3,3,2.2,0,7,50,83.3,1.85
SMMS_TASK_008873,SIGNAL,SEC_007,3,3,2.6,0,7,40,66.7,1.0
SMMS_TASK_008874,SIGNAL,SEC_026,4,4,2.9,0,7,45,75.0,1.0
SMMS_TASK_008875,SIGNAL,SEC_058,4,4,2.0,0,7,72,120.0,1.0
SMMS_TASK_008876,SIGNAL,SEC_062,3,3,2.0,2,7,64,106.7,1.0
SMMS_TASK_008877,SIGNAL,SEC_041,3,3,2.4,0,7,37,61.7,1.0
SMMS_TASK_008878,SIGNAL,SEC_044,4,4,2.2,0,7,45,75.0,1.0
SMMS_TASK_008879,SIGNAL,SEC_008,4,4,3.4,0,7,50,83.3,1.0
SMMS_TASK_008880,SIGNAL,SEC_063,4,4,4.0,0,7,59,98.3,1.0
SMMS_TASK_008881,SIGNAL,SEC_007,3,3,2.0,0,7,40,66.7,1.0
SMMS_TASK_008882,SIGNAL,SEC_010,3,3,2.1,1,7,48,80.0,1.0
SMMS_TASK_008883,SIGNAL,SEC_027,4,4,4.2,0,7,51,85.0,1.0
SMMS_TASK_008884,SIGNAL,SEC_003,3,3,2.1,0,7,60,100.0,1.45
SMMS_TASK_008885,SIGNAL,SEC_030,3,3,2.2,0,7,56,93.3,1.0
SMMS_TASK_008886,SIGNAL,SEC_021,2,2,1.9,0,7,36,60.0,1.0
SMMS_TASK_008887,SIGNAL,SEC_035,3,3,1.6,0,7,68,113.3,1.0
SMMS_TASK_008888,SIGNAL,SEC_052,3,3,2.4,0,7,52,86.7,1.0
SMMS_TASK_008889,SIGNAL,SEC_018,3,3,2.2,0,7,44,73.3,1.0
SMMS_TASK_008890,SIGNAL,SEC_060,4,4,2.4,0,7,47,78.3,1.0
SMMS_TASK_008891,SIGNAL,SEC_028,4,4,2.1,0,7,59,98.3,1.0
SMMS_TASK_008892,SIGNAL,SEC_058,3,3,2.4,0,7,72,120.0,1.0
SMMS_TASK_008893,SIGNAL,SEC_065,3,3,2.9,0,7,68,113.3,1.0
SMMS_TASK_008894,SIGNAL,SEC_005,2,2,2.6,2,7,72,120.0,1.0
SMMS_TASK_008895,SIGNAL,SEC_060,3,3,1.9,0,7,47,78.3,1.0
SMMS_TASK_008896,SIGNAL,SEC_055,3,3,1.9,0,7,69,115.0,1.0
SMMS_TASK_008897,SIGNAL,SEC_060,4,4,3.8,0,7,47,78.3,1.0
SMMS_TASK_008898,SIGNAL,SEC_018,2,2,1.8,0,7,44,73.3,1.0
SMMS_TASK_008899,SIGNAL,SEC_035,4,4,4.1,0,7,68,113.3,1.0
SMMS_TASK_008900,SIGNAL,SEC_068,3,3,4.1,3,7,77,275.0,1.0
SMMS_TASK_008901,SIGNAL,SEC_020,4,4,1.9,3,7,52,86.7,1.0
SMMS_TASK_008902,SIGNAL,SEC_064,4,4,2.2,0,7,56,93.3,1.0
SMMS_TASK_008903,SIGNAL,SEC_029,3,3,2.0,0,7,57,95.0,1.0
SMMS_TASK_008904,SIGNAL,SEC_064,4,4,2.7,0,7,56,93.3,1.0
SMMS_TASK_008905,SIGNAL,SEC_001,4,4,2.1,3,7,69,115.0,1.0
SMMS_TASK_008906,SIGNAL,SEC_065,3,3,2.2,0,7,68,113.3,1.0
SMMS_TASK_008907,SIGNAL,SEC_043,3,3,1.9,1,7,39,65.0,1.0
SMMS_TASK_008908,SIGNAL,SEC_041,3,3,2.4,0,7,37,61.7,1.0
SMMS_TASK_008909,SIGNAL,SEC_018,3,3,2.1,0,7,44,73.3,1.7
SMMS_TASK_008910,SIGNAL,SEC_008,3,3,2.9,2,7,50,83.3,1.0
SMMS_TASK_008911,SIGNAL,SEC_025,4,4,2.6,0,7,37,61.7,1.0
SMMS_TASK_008912,SIGNAL,SEC_040,4,4,4.1,0,7,59,98.3,1.0
SMMS_TASK_008913,SIGNAL,SEC_048,4,4,4.0,0,7,36,60.0,1.0
SMMS_TASK_008914,SIGNAL,SEC_022,3,3,3.8,2,7,54,90.0,1.0
SMMS_TASK_008915,SIGNAL,SEC_064,3,3,3.0,1,7,56,93.3,1.0
SMMS_TASK_008916,SIGNAL,SEC_063,3,3,2.1,0,7,59,98.3,1.0
SMMS_TASK_008917,SIGNAL,SEC_030,3,3,2.1,0,7,56,93.3,1.0
SMMS_TASK_008918,SIGNAL,SEC_068,3,3,3.1,0,7,77,275.0,1.3
SMMS_TASK_008919,SIGNAL,SEC_036,3,3,4.3,3,7,37,61.7,1.0
SMMS_TASK_008920,SIGNAL,SEC_059,4,4,4.1,2,7,51,85.0,1.0
SMMS_TASK_008921,SIGNAL,SEC_019,4,4,2.2,0,7,76,126.7,1.0
SMMS_TASK_008922,SIGNAL,SEC_026,2,2,2.4,3,7,45,75.0,1.0
SMMS_TASK_008923,SIGNAL,SEC_057,3,3,2.7,3,7,64,106.7,1.0
SMMS_TASK_008924,SIGNAL,SEC_053,3,3,2.9,0,7,57,95.0,1.0
SMMS_TASK_008925,SIGNAL,SEC_015,3,3,2.9,0,7,50,83.3,1.0
SMMS_TASK_008926,SIGNAL,SEC_008,4,4,1.7,0,7,50,83.3,1.0
SMMS_TASK_008927,SIGNAL,SEC_035,3,3,1.9,2,7,68,113.3,1.0
SMMS_TASK_008928,SIGNAL,SEC_004,3,3,2.3,3,7,70,116.7,1.0
SMMS_TASK_008929,SIGNAL,SEC_032,3,3,3.0,0,7,68,113.3,1.0
SMMS_TASK_008930,SIGNAL,SEC_041,4,4,2.0,0,7,37,61.7,1.0
SMMS_TASK_008931,SIGNAL,SEC_010,3,3,4.1,0,7,48,80.0,1.0
SMMS_TASK_008932,SIGNAL,SEC_043,3,3,3.3,0,7,39,65.0,1.0
SMMS_TASK_008933,SIGNAL,SEC_043,3,3,2.1,4,7,39,65.0,1.0
SMMS_TASK_008934,SIGNAL,SEC_064,4,4,1.7,0,7,56,93.3,1.0
SMMS_TASK_008935,SIGNAL,SEC_017,3,3,2.9,0,7,64,106.7,1.0
SMMS_TASK_008936,SIGNAL,SEC_011,4,4,2.0,0,7,73,121.7,1.0
SMMS_TASK_008937,SIGNAL,SEC_058,3,3,2.1,0,7,72,120.0,1.0
SMMS_TASK_008938,SIGNAL,SEC_042,4,4,4.2,2,7,60,100.0,1.0
SMMS_TASK_008939,SIGNAL,SEC_045,4,4,4.0,0,7,43,71.7,1.0
SMMS_TASK_008940,SIGNAL,SEC_049,2,2,2.1,0,7,71,118.3,1.0
SMMS_TASK_008941,SIGNAL,SEC_031,3,3,2.5,0,7,43,71.7,1.0
SMMS_TASK_008942,SIGNAL,SEC_014,3,3,3.2,0,7,55,91.7,1.0
SMMS_TASK_008943,SIGNAL,SEC_011,3,3,1.8,4,7,73,121.7,1.0
SMMS_TASK_008944,SIGNAL,SEC_016,3,3,2.3,0,7,72,120.0,1.0
SMMS_TASK_008945,SIGNAL,SEC_042,3,3,2.2,3,7,60,100.0,1.0
SMMS_TASK_008946,SIGNAL,SEC_002,2,2,2.3,0,7,70,116.7,1.0
SMMS_TASK_008947,SIGNAL,SEC_051,3,3,1.9,0,7,47,78.3,1.0
SMMS_TASK_008948,SIGNAL,SEC_040,4,4,4.0,2,7,59,98.3,1.0
SMMS_TASK_008949,SIGNAL,SEC_018,4,4,4.0,0,7,44,73.3,1.0
SMMS_TASK_008950,SIGNAL,SEC_058,2,2,2.5,0,7,72,120.0,1.0
SMMS_TASK_008951,SIGNAL,SEC_010,4,4,2.9,1,7,48,80.0,1.0
SMMS_TASK_008952,SIGNAL,SEC_001,4,4,3.7,0,7,69,115.0,1.75
SMMS_TASK_008953,SIGNAL,SEC_061,2,2,2.7,0,7,37,61.7,1.0
SMMS_TASK_008954,SIGNAL,SEC_015,3,3,4.1,3,7,50,83.3,1.0
