event_id,event_type,section_id,detected_at,affected_block_id,impact_description,severity,latitude,longitude,corridor_id,source_type,source
RB-DIS-009340,Machine Breakdown,SEC_018,2024-01-08 06:08:00,SLOT_005304,Tamping/BCM machine breakdown during block operation in SEC_014,Medium,12.660196,79.978045,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009341,Emergency Defect,SEC_063,2024-04-23 13:09:00,SLOT_029963,Emergency rail/OHE defect detected requiring urgent track access in SEC_034,Medium,9.94448,78.105581,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009342,Machine Breakdown,SEC_054,2024-03-07 17:38:00,SLOT_035577,Tamping/BCM machine breakdown during block operation in SEC_008,Low,10.767405,78.64731,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009343,Emergency Defect,SEC_032,2024-05-29 16:49:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_023,Low,11.846251,79.416756,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009344,Emergency Defect,SEC_040,2024-06-08 15:52:00,SLOT_025762,Emergency rail/OHE defect detected requiring urgent track access in SEC_016,Low,11.232314,79.128377,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009345,Emergency Defect,SEC_025,2024-07-31 18:54:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_049,Low,12.264817,79.68419,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009346,Emergency Defect,SEC_045,2024-02-03 16:23:00,SLOT_004502,Emergency rail/OHE defect detected requiring urgent track access in SEC_002,Low,10.943595,78.921872,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009347,Late Train,SEC_002,2024-09-19 09:00:00,,Late express train delay cascading in section SEC_042 (Severity Low),Low,13.033119,80.225222,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009348,Late Train,SEC_040,2024-02-21 23:14:00,,Late express train delay cascading in section SEC_014 (Severity Medium),Medium,11.25013,79.158765,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009349,Late Train,SEC_020,2024-03-25 04:46:00,SLOT_042703,Late express train delay cascading in section SEC_002 (Severity Medium),Medium,12.508596,79.895894,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009350,Late Train,SEC_051,2024-12-05 10:18:00,SLOT_029869,Late express train delay cascading in section SEC_033 (Severity Low),Low,10.827827,78.697311,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009351,Machine Breakdown,SEC_065,2024-11-07 04:33:00,SLOT_045995,Tamping/BCM machine breakdown during block operation in SEC_034,Low,9.545295,78.100681,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009352,Emergency Defect,SEC_019,2024-07-26 01:24:00,SLOT_034737,Emergency rail/OHE defect detected requiring urgent track access in SEC_007,High,12.558244,79.929904,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009353,Late Train,SEC_030,2024-03-28 23:48:00,,Late express train delay cascading in section SEC_002 (Severity Medium),Medium,11.979781,79.507995,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009354,Late Train,SEC_017,2024-11-26 19:11:00,,Late express train delay cascading in section SEC_006 (Severity Low),Low,12.719187,79.98813,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009355,Late Train,SEC_045,2024-12-28 07:19:00,SLOT_006052,Late express train delay cascading in section SEC_021 (Severity Low),Low,10.960766,78.94275,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009356,Machine Breakdown,SEC_060,2024-08-25 03:48:00,,Tamping/BCM machine breakdown during block operation in SEC_007,Low,10.514915,78.226923,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009357,Machine Breakdown,SEC_037,2024-04-04 05:01:00,SLOT_010428,Tamping/BCM machine breakdown during block operation in SEC_035,Low,11.390681,79.22052,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009358,Late Train,SEC_003,2024-05-10 07:51:00,SLOT_015763,Late express train delay cascading in section SEC_004 (Severity Medium),Medium,13.003277,80.207473,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009359,Late Train,SEC_060,2024-01-05 12:32:00,SLOT_008833,Late express train delay cascading in section SEC_039 (Severity Low),Low,10.512947,78.222258,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009360,Machine Breakdown,SEC_010,2024-10-23 21:14:00,SLOT_015866,Tamping/BCM machine breakdown during block operation in SEC_043,Low,12.933117,80.126305,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009361,Emergency Defect,SEC_031,2024-12-18 02:01:00,SLOT_029252,Emergency rail/OHE defect detected requiring urgent track access in SEC_036,Medium,11.913147,79.470395,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009362,Machine Breakdown,SEC_042,2024-07-30 01:01:00,SLOT_001364,Tamping/BCM machine breakdown during block operation in SEC_047,Medium,11.127688,79.055867,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009363,Late Train,SEC_048,2024-07-17 18:41:00,,Late express train delay cascading in section SEC_047 (Severity Low),Low,10.874504,78.796993,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009364,Late Train,SEC_051,2024-07-11 19:02:00,SLOT_002756,Late express train delay cascading in section SEC_003 (Severity Medium),Medium,10.825921,78.689925,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009365,Emergency Defect,SEC_033,2024-04-12 22:05:00,SLOT_035776,Emergency rail/OHE defect detected requiring urgent track access in SEC_017,High,11.652634,79.336665,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009366,Late Train,SEC_020,2024-02-03 15:40:00,SLOT_026723,Late express train delay cascading in section SEC_038 (Severity High),High,12.52286,79.905373,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009367,Machine Breakdown,SEC_007,2024-04-20 14:26:00,SLOT_012795,Tamping/BCM machine breakdown during block operation in SEC_017,Low,12.976143,80.161188,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009368,Emergency Defect,SEC_068,2024-03-16 22:27:00,SLOT_012373,Emergency rail/OHE defect detected requiring urgent track access in SEC_037,Low,8.810156,78.105579,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009369,Late Train,SEC_050,2024-10-10 09:52:00,SLOT_004608,Late express train delay cascading in section SEC_038 (Severity Medium),Medium,10.851425,78.697527,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009370,Late Train,SEC_051,2024-01-15 09:33:00,,Late express train delay cascading in section SEC_049 (Severity High),High,10.828242,78.698923,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009371,Emergency Defect,SEC_061,2024-11-11 05:47:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_017,Medium,10.43963,78.105858,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009372,Machine Breakdown,SEC_004,2024-02-01 09:27:00,SLOT_030891,Tamping/BCM machine breakdown during block operation in SEC_018,High,12.994284,80.198039,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009373,Late Train,SEC_036,2024-07-10 21:41:00,SLOT_049132,Late express train delay cascading in section SEC_002 (Severity Medium),Medium,11.456522,79.260383,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009374,Emergency Defect,SEC_056,2024-11-22 05:54:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_014,Low,10.689874,78.532534,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009375,Late Train,SEC_003,2024-04-10 08:38:00,SLOT_003357,Late express train delay cascading in section SEC_014 (Severity Low),Low,13.006451,80.210494,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009376,Machine Breakdown,SEC_004,2024-10-16 15:41:00,,Tamping/BCM machine breakdown during block operation in SEC_023,High,12.99176,80.191047,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009377,Emergency Defect,SEC_038,2024-02-05 22:47:00,SLOT_025075,Emergency rail/OHE defect detected requiring urgent track access in SEC_021,Low,11.345244,79.212946,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009378,Late Train,SEC_001,2024-03-22 05:35:00,SLOT_023157,Late express train delay cascading in section SEC_042 (Severity Medium),Medium,13.042427,80.231455,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009379,Emergency Defect,SEC_057,2024-11-28 08:21:00,SLOT_003594,Emergency rail/OHE defect detected requiring urgent track access in SEC_038,Low,10.595078,78.398576,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009380,Emergency Defect,SEC_020,2024-03-29 08:51:00,SLOT_006608,Emergency rail/OHE defect detected requiring urgent track access in SEC_036,Low,12.52781,79.908663,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009381,Emergency Defect,SEC_053,2024-08-29 18:31:00,SLOT_043155,Emergency rail/OHE defect detected requiring urgent track access in SEC_001,Medium,10.798535,78.688083,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009382,Late Train,SEC_040,2024-06-28 18:01:00,,Late express train delay cascading in section SEC_024 (Severity Low),Low,11.220707,79.108579,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009383,Emergency Defect,SEC_066,2024-03-05 14:27:00,SLOT_015691,Emergency rail/OHE defect detected requiring urgent track access in SEC_036,High,9.470675,78.096712,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009384,Machine Breakdown,SEC_042,2024-04-30 00:57:00,SLOT_046877,Tamping/BCM machine breakdown during block operation in SEC_012,Low,11.126002,79.054853,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009385,Late Train,SEC_034,2024-08-07 22:12:00,SLOT_008954,Late express train delay cascading in section SEC_021 (Severity Medium),Medium,11.565153,79.316143,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009386,Late Train,SEC_014,2024-07-22 07:44:00,,Late express train delay cascading in section SEC_036 (Severity Low),Low,12.85578,80.0645,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009387,Machine Breakdown,SEC_006,2024-10-30 23:48:00,SLOT_022887,Tamping/BCM machine breakdown during block operation in SEC_039,Low,12.981779,80.168685,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009388,Emergency Defect,SEC_060,2024-03-20 04:17:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_042,Low,10.503531,78.199947,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009389,Late Train,SEC_063,2024-06-22 16:11:00,,Late express train delay cascading in section SEC_022 (Severity Low),Low,9.939847,78.106443,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009390,Machine Breakdown,SEC_041,2024-05-29 10:54:00,SLOT_021536,Tamping/BCM machine breakdown during block operation in SEC_020,Medium,11.193631,79.090191,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009391,Late Train,SEC_014,2024-03-05 20:50:00,,Late express train delay cascading in section SEC_019 (Severity Low),Low,12.855874,80.06456,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009392,Machine Breakdown,SEC_052,2024-12-01 20:35:00,SLOT_017174,Tamping/BCM machine breakdown during block operation in SEC_033,Low,10.823744,78.689609,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009393,Late Train,SEC_020,2024-04-17 10:47:00,SLOT_034912,Late express train delay cascading in section SEC_021 (Severity High),High,12.512071,79.898204,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009394,Late Train,SEC_025,2024-06-17 16:36:00,,Late express train delay cascading in section SEC_020 (Severity Medium),Medium,12.291935,79.709029,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009395,Machine Breakdown,SEC_061,2024-08-25 14:35:00,SLOT_001825,Tamping/BCM machine breakdown during block operation in SEC_009,High,10.461493,78.130858,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009396,Emergency Defect,SEC_031,2024-11-16 10:06:00,SLOT_033112,Emergency rail/OHE defect detected requiring urgent track access in SEC_024,Medium,11.915982,79.473251,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009397,Late Train,SEC_031,2024-03-01 10:54:00,SLOT_029984,Late express train delay cascading in section SEC_012 (Severity Medium),Medium,11.923523,79.480846,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009398,Machine Breakdown,SEC_060,2024-07-13 21:26:00,,Tamping/BCM machine breakdown during block operation in SEC_026,Low,10.511089,78.217857,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009399,Machine Breakdown,SEC_004,2024-01-23 21:33:00,SLOT_040734,Tamping/BCM machine breakdown during block operation in SEC_044,High,12.993311,80.195343,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009400,Machine Breakdown,SEC_003,2024-06-05 15:14:00,SLOT_047017,Tamping/BCM machine breakdown during block operation in SEC_039,Low,13.000703,80.205023,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009401,Late Train,SEC_022,2024-12-22 20:29:00,,Late express train delay cascading in section SEC_024 (Severity Medium),Medium,12.420297,79.826118,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009402,Late Train,SEC_008,2024-07-05 14:41:00,SLOT_038997,Late express train delay cascading in section SEC_048 (Severity Low),Low,12.954435,80.142756,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009403,Emergency Defect,SEC_022,2024-12-21 23:49:00,SLOT_008917,Emergency rail/OHE defect detected requiring urgent track access in SEC_049,Low,12.373597,79.788508,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009404,Machine Breakdown,SEC_045,2024-09-28 23:05:00,SLOT_013126,Tamping/BCM machine breakdown during block operation in SEC_022,Medium,10.947484,78.9266,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009405,Late Train,SEC_038,2024-04-15 22:19:00,,Late express train delay cascading in section SEC_038 (Severity Low),Low,11.36286,79.217417,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009406,Late Train,SEC_061,2024-12-31 01:39:00,SLOT_047877,Late express train delay cascading in section SEC_017 (Severity Low),Low,10.468304,78.138646,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009407,Late Train,SEC_051,2024-09-16 07:56:00,SLOT_041603,Late express train delay cascading in section SEC_044 (Severity Medium),Medium,10.827613,78.696482,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009408,Late Train,SEC_039,2024-01-11 07:47:00,,Late express train delay cascading in section SEC_019 (Severity Medium),Medium,11.28065,79.18304,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009409,Emergency Defect,SEC_048,2024-10-15 07:20:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_013,High,10.874071,78.788328,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009410,Late Train,SEC_021,2024-07-08 05:48:00,SLOT_032175,Late express train delay cascading in section SEC_007 (Severity Medium),Medium,12.472554,79.867746,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009411,Emergency Defect,SEC_033,2024-12-22 22:51:00,,Emergency rail/OHE defect detected requiring urgent track access in SEC_042,Low,11.698798,79.355359,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009412,Emergency Defect,SEC_033,2024-09-02 05:36:00,SLOT_033430,Emergency rail/OHE defect detected requiring urgent track access in SEC_015,Medium,11.715085,79.361954,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009413,Late Train,SEC_013,2024-02-16 11:06:00,,Late express train delay cascading in section SEC_040 (Severity Low),Low,12.87383,80.075476,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009414,Machine Breakdown,SEC_016,2024-05-28 02:24:00,,Tamping/BCM machine breakdown during block operation in SEC_005,Low,12.792258,80.018754,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009415,Late Train,SEC_008,2024-10-07 20:03:00,,Late express train delay cascading in section SEC_025 (Severity High),High,12.95984,80.146579,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009416,Late Train,SEC_044,2024-07-28 01:47:00,SLOT_037746,Late express train delay cascading in section SEC_021 (Severity Medium),Medium,11.007537,78.988402,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009417,Late Train,SEC_032,2024-01-13 06:14:00,SLOT_002327,Late express train delay cascading in section SEC_022 (Severity Low),Low,11.86291,79.429142,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009418,Emergency Defect,SEC_029,2024-01-20 01:23:00,SLOT_010373,Emergency rail/OHE defect detected requiring urgent track access in SEC_009,Low,12.02301,79.528786,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009419,Late Train,SEC_030,2024-04-13 00:40:00,,Late express train delay cascading in section SEC_004 (Severity High),High,11.961621,79.503777,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009420,Machine Breakdown,SEC_046,2024-04-12 02:42:00,,Tamping/BCM machine breakdown during block operation in SEC_017,Low,10.907268,78.871314,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009421,Late Train,SEC_036,2024-07-26 06:13:00,SLOT_010014,Late express train delay cascading in section SEC_024 (Severity Low),Low,11.433164,79.244529,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009422,Late Train,SEC_001,2024-05-18 02:23:00,,Late express train delay cascading in section SEC_039 (Severity Low),Low,13.07359,80.257748,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009423,Machine Breakdown,SEC_020,2024-04-13 16:51:00,,Tamping/BCM machine breakdown during block operation in SEC_023,Low,12.526165,79.90757,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009424,Machine Breakdown,SEC_045,2024-05-28 16:37:00,SLOT_022420,Tamping/BCM machine breakdown during block operation in SEC_013,Low,10.964052,78.946745,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009425,Emergency Defect,SEC_037,2024-03-09 23:29:00,SLOT_012930,Emergency rail/OHE defect detected requiring urgent track access in SEC_013,Medium,11.396387,79.220845,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009426,Late Train,SEC_041,2024-09-06 07:35:00,,Late express train delay cascading in section SEC_030 (Severity Low),Low,11.171643,79.079595,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
RB-DIS-009427,Late Train,SEC_041,2024-01-17 17:58:00,SLOT_035127,Late express train delay cascading in section SEC_022 (Severity Low),Low,11.153358,79.070783,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Disruption Event Engine
