operational_event_id,event_timestamp,event_type,section_id,latitude,longitude,train_number,delay_minutes,subsequent_block_impact,corridor_id,source_type,source
RB-OPS-013601,2023-09-04 00:00:00,Speed Restriction Slowdown,SEC_008,12.963811,80.149388,12693,22,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013602,2023-09-05 03:00:00,Locomotive Power Inefficiency,SEC_002,13.012278,80.214468,12693,23,SEVERE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013603,2023-09-06 06:00:00,Unscheduled Halt at Home Signal,SEC_025,12.293131,79.710124,12694,9,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013604,2023-09-07 09:00:00,Speed Restriction Slowdown,SEC_041,11.159512,79.073749,12694,23,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013605,2023-09-08 12:00:00,Unscheduled Halt at Home Signal,SEC_045,10.950889,78.93074,16127,51,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013606,2023-09-09 15:00:00,Speed Restriction Slowdown,SEC_010,12.927166,80.119492,16127,5,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013607,2023-09-10 18:00:00,Locomotive Power Inefficiency,SEC_032,11.891046,79.450059,16127,45,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013608,2023-09-11 21:00:00,Crew Changeover Delay,SEC_025,12.246397,79.667318,16128,32,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013609,2023-09-12 00:00:00,Precedence Crossing at Loop Line,SEC_004,12.99454,80.198747,12694,22,SEVERE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013610,2023-09-13 03:00:00,Precedence Crossing at Loop Line,SEC_036,11.440738,79.24967,12693,24,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013611,2023-09-14 06:00:00,Crew Changeover Delay,SEC_016,12.786135,80.015126,12694,24,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013612,2023-09-15 09:00:00,Precedence Crossing at Loop Line,SEC_060,10.492114,78.172893,20605,52,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013613,2023-09-16 12:00:00,Locomotive Power Inefficiency,SEC_065,9.791119,78.074516,12693,10,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013614,2023-09-17 15:00:00,Unscheduled Halt at Home Signal,SEC_006,12.982824,80.17098,16102,37,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013615,2023-09-18 18:00:00,Precedence Crossing at Loop Line,SEC_022,12.3808,79.794309,16128,16,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013616,2023-09-19 21:00:00,Crew Changeover Delay,SEC_066,9.434218,78.092543,16128,47,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013617,2023-09-20 00:00:00,Unscheduled Halt at Home Signal,SEC_005,12.986946,80.179955,16127,18,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013618,2023-09-21 03:00:00,Speed Restriction Slowdown,SEC_025,12.24957,79.670224,20606,15,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013619,2023-09-22 06:00:00,Precedence Crossing at Loop Line,SEC_061,10.456417,78.125053,16102,45,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013620,2023-09-23 09:00:00,Precedence Crossing at Loop Line,SEC_031,11.921813,79.479123,16127,15,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013621,2023-09-24 12:00:00,Locomotive Power Inefficiency,SEC_067,8.816614,78.067827,12694,21,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013622,2023-09-25 15:00:00,Crew Changeover Delay,SEC_033,11.703542,79.35728,16128,51,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013623,2023-09-26 18:00:00,Crew Changeover Delay,SEC_016,12.769483,80.005259,16128,18,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013624,2023-09-27 21:00:00,Unscheduled Halt at Home Signal,SEC_038,11.365489,79.218084,16128,14,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013625,2023-09-28 00:00:00,Locomotive Power Inefficiency,SEC_036,11.43381,79.244968,16128,51,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013626,2023-09-29 03:00:00,Speed Restriction Slowdown,SEC_023,12.343204,79.758945,16127,52,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013627,2023-09-30 06:00:00,Crew Changeover Delay,SEC_010,12.934049,80.127372,20605,23,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013628,2023-10-01 09:00:00,Speed Restriction Slowdown,SEC_035,11.48554,79.281074,12693,23,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013629,2023-10-02 12:00:00,Speed Restriction Slowdown,SEC_006,12.98354,80.172551,16128,25,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013630,2023-10-03 15:00:00,Speed Restriction Slowdown,SEC_021,12.476256,79.870689,12693,48,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013631,2023-10-04 18:00:00,Locomotive Power Inefficiency,SEC_035,11.520033,79.306657,16128,18,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013632,2023-10-05 21:00:00,Crew Changeover Delay,SEC_029,12.040287,79.539469,12693,48,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013633,2023-10-06 00:00:00,Unscheduled Halt at Home Signal,SEC_006,12.980995,80.166965,12693,8,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013634,2023-10-07 03:00:00,Crew Changeover Delay,SEC_062,10.358216,78.10302,20606,39,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013635,2023-10-08 06:00:00,Locomotive Power Inefficiency,SEC_016,12.785051,80.014483,12694,53,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013636,2023-10-09 09:00:00,Crew Changeover Delay,SEC_012,12.896254,80.088407,16128,9,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013637,2023-10-10 12:00:00,Locomotive Power Inefficiency,SEC_014,12.851779,80.061902,20605,41,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013638,2023-10-11 15:00:00,Crew Changeover Delay,SEC_012,12.89392,80.086683,12694,15,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013639,2023-10-12 18:00:00,Speed Restriction Slowdown,SEC_042,11.143143,79.065169,12693,9,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013640,2023-10-13 21:00:00,Crew Changeover Delay,SEC_053,10.807043,78.693644,12694,42,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013641,2023-10-14 00:00:00,Speed Restriction Slowdown,SEC_033,11.746183,79.374547,20606,17,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013642,2023-10-15 03:00:00,Crew Changeover Delay,SEC_003,12.996394,80.200922,20605,45,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013643,2023-10-16 06:00:00,Locomotive Power Inefficiency,SEC_044,10.97668,78.959314,16102,9,SEVERE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013644,2023-10-17 09:00:00,Locomotive Power Inefficiency,SEC_038,11.322141,79.207082,12694,45,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013645,2023-10-18 12:00:00,Precedence Crossing at Loop Line,SEC_053,10.794995,78.685769,16102,38,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013646,2023-10-19 15:00:00,Unscheduled Halt at Home Signal,SEC_043,11.084983,79.031946,16101,13,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013647,2023-10-20 18:00:00,Locomotive Power Inefficiency,SEC_065,9.667857,78.087636,20606,10,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013648,2023-10-21 21:00:00,Unscheduled Halt at Home Signal,SEC_024,12.310717,79.726662,16128,14,SEVERE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013649,2023-10-22 00:00:00,Unscheduled Halt at Home Signal,SEC_024,12.330194,79.745953,12693,40,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013650,2023-10-23 03:00:00,Precedence Crossing at Loop Line,SEC_019,12.606674,79.963971,16102,22,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013651,2023-10-24 06:00:00,Precedence Crossing at Loop Line,SEC_043,11.086012,79.032409,20605,11,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013652,2023-10-25 09:00:00,Locomotive Power Inefficiency,SEC_043,11.044792,79.013859,16101,42,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013653,2023-10-26 12:00:00,Unscheduled Halt at Home Signal,SEC_007,12.97544,80.160438,16127,52,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013654,2023-10-27 15:00:00,Speed Restriction Slowdown,SEC_034,11.548233,79.316345,12693,32,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013655,2023-10-28 18:00:00,Locomotive Power Inefficiency,SEC_024,12.31557,79.731469,20606,10,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013656,2023-10-29 21:00:00,Precedence Crossing at Loop Line,SEC_049,10.861981,78.713835,20606,5,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013657,2023-10-30 00:00:00,Crew Changeover Delay,SEC_043,11.040445,79.011902,20605,42,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013658,2023-10-31 03:00:00,Locomotive Power Inefficiency,SEC_024,12.322729,79.738559,16101,28,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013659,2023-11-01 06:00:00,Precedence Crossing at Loop Line,SEC_045,10.958614,78.940133,12694,8,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013660,2023-11-02 09:00:00,Precedence Crossing at Loop Line,SEC_045,10.961832,78.944046,16128,40,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013661,2023-11-03 12:00:00,Crew Changeover Delay,SEC_043,11.041711,79.012472,16128,29,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013662,2023-11-04 15:00:00,Unscheduled Halt at Home Signal,SEC_016,12.798549,80.022481,20605,51,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013663,2023-11-05 18:00:00,Precedence Crossing at Loop Line,SEC_003,13.002119,80.206371,20606,42,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013664,2023-11-06 21:00:00,Crew Changeover Delay,SEC_055,10.703717,78.552194,20606,28,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013665,2023-11-07 00:00:00,Unscheduled Halt at Home Signal,SEC_014,12.862474,80.068846,16102,51,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013666,2023-11-08 03:00:00,Crew Changeover Delay,SEC_042,11.101067,79.039844,16101,35,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013667,2023-11-09 06:00:00,Precedence Crossing at Loop Line,SEC_021,12.455237,79.85398,12694,21,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013668,2023-11-10 09:00:00,Crew Changeover Delay,SEC_029,12.016989,79.525062,12694,8,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013669,2023-11-11 12:00:00,Crew Changeover Delay,SEC_019,12.555688,79.928106,12694,9,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013670,2023-11-12 15:00:00,Precedence Crossing at Loop Line,SEC_060,10.516708,78.231172,16101,49,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013671,2023-11-13 18:00:00,Unscheduled Halt at Home Signal,SEC_037,11.378915,79.21985,16102,29,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013672,2023-11-14 21:00:00,Locomotive Power Inefficiency,SEC_041,11.156986,79.072532,20606,25,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013673,2023-11-15 00:00:00,Precedence Crossing at Loop Line,SEC_016,12.790411,80.017659,16127,42,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013674,2023-11-16 03:00:00,Speed Restriction Slowdown,SEC_064,9.883446,78.070004,12693,14,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013675,2023-11-17 06:00:00,Speed Restriction Slowdown,SEC_039,11.299507,79.194554,20606,33,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013676,2023-11-18 09:00:00,Unscheduled Halt at Home Signal,SEC_030,11.988741,79.510076,12694,24,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013677,2023-11-19 12:00:00,Locomotive Power Inefficiency,SEC_034,11.5879,79.315871,16102,15,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013678,2023-11-20 15:00:00,Speed Restriction Slowdown,SEC_068,8.809035,78.119016,20606,28,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013679,2023-11-21 18:00:00,Speed Restriction Slowdown,SEC_062,10.271771,78.103471,16128,37,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013680,2023-11-22 21:00:00,Crew Changeover Delay,SEC_042,11.118799,79.050517,16101,48,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013681,2023-11-23 00:00:00,Speed Restriction Slowdown,SEC_029,12.021308,79.527733,12693,12,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013682,2023-11-24 03:00:00,Locomotive Power Inefficiency,SEC_063,9.939115,78.106579,12693,28,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013683,2023-11-25 06:00:00,Precedence Crossing at Loop Line,SEC_032,11.86708,79.432242,20606,43,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013684,2023-11-26 09:00:00,Unscheduled Halt at Home Signal,SEC_006,12.983797,80.173116,12693,5,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013685,2023-11-27 12:00:00,Crew Changeover Delay,SEC_050,10.831254,78.702554,20606,53,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013686,2023-11-28 15:00:00,Locomotive Power Inefficiency,SEC_013,12.885961,80.081958,20606,21,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013687,2023-11-29 18:00:00,Precedence Crossing at Loop Line,SEC_054,10.751067,78.624209,20605,20,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013688,2023-11-30 21:00:00,Locomotive Power Inefficiency,SEC_009,12.942302,80.134374,20606,21,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013689,2023-12-01 00:00:00,Unscheduled Halt at Home Signal,SEC_058,10.553993,78.328269,12693,50,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013690,2023-12-02 03:00:00,Crew Changeover Delay,SEC_046,10.923078,78.893653,12694,36,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013691,2023-12-03 06:00:00,Locomotive Power Inefficiency,SEC_033,11.679866,79.347692,20606,42,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013692,2023-12-04 09:00:00,Locomotive Power Inefficiency,SEC_019,12.547632,79.922439,12693,17,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013693,2023-12-05 12:00:00,Precedence Crossing at Loop Line,SEC_032,11.859398,79.42653,20606,16,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013694,2023-12-06 15:00:00,Crew Changeover Delay,SEC_044,10.974103,78.956885,16127,48,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013695,2023-12-07 18:00:00,Speed Restriction Slowdown,SEC_023,12.352763,79.768534,20605,36,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013696,2023-12-08 21:00:00,Precedence Crossing at Loop Line,SEC_045,10.964003,78.946685,16127,10,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013697,2023-12-09 00:00:00,Precedence Crossing at Loop Line,SEC_002,13.017031,80.216921,20605,10,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013698,2023-12-10 03:00:00,Unscheduled Halt at Home Signal,SEC_045,10.961112,78.94317,20606,47,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013699,2023-12-11 06:00:00,Precedence Crossing at Loop Line,SEC_063,9.939669,78.106476,20605,7,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013700,2023-12-12 09:00:00,Speed Restriction Slowdown,SEC_013,12.874402,80.075781,16102,35,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013701,2023-12-13 12:00:00,Speed Restriction Slowdown,SEC_015,12.817359,80.03586,16101,54,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013702,2023-12-14 15:00:00,Unscheduled Halt at Home Signal,SEC_005,12.98623,80.178407,16127,48,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013703,2023-12-15 18:00:00,Speed Restriction Slowdown,SEC_052,10.819055,78.69095,16102,10,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013704,2023-12-16 21:00:00,Crew Changeover Delay,SEC_039,11.298384,79.193868,16101,38,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013705,2023-12-17 00:00:00,Crew Changeover Delay,SEC_067,8.813951,78.07849,16127,54,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013706,2023-12-18 03:00:00,Speed Restriction Slowdown,SEC_058,10.552467,78.325439,20605,37,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013707,2023-12-19 06:00:00,Crew Changeover Delay,SEC_052,10.823071,78.689801,16127,30,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013708,2023-12-20 09:00:00,Locomotive Power Inefficiency,SEC_013,12.879186,80.078338,12694,22,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013709,2023-12-21 12:00:00,Unscheduled Halt at Home Signal,SEC_006,12.982278,80.169781,12694,28,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013710,2023-12-22 15:00:00,Speed Restriction Slowdown,SEC_046,10.911319,78.877039,12694,7,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013711,2023-12-23 18:00:00,Unscheduled Halt at Home Signal,SEC_001,13.053242,80.240579,16127,23,SEVERE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013712,2023-12-24 21:00:00,Crew Changeover Delay,SEC_016,12.788605,80.016589,16102,48,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013713,2023-12-25 00:00:00,Crew Changeover Delay,SEC_064,9.915929,78.106187,16102,37,SEVERE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013714,2023-12-26 03:00:00,Precedence Crossing at Loop Line,SEC_033,11.826937,79.407249,20605,44,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013715,2023-12-27 06:00:00,Unscheduled Halt at Home Signal,SEC_006,12.983098,80.171581,20606,49,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013716,2023-12-28 09:00:00,Locomotive Power Inefficiency,SEC_067,8.814193,78.077521,12694,16,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013717,2023-12-29 12:00:00,Precedence Crossing at Loop Line,SEC_043,11.043461,79.01326,20605,31,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013718,2023-12-30 15:00:00,Locomotive Power Inefficiency,SEC_021,12.498243,79.888167,16127,18,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013719,2023-12-31 18:00:00,Precedence Crossing at Loop Line,SEC_048,10.874958,78.806078,12693,49,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013720,2024-01-01 21:00:00,Speed Restriction Slowdown,SEC_055,10.705465,78.55487,20606,48,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013721,2024-01-02 00:00:00,Crew Changeover Delay,SEC_043,11.072165,79.026178,16127,21,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013722,2024-01-03 03:00:00,Speed Restriction Slowdown,SEC_035,11.488276,79.283103,12693,33,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013723,2024-01-04 06:00:00,Unscheduled Halt at Home Signal,SEC_048,10.8748,78.802912,16101,39,MINOR,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013724,2024-01-05 09:00:00,Precedence Crossing at Loop Line,SEC_016,12.795927,80.020928,16102,44,MODERATE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
RB-OPS-013725,2024-01-06 12:00:00,Speed Restriction Slowdown,SEC_008,12.954103,80.142521,16102,54,NONE,CHENNAI_THOOTHUKUDI,SYNTHETIC,RailBlock Real-time Operations Simulator
