record_id,task_id,department,section_id,requested_window_minutes,granted_window_minutes,outcome,was_deferred
HIST_031979,TDMS_TASK_010590,S&T,SEC_043,300,300,Fully Completed,False
HIST_031980,SMMS_TASK_006811,S&T,SEC_031,60,30,Partially Completed,False
HIST_031981,TDMS_TASK_020933,TRD,SEC_013,60,60,Fully Completed,False
HIST_031982,TMS_TASK_016681,Engineering,SEC_036,90,90,Fully Completed,False
HIST_031983,TDMS_TASK_002558,TRD,SEC_002,90,30,Partially Completed,False
HIST_031984,TDMS_TASK_022416,S&T,SEC_020,90,90,Fully Completed,False
HIST_031985,TMS_TASK_027507,TRD,SEC_037,300,300,Fully Completed,False
HIST_031986,TMS_TASK_008634,Engineering,SEC_039,90,45,Partially Completed,False
HIST_031987,SMMS_TASK_001367,TRD,SEC_025,60,45,Partially Completed,True
HIST_031988,SMMS_TASK_017845,Engineering,SEC_014,240,150,Partially Completed,True
HIST_031989,SMMS_TASK_020407,Engineering,SEC_025,240,240,Fully Completed,False
HIST_031990,SMMS_TASK_008548,S&T,SEC_009,180,180,Fully Completed,False
HIST_031991,TDMS_TASK_019613,TRD,SEC_046,180,105,Partially Completed,False
HIST_031992,SMMS_TASK_016247,S&T,SEC_043,60,45,Partially Completed,False
HIST_031993,SMMS_TASK_021257,S&T,SEC_036,300,225,Partially Completed,False
HIST_031994,TDMS_TASK_021520,Engineering,SEC_017,60,0,Not Completed,True
HIST_031995,TDMS_TASK_020143,S&T,SEC_008,60,45,Partially Completed,True
HIST_031996,TMS_TASK_027303,Engineering,SEC_003,120,120,Fully Completed,False
HIST_031997,TMS_TASK_022890,Engineering,SEC_019,90,45,Partially Completed,True
HIST_031998,TDMS_TASK_004902,TRD,SEC_041,120,60,Partially Completed,True
HIST_031999,SMMS_TASK_012013,TRD,SEC_019,120,90,Partially Completed,True
HIST_032000,SMMS_TASK_005798,S&T,SEC_040,300,300,Fully Completed,False
HIST_032001,TDMS_TASK_000867,S&T,SEC_009,60,45,Partially Completed,False
HIST_032002,SMMS_TASK_022861,S&T,SEC_040,60,30,Partially Completed,False
HIST_032003,TDMS_TASK_018102,Engineering,SEC_004,120,90,Partially Completed,False
HIST_032004,TMS_TASK_029253,Engineering,SEC_017,90,45,Partially Completed,False
HIST_032005,TDMS_TASK_005328,S&T,SEC_008,180,60,Partially Completed,True
HIST_032006,TMS_TASK_018170,S&T,SEC_030,300,0,Not Completed,True
HIST_032007,TDMS_TASK_019962,Engineering,SEC_010,90,30,Not Completed,True
HIST_032008,TMS_TASK_006690,S&T,SEC_001,120,30,Not Completed,True
HIST_032009,TDMS_TASK_005020,Engineering,SEC_016,60,30,Partially Completed,True
HIST_032010,TMS_TASK_008141,Engineering,SEC_001,90,90,Fully Completed,False
HIST_032011,TDMS_TASK_015413,S&T,SEC_019,300,225,Partially Completed,True
HIST_032012,TDMS_TASK_021755,S&T,SEC_013,180,180,Fully Completed,False
HIST_032013,TDMS_TASK_010437,TRD,SEC_046,60,45,Partially Completed,False
HIST_032014,TDMS_TASK_008077,Engineering,SEC_026,300,300,Fully Completed,False
HIST_032015,SMMS_TASK_008254,Engineering,SEC_022,240,120,Partially Completed,False
HIST_032016,TMS_TASK_019597,Engineering,SEC_030,300,180,Partially Completed,False
HIST_032017,TDMS_TASK_023854,Engineering,SEC_007,120,45,Partially Completed,True
HIST_032018,SMMS_TASK_012332,S&T,SEC_007,180,135,Partially Completed,True
HIST_032019,TDMS_TASK_010322,TRD,SEC_008,60,60,Fully Completed,False
HIST_032020,TDMS_TASK_002139,Engineering,SEC_043,60,0,Not Completed,True
HIST_032021,TDMS_TASK_001093,TRD,SEC_037,120,120,Fully Completed,False
HIST_032022,TMS_TASK_028204,TRD,SEC_048,60,60,Fully Completed,False
HIST_032023,SMMS_TASK_004146,Engineering,SEC_040,60,60,Fully Completed,False
HIST_032024,SMMS_TASK_005200,Engineering,SEC_006,90,45,Partially Completed,False
HIST_032025,SMMS_TASK_018199,TRD,SEC_009,180,15,Not Completed,True
HIST_032026,TDMS_TASK_002471,Engineering,SEC_041,300,225,Partially Completed,True
HIST_032027,TMS_TASK_015904,TRD,SEC_027,90,30,Partially Completed,False
HIST_032028,TMS_TASK_018197,Engineering,SEC_031,240,165,Partially Completed,False
HIST_032029,TMS_TASK_003872,S&T,SEC_012,60,45,Partially Completed,True
HIST_032030,SMMS_TASK_012108,TRD,SEC_025,300,300,Fully Completed,False
HIST_032031,SMMS_TASK_023505,TRD,SEC_045,120,15,Not Completed,True
HIST_032032,TMS_TASK_016808,TRD,SEC_024,180,60,Partially Completed,False
HIST_032033,TDMS_TASK_001946,S&T,SEC_034,90,90,Fully Completed,False
HIST_032034,TMS_TASK_000247,TRD,SEC_037,180,90,Partially Completed,False
HIST_032035,TDMS_TASK_014319,S&T,SEC_046,240,240,Fully Completed,False
HIST_032036,TDMS_TASK_000222,TRD,SEC_011,90,60,Partially Completed,True
HIST_032037,SMMS_TASK_024662,TRD,SEC_045,60,0,Not Completed,True
HIST_032038,TDMS_TASK_001582,TRD,SEC_030,180,180,Fully Completed,False
HIST_032039,TMS_TASK_028691,TRD,SEC_041,240,150,Partially Completed,True
HIST_032040,TDMS_TASK_024658,TRD,SEC_013,240,240,Fully Completed,False
HIST_032041,TDMS_TASK_004726,TRD,SEC_006,180,135,Partially Completed,False
HIST_032042,TMS_TASK_014482,S&T,SEC_005,60,45,Partially Completed,False
HIST_032043,TDMS_TASK_018793,Engineering,SEC_019,90,0,Not Completed,True
HIST_032044,TDMS_TASK_004167,S&T,SEC_028,300,210,Partially Completed,True
HIST_032045,TMS_TASK_024871,S&T,SEC_015,300,105,Partially Completed,True
HIST_032046,TDMS_TASK_020838,Engineering,SEC_014,180,135,Partially Completed,True
HIST_032047,TMS_TASK_019870,Engineering,SEC_040,300,150,Partially Completed,False
HIST_032048,SMMS_TASK_021567,TRD,SEC_037,90,45,Partially Completed,True
HIST_032049,SMMS_TASK_023611,TRD,SEC_032,300,135,Partially Completed,False
HIST_032050,TDMS_TASK_022052,Engineering,SEC_032,90,90,Fully Completed,False
HIST_032051,SMMS_TASK_015609,TRD,SEC_042,60,30,Partially Completed,True
HIST_032052,TDMS_TASK_024556,TRD,SEC_011,300,15,Not Completed,True
HIST_032053,TMS_TASK_022747,TRD,SEC_047,180,105,Partially Completed,True
HIST_032054,TDMS_TASK_009130,Engineering,SEC_043,90,90,Fully Completed,False
HIST_032055,TMS_TASK_019631,TRD,SEC_017,180,120,Partially Completed,False
HIST_032056,TDMS_TASK_024943,S&T,SEC_018,180,90,Partially Completed,True
HIST_032057,TDMS_TASK_006098,Engineering,SEC_010,300,165,Partially Completed,True
HIST_032058,SMMS_TASK_020066,TRD,SEC_035,120,15,Not Completed,True
HIST_032059,TMS_TASK_005310,TRD,SEC_015,240,180,Partially Completed,False
HIST_032060,SMMS_TASK_009765,S&T,SEC_014,180,180,Fully Completed,False
HIST_032061,TMS_TASK_011523,Engineering,SEC_033,300,150,Partially Completed,False
HIST_032062,TDMS_TASK_018411,TRD,SEC_010,120,15,Not Completed,True
HIST_032063,SMMS_TASK_000331,Engineering,SEC_006,60,60,Fully Completed,False
HIST_032064,TDMS_TASK_011477,Engineering,SEC_043,120,0,Not Completed,True
HIST_032065,TDMS_TASK_017488,Engineering,SEC_002,90,30,Partially Completed,False
HIST_032066,TMS_TASK_008809,S&T,SEC_046,60,15,Partially Completed,False
HIST_032067,TDMS_TASK_005741,Engineering,SEC_034,180,120,Partially Completed,False
HIST_032068,TMS_TASK_024218,TRD,SEC_018,60,60,Fully Completed,False
HIST_032069,TMS_TASK_008702,Engineering,SEC_028,180,180,Fully Completed,False
HIST_032070,TMS_TASK_020852,S&T,SEC_016,300,225,Partially Completed,False
HIST_032071,SMMS_TASK_013997,Engineering,SEC_021,180,180,Fully Completed,False
HIST_032072,TDMS_TASK_013421,S&T,SEC_035,300,300,Fully Completed,False
HIST_032073,TDMS_TASK_000333,Engineering,SEC_045,300,300,Fully Completed,False
HIST_032074,TMS_TASK_018660,S&T,SEC_012,300,15,Not Completed,True
HIST_032075,TMS_TASK_023680,S&T,SEC_027,240,15,Not Completed,True
HIST_032076,TMS_TASK_024324,TRD,SEC_043,180,105,Partially Completed,True
HIST_032077,TDMS_TASK_003884,TRD,SEC_001,180,90,Partially Completed,True
HIST_032078,SMMS_TASK_011504,S&T,SEC_001,90,45,Partially Completed,False
HIST_032079,TMS_TASK_001913,S&T,SEC_031,300,195,Partially Completed,False
HIST_032080,TMS_TASK_006090,Engineering,SEC_007,300,30,Not Completed,True
HIST_032081,TMS_TASK_006050,TRD,SEC_049,180,120,Partially Completed,False
HIST_032082,TDMS_TASK_021899,Engineering,SEC_006,300,180,Partially Completed,False
HIST_032083,SMMS_TASK_010374,Engineering,SEC_037,300,0,Not Completed,True
HIST_032084,SMMS_TASK_009286,S&T,SEC_016,90,30,Partially Completed,False
HIST_032085,TDMS_TASK_005887,S&T,SEC_046,240,240,Fully Completed,False
HIST_032086,TMS_TASK_015235,Engineering,SEC_043,120,120,Fully Completed,False
HIST_032087,TMS_TASK_002525,S&T,SEC_040,300,105,Partially Completed,True
HIST_032088,TMS_TASK_021666,TRD,SEC_032,180,120,Partially Completed,False
HIST_032089,TMS_TASK_016680,Engineering,SEC_011,300,180,Partially Completed,False
HIST_032090,TDMS_TASK_008847,S&T,SEC_006,120,30,Not Completed,True
HIST_032091,TDMS_TASK_010472,TRD,SEC_013,180,75,Partially Completed,False
HIST_032092,SMMS_TASK_020721,TRD,SEC_004,180,180,Fully Completed,False
HIST_032093,TDMS_TASK_017799,TRD,SEC_039,180,75,Partially Completed,True
HIST_032094,SMMS_TASK_007171,TRD,SEC_015,300,105,Partially Completed,True
HIST_032095,TMS_TASK_019233,TRD,SEC_022,180,105,Partially Completed,False
HIST_032096,TMS_TASK_026529,TRD,SEC_031,300,15,Not Completed,True
HIST_032097,TMS_TASK_011332,TRD,SEC_035,60,60,Fully Completed,False
HIST_032098,TDMS_TASK_017055,Engineering,SEC_030,60,30,Partially Completed,False
HIST_032099,SMMS_TASK_018335,S&T,SEC_037,180,180,Fully Completed,False
HIST_032100,TDMS_TASK_006806,TRD,SEC_006,240,240,Fully Completed,False
HIST_032101,TMS_TASK_022527,TRD,SEC_014,120,60,Partially Completed,False
HIST_032102,TDMS_TASK_002449,Engineering,SEC_038,60,30,Partially Completed,True
HIST_032103,TMS_TASK_026442,TRD,SEC_036,300,225,Partially Completed,False
HIST_032104,SMMS_TASK_005681,Engineering,SEC_031,90,90,Fully Completed,False
HIST_032105,SMMS_TASK_022146,Engineering,SEC_047,120,120,Fully Completed,False
HIST_032106,TDMS_TASK_023493,Engineering,SEC_049,120,0,Not Completed,True
HIST_032107,SMMS_TASK_014656,S&T,SEC_005,90,15,Not Completed,True
HIST_032108,TDMS_TASK_001806,S&T,SEC_028,300,30,Not Completed,True
HIST_032109,SMMS_TASK_017576,TRD,SEC_045,90,15,Not Completed,True
HIST_032110,SMMS_TASK_003890,S&T,SEC_017,120,45,Partially Completed,True
HIST_032111,TDMS_TASK_019606,Engineering,SEC_003,240,150,Partially Completed,False
HIST_032112,TDMS_TASK_021845,Engineering,SEC_006,180,105,Partially Completed,False
HIST_032113,TMS_TASK_024835,S&T,SEC_036,60,30,Partially Completed,False
HIST_032114,TDMS_TASK_016658,TRD,SEC_046,180,0,Not Completed,True
HIST_032115,SMMS_TASK_006098,TRD,SEC_035,240,15,Not Completed,True
HIST_032116,TDMS_TASK_004198,TRD,SEC_002,120,120,Fully Completed,False
HIST_032117,SMMS_TASK_011368,TRD,SEC_021,240,240,Fully Completed,False
HIST_032118,TDMS_TASK_006360,TRD,SEC_018,240,135,Partially Completed,False
HIST_032119,TDMS_TASK_014726,S&T,SEC_045,180,180,Fully Completed,False
HIST_032120,SMMS_TASK_003891,S&T,SEC_027,180,15,Not Completed,True
HIST_032121,TDMS_TASK_001058,TRD,SEC_012,180,135,Partially Completed,False
HIST_032122,SMMS_TASK_010589,S&T,SEC_028,90,0,Not Completed,True
HIST_032123,TDMS_TASK_008926,S&T,SEC_037,90,60,Partially Completed,True
HIST_032124,TMS_TASK_015324,S&T,SEC_029,120,120,Fully Completed,False
HIST_032125,TDMS_TASK_003326,TRD,SEC_021,60,45,Partially Completed,False
HIST_032126,SMMS_TASK_017632,S&T,SEC_036,90,30,Partially Completed,False
HIST_032127,SMMS_TASK_006114,S&T,SEC_015,120,60,Partially Completed,True
HIST_032128,TMS_TASK_029594,Engineering,SEC_007,60,30,Partially Completed,False
HIST_032129,TDMS_TASK_001134,S&T,SEC_043,300,300,Fully Completed,False
HIST_032130,TMS_TASK_027796,TRD,SEC_036,120,45,Partially Completed,False
HIST_032131,TMS_TASK_002633,TRD,SEC_036,120,120,Fully Completed,False
HIST_032132,TDMS_TASK_020859,S&T,SEC_044,300,15,Not Completed,True
HIST_032133,SMMS_TASK_005830,S&T,SEC_035,240,15,Not Completed,True
HIST_032134,TMS_TASK_013183,S&T,SEC_002,120,60,Partially Completed,True
HIST_032135,TMS_TASK_018056,S&T,SEC_042,90,30,Not Completed,True
HIST_032136,TDMS_TASK_011398,Engineering,SEC_002,300,165,Partially Completed,False
HIST_032137,TMS_TASK_026530,TRD,SEC_034,120,75,Partially Completed,True
HIST_032138,TMS_TASK_022518,S&T,SEC_049,60,60,Fully Completed,False
HIST_032139,SMMS_TASK_008986,TRD,SEC_020,120,45,Partially Completed,False
HIST_032140,TMS_TASK_002293,Engineering,SEC_016,120,120,Fully Completed,False
HIST_032141,SMMS_TASK_014821,Engineering,SEC_046,180,180,Fully Completed,False
HIST_032142,TMS_TASK_003238,TRD,SEC_023,90,90,Fully Completed,False
HIST_032143,TDMS_TASK_011849,Engineering,SEC_046,240,180,Partially Completed,True
HIST_032144,SMMS_TASK_004335,TRD,SEC_016,120,90,Partially Completed,False
HIST_032145,TMS_TASK_017458,Engineering,SEC_010,180,180,Fully Completed,False
HIST_032146,SMMS_TASK_006357,TRD,SEC_028,240,240,Fully Completed,False
HIST_032147,TMS_TASK_014046,TRD,SEC_019,240,240,Fully Completed,False
HIST_032148,TMS_TASK_025621,TRD,SEC_035,90,45,Partially Completed,False
HIST_032149,TMS_TASK_010459,S&T,SEC_015,60,30,Not Completed,True
HIST_032150,SMMS_TASK_023503,TRD,SEC_038,60,30,Partially Completed,False
HIST_032151,TDMS_TASK_023091,S&T,SEC_018,180,15,Not Completed,True
HIST_032152,SMMS_TASK_008828,Engineering,SEC_018,60,30,Partially Completed,True
HIST_032153,TMS_TASK_007888,S&T,SEC_035,120,30,Not Completed,True
HIST_032154,TMS_TASK_005930,S&T,SEC_013,90,30,Partially Completed,False
HIST_032155,TDMS_TASK_011573,Engineering,SEC_014,90,90,Fully Completed,False
HIST_032156,TMS_TASK_027846,S&T,SEC_027,240,240,Fully Completed,False
HIST_032157,TMS_TASK_023688,Engineering,SEC_017,180,180,Fully Completed,False
HIST_032158,TMS_TASK_008158,TRD,SEC_019,120,120,Fully Completed,False
HIST_032159,SMMS_TASK_023099,Engineering,SEC_017,60,30,Not Completed,True
HIST_032160,TMS_TASK_005034,S&T,SEC_031,300,300,Fully Completed,False
HIST_032161,TDMS_TASK_017333,S&T,SEC_017,300,210,Partially Completed,False
HIST_032162,TMS_TASK_016665,Engineering,SEC_030,90,45,Partially Completed,True
HIST_032163,TMS_TASK_005524,S&T,SEC_012,180,90,Partially Completed,False
HIST_032164,TDMS_TASK_001047,Engineering,SEC_044,300,105,Partially Completed,False
HIST_032165,TMS_TASK_028335,TRD,SEC_047,180,30,Not Completed,True
HIST_032166,TDMS_TASK_000681,TRD,SEC_001,240,75,Partially Completed,True
HIST_032167,TMS_TASK_003183,Engineering,SEC_006,90,60,Partially Completed,False
HIST_032168,TDMS_TASK_013912,Engineering,SEC_005,240,240,Fully Completed,False
HIST_032169,TMS_TASK_024781,S&T,SEC_009,120,120,Fully Completed,False
HIST_032170,TDMS_TASK_005514,Engineering,SEC_039,240,240,Fully Completed,False
HIST_032171,TDMS_TASK_019854,Engineering,SEC_013,90,45,Partially Completed,False
HIST_032172,SMMS_TASK_012840,TRD,SEC_029,60,15,Partially Completed,False
HIST_032173,TMS_TASK_026724,S&T,SEC_013,60,60,Fully Completed,False
HIST_032174,TMS_TASK_025009,TRD,SEC_004,240,135,Partially Completed,False
HIST_032175,SMMS_TASK_024909,Engineering,SEC_005,300,300,Fully Completed,False
HIST_032176,TMS_TASK_000465,S&T,SEC_047,90,15,Not Completed,True
HIST_032177,TMS_TASK_011752,TRD,SEC_028,60,60,Fully Completed,False
HIST_032178,SMMS_TASK_021771,Engineering,SEC_032,90,15,Not Completed,True
HIST_032179,TMS_TASK_002055,TRD,SEC_010,300,180,Partially Completed,True
HIST_032180,TMS_TASK_023178,S&T,SEC_024,90,45,Partially Completed,False
HIST_032181,SMMS_TASK_021815,Engineering,SEC_033,120,0,Not Completed,True
HIST_032182,TMS_TASK_020009,Engineering,SEC_039,120,75,Partially Completed,False
HIST_032183,TDMS_TASK_019459,TRD,SEC_033,300,180,Partially Completed,True
HIST_032184,TDMS_TASK_022987,Engineering,SEC_030,90,60,Partially Completed,True
HIST_032185,TMS_TASK_002688,Engineering,SEC_031,300,300,Fully Completed,False
HIST_032186,TMS_TASK_013940,S&T,SEC_019,300,300,Fully Completed,False
HIST_032187,TDMS_TASK_017595,Engineering,SEC_035,60,60,Fully Completed,False
HIST_032188,TMS_TASK_002595,TRD,SEC_015,240,135,Partially Completed,True
HIST_032189,SMMS_TASK_008933,TRD,SEC_036,60,60,Fully Completed,False
HIST_032190,TDMS_TASK_020952,Engineering,SEC_023,180,90,Partially Completed,False
HIST_032191,SMMS_TASK_017084,TRD,SEC_029,60,60,Fully Completed,False
HIST_032192,TMS_TASK_024481,S&T,SEC_024,240,165,Partially Completed,True
HIST_032193,TMS_TASK_000509,TRD,SEC_028,60,45,Partially Completed,False
HIST_032194,SMMS_TASK_001474,Engineering,SEC_035,90,60,Partially Completed,True
HIST_032195,SMMS_TASK_013352,TRD,SEC_014,240,240,Fully Completed,False
HIST_032196,TMS_TASK_006475,Engineering,SEC_024,180,75,Partially Completed,True
HIST_032197,SMMS_TASK_012260,TRD,SEC_020,60,15,Partially Completed,True
HIST_032198,SMMS_TASK_002326,Engineering,SEC_001,180,180,Fully Completed,False
HIST_032199,TMS_TASK_026067,Engineering,SEC_042,300,30,Not Completed,True
HIST_032200,TDMS_TASK_022778,Engineering,SEC_034,180,180,Fully Completed,False
HIST_032201,TDMS_TASK_016495,Engineering,SEC_003,60,60,Fully Completed,False
HIST_032202,TDMS_TASK_000522,Engineering,SEC_004,180,90,Partially Completed,True
HIST_032203,SMMS_TASK_017270,S&T,SEC_046,60,15,Not Completed,True
HIST_032204,SMMS_TASK_007906,Engineering,SEC_042,60,60,Fully Completed,False
HIST_032205,TMS_TASK_005628,S&T,SEC_036,90,60,Partially Completed,False
HIST_032206,TMS_TASK_024598,Engineering,SEC_035,120,120,Fully Completed,False
HIST_032207,TMS_TASK_000835,TRD,SEC_042,60,15,Partially Completed,True
HIST_032208,TMS_TASK_029284,S&T,SEC_030,180,120,Partially Completed,True
HIST_032209,SMMS_TASK_007891,S&T,SEC_001,90,60,Partially Completed,False
HIST_032210,SMMS_TASK_018899,Engineering,SEC_023,60,60,Fully Completed,False
HIST_032211,TMS_TASK_028397,S&T,SEC_017,180,180,Fully Completed,False
HIST_032212,TMS_TASK_020357,Engineering,SEC_009,90,60,Partially Completed,False
HIST_032213,TDMS_TASK_001801,S&T,SEC_043,60,45,Partially Completed,False
HIST_032214,TMS_TASK_012156,TRD,SEC_033,180,180,Fully Completed,False
HIST_032215,TMS_TASK_010034,S&T,SEC_045,180,135,Partially Completed,True
HIST_032216,TDMS_TASK_000699,TRD,SEC_006,90,75,Partially Completed,False
HIST_032217,SMMS_TASK_016870,Engineering,SEC_048,120,45,Partially Completed,False
HIST_032218,TDMS_TASK_014558,S&T,SEC_030,180,30,Not Completed,True
HIST_032219,TDMS_TASK_004115,Engineering,SEC_028,90,90,Fully Completed,False
HIST_032220,TDMS_TASK_017124,TRD,SEC_009,90,15,Not Completed,True
HIST_032221,SMMS_TASK_023151,TRD,SEC_031,300,90,Partially Completed,True
HIST_032222,TDMS_TASK_012314,Engineering,SEC_030,90,60,Partially Completed,True
HIST_032223,TMS_TASK_013534,TRD,SEC_035,300,135,Partially Completed,True
HIST_032224,SMMS_TASK_012448,TRD,SEC_008,240,240,Fully Completed,False
HIST_032225,TDMS_TASK_020563,S&T,SEC_032,60,0,Not Completed,True
HIST_032226,TDMS_TASK_008107,S&T,SEC_005,240,0,Not Completed,True
HIST_032227,SMMS_TASK_002246,TRD,SEC_004,120,0,Not Completed,True
HIST_032228,TDMS_TASK_019109,S&T,SEC_024,90,45,Partially Completed,False
HIST_032229,TMS_TASK_025001,S&T,SEC_006,180,180,Fully Completed,False
HIST_032230,TMS_TASK_001870,Engineering,SEC_035,90,15,Not Completed,True
HIST_032231,TDMS_TASK_008726,S&T,SEC_024,180,30,Not Completed,True
HIST_032232,SMMS_TASK_002968,Engineering,SEC_012,120,75,Partially Completed,True
HIST_032233,TMS_TASK_002745,Engineering,SEC_014,180,135,Partially Completed,False
HIST_032234,TMS_TASK_016331,S&T,SEC_025,90,90,Fully Completed,False
HIST_032235,TMS_TASK_005758,Engineering,SEC_030,300,90,Partially Completed,False
HIST_032236,TDMS_TASK_024742,Engineering,SEC_040,180,120,Partially Completed,True
HIST_032237,TDMS_TASK_012817,Engineering,SEC_029,240,165,Partially Completed,True
HIST_032238,TDMS_TASK_019366,TRD,SEC_027,300,300,Fully Completed,False
HIST_032239,TMS_TASK_014562,S&T,SEC_030,240,180,Partially Completed,False
HIST_032240,TDMS_TASK_009175,Engineering,SEC_030,240,240,Fully Completed,False
HIST_032241,SMMS_TASK_015099,Engineering,SEC_018,300,300,Fully Completed,False
HIST_032242,TMS_TASK_023671,S&T,SEC_011,90,60,Partially Completed,False
HIST_032243,SMMS_TASK_023511,Engineering,SEC_026,240,240,Fully Completed,False
HIST_032244,TDMS_TASK_021169,S&T,SEC_007,120,15,Not Completed,True
HIST_032245,SMMS_TASK_006842,S&T,SEC_012,60,60,Fully Completed,False
HIST_032246,TMS_TASK_002341,TRD,SEC_008,90,60,Partially Completed,False
HIST_032247,TDMS_TASK_012395,Engineering,SEC_025,240,120,Partially Completed,False
HIST_032248,TMS_TASK_015044,Engineering,SEC_048,240,165,Partially Completed,False
HIST_032249,TMS_TASK_014606,S&T,SEC_043,240,150,Partially Completed,False
HIST_032250,SMMS_TASK_019350,S&T,SEC_005,120,90,Partially Completed,True
HIST_032251,TDMS_TASK_008914,S&T,SEC_041,300,180,Partially Completed,False
HIST_032252,TDMS_TASK_008441,S&T,SEC_008,300,300,Fully Completed,False
HIST_032253,TDMS_TASK_014437,S&T,SEC_045,60,60,Fully Completed,False
HIST_032254,TDMS_TASK_015691,Engineering,SEC_011,240,15,Not Completed,True
HIST_032255,TMS_TASK_010265,TRD,SEC_007,300,300,Fully Completed,False
HIST_032256,TMS_TASK_024041,S&T,SEC_039,120,120,Fully Completed,False
HIST_032257,TDMS_TASK_002611,Engineering,SEC_041,240,0,Not Completed,True
