task_id,department,section_id,location_reference_type,location_reference_id,start_km,end_km,defect_type,severity_class,logged_date,target_completion_date,deferred_count,status,overdue_days,required_resource_type,estimated_duration_minutes,gps_latitude,gps_longitude,mapped_chainage_km,spatial_mapping_method,spatial_mapping_confidence,spatial_mapping_status,spatial_error_estimate_km
TMS_TASK_002895,Engineering,SEC_013,CHAINAGE,TMS_TASK_002895,64.02,64.79,Rail Fracture Risk,A,2024-05-13,2024-05-16,0,In-Progress,229,Engineering crew,180,27.937571,78.226548,64.405,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002896,Engineering,SEC_027,CHAINAGE,TMS_TASK_002896,126.897,127.368,Rail Fracture Risk,A,2024-12-14,2024-12-18,0,Open,13,Engineering crew,180,27.250861,79.208767,127.132,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002897,Engineering,SEC_033,CHAINAGE,TMS_TASK_002897,149.43,149.88,Rail Fracture Risk,A,2024-11-20,2024-11-21,0,Open,40,Engineering crew,180,27.005227,79.562224,149.655,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002898,Engineering,SEC_031,CHAINAGE,TMS_TASK_002898,139.211,139.497,Rail Fracture Risk,A,2024-09-26,2024-10-02,0,Completed,90,Engineering crew,180,27.118623,79.400492,139.354,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002899,Engineering,SEC_040,CHAINAGE,TMS_TASK_002899,163.969,164.451,Track Parameter Deviation,C,2024-06-23,2024-07-14,1,Deferred,170,Tamping Machine,90,26.846049,79.790001,164.21,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002900,Engineering,SEC_010,CHAINAGE,TMS_TASK_002900,45.944,45.977,Weld Failure,A,2024-09-15,2024-09-16,0,Open,106,Engineering crew,120,28.138448,77.938538,45.96,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002901,Engineering,SEC_025,CHAINAGE,TMS_TASK_002901,103.857,104.439,Weld Failure,A,2024-09-27,2024-10-03,2,Deferred,89,Engineering crew,120,27.503824,78.84857,104.148,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002902,Engineering,SEC_040,CHAINAGE,TMS_TASK_002902,164.297,164.779,Deep Screening Overdue,B,2024-06-07,2024-06-22,0,Open,192,Ballast Cleaning Machine,240,26.842153,79.795113,164.538,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002903,Engineering,SEC_043,CHAINAGE,TMS_TASK_002903,166.776,167.97,Track Parameter Deviation,B,2024-05-12,2024-05-28,2,Deferred,217,Tamping Machine,90,26.810417,79.839421,167.373,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002904,Engineering,SEC_031,CHAINAGE,TMS_TASK_002904,139.119,139.405,Deep Screening Overdue,B,2024-03-19,2024-04-01,4,Deferred,274,Ballast Cleaning Machine,240,27.120103,79.399134,139.262,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002905,Engineering,SEC_032,CHAINAGE,TMS_TASK_002905,142.247,142.305,Track Parameter Deviation,A,2024-02-09,2024-02-14,0,Completed,321,Tamping Machine,90,27.085604,79.446009,142.276,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002906,Engineering,SEC_043,CHAINAGE,TMS_TASK_002906,169.112,169.974,Weld Failure,B,2024-09-03,2024-09-11,0,Open,111,Engineering crew,120,26.787282,79.873446,169.543,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002907,Engineering,SEC_031,CHAINAGE,TMS_TASK_002907,139.2,139.487,Ballast Issue,B,2024-12-05,2024-12-22,0,Completed,9,Ballast Cleaning Machine,120,27.118792,79.400337,139.344,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002908,Engineering,SEC_047,CHAINAGE,TMS_TASK_002908,192.941,192.996,Track Parameter Deviation,B,2024-10-13,2024-10-31,1,In-Progress,61,Tamping Machine,90,26.531291,80.239443,192.969,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002909,Engineering,SEC_007,CHAINAGE,TMS_TASK_002909,35.36,35.71,Ballast Issue,B,2024-12-31,2025-01-20,4,Deferred,0,Ballast Cleaning Machine,120,28.256626,77.775988,35.535,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002910,Engineering,SEC_018,CHAINAGE,TMS_TASK_002910,80.261,80.966,Rail Fracture Risk,C,2024-04-14,2024-05-07,0,Open,238,Engineering crew,180,27.76083,78.481227,80.613,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002911,Engineering,SEC_006,CHAINAGE,TMS_TASK_002911,28.21,28.693,Ballast Issue,C,2024-12-26,2025-01-30,4,Deferred,0,Ballast Cleaning Machine,120,28.33288,77.663475,28.452,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002912,Engineering,SEC_005,CHAINAGE,TMS_TASK_002912,26.492,26.671,Deep Screening Overdue,B,2024-01-30,2024-02-08,2,In-Progress,327,Ballast Cleaning Machine,240,28.352722,77.634816,26.581,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002913,Engineering,SEC_024,CHAINAGE,TMS_TASK_002913,94.409,95.018,Weld Failure,B,2024-10-02,2024-10-14,0,Completed,78,Engineering crew,120,27.607226,78.701418,94.714,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002914,Engineering,SEC_012,CHAINAGE,TMS_TASK_002914,58.967,59.861,Deep Screening Overdue,C,2024-12-17,2025-01-11,4,In-Progress,0,Ballast Cleaning Machine,240,27.99274,78.150154,59.414,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002915,Engineering,SEC_020,CHAINAGE,TMS_TASK_002915,88.313,88.762,Deep Screening Overdue,C,2024-07-10,2024-08-20,0,Completed,133,Ballast Cleaning Machine,240,27.672555,78.605747,88.537,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002916,Engineering,SEC_022,CHAINAGE,TMS_TASK_002916,90.467,91.129,Ballast Issue,C,2024-11-28,2024-12-22,2,Deferred,9,Ballast Cleaning Machine,120,27.648904,78.640787,90.798,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002917,Engineering,SEC_031,CHAINAGE,TMS_TASK_002917,139.177,139.464,Weld Failure,B,2024-05-03,2024-05-17,0,Open,228,Engineering crew,120,27.119162,79.399997,139.32,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002918,Engineering,SEC_047,CHAINAGE,TMS_TASK_002918,192.632,192.948,Ballast Issue,B,2024-11-22,2024-12-11,1,Deferred,20,Ballast Cleaning Machine,120,26.53313,80.236489,192.79,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002919,Engineering,SEC_042,CHAINAGE,TMS_TASK_002919,165.811,165.853,Deep Screening Overdue,C,2024-04-11,2024-05-12,0,Completed,233,Ballast Cleaning Machine,240,26.826881,79.814721,165.832,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002920,Engineering,SEC_019,CHAINAGE,TMS_TASK_002920,87.625,87.796,Weld Failure,B,2024-05-13,2024-06-02,0,Deferred,212,Engineering crew,120,27.682542,78.593154,87.71,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002921,Engineering,SEC_016,CHAINAGE,TMS_TASK_002921,74.36,74.393,Weld Failure,B,2024-08-01,2024-08-22,0,Completed,131,Engineering crew,120,27.829342,78.383369,74.376,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002922,Engineering,SEC_038,CHAINAGE,TMS_TASK_002922,158.958,159.858,Weld Failure,B,2024-06-19,2024-07-06,0,Completed,178,Engineering crew,120,26.897939,79.71427,159.408,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002923,Engineering,SEC_007,CHAINAGE,TMS_TASK_002923,36.261,36.971,Track Parameter Deviation,C,2024-05-12,2024-06-02,1,Deferred,212,Tamping Machine,90,28.244938,77.793378,36.616,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002924,Engineering,SEC_027,CHAINAGE,TMS_TASK_002924,126.615,127.477,Ballast Issue,C,2024-03-27,2024-04-18,2,Deferred,257,Ballast Cleaning Machine,120,27.251832,79.207393,127.046,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002925,Engineering,SEC_021,CHAINAGE,TMS_TASK_002925,89.056,89.746,Ballast Issue,C,2024-10-31,2024-12-03,1,Open,28,Ballast Cleaning Machine,120,27.663442,78.619127,89.401,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002926,Engineering,SEC_009,CHAINAGE,TMS_TASK_002926,43.214,43.929,Rail Fracture Risk,A,2024-09-11,2024-09-18,0,Completed,104,Engineering crew,180,28.165682,77.901947,43.572,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002927,Engineering,SEC_031,CHAINAGE,TMS_TASK_002927,139.226,139.512,Rail Fracture Risk,A,2024-11-01,2024-11-02,2,Open,59,Engineering crew,180,27.118381,79.400713,139.369,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002928,Engineering,SEC_016,CHAINAGE,TMS_TASK_002928,74.374,74.408,Rail Fracture Risk,A,2024-12-18,2024-12-25,1,Deferred,6,Engineering crew,180,27.829444,78.383681,74.391,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002929,Engineering,SEC_010,CHAINAGE,TMS_TASK_002929,45.944,45.977,Deep Screening Overdue,B,2024-12-19,2025-01-03,0,Deferred,0,Ballast Cleaning Machine,240,28.138448,77.938538,45.96,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002930,Engineering,SEC_033,CHAINAGE,TMS_TASK_002930,150.133,150.422,Weld Failure,A,2024-02-18,2024-02-19,0,In-Progress,316,Engineering crew,120,26.998004,79.572281,150.278,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002931,Engineering,SEC_009,CHAINAGE,TMS_TASK_002931,40.964,42.451,Deep Screening Overdue,B,2024-05-22,2024-06-10,1,Deferred,204,Ballast Cleaning Machine,240,28.186491,77.873325,41.707,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002932,Engineering,SEC_033,CHAINAGE,TMS_TASK_002932,150.622,150.962,Deep Screening Overdue,C,2024-08-11,2024-09-23,0,Open,99,Ballast Cleaning Machine,240,26.992034,79.580594,150.792,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002933,Engineering,SEC_008,CHAINAGE,TMS_TASK_002933,38.869,39.381,Rail Fracture Risk,A,2024-03-17,2024-03-20,0,Completed,286,Engineering crew,180,28.21624,77.833518,39.125,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002934,Engineering,SEC_022,CHAINAGE,TMS_TASK_002934,91.584,92.317,Deep Screening Overdue,C,2024-06-26,2024-07-14,4,Deferred,170,Ballast Cleaning Machine,240,27.636445,78.657867,91.951,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002935,Engineering,SEC_040,CHAINAGE,TMS_TASK_002935,164.278,164.76,Deep Screening Overdue,C,2024-02-23,2024-03-23,4,In-Progress,283,Ballast Cleaning Machine,240,26.842378,79.794816,164.519,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002936,Engineering,SEC_012,CHAINAGE,TMS_TASK_002936,60.007,60.788,Ballast Issue,C,2024-01-10,2024-02-18,2,Deferred,317,Ballast Cleaning Machine,120,27.981754,78.165018,60.397,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002937,Engineering,SEC_038,CHAINAGE,TMS_TASK_002937,159.302,160.166,Deep Screening Overdue,B,2024-11-09,2024-11-28,2,Deferred,33,Ballast Cleaning Machine,240,26.894317,79.719415,159.734,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002938,Engineering,SEC_036,CHAINAGE,TMS_TASK_002938,154.269,154.708,Weld Failure,A,2024-05-08,2024-05-09,0,In-Progress,236,Engineering crew,120,26.952511,79.638528,154.488,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002939,Engineering,SEC_045,CHAINAGE,TMS_TASK_002939,178.776,179.347,Ballast Issue,C,2024-10-06,2024-11-14,4,In-Progress,47,Ballast Cleaning Machine,120,26.684669,80.02465,179.062,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002940,Engineering,SEC_009,CHAINAGE,TMS_TASK_002940,40.774,42.146,Weld Failure,B,2024-11-06,2024-11-18,3,Deferred,43,Engineering crew,120,28.189254,77.869524,41.46,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002941,Engineering,SEC_036,CHAINAGE,TMS_TASK_002941,154.513,154.951,Ballast Issue,C,2024-05-30,2024-07-14,0,Open,170,Ballast Cleaning Machine,120,26.949696,79.641926,154.732,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002942,Engineering,SEC_046,CHAINAGE,TMS_TASK_002942,189.121,190.283,Weld Failure,B,2024-04-07,2024-04-23,0,In-Progress,252,Engineering crew,120,26.566882,80.188922,189.702,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002943,Engineering,SEC_038,CHAINAGE,TMS_TASK_002943,158.253,158.72,Ballast Issue,B,2024-05-10,2024-05-23,1,Deferred,222,Ballast Cleaning Machine,120,26.908177,79.699729,158.486,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002944,Engineering,SEC_010,CHAINAGE,TMS_TASK_002944,45.936,45.968,Deep Screening Overdue,B,2024-12-27,2025-01-14,2,Deferred,0,Ballast Cleaning Machine,240,28.13869,77.938432,45.952,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002945,Engineering,SEC_041,CHAINAGE,TMS_TASK_002945,165.472,165.702,Track Parameter Deviation,C,2024-07-25,2024-09-05,3,Deferred,117,Tamping Machine,90,26.829758,79.810525,165.587,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002946,Engineering,SEC_006,CHAINAGE,TMS_TASK_002946,27.297,27.762,Weld Failure,A,2024-10-17,2024-10-21,0,Open,71,Engineering crew,120,28.342749,77.64907,27.529,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002947,Engineering,SEC_029,CHAINAGE,TMS_TASK_002947,134.208,134.607,Rail Fracture Risk,C,2024-12-22,2025-01-07,0,Completed,0,Engineering crew,180,27.171151,79.323526,134.407,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002948,Engineering,SEC_025,CHAINAGE,TMS_TASK_002948,105.922,106.154,Ballast Issue,C,2024-04-05,2024-04-26,0,In-Progress,249,Ballast Cleaning Machine,120,27.483243,78.878109,106.038,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002949,Engineering,SEC_027,CHAINAGE,TMS_TASK_002949,126.894,127.911,Ballast Issue,C,2024-10-10,2024-11-18,0,Completed,43,Ballast Cleaning Machine,120,27.247829,79.213054,127.403,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002950,Engineering,SEC_026,CHAINAGE,TMS_TASK_002950,111.561,112.871,Track Parameter Deviation,C,2024-02-21,2024-03-11,0,Completed,295,Tamping Machine,90,27.415754,78.97473,112.216,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002951,Engineering,SEC_002,CHAINAGE,TMS_TASK_002951,11.456,12.386,Ballast Issue,B,2024-01-08,2024-01-17,0,Deferred,349,Ballast Cleaning Machine,120,28.511606,77.406721,11.921,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002952,Engineering,SEC_025,CHAINAGE,TMS_TASK_002952,99.92,101.01,Deep Screening Overdue,B,2024-03-22,2024-04-06,0,Completed,269,Ballast Cleaning Machine,240,27.543929,78.791009,100.465,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002953,Engineering,SEC_046,CHAINAGE,TMS_TASK_002953,187.007,187.674,Weld Failure,B,2024-11-21,2024-12-05,0,Deferred,26,Engineering crew,120,26.592807,80.152756,187.341,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002954,Engineering,SEC_022,CHAINAGE,TMS_TASK_002954,91.852,92.468,Ballast Issue,C,2024-10-19,2024-11-28,0,In-Progress,33,Ballast Cleaning Machine,120,27.63418,78.660972,92.16,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002955,Engineering,SEC_014,CHAINAGE,TMS_TASK_002955,70.077,70.502,Deep Screening Overdue,C,2024-11-07,2024-11-23,3,Deferred,38,Ballast Cleaning Machine,240,27.873171,78.320039,70.29,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002956,Engineering,SEC_049,CHAINAGE,TMS_TASK_002956,196.02,197.511,Track Parameter Deviation,A,2024-03-30,2024-04-03,0,Open,272,Tamping Machine,90,26.490421,80.298295,196.766,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002957,Engineering,SEC_005,CHAINAGE,TMS_TASK_002957,26.452,26.631,Rail Fracture Risk,A,2024-02-01,2024-02-06,0,Completed,329,Engineering crew,180,28.353101,77.634347,26.541,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002958,Engineering,SEC_024,CHAINAGE,TMS_TASK_002958,95.0,95.079,Deep Screening Overdue,B,2024-04-24,2024-05-11,2,Deferred,234,Ballast Cleaning Machine,240,27.60322,78.706308,95.04,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002959,Engineering,SEC_026,CHAINAGE,TMS_TASK_002959,111.698,112.236,Weld Failure,A,2024-09-17,2024-09-19,1,Deferred,103,Engineering crew,120,27.418503,78.970827,111.967,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002960,Engineering,SEC_024,CHAINAGE,TMS_TASK_002960,94.624,94.941,Weld Failure,C,2024-02-15,2024-03-24,0,Completed,282,Engineering crew,120,27.606378,78.702453,94.782,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002961,Engineering,SEC_046,CHAINAGE,TMS_TASK_002961,190.131,190.518,Deep Screening Overdue,B,2024-02-17,2024-02-26,0,Open,309,Ballast Cleaning Machine,240,26.560047,80.198455,190.325,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002962,Engineering,SEC_021,CHAINAGE,TMS_TASK_002962,89.424,90.114,Ballast Issue,B,2024-09-13,2024-09-20,0,In-Progress,102,Ballast Cleaning Machine,120,27.659732,78.625035,89.769,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002963,Engineering,SEC_048,CHAINAGE,TMS_TASK_002963,193.286,193.774,Rail Fracture Risk,A,2024-02-11,2024-02-12,2,Open,323,Engineering crew,180,26.525641,80.248037,193.53,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002964,Engineering,SEC_004,CHAINAGE,TMS_TASK_002964,24.823,25.682,Ballast Issue,C,2024-06-21,2024-07-07,0,Completed,177,Ballast Cleaning Machine,120,28.36673,77.615085,25.252,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002965,Engineering,SEC_036,CHAINAGE,TMS_TASK_002965,154.717,155.12,Weld Failure,A,2024-01-12,2024-01-13,0,Open,353,Engineering crew,120,26.94754,79.644528,154.918,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002966,Engineering,SEC_030,CHAINAGE,TMS_TASK_002966,137.847,138.965,Track Parameter Deviation,A,2024-09-27,2024-10-01,0,Completed,91,Tamping Machine,90,27.129736,79.385577,138.406,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002967,Engineering,SEC_012,CHAINAGE,TMS_TASK_002967,58.952,59.453,Ballast Issue,B,2024-02-04,2024-02-13,4,In-Progress,322,Ballast Cleaning Machine,120,27.995103,78.146958,59.203,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002968,Engineering,SEC_012,CHAINAGE,TMS_TASK_002968,59.028,60.455,Weld Failure,B,2024-05-05,2024-05-12,2,In-Progress,233,Engineering crew,120,27.989082,78.155104,59.742,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002969,Engineering,SEC_036,CHAINAGE,TMS_TASK_002969,154.318,154.756,Weld Failure,A,2024-07-18,2024-07-19,0,Open,165,Engineering crew,120,26.951951,79.639205,154.537,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002970,Engineering,SEC_032,CHAINAGE,TMS_TASK_002970,144.833,145.402,Ballast Issue,C,2024-11-18,2024-12-19,3,In-Progress,12,Ballast Cleaning Machine,120,27.055042,79.490537,145.118,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002971,Engineering,SEC_030,CHAINAGE,TMS_TASK_002971,136.919,138.291,Weld Failure,B,2024-08-23,2024-08-30,0,Completed,123,Engineering crew,120,27.137695,79.372656,137.605,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002972,Engineering,SEC_003,CHAINAGE,TMS_TASK_002972,15.298,16.217,Ballast Issue,C,2024-06-11,2024-07-18,0,Open,166,Ballast Cleaning Machine,120,28.46924,77.466871,15.758,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002973,Engineering,SEC_030,CHAINAGE,TMS_TASK_002973,138.097,138.43,Weld Failure,A,2024-06-09,2024-06-16,0,Completed,198,Engineering crew,120,27.131152,79.383279,138.264,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002974,Engineering,SEC_049,CHAINAGE,TMS_TASK_002974,198.244,199.359,Deep Screening Overdue,B,2024-08-02,2024-08-15,0,Completed,138,Ballast Cleaning Machine,240,26.467759,80.33047,198.802,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002975,Engineering,SEC_001,CHAINAGE,TMS_TASK_002975,0.551,0.82,Track Parameter Deviation,B,2024-02-13,2024-02-23,0,Completed,312,Tamping Machine,90,28.636072,77.229827,0.685,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002976,Engineering,SEC_023,CHAINAGE,TMS_TASK_002976,93.548,93.829,Ballast Issue,B,2024-06-24,2024-07-11,4,In-Progress,173,Ballast Cleaning Machine,120,27.61852,78.684846,93.689,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002977,Engineering,SEC_025,CHAINAGE,TMS_TASK_002977,98.691,99.648,Track Parameter Deviation,C,2024-09-17,2024-10-22,4,Open,70,Tamping Machine,90,27.558037,78.770761,99.169,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002978,Engineering,SEC_044,CHAINAGE,TMS_TASK_002978,173.489,174.736,Track Parameter Deviation,A,2024-01-15,2024-01-17,0,In-Progress,349,Tamping Machine,90,26.738326,79.946053,174.113,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002979,Engineering,SEC_014,CHAINAGE,TMS_TASK_002979,66.42,67.452,Track Parameter Deviation,A,2024-10-08,2024-10-11,0,Open,81,Tamping Machine,90,27.909988,78.266639,66.936,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002980,Engineering,SEC_024,CHAINAGE,TMS_TASK_002980,94.364,94.486,Weld Failure,A,2024-02-14,2024-02-15,0,In-Progress,320,Engineering crew,120,27.610771,78.69709,94.425,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002981,Engineering,SEC_036,CHAINAGE,TMS_TASK_002981,154.431,154.87,Track Parameter Deviation,A,2024-03-18,2024-03-25,0,In-Progress,281,Tamping Machine,90,26.950638,79.640788,154.651,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002982,Engineering,SEC_003,CHAINAGE,TMS_TASK_002982,16.26,16.657,Track Parameter Deviation,B,2024-05-25,2024-06-14,4,Deferred,200,Tamping Machine,90,28.461621,77.477973,16.459,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002983,Engineering,SEC_040,CHAINAGE,TMS_TASK_002983,164.045,164.527,Deep Screening Overdue,B,2024-04-01,2024-04-12,3,In-Progress,263,Ballast Cleaning Machine,240,26.845146,79.791185,164.286,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
TMS_TASK_002984,Engineering,SEC_041,CHAINAGE,TMS_TASK_002984,165.127,165.585,Rail Fracture Risk,B,2024-01-07,2024-01-28,0,Completed,338,Engineering crew,180,26.832481,79.807226,165.356,LINEAR_SEGMENT_INTERPOLATION,0.98,HIGH_CONFIDENCE,0.0
