task_id,department,section_id,location_reference_type,location_reference_id,start_km,end_km,defect_type,severity_class,logged_date,target_completion_date,deferred_count,status,overdue_days,required_resource_type,estimated_duration_minutes
TDMS_TASK_007857,TRD,SEC_004,MAST,OHE_SEC_004_0395,,,Catenary Wear,B,2024-03-31,2024-04-06,0,Completed,269,Tower Wagon,120
TDMS_TASK_007858,TRD,SEC_006,MAST,OHE_SEC_006_0553,,,Catenary Wear,B,2024-02-19,2024-03-04,0,In-Progress,302,Tower Wagon,120
TDMS_TASK_007859,TRD,SEC_003,MAST,OHE_SEC_003_0379,,,Catenary Wear,A,2024-05-25,2024-05-27,0,Deferred,218,Tower Wagon,120
TDMS_TASK_007860,TRD,SEC_045,MAST,OHE_SEC_045_3623,,,Catenary Wear,C,2024-12-21,2025-01-24,0,Open,0,Tower Wagon,120
TDMS_TASK_007861,TRD,SEC_028,MAST,OHE_SEC_028_2597,,,Neutral Section Fault,B,2024-12-09,2024-12-19,0,In-Progress,12,Tower Wagon,150
TDMS_TASK_007862,TRD,SEC_025,MAST,OHE_SEC_025_2116,,,Insulator Damage,B,2024-01-02,2024-01-14,3,Open,352,Tower Wagon,60
TDMS_TASK_007863,TRD,SEC_038,MAST,OHE_SEC_038_3149,,,Insulator Damage,B,2024-01-05,2024-01-21,2,Deferred,345,Tower Wagon,60
TDMS_TASK_007864,TRD,SEC_026,MAST,OHE_SEC_026_2334,,,Catenary Wear,A,2024-04-21,2024-04-27,0,Open,248,Tower Wagon,120
TDMS_TASK_007865,TRD,SEC_011,MAST,OHE_SEC_011_0938,,,Neutral Section Fault,B,2024-02-23,2024-03-10,0,Open,296,Tower Wagon,150
TDMS_TASK_007866,TRD,SEC_025,MAST,OHE_SEC_025_2031,,,Insulator Damage,C,2024-10-20,2024-11-13,0,In-Progress,48,Tower Wagon,60
TDMS_TASK_007867,TRD,SEC_032,MAST,OHE_SEC_032_2800,,,Substation Feed Issue,A,2024-02-24,2024-02-26,0,Open,309,TRD crew,180
TDMS_TASK_007868,TRD,SEC_001,MAST,OHE_SEC_001_0144,,,Insulator Damage,A,2024-02-02,2024-02-03,1,Deferred,332,Tower Wagon,60
TDMS_TASK_007869,TRD,SEC_026,MAST,OHE_SEC_026_2414,,,Neutral Section Fault,A,2024-03-23,2024-03-25,0,Completed,281,Tower Wagon,150
TDMS_TASK_007870,TRD,SEC_025,MAST,OHE_SEC_025_1979,,,Catenary Wear,B,2024-08-03,2024-08-20,0,Completed,133,Tower Wagon,120
TDMS_TASK_007871,TRD,SEC_003,MAST,OHE_SEC_003_0277,,,Catenary Wear,B,2024-03-01,2024-03-12,4,Deferred,294,Tower Wagon,120
TDMS_TASK_007872,TRD,SEC_011,MAST,OHE_SEC_011_1050,,,Substation Feed Issue,A,2024-04-16,2024-04-17,2,Deferred,258,TRD crew,180
TDMS_TASK_007873,TRD,SEC_021,MAST,OHE_SEC_021_1786,,,Catenary Wear,C,2024-07-03,2024-07-18,0,Completed,166,Tower Wagon,120
TDMS_TASK_007874,TRD,SEC_014,MAST,OHE_SEC_014_1365,,,Neutral Section Fault,A,2024-12-19,2024-12-24,0,Deferred,7,Tower Wagon,150
TDMS_TASK_007875,TRD,SEC_011,MAST,OHE_SEC_011_1155,,,Neutral Section Fault,A,2024-11-12,2024-11-17,4,Deferred,44,Tower Wagon,150
TDMS_TASK_007876,TRD,SEC_028,MAST,OHE_SEC_028_2585,,,Insulator Damage,B,2024-03-21,2024-03-31,0,Open,275,Tower Wagon,60
TDMS_TASK_007877,TRD,SEC_018,MAST,OHE_SEC_018_1610,,,Insulator Damage,C,2024-04-16,2024-05-19,0,Completed,226,Tower Wagon,60
TDMS_TASK_007878,TRD,SEC_025,MAST,OHE_SEC_025_1982,,,Neutral Section Fault,B,2024-01-26,2024-02-06,2,Open,329,Tower Wagon,150
TDMS_TASK_007879,TRD,SEC_038,MAST,OHE_SEC_038_3179,,,Substation Feed Issue,B,2024-04-18,2024-04-30,0,Open,245,TRD crew,180
TDMS_TASK_007880,TRD,SEC_003,MAST,OHE_SEC_003_0372,,,Neutral Section Fault,B,2024-08-12,2024-08-27,0,Open,126,Tower Wagon,150
TDMS_TASK_007881,TRD,SEC_015,MAST,OHE_SEC_015_1433,,,Insulator Damage,B,2024-07-08,2024-07-25,0,Completed,159,Tower Wagon,60
TDMS_TASK_007882,TRD,SEC_003,MAST,OHE_SEC_003_0291,,,Neutral Section Fault,A,2024-05-17,2024-05-21,0,Completed,224,Tower Wagon,150
TDMS_TASK_007883,TRD,SEC_046,MAST,OHE_SEC_046_3692,,,Substation Feed Issue,A,2024-01-07,2024-01-11,0,Open,355,TRD crew,180
TDMS_TASK_007884,TRD,SEC_007,MAST,OHE_SEC_007_0740,,,Insulator Damage,B,2024-11-26,2024-12-08,0,Open,23,Tower Wagon,60
TDMS_TASK_007885,TRD,SEC_040,MAST,OHE_SEC_040_3264,,,Catenary Wear,B,2024-05-22,2024-06-02,3,Deferred,212,Tower Wagon,120
TDMS_TASK_007886,TRD,SEC_007,MAST,OHE_SEC_007_0760,,,Catenary Wear,A,2024-11-30,2024-12-04,0,Completed,27,Tower Wagon,120
TDMS_TASK_007887,TRD,SEC_013,MAST,OHE_SEC_013_1291,,,Neutral Section Fault,A,2024-09-26,2024-09-27,0,Open,95,Tower Wagon,150
TDMS_TASK_007888,TRD,SEC_026,MAST,OHE_SEC_026_2422,,,Insulator Damage,B,2024-10-17,2024-10-30,1,In-Progress,62,Tower Wagon,60
TDMS_TASK_007889,TRD,SEC_043,MAST,OHE_SEC_043_3310,,,Substation Feed Issue,A,2024-06-03,2024-06-04,0,Completed,210,TRD crew,180
TDMS_TASK_007890,TRD,SEC_007,MAST,OHE_SEC_007_0708,,,Catenary Wear,C,2024-02-17,2024-03-06,0,Open,300,Tower Wagon,120
TDMS_TASK_007891,TRD,SEC_009,MAST,OHE_SEC_009_0849,,,Neutral Section Fault,A,2024-03-23,2024-03-27,0,Open,279,Tower Wagon,150
TDMS_TASK_007892,TRD,SEC_044,MAST,OHE_SEC_044_3511,,,Substation Feed Issue,B,2024-08-28,2024-09-14,0,Deferred,108,TRD crew,180
TDMS_TASK_007893,TRD,SEC_013,MAST,OHE_SEC_013_1282,,,Insulator Damage,A,2024-08-02,2024-08-05,0,Open,148,Tower Wagon,60
TDMS_TASK_007894,TRD,SEC_009,MAST,OHE_SEC_009_0836,,,Neutral Section Fault,B,2024-02-03,2024-02-10,0,Completed,325,Tower Wagon,150
TDMS_TASK_007895,TRD,SEC_033,MAST,OHE_SEC_033_2960,,,Catenary Wear,B,2024-11-11,2024-11-22,0,Open,39,Tower Wagon,120
TDMS_TASK_007896,TRD,SEC_003,MAST,OHE_SEC_003_0363,,,Catenary Wear,A,2024-01-10,2024-01-12,0,Open,354,Tower Wagon,120
TDMS_TASK_007897,TRD,SEC_044,MAST,OHE_SEC_044_3452,,,Catenary Wear,A,2024-06-21,2024-06-24,0,Completed,190,Tower Wagon,120
TDMS_TASK_007898,TRD,SEC_044,MAST,OHE_SEC_044_3487,,,Catenary Wear,A,2024-03-13,2024-03-16,0,In-Progress,290,Tower Wagon,120
TDMS_TASK_007899,TRD,SEC_044,MAST,OHE_SEC_044_3410,,,Neutral Section Fault,B,2024-03-04,2024-03-18,0,In-Progress,288,Tower Wagon,150
TDMS_TASK_007900,TRD,SEC_012,MAST,OHE_SEC_012_1176,,,Neutral Section Fault,A,2024-06-29,2024-07-03,0,Open,181,Tower Wagon,150
TDMS_TASK_007901,TRD,SEC_004,MAST,OHE_SEC_004_0455,,,Neutral Section Fault,A,2024-04-29,2024-05-01,0,Deferred,244,Tower Wagon,150
TDMS_TASK_007902,TRD,SEC_018,MAST,OHE_SEC_018_1694,,,Insulator Damage,B,2024-06-14,2024-06-26,2,Deferred,188,Tower Wagon,60
TDMS_TASK_007903,TRD,SEC_014,MAST,OHE_SEC_014_1332,,,Neutral Section Fault,B,2024-12-12,2024-12-18,0,Completed,13,Tower Wagon,150
TDMS_TASK_007904,TRD,SEC_046,MAST,OHE_SEC_046_3818,,,Substation Feed Issue,A,2024-10-11,2024-10-15,0,Open,77,TRD crew,180
TDMS_TASK_007905,TRD,SEC_027,MAST,OHE_SEC_027_2515,,,Substation Feed Issue,A,2024-04-29,2024-05-02,0,Completed,243,TRD crew,180
TDMS_TASK_007906,TRD,SEC_046,MAST,OHE_SEC_046_3760,,,Catenary Wear,B,2024-07-10,2024-07-23,0,Open,161,Tower Wagon,120
TDMS_TASK_007907,TRD,SEC_033,MAST,OHE_SEC_033_2990,,,Insulator Damage,B,2024-05-17,2024-05-24,0,Open,221,Tower Wagon,60
TDMS_TASK_007908,TRD,SEC_032,MAST,OHE_SEC_032_2847,,,Neutral Section Fault,B,2024-04-06,2024-04-21,1,Deferred,254,Tower Wagon,150
TDMS_TASK_007909,TRD,SEC_004,MAST,OHE_SEC_004_0446,,,Insulator Damage,B,2024-06-16,2024-07-03,0,Deferred,181,Tower Wagon,60
TDMS_TASK_007910,TRD,SEC_003,MAST,OHE_SEC_003_0275,,,Catenary Wear,C,2024-02-21,2024-03-20,0,In-Progress,286,Tower Wagon,120
TDMS_TASK_007911,TRD,SEC_001,MAST,OHE_SEC_001_0186,,,Insulator Damage,B,2024-03-27,2024-04-03,0,Completed,272,Tower Wagon,60
TDMS_TASK_007912,TRD,SEC_026,MAST,OHE_SEC_026_2363,,,Substation Feed Issue,A,2024-07-27,2024-08-01,0,Completed,152,TRD crew,180
TDMS_TASK_007913,TRD,SEC_009,MAST,OHE_SEC_009_0804,,,Catenary Wear,B,2024-09-26,2024-10-08,0,Completed,84,Tower Wagon,120
TDMS_TASK_007914,TRD,SEC_049,MAST,OHE_SEC_049_3938,,,Insulator Damage,C,2024-09-03,2024-09-27,0,Completed,95,Tower Wagon,60
TDMS_TASK_007915,TRD,SEC_005,MAST,OHE_SEC_005_0529,,,Substation Feed Issue,B,2024-12-27,2025-01-11,4,In-Progress,0,TRD crew,180
TDMS_TASK_007916,TRD,SEC_046,MAST,OHE_SEC_046_3770,,,Insulator Damage,B,2024-03-18,2024-04-01,0,Open,274,Tower Wagon,60
TDMS_TASK_007917,TRD,SEC_028,MAST,OHE_SEC_028_2658,,,Catenary Wear,B,2024-02-14,2024-02-24,0,Completed,311,Tower Wagon,120
TDMS_TASK_007918,TRD,SEC_004,MAST,OHE_SEC_004_0422,,,Insulator Damage,A,2024-08-19,2024-08-24,0,Open,129,Tower Wagon,60
TDMS_TASK_007919,TRD,SEC_002,MAST,OHE_SEC_002_0233,,,Insulator Damage,C,2024-07-26,2024-08-10,1,Deferred,143,Tower Wagon,60
TDMS_TASK_007920,TRD,SEC_018,MAST,OHE_SEC_018_1577,,,Neutral Section Fault,B,2024-11-10,2024-11-23,0,Deferred,38,Tower Wagon,150
TDMS_TASK_007921,TRD,SEC_014,MAST,OHE_SEC_014_1350,,,Neutral Section Fault,A,2024-02-16,2024-02-20,0,Open,315,Tower Wagon,150
TDMS_TASK_007922,TRD,SEC_013,MAST,OHE_SEC_013_1257,,,Neutral Section Fault,B,2024-03-29,2024-04-09,0,Completed,266,Tower Wagon,150
TDMS_TASK_007923,TRD,SEC_025,MAST,OHE_SEC_025_2105,,,Neutral Section Fault,B,2024-05-30,2024-06-10,0,Open,204,Tower Wagon,150
TDMS_TASK_007924,TRD,SEC_004,MAST,OHE_SEC_004_0517,,,Insulator Damage,C,2024-10-26,2024-11-21,0,Completed,40,Tower Wagon,60
TDMS_TASK_007925,TRD,SEC_004,MAST,OHE_SEC_004_0516,,,Insulator Damage,C,2024-03-13,2024-03-29,2,Deferred,277,Tower Wagon,60
TDMS_TASK_007926,TRD,SEC_030,MAST,OHE_SEC_030_2766,,,Catenary Wear,B,2024-12-13,2024-12-24,0,Completed,7,Tower Wagon,120
TDMS_TASK_007927,TRD,SEC_049,MAST,OHE_SEC_049_3943,,,Catenary Wear,A,2024-02-10,2024-02-13,0,Open,322,Tower Wagon,120
TDMS_TASK_007928,TRD,SEC_011,MAST,OHE_SEC_011_1091,,,Catenary Wear,A,2024-12-08,2024-12-10,0,Open,21,Tower Wagon,120
TDMS_TASK_007929,TRD,SEC_046,MAST,OHE_SEC_046_3711,,,Substation Feed Issue,A,2024-09-03,2024-09-06,0,Completed,116,TRD crew,180
TDMS_TASK_007930,TRD,SEC_014,MAST,OHE_SEC_014_1373,,,Neutral Section Fault,A,2024-02-21,2024-02-27,0,Open,308,Tower Wagon,150
TDMS_TASK_007931,TRD,SEC_014,MAST,OHE_SEC_014_1338,,,Insulator Damage,B,2024-12-28,2025-01-10,2,In-Progress,0,Tower Wagon,60
TDMS_TASK_007932,TRD,SEC_003,MAST,OHE_SEC_003_0360,,,Insulator Damage,C,2024-01-18,2024-01-30,0,Open,336,Tower Wagon,60
TDMS_TASK_007933,TRD,SEC_018,MAST,OHE_SEC_018_1686,,,Catenary Wear,A,2024-05-22,2024-05-24,0,Completed,221,Tower Wagon,120
TDMS_TASK_007934,TRD,SEC_025,MAST,OHE_SEC_025_1983,,,Substation Feed Issue,B,2024-09-22,2024-10-09,0,Completed,83,TRD crew,180
TDMS_TASK_007935,TRD,SEC_028,MAST,OHE_SEC_028_2643,,,Insulator Damage,C,2024-05-05,2024-06-07,0,In-Progress,207,Tower Wagon,60
TDMS_TASK_007936,TRD,SEC_007,MAST,OHE_SEC_007_0630,,,Insulator Damage,C,2024-05-19,2024-06-19,4,Deferred,195,Tower Wagon,60
TDMS_TASK_007937,TRD,SEC_007,MAST,OHE_SEC_007_0752,,,Substation Feed Issue,A,2024-04-14,2024-04-19,0,Deferred,256,TRD crew,180
TDMS_TASK_007938,TRD,SEC_018,MAST,OHE_SEC_018_1721,,,Neutral Section Fault,A,2024-03-06,2024-03-08,0,Completed,298,Tower Wagon,150
TDMS_TASK_007939,TRD,SEC_003,MAST,OHE_SEC_003_0278,,,Insulator Damage,B,2024-08-01,2024-08-11,0,In-Progress,142,Tower Wagon,60
TDMS_TASK_007940,TRD,SEC_006,MAST,OHE_SEC_006_0571,,,Neutral Section Fault,B,2024-06-12,2024-06-20,0,Completed,194,Tower Wagon,150
TDMS_TASK_007941,TRD,SEC_026,MAST,OHE_SEC_026_2505,,,Insulator Damage,C,2024-10-23,2024-11-05,2,Deferred,56,Tower Wagon,60
TDMS_TASK_007942,TRD,SEC_046,MAST,OHE_SEC_046_3798,,,Neutral Section Fault,B,2024-07-17,2024-07-30,2,Deferred,154,Tower Wagon,150
TDMS_TASK_007943,TRD,SEC_026,MAST,OHE_SEC_026_2281,,,Insulator Damage,B,2024-07-06,2024-07-23,0,Completed,161,Tower Wagon,60
TDMS_TASK_007944,TRD,SEC_006,MAST,OHE_SEC_006_0578,,,Insulator Damage,B,2024-02-29,2024-03-14,4,In-Progress,292,Tower Wagon,60
TDMS_TASK_007945,TRD,SEC_049,MAST,OHE_SEC_049_3946,,,Substation Feed Issue,B,2024-04-02,2024-04-18,0,Deferred,257,TRD crew,180
TDMS_TASK_007946,TRD,SEC_025,MAST,OHE_SEC_025_2078,,,Catenary Wear,A,2024-01-14,2024-01-17,0,Deferred,349,Tower Wagon,120
TDMS_TASK_007947,TRD,SEC_032,MAST,OHE_SEC_032_2854,,,Catenary Wear,C,2024-12-22,2025-01-06,0,Deferred,0,Tower Wagon,120
TDMS_TASK_007948,TRD,SEC_008,MAST,OHE_SEC_008_0785,,,Insulator Damage,C,2024-10-13,2024-11-10,1,Deferred,51,Tower Wagon,60
TDMS_TASK_007949,TRD,SEC_026,MAST,OHE_SEC_026_2303,,,Insulator Damage,C,2024-04-09,2024-05-08,3,Deferred,237,Tower Wagon,60
TDMS_TASK_007950,TRD,SEC_003,MAST,OHE_SEC_003_0304,,,Substation Feed Issue,B,2024-06-15,2024-07-02,0,Open,182,TRD crew,180
TDMS_TASK_007951,TRD,SEC_026,MAST,OHE_SEC_026_2492,,,Insulator Damage,A,2024-07-24,2024-07-28,0,Completed,156,Tower Wagon,60
TDMS_TASK_007952,TRD,SEC_009,MAST,OHE_SEC_009_0806,,,Insulator Damage,B,2024-03-30,2024-04-12,0,Open,263,Tower Wagon,60
TDMS_TASK_007953,TRD,SEC_045,MAST,OHE_SEC_045_3621,,,Neutral Section Fault,B,2024-02-16,2024-02-22,0,Open,313,Tower Wagon,150
TDMS_TASK_007954,TRD,SEC_002,MAST,OHE_SEC_002_0219,,,Insulator Damage,C,2024-12-15,2025-01-04,4,Deferred,0,Tower Wagon,60
TDMS_TASK_007955,TRD,SEC_028,MAST,OHE_SEC_028_2599,,,Insulator Damage,C,2024-05-10,2024-05-26,4,Open,219,Tower Wagon,60
TDMS_TASK_007956,TRD,SEC_006,MAST,OHE_SEC_006_0555,,,Neutral Section Fault,A,2024-10-04,2024-10-09,0,Completed,83,Tower Wagon,150
TDMS_TASK_007957,TRD,SEC_030,MAST,OHE_SEC_030_2736,,,Catenary Wear,B,2024-08-19,2024-09-03,2,Open,119,Tower Wagon,120
TDMS_TASK_007958,TRD,SEC_025,MAST,OHE_SEC_025_1965,,,Substation Feed Issue,A,2024-05-27,2024-06-02,0,In-Progress,212,TRD crew,180
TDMS_TASK_007959,TRD,SEC_048,MAST,OHE_SEC_048_3852,,,Neutral Section Fault,A,2024-08-13,2024-08-15,0,Deferred,138,Tower Wagon,150
TDMS_TASK_007960,TRD,SEC_028,MAST,OHE_SEC_028_2595,,,Neutral Section Fault,C,2024-04-09,2024-05-02,0,Completed,243,Tower Wagon,150
TDMS_TASK_007961,TRD,SEC_015,MAST,OHE_SEC_015_1481,,,Substation Feed Issue,A,2024-04-02,2024-04-06,0,Completed,269,TRD crew,180
TDMS_TASK_007962,TRD,SEC_003,MAST,OHE_SEC_003_0348,,,Insulator Damage,A,2024-09-23,2024-09-29,0,Completed,93,Tower Wagon,60
TDMS_TASK_007963,TRD,SEC_026,MAST,OHE_SEC_026_2372,,,Catenary Wear,B,2024-10-11,2024-10-26,0,Open,66,Tower Wagon,120
TDMS_TASK_007964,TRD,SEC_020,MAST,OHE_SEC_020_1756,,,Insulator Damage,C,2024-09-22,2024-10-18,0,Completed,74,Tower Wagon,60
TDMS_TASK_007965,TRD,SEC_002,MAST,OHE_SEC_002_0210,,,Neutral Section Fault,A,2024-09-13,2024-09-19,0,In-Progress,103,Tower Wagon,150
TDMS_TASK_007966,TRD,SEC_026,MAST,OHE_SEC_026_2314,,,Substation Feed Issue,A,2024-11-19,2024-11-25,0,Completed,36,TRD crew,180
TDMS_TASK_007967,TRD,SEC_009,MAST,OHE_SEC_009_0836,,,Insulator Damage,B,2024-04-21,2024-05-03,0,Completed,242,Tower Wagon,60
TDMS_TASK_007968,TRD,SEC_011,MAST,OHE_SEC_011_0933,,,Catenary Wear,B,2024-01-05,2024-01-22,0,Deferred,344,Tower Wagon,120
TDMS_TASK_007969,TRD,SEC_001,MAST,OHE_SEC_001_0036,,,Catenary Wear,A,2024-04-11,2024-04-17,0,Completed,258,Tower Wagon,120
TDMS_TASK_007970,TRD,SEC_015,MAST,OHE_SEC_015_1482,,,Insulator Damage,C,2024-08-18,2024-09-04,0,Completed,118,Tower Wagon,60
TDMS_TASK_007971,TRD,SEC_009,MAST,OHE_SEC_009_0869,,,Neutral Section Fault,B,2024-08-06,2024-08-19,0,In-Progress,134,Tower Wagon,150
TDMS_TASK_007972,TRD,SEC_003,MAST,OHE_SEC_003_0286,,,Insulator Damage,B,2024-04-13,2024-04-21,0,Completed,254,Tower Wagon,60
TDMS_TASK_007973,TRD,SEC_018,MAST,OHE_SEC_018_1729,,,Neutral Section Fault,A,2024-10-11,2024-10-16,0,Completed,76,Tower Wagon,150
TDMS_TASK_007974,TRD,SEC_009,MAST,OHE_SEC_009_0877,,,Substation Feed Issue,A,2024-12-22,2024-12-28,0,Open,3,TRD crew,180
TDMS_TASK_007975,TRD,SEC_006,MAST,OHE_SEC_006_0535,,,Substation Feed Issue,A,2024-02-15,2024-02-21,0,Open,314,TRD crew,180
TDMS_TASK_007976,TRD,SEC_022,MAST,OHE_SEC_022_1859,,,Insulator Damage,B,2024-01-10,2024-01-20,3,In-Progress,346,Tower Wagon,60
TDMS_TASK_007977,TRD,SEC_002,MAST,OHE_SEC_002_0252,,,Substation Feed Issue,B,2024-09-11,2024-09-26,0,In-Progress,96,TRD crew,180
TDMS_TASK_007978,TRD,SEC_049,MAST,OHE_SEC_049_3943,,,Substation Feed Issue,A,2024-06-27,2024-06-29,0,Open,185,TRD crew,180
TDMS_TASK_007979,TRD,SEC_024,MAST,OHE_SEC_024_1875,,,Neutral Section Fault,A,2024-09-02,2024-09-05,0,In-Progress,117,Tower Wagon,150
TDMS_TASK_007980,TRD,SEC_049,MAST,OHE_SEC_049_3967,,,Neutral Section Fault,A,2024-09-17,2024-09-20,0,Open,102,Tower Wagon,150
TDMS_TASK_007981,TRD,SEC_044,MAST,OHE_SEC_044_3509,,,Neutral Section Fault,A,2024-01-15,2024-01-19,0,Completed,347,Tower Wagon,150
TDMS_TASK_007982,TRD,SEC_049,MAST,OHE_SEC_049_3900,,,Neutral Section Fault,A,2024-10-01,2024-10-04,0,Completed,88,Tower Wagon,150
TDMS_TASK_007983,TRD,SEC_025,MAST,OHE_SEC_025_2161,,,Insulator Damage,B,2024-03-05,2024-03-19,0,Completed,287,Tower Wagon,60
TDMS_TASK_007984,TRD,SEC_018,MAST,OHE_SEC_018_1685,,,Catenary Wear,B,2024-08-19,2024-09-05,1,Deferred,117,Tower Wagon,120
TDMS_TASK_007985,TRD,SEC_032,MAST,OHE_SEC_032_2866,,,Substation Feed Issue,A,2024-12-26,2024-12-30,0,In-Progress,1,TRD crew,180
TDMS_TASK_007986,TRD,SEC_003,MAST,OHE_SEC_003_0322,,,Substation Feed Issue,A,2024-06-21,2024-06-22,0,Open,192,TRD crew,180
TDMS_TASK_007987,TRD,SEC_043,MAST,OHE_SEC_043_3345,,,Insulator Damage,C,2024-05-07,2024-05-21,1,In-Progress,224,Tower Wagon,60
TDMS_TASK_007988,TRD,SEC_013,MAST,OHE_SEC_013_1289,,,Substation Feed Issue,A,2024-11-28,2024-12-03,4,Deferred,28,TRD crew,180
TDMS_TASK_007989,TRD,SEC_001,MAST,OHE_SEC_001_0030,,,Neutral Section Fault,B,2024-06-01,2024-06-10,0,Completed,204,Tower Wagon,150
TDMS_TASK_007990,TRD,SEC_011,MAST,OHE_SEC_011_0947,,,Catenary Wear,B,2024-07-30,2024-08-06,0,Open,147,Tower Wagon,120
TDMS_TASK_007991,TRD,SEC_011,MAST,OHE_SEC_011_0965,,,Neutral Section Fault,A,2024-03-14,2024-03-18,2,In-Progress,288,Tower Wagon,150
TDMS_TASK_007992,TRD,SEC_001,MAST,OHE_SEC_001_0057,,,Neutral Section Fault,A,2024-07-09,2024-07-14,0,Completed,170,Tower Wagon,150
TDMS_TASK_007993,TRD,SEC_028,MAST,OHE_SEC_028_2662,,,Catenary Wear,B,2024-01-27,2024-02-12,0,Deferred,323,Tower Wagon,120
TDMS_TASK_007994,TRD,SEC_003,MAST,OHE_SEC_003_0380,,,Substation Feed Issue,B,2024-11-09,2024-11-23,0,Deferred,38,TRD crew,180
TDMS_TASK_007995,TRD,SEC_043,MAST,OHE_SEC_043_3371,,,Neutral Section Fault,A,2024-08-11,2024-08-15,2,Open,138,Tower Wagon,150
TDMS_TASK_007996,TRD,SEC_022,MAST,OHE_SEC_022_1805,,,Insulator Damage,B,2024-06-11,2024-06-26,0,Completed,188,Tower Wagon,60
TDMS_TASK_007997,TRD,SEC_032,MAST,OHE_SEC_032_2860,,,Catenary Wear,B,2024-09-30,2024-10-11,1,In-Progress,81,Tower Wagon,120
TDMS_TASK_007998,TRD,SEC_014,MAST,OHE_SEC_014_1353,,,Insulator Damage,A,2024-08-10,2024-08-11,0,Completed,142,Tower Wagon,60
TDMS_TASK_007999,TRD,SEC_004,MAST,OHE_SEC_004_0526,,,Neutral Section Fault,A,2024-06-02,2024-06-08,2,Deferred,206,Tower Wagon,150
TDMS_TASK_008000,TRD,SEC_007,MAST,OHE_SEC_007_0718,,,Neutral Section Fault,C,2024-04-30,2024-05-24,0,In-Progress,221,Tower Wagon,150
TDMS_TASK_008001,TRD,SEC_028,MAST,OHE_SEC_028_2572,,,Neutral Section Fault,A,2024-01-25,2024-01-26,0,Open,340,Tower Wagon,150
TDMS_TASK_008002,TRD,SEC_032,MAST,OHE_SEC_032_2851,,,Insulator Damage,B,2024-03-18,2024-03-30,0,Completed,276,Tower Wagon,60
TDMS_TASK_008003,TRD,SEC_011,MAST,OHE_SEC_011_1066,,,Substation Feed Issue,A,2024-05-27,2024-05-30,0,Completed,215,TRD crew,180
TDMS_TASK_008004,TRD,SEC_015,MAST,OHE_SEC_015_1422,,,Catenary Wear,B,2024-06-17,2024-07-03,1,Open,181,Tower Wagon,120
TDMS_TASK_008005,TRD,SEC_046,MAST,OHE_SEC_046_3763,,,Insulator Damage,C,2024-12-29,2025-01-19,4,Deferred,0,Tower Wagon,60
TDMS_TASK_008006,TRD,SEC_043,MAST,OHE_SEC_043_3392,,,Catenary Wear,A,2024-05-02,2024-05-08,0,Deferred,237,Tower Wagon,120
TDMS_TASK_008007,TRD,SEC_018,MAST,OHE_SEC_018_1645,,,Neutral Section Fault,B,2024-06-25,2024-07-03,0,Completed,181,Tower Wagon,150
TDMS_TASK_008008,TRD,SEC_011,MAST,OHE_SEC_011_0960,,,Substation Feed Issue,A,2024-01-14,2024-01-16,0,In-Progress,350,TRD crew,180
TDMS_TASK_008009,TRD,SEC_012,MAST,OHE_SEC_012_1200,,,Substation Feed Issue,A,2024-02-03,2024-02-04,0,Completed,331,TRD crew,180
TDMS_TASK_008010,TRD,SEC_025,MAST,OHE_SEC_025_2144,,,Neutral Section Fault,A,2024-06-27,2024-07-02,0,Open,182,Tower Wagon,150
TDMS_TASK_008011,TRD,SEC_026,MAST,OHE_SEC_026_2257,,,Insulator Damage,C,2024-05-07,2024-06-02,0,Deferred,212,Tower Wagon,60
TDMS_TASK_008012,TRD,SEC_007,MAST,OHE_SEC_007_0734,,,Insulator Damage,B,2024-08-28,2024-09-08,2,Deferred,114,Tower Wagon,60
TDMS_TASK_008013,TRD,SEC_002,MAST,OHE_SEC_002_0263,,,Insulator Damage,B,2024-11-04,2024-11-13,0,Completed,48,Tower Wagon,60
TDMS_TASK_008014,TRD,SEC_025,MAST,OHE_SEC_025_1972,,,Neutral Section Fault,A,2024-01-20,2024-01-24,0,Completed,342,Tower Wagon,150
TDMS_TASK_008015,TRD,SEC_038,MAST,OHE_SEC_038_3175,,,Insulator Damage,A,2024-03-01,2024-03-06,0,Completed,300,Tower Wagon,60
TDMS_TASK_008016,TRD,SEC_006,MAST,OHE_SEC_006_0607,,,Catenary Wear,B,2024-07-26,2024-08-03,2,Deferred,150,Tower Wagon,120
TDMS_TASK_008017,TRD,SEC_018,MAST,OHE_SEC_018_1626,,,Insulator Damage,C,2024-02-06,2024-02-20,1,Deferred,315,Tower Wagon,60
TDMS_TASK_008018,TRD,SEC_007,MAST,OHE_SEC_007_0644,,,Substation Feed Issue,A,2024-04-23,2024-04-28,0,Completed,247,TRD crew,180
TDMS_TASK_008019,TRD,SEC_011,MAST,OHE_SEC_011_0964,,,Substation Feed Issue,A,2024-09-15,2024-09-17,0,Completed,105,TRD crew,180
TDMS_TASK_008020,TRD,SEC_026,MAST,OHE_SEC_026_2438,,,Catenary Wear,B,2024-01-15,2024-01-21,0,Completed,345,Tower Wagon,120
TDMS_TASK_008021,TRD,SEC_011,MAST,OHE_SEC_011_1140,,,Insulator Damage,B,2024-08-14,2024-08-30,0,Open,123,Tower Wagon,60
TDMS_TASK_008022,TRD,SEC_011,MAST,OHE_SEC_011_1051,,,Neutral Section Fault,A,2024-02-05,2024-02-10,0,In-Progress,325,Tower Wagon,150
