train_number,train_type,section_id,scheduled_departure,scheduled_arrival,priority_class,day_of_week
12294,Passenger,SEC_002,06:22:15,06:41:15,Mail Passenger,Monday
12342,Passenger,SEC_006,01:27:41,01:46:41,Mail Passenger,Wednesday
12082,Freight,SEC_014,04:37:40,04:55:40,Goods,Monday
12016,Passenger,SEC_015,10:32:10,10:48:10,Mail Passenger,Saturday
12228,Freight,SEC_001,13:09:56,13:36:56,Goods,Sunday
22433,Freight,SEC_001,00:32:57,00:58:57,Goods,Thursday
12496,Freight,SEC_039,23:38:53,00:02:53,Goods,Friday
12128,Express,SEC_023,14:46:25,14:55:25,Superfast,Sunday
22493,Freight,SEC_010,02:07:08,02:33:08,Goods,Sunday
12432,Express,SEC_022,15:29:18,15:34:18,Rajdhani,Monday
12408,Freight,SEC_034,04:12:18,04:41:18,Goods,Monday
22139,Passenger,SEC_036,10:48:09,11:03:09,Mail Passenger,Wednesday
12366,Express,SEC_015,10:23:11,10:32:11,Superfast,Tuesday
12490,Freight,SEC_009,14:05:36,14:32:36,Goods,Tuesday
12290,Express,SEC_048,18:06:45,18:14:45,Rajdhani,Tuesday
22443,Express,SEC_031,07:14:42,07:25:42,Superfast,Saturday
12138,Passenger,SEC_049,09:50:29,10:04:29,Mail Passenger,Tuesday
12428,Freight,SEC_016,03:10:51,03:37:51,Goods,Thursday
12088,Express,SEC_006,19:27:53,19:36:53,Superfast,Monday
22343,Passenger,SEC_019,19:42:39,19:54:39,Mail Passenger,Friday
22181,Express,SEC_017,07:19:46,07:26:46,Superfast,Saturday
12200,Express,SEC_036,12:00:22,12:05:22,Rajdhani,Friday
22367,Express,SEC_036,18:12:58,18:21:58,Superfast,Tuesday
22229,Freight,SEC_004,00:01:25,00:20:25,Goods,Monday
22421,Passenger,SEC_029,20:05:36,20:18:36,Mail Passenger,Wednesday
22293,Express,SEC_017,21:08:25,21:15:25,Rajdhani,Saturday
12256,Express,SEC_031,19:32:16,19:43:16,Superfast,Monday
22133,Passenger,SEC_020,10:13:04,10:25:04,Mail Passenger,Saturday
12322,Express,SEC_027,21:15:50,21:24:50,Superfast,Sunday
12128,Express,SEC_036,09:00:22,09:08:22,Superfast,Friday
12374,Passenger,SEC_015,19:56:56,20:06:56,Mail Passenger,Saturday
12242,Express,SEC_010,21:02:41,21:12:41,Superfast,Tuesday
22265,Express,SEC_035,11:15:40,11:24:40,Superfast,Friday
12264,Freight,SEC_047,02:46:00,03:15:00,Goods,Saturday
22021,Passenger,SEC_022,23:47:49,00:05:49,Mail Passenger,Saturday
12398,Express,SEC_049,18:05:02,18:15:02,Rajdhani,Friday
12496,Passenger,SEC_010,08:05:38,08:18:38,Mail Passenger,Tuesday
12372,Passenger,SEC_041,10:14:44,10:28:44,Mail Passenger,Sunday
12090,Express,SEC_049,17:11:18,17:20:18,Rajdhani,Friday
12312,Passenger,SEC_015,22:49:54,22:59:54,Mail Passenger,Monday
12080,Passenger,SEC_008,19:50:39,20:04:39,Mail Passenger,Friday
22327,Express,SEC_033,14:51:53,15:02:53,Superfast,Sunday
22221,Passenger,SEC_043,08:54:02,09:06:02,Mail Passenger,Monday
22435,Express,SEC_005,20:31:43,20:42:43,Rajdhani,Sunday
12290,Express,SEC_032,20:39:25,20:48:25,Superfast,Wednesday
22029,Express,SEC_043,07:19:39,07:24:39,Rajdhani,Wednesday
22435,Passenger,SEC_002,19:50:55,20:00:55,Mail Passenger,Thursday
22285,Freight,SEC_026,13:48:12,14:06:12,Goods,Saturday
12444,Passenger,SEC_004,19:06:12,19:19:12,Mail Passenger,Monday
12030,Freight,SEC_009,14:04:31,14:26:31,Goods,Tuesday
12118,Express,SEC_024,20:08:49,20:15:49,Rajdhani,Saturday
22055,Freight,SEC_017,03:58:17,04:13:17,Goods,Tuesday
12148,Passenger,SEC_005,07:16:25,07:35:25,Mail Passenger,Wednesday
22237,Express,SEC_040,08:22:54,08:28:54,Superfast,Friday
22327,Express,SEC_010,07:16:16,07:21:16,Superfast,Tuesday
22195,Express,SEC_043,21:01:54,21:12:54,Rajdhani,Monday
22239,Express,SEC_009,10:23:56,10:32:56,Superfast,Thursday
12366,Passenger,SEC_026,14:41:23,14:58:23,Mail Passenger,Monday
12206,Passenger,SEC_036,20:10:26,20:20:26,Mail Passenger,Wednesday
22409,Express,SEC_024,17:06:53,17:13:53,Superfast,Friday
22057,Freight,SEC_021,23:41:15,00:10:15,Goods,Saturday
22395,Passenger,SEC_037,22:46:05,22:57:05,Mail Passenger,Sunday
12400,Passenger,SEC_001,13:08:59,13:26:59,Mail Passenger,Sunday
22289,Passenger,SEC_041,13:25:02,13:40:02,Mail Passenger,Monday
22149,Passenger,SEC_034,06:06:36,06:23:36,Mail Passenger,Thursday
22003,Express,SEC_038,10:20:32,10:26:32,Superfast,Monday
12492,Express,SEC_021,04:02:35,04:09:35,Superfast,Saturday
22011,Passenger,SEC_019,20:02:28,20:12:28,Mail Passenger,Monday
22043,Express,SEC_029,20:02:21,20:09:21,Superfast,Saturday
22095,Express,SEC_032,20:42:32,20:50:32,Superfast,Monday
12096,Passenger,SEC_046,21:03:35,21:20:35,Mail Passenger,Monday
12134,Passenger,SEC_043,17:15:51,17:30:51,Mail Passenger,Sunday
22107,Express,SEC_003,21:48:42,21:57:42,Rajdhani,Tuesday
12230,Express,SEC_008,07:14:08,07:25:08,Superfast,Thursday
22449,Freight,SEC_047,23:59:00,00:23:00,Goods,Thursday
12190,Passenger,SEC_020,10:09:02,10:23:02,Mail Passenger,Friday
12070,Express,SEC_029,20:14:44,20:19:44,Superfast,Sunday
22075,Express,SEC_003,11:02:45,11:12:45,Superfast,Wednesday
12424,Express,SEC_006,01:26:07,01:32:07,Superfast,Friday
12048,Passenger,SEC_021,17:27:41,17:43:41,Mail Passenger,Sunday
22475,Express,SEC_036,05:21:28,05:29:28,Rajdhani,Monday
12010,Freight,SEC_038,12:29:05,12:48:05,Goods,Thursday
12020,Freight,SEC_044,04:21:20,04:38:20,Goods,Wednesday
12034,Express,SEC_010,21:51:35,21:57:35,Rajdhani,Sunday
22461,Freight,SEC_010,01:31:41,02:00:41,Goods,Friday
12000,Express,SEC_027,19:56:55,20:04:55,Superfast,Friday
12442,Freight,SEC_027,01:33:03,02:01:03,Goods,Tuesday
12016,Passenger,SEC_002,13:38:45,13:51:45,Mail Passenger,Sunday
12358,Passenger,SEC_022,04:01:34,04:11:34,Mail Passenger,Monday
22223,Express,SEC_044,20:22:31,20:31:31,Superfast,Thursday
12122,Express,SEC_009,21:29:01,21:34:01,Rajdhani,Friday
22337,Express,SEC_041,10:08:41,10:19:41,Superfast,Sunday
12356,Express,SEC_022,09:03:58,09:12:58,Rajdhani,Tuesday
22209,Freight,SEC_026,01:20:36,01:47:36,Goods,Wednesday
22053,Freight,SEC_032,11:52:38,12:13:38,Goods,Monday
22131,Express,SEC_035,21:55:32,22:01:32,Superfast,Friday
22009,Passenger,SEC_032,17:30:42,17:46:42,Mail Passenger,Tuesday
22307,Passenger,SEC_006,18:54:17,19:13:17,Mail Passenger,Friday
12178,Express,SEC_015,10:05:45,10:10:45,Rajdhani,Monday
12316,Passenger,SEC_042,08:35:55,08:45:55,Mail Passenger,Thursday
22269,Express,SEC_002,08:58:55,09:03:55,Rajdhani,Thursday
22355,Passenger,SEC_036,10:33:28,10:44:28,Mail Passenger,Thursday
22227,Express,SEC_026,19:01:12,19:06:12,Superfast,Wednesday
12142,Express,SEC_006,09:50:51,09:56:51,Superfast,Tuesday
22311,Express,SEC_007,20:15:14,20:25:14,Rajdhani,Saturday
12478,Express,SEC_049,20:06:52,20:14:52,Rajdhani,Sunday
12346,Express,SEC_002,05:49:50,05:58:50,Rajdhani,Tuesday
12086,Freight,SEC_002,03:40:42,03:55:42,Goods,Thursday
12128,Freight,SEC_001,04:57:49,05:23:49,Goods,Monday
22481,Express,SEC_031,19:58:17,20:03:17,Superfast,Tuesday
12358,Express,SEC_046,21:26:17,21:32:17,Rajdhani,Wednesday
12316,Express,SEC_009,07:55:03,08:02:03,Superfast,Friday
22361,Freight,SEC_039,23:52:26,00:18:26,Goods,Friday
12136,Freight,SEC_036,12:34:59,12:52:59,Goods,Saturday
12460,Express,SEC_012,08:28:23,08:38:23,Superfast,Monday
22099,Express,SEC_004,02:19:42,02:28:42,Superfast,Monday
22471,Freight,SEC_024,13:33:53,13:52:53,Goods,Tuesday
22115,Express,SEC_004,20:41:50,20:49:50,Rajdhani,Wednesday
12156,Passenger,SEC_006,20:50:26,21:04:26,Mail Passenger,Thursday
22323,Express,SEC_023,07:09:47,07:19:47,Superfast,Friday
12248,Express,SEC_040,22:59:02,23:05:02,Superfast,Tuesday
12478,Express,SEC_049,02:45:07,02:53:07,Rajdhani,Saturday
12426,Passenger,SEC_031,08:36:31,08:54:31,Mail Passenger,Saturday
22433,Express,SEC_014,10:09:53,10:14:53,Superfast,Wednesday
12284,Express,SEC_017,10:30:14,10:36:14,Superfast,Friday
12490,Freight,SEC_031,02:20:01,02:47:01,Goods,Wednesday
22363,Express,SEC_009,10:23:14,10:32:14,Superfast,Monday
22161,Express,SEC_026,21:59:13,22:04:13,Superfast,Saturday
12298,Freight,SEC_038,11:39:20,11:57:20,Goods,Monday
22193,Freight,SEC_042,13:18:24,13:40:24,Goods,Tuesday
22137,Express,SEC_003,19:19:37,19:29:37,Rajdhani,Wednesday
22373,Passenger,SEC_015,10:06:48,10:20:48,Mail Passenger,Sunday
12204,Passenger,SEC_013,03:20:32,03:33:32,Mail Passenger,Friday
22125,Express,SEC_028,11:54:14,11:59:14,Superfast,Saturday
12428,Express,SEC_010,08:01:37,08:11:37,Superfast,Sunday
12168,Passenger,SEC_047,17:15:02,17:33:02,Mail Passenger,Sunday
12370,Express,SEC_045,17:10:00,17:17:00,Superfast,Friday
22143,Express,SEC_017,08:35:24,08:45:24,Rajdhani,Wednesday
22191,Freight,SEC_020,11:11:28,11:36:28,Goods,Wednesday
22203,Passenger,SEC_022,00:59:41,01:10:41,Mail Passenger,Tuesday
22241,Express,SEC_003,02:17:13,02:25:13,Rajdhani,Friday
22385,Freight,SEC_044,03:35:52,04:02:52,Goods,Friday
12176,Express,SEC_039,18:38:35,18:44:35,Rajdhani,Sunday
12004,Passenger,SEC_017,05:55:09,06:07:09,Mail Passenger,Tuesday
22077,Freight,SEC_027,04:30:06,04:48:06,Goods,Saturday
22013,Freight,SEC_019,14:05:53,14:33:53,Goods,Tuesday
12456,Passenger,SEC_012,02:26:59,02:41:59,Mail Passenger,Monday
22001,Freight,SEC_015,23:49:46,00:04:46,Goods,Wednesday
12460,Express,SEC_006,10:31:08,10:39:08,Superfast,Sunday
22319,Passenger,SEC_040,19:10:57,19:24:57,Mail Passenger,Thursday
12004,Passenger,SEC_033,19:28:32,19:42:32,Mail Passenger,Tuesday
22183,Express,SEC_046,01:01:07,01:06:07,Rajdhani,Wednesday
22387,Passenger,SEC_001,08:05:41,08:23:41,Mail Passenger,Friday
22235,Express,SEC_031,08:15:25,08:21:25,Rajdhani,Tuesday
22403,Express,SEC_028,10:21:25,10:32:25,Rajdhani,Tuesday
22233,Passenger,SEC_031,05:54:15,06:06:15,Mail Passenger,Tuesday
12180,Passenger,SEC_049,19:50:27,20:06:27,Mail Passenger,Monday
22101,Express,SEC_020,08:28:45,08:33:45,Superfast,Friday
12332,Express,SEC_007,21:05:22,21:15:22,Superfast,Wednesday
22395,Express,SEC_001,22:08:28,22:15:28,Superfast,Wednesday
22343,Express,SEC_025,15:52:27,16:03:27,Superfast,Wednesday
22093,Freight,SEC_009,03:13:45,03:33:45,Goods,Friday
22177,Express,SEC_007,19:45:03,19:51:03,Superfast,Sunday
12342,Express,SEC_008,21:34:05,21:45:05,Superfast,Saturday
12106,Passenger,SEC_014,20:54:50,21:08:50,Mail Passenger,Thursday
22369,Express,SEC_006,10:44:57,10:49:57,Rajdhani,Friday
12460,Passenger,SEC_024,14:46:51,15:01:51,Mail Passenger,Tuesday
22127,Freight,SEC_033,14:11:37,14:26:37,Goods,Sunday
22183,Freight,SEC_015,12:50:38,13:09:38,Goods,Friday
12354,Freight,SEC_007,23:53:35,00:14:35,Goods,Sunday
22371,Passenger,SEC_029,18:03:52,18:18:52,Mail Passenger,Tuesday
12108,Express,SEC_005,09:54:42,10:00:42,Superfast,Tuesday
12242,Express,SEC_037,18:31:50,18:37:50,Superfast,Saturday
12262,Freight,SEC_019,01:34:14,01:56:14,Goods,Wednesday
12416,Express,SEC_021,09:16:28,09:27:28,Rajdhani,Tuesday
12358,Freight,SEC_013,14:16:59,14:31:59,Goods,Saturday
12072,Express,SEC_014,15:05:44,15:16:44,Superfast,Thursday
12072,Passenger,SEC_008,21:01:14,21:20:14,Mail Passenger,Saturday
22451,Express,SEC_028,04:20:40,04:30:40,Rajdhani,Tuesday
12338,Freight,SEC_008,00:19:55,00:37:55,Goods,Monday
22431,Passenger,SEC_034,19:52:29,20:02:29,Mail Passenger,Wednesday
12066,Passenger,SEC_013,04:38:57,04:48:57,Mail Passenger,Sunday
12264,Freight,SEC_028,14:49:20,15:12:20,Goods,Friday
22035,Freight,SEC_027,00:18:00,00:44:00,Goods,Saturday
12238,Passenger,SEC_032,20:16:14,20:32:14,Mail Passenger,Saturday
12174,Freight,SEC_038,03:06:43,03:32:43,Goods,Sunday
22157,Express,SEC_028,21:04:03,21:13:03,Rajdhani,Thursday
22109,Passenger,SEC_042,07:47:38,08:00:38,Mail Passenger,Tuesday
12064,Passenger,SEC_013,22:08:55,22:25:55,Mail Passenger,Sunday
12074,Passenger,SEC_037,19:08:12,19:22:12,Mail Passenger,Thursday
22267,Freight,SEC_017,01:12:35,01:29:35,Goods,Wednesday
22129,Freight,SEC_031,22:12:14,22:32:14,Goods,Thursday
12150,Freight,SEC_025,00:14:24,00:34:24,Goods,Saturday
22381,Passenger,SEC_045,19:44:48,19:58:48,Mail Passenger,Wednesday
22203,Freight,SEC_014,23:12:46,23:33:46,Goods,Saturday
12430,Freight,SEC_026,12:35:27,13:00:27,Goods,Tuesday
12314,Express,SEC_009,19:47:05,19:55:05,Superfast,Wednesday
12468,Express,SEC_032,07:24:03,07:35:03,Superfast,Monday
12350,Passenger,SEC_002,20:46:58,21:01:58,Mail Passenger,Sunday
22475,Passenger,SEC_021,09:05:20,09:21:20,Mail Passenger,Sunday
22363,Express,SEC_001,04:17:23,04:28:23,Superfast,Tuesday
12314,Passenger,SEC_017,20:33:39,20:49:39,Mail Passenger,Thursday
12188,Passenger,SEC_024,10:28:53,10:42:53,Mail Passenger,Saturday
12346,Passenger,SEC_017,13:39:47,13:57:47,Mail Passenger,Friday
22203,Passenger,SEC_019,19:46:54,20:04:54,Mail Passenger,Friday
12152,Passenger,SEC_008,20:07:40,20:26:40,Mail Passenger,Tuesday
12014,Passenger,SEC_036,19:51:01,20:02:01,Mail Passenger,Monday
22447,Passenger,SEC_040,21:31:56,21:50:56,Mail Passenger,Sunday
12148,Freight,SEC_023,02:50:38,03:17:38,Goods,Sunday
12174,Express,SEC_003,10:56:01,11:05:01,Superfast,Sunday
22395,Passenger,SEC_004,21:07:31,21:22:31,Mail Passenger,Monday
22367,Freight,SEC_034,03:16:19,03:39:19,Goods,Friday
12334,Express,SEC_046,02:25:00,02:32:00,Superfast,Tuesday
12392,Express,SEC_043,10:13:23,10:20:23,Superfast,Wednesday
22487,Passenger,SEC_020,20:28:29,20:45:29,Mail Passenger,Wednesday
12488,Express,SEC_025,09:29:03,09:37:03,Superfast,Tuesday
12236,Express,SEC_008,07:53:16,08:04:16,Superfast,Friday
12016,Express,SEC_004,19:14:29,19:24:29,Rajdhani,Friday
22061,Freight,SEC_038,12:55:10,13:22:10,Goods,Sunday
22125,Passenger,SEC_021,20:52:41,21:10:41,Mail Passenger,Saturday
12268,Express,SEC_025,20:48:04,20:55:04,Superfast,Friday
22235,Freight,SEC_017,02:24:02,02:44:02,Goods,Sunday
22305,Express,SEC_016,16:46:01,16:52:01,Superfast,Wednesday
12398,Passenger,SEC_049,18:33:59,18:43:59,Mail Passenger,Monday
12358,Passenger,SEC_040,08:48:44,08:59:44,Mail Passenger,Sunday
12362,Express,SEC_034,13:58:44,14:06:44,Superfast,Wednesday
12424,Express,SEC_020,09:48:32,09:58:32,Superfast,Thursday
22037,Freight,SEC_036,11:55:58,12:20:58,Goods,Wednesday
22195,Express,SEC_017,17:51:59,17:59:59,Superfast,Sunday
12428,Freight,SEC_026,02:09:48,02:30:48,Goods,Wednesday
12062,Express,SEC_008,10:41:05,10:46:05,Rajdhani,Friday
12206,Passenger,SEC_035,00:25:33,00:40:33,Mail Passenger,Friday
12392,Passenger,SEC_003,20:32:30,20:43:30,Mail Passenger,Thursday
22427,Express,SEC_036,17:44:12,17:52:12,Rajdhani,Thursday
22411,Express,SEC_030,07:11:13,07:16:13,Rajdhani,Monday
22441,Express,SEC_004,17:24:39,17:32:39,Rajdhani,Sunday
12028,Passenger,SEC_025,02:36:14,02:52:14,Mail Passenger,Wednesday
12458,Express,SEC_011,18:48:09,18:59:09,Superfast,Tuesday
22245,Freight,SEC_024,14:55:41,15:22:41,Goods,Tuesday
12392,Freight,SEC_001,01:47:36,02:10:36,Goods,Wednesday
12134,Express,SEC_036,20:25:09,20:34:09,Rajdhani,Friday
12376,Freight,SEC_025,04:55:29,05:13:29,Goods,Thursday
22069,Passenger,SEC_018,20:07:18,20:22:18,Mail Passenger,Saturday
22255,Passenger,SEC_043,03:37:53,03:53:53,Mail Passenger,Saturday
12018,Express,SEC_032,05:56:01,06:04:01,Superfast,Wednesday
12278,Express,SEC_030,21:56:08,22:01:08,Rajdhani,Saturday
22495,Express,SEC_008,08:54:31,09:01:31,Rajdhani,Friday
12258,Passenger,SEC_025,04:23:31,04:40:31,Mail Passenger,Sunday
12020,Express,SEC_035,07:07:49,07:12:49,Rajdhani,Monday
22257,Express,SEC_046,01:57:19,02:06:19,Superfast,Thursday
22101,Passenger,SEC_030,07:30:40,07:42:40,Mail Passenger,Friday
22105,Express,SEC_009,09:09:32,09:14:32,Superfast,Tuesday
12290,Express,SEC_034,10:42:03,10:50:03,Superfast,Friday
22163,Passenger,SEC_004,19:39:46,19:52:46,Mail Passenger,Saturday
22191,Express,SEC_016,12:50:30,13:00:30,Superfast,Monday
12088,Express,SEC_045,10:10:14,10:19:14,Superfast,Sunday
22317,Freight,SEC_040,11:23:46,11:45:46,Goods,Sunday
12358,Passenger,SEC_045,09:58:23,10:08:23,Mail Passenger,Tuesday
12446,Passenger,SEC_018,08:45:43,09:00:43,Mail Passenger,Tuesday
12210,Express,SEC_034,07:50:43,07:55:43,Superfast,Tuesday
12012,Freight,SEC_035,03:28:18,03:48:18,Goods,Monday
22121,Express,SEC_013,19:40:57,19:45:57,Superfast,Monday
12492,Passenger,SEC_047,03:03:29,03:14:29,Mail Passenger,Wednesday
22399,Express,SEC_048,19:59:43,20:10:43,Superfast,Friday
12266,Freight,SEC_006,03:18:38,03:45:38,Goods,Friday
22447,Express,SEC_038,18:11:10,18:19:10,Superfast,Thursday
12126,Freight,SEC_022,01:24:35,01:46:35,Goods,Friday
12002,Passenger,SEC_034,18:54:22,19:05:22,Mail Passenger,Monday
22327,Passenger,SEC_028,02:37:36,02:52:36,Mail Passenger,Sunday
22439,Freight,SEC_011,13:06:34,13:22:34,Goods,Tuesday
12066,Passenger,SEC_005,10:07:16,10:22:16,Mail Passenger,Wednesday
22013,Passenger,SEC_026,18:47:32,18:58:32,Mail Passenger,Friday
22369,Passenger,SEC_042,10:26:26,10:43:26,Mail Passenger,Monday
12354,Freight,SEC_041,00:15:43,00:40:43,Goods,Thursday
12020,Express,SEC_014,05:35:50,05:44:50,Rajdhani,Sunday
12438,Passenger,SEC_043,23:50:41,00:01:41,Mail Passenger,Tuesday
22489,Express,SEC_018,15:13:59,15:18:59,Superfast,Friday
22117,Express,SEC_028,19:31:12,19:39:12,Superfast,Friday
12422,Freight,SEC_016,22:26:16,22:43:16,Goods,Monday
22471,Express,SEC_026,02:21:32,02:31:32,Superfast,Monday
22223,Freight,SEC_026,01:32:34,01:56:34,Goods,Tuesday
12360,Express,SEC_035,10:49:57,10:58:57,Superfast,Monday
22237,Passenger,SEC_024,17:42:39,17:58:39,Mail Passenger,Thursday
22491,Express,SEC_026,13:31:44,13:41:44,Rajdhani,Tuesday
22045,Express,SEC_032,17:45:54,17:51:54,Rajdhani,Friday
22099,Freight,SEC_021,01:57:19,02:18:19,Goods,Wednesday
22117,Express,SEC_026,07:51:51,08:01:51,Superfast,Wednesday
12064,Freight,SEC_005,00:36:58,01:00:58,Goods,Monday
22035,Passenger,SEC_043,21:32:45,21:42:45,Mail Passenger,Saturday
12330,Passenger,SEC_007,23:30:03,23:48:03,Mail Passenger,Monday
22297,Express,SEC_043,02:29:06,02:39:06,Superfast,Sunday
22257,Passenger,SEC_038,18:00:04,18:13:04,Mail Passenger,Tuesday
22371,Express,SEC_047,21:08:06,21:14:06,Rajdhani,Sunday
22407,Passenger,SEC_002,09:07:16,09:18:16,Mail Passenger,Saturday
12134,Passenger,SEC_011,03:23:56,03:36:56,Mail Passenger,Saturday
12214,Freight,SEC_003,03:54:57,04:17:57,Goods,Saturday
22325,Express,SEC_021,15:44:17,15:50:17,Superfast,Thursday
12000,Passenger,SEC_045,09:07:52,09:26:52,Mail Passenger,Tuesday
12254,Passenger,SEC_038,23:53:38,00:07:38,Mail Passenger,Friday
12242,Express,SEC_035,15:33:06,15:40:06,Superfast,Friday
12136,Freight,SEC_042,04:19:19,04:43:19,Goods,Saturday
12332,Freight,SEC_001,22:42:40,23:04:40,Goods,Tuesday
22165,Express,SEC_039,08:30:42,08:36:42,Superfast,Saturday
12156,Express,SEC_016,21:39:05,21:47:05,Superfast,Sunday
12362,Passenger,SEC_034,09:33:19,09:50:19,Mail Passenger,Saturday
22251,Freight,SEC_038,23:06:31,23:22:31,Goods,Tuesday
22099,Express,SEC_034,08:34:45,08:40:45,Superfast,Tuesday
22301,Freight,SEC_021,14:01:49,14:30:49,Goods,Monday
22163,Freight,SEC_030,12:18:26,12:41:26,Goods,Saturday
22359,Passenger,SEC_023,09:59:14,10:10:14,Mail Passenger,Thursday
12240,Express,SEC_031,13:10:35,13:16:35,Superfast,Wednesday
22117,Express,SEC_023,04:34:11,04:39:11,Superfast,Tuesday
22041,Passenger,SEC_020,19:27:27,19:38:27,Mail Passenger,Thursday
12134,Passenger,SEC_010,07:37:14,07:49:14,Mail Passenger,Tuesday
22329,Express,SEC_019,09:15:04,09:26:04,Superfast,Saturday
22343,Passenger,SEC_036,01:20:00,01:36:00,Mail Passenger,Wednesday
22413,Express,SEC_043,21:44:04,21:55:04,Superfast,Thursday
22177,Express,SEC_006,20:01:06,20:08:06,Rajdhani,Friday
12458,Passenger,SEC_009,19:49:50,20:07:50,Mail Passenger,Friday
22375,Passenger,SEC_025,08:22:25,08:36:25,Mail Passenger,Monday
22165,Passenger,SEC_035,22:04:07,22:19:07,Mail Passenger,Monday
22133,Express,SEC_009,01:52:24,02:00:24,Rajdhani,Tuesday
22285,Express,SEC_016,18:21:20,18:31:20,Rajdhani,Saturday
22377,Passenger,SEC_003,20:21:47,20:40:47,Mail Passenger,Sunday
22235,Passenger,SEC_003,07:52:50,08:11:50,Mail Passenger,Sunday
12078,Passenger,SEC_008,05:55:17,06:07:17,Mail Passenger,Tuesday
22383,Passenger,SEC_036,03:25:24,03:42:24,Mail Passenger,Saturday
12226,Express,SEC_043,09:02:26,09:11:26,Superfast,Tuesday
12014,Express,SEC_025,10:19:26,10:28:26,Rajdhani,Tuesday
22095,Express,SEC_009,17:28:05,17:33:05,Rajdhani,Thursday
12288,Freight,SEC_046,03:36:27,04:01:27,Goods,Monday
22257,Express,SEC_014,10:40:19,10:45:19,Superfast,Monday
22083,Express,SEC_008,21:36:35,21:42:35,Superfast,Sunday
12350,Freight,SEC_007,13:58:18,14:25:18,Goods,Saturday
22317,Freight,SEC_018,01:01:50,01:28:50,Goods,Friday
22263,Passenger,SEC_037,12:29:55,12:45:55,Mail Passenger,Tuesday
22037,Freight,SEC_020,23:40:38,00:02:38,Goods,Monday
12080,Express,SEC_022,08:05:01,08:13:01,Superfast,Monday
12090,Passenger,SEC_017,23:06:41,23:19:41,Mail Passenger,Wednesday
12460,Express,SEC_047,18:37:22,18:47:22,Superfast,Saturday
12112,Express,SEC_034,08:36:17,08:43:17,Superfast,Friday
12002,Passenger,SEC_033,17:25:46,17:43:46,Mail Passenger,Saturday
12142,Passenger,SEC_022,22:27:23,22:40:23,Mail Passenger,Sunday
22365,Freight,SEC_027,23:01:16,23:28:16,Goods,Saturday
22105,Express,SEC_044,09:20:26,09:26:26,Superfast,Monday
22361,Freight,SEC_033,01:37:44,01:59:44,Goods,Tuesday
22013,Express,SEC_040,21:19:08,21:28:08,Superfast,Wednesday
12448,Express,SEC_002,08:50:32,08:55:32,Superfast,Thursday
22273,Passenger,SEC_043,07:57:31,08:09:31,Mail Passenger,Saturday
12430,Express,SEC_047,08:57:08,09:07:08,Rajdhani,Sunday
22359,Freight,SEC_033,22:06:07,22:35:07,Goods,Sunday
22075,Passenger,SEC_047,21:24:03,21:35:03,Mail Passenger,Thursday
22331,Express,SEC_028,00:10:36,00:15:36,Rajdhani,Sunday
22473,Express,SEC_014,17:05:08,17:10:08,Rajdhani,Sunday
12238,Freight,SEC_030,04:36:18,04:58:18,Goods,Tuesday
22075,Passenger,SEC_031,19:09:03,19:27:03,Mail Passenger,Friday
22275,Passenger,SEC_008,15:47:02,15:58:02,Mail Passenger,Thursday
22281,Freight,SEC_010,12:33:34,12:57:34,Goods,Saturday
12390,Passenger,SEC_015,09:49:49,10:02:49,Mail Passenger,Sunday
12078,Express,SEC_027,17:10:30,17:15:30,Superfast,Tuesday
22327,Passenger,SEC_008,04:56:10,05:09:10,Mail Passenger,Friday
22189,Express,SEC_038,08:00:15,08:11:15,Superfast,Sunday
12120,Passenger,SEC_006,13:30:36,13:47:36,Mail Passenger,Friday
12396,Freight,SEC_047,13:34:31,13:54:31,Goods,Saturday
12274,Express,SEC_034,13:00:35,13:09:35,Superfast,Saturday
12468,Express,SEC_017,19:49:07,19:58:07,Rajdhani,Saturday
22117,Passenger,SEC_019,16:30:27,16:47:27,Mail Passenger,Saturday
12160,Freight,SEC_034,23:51:24,00:15:24,Goods,Sunday
12458,Passenger,SEC_005,23:36:23,23:54:23,Mail Passenger,Tuesday
22217,Express,SEC_036,07:26:35,07:31:35,Superfast,Saturday
