slot_id,section_id,window_start,window_end,passenger_traffic_density,is_blocked
SLOT_022898,SEC_034,2024-06-02 15:30:00,2024-06-02 17:00:00,0.75,True
SLOT_022899,SEC_023,2024-01-03 16:30:00,2024-01-03 18:30:00,0.71,False
SLOT_022900,SEC_027,2024-11-01 20:45:00,2024-11-01 21:45:00,0.81,True
SLOT_022901,SEC_017,2024-08-11 04:45:00,2024-08-11 05:15:00,0.29,False
SLOT_022902,SEC_042,2024-07-11 11:45:00,2024-07-11 13:45:00,0.57,True
SLOT_022903,SEC_031,2024-05-22 19:15:00,2024-05-22 22:15:00,0.95,False
SLOT_022904,SEC_048,2024-09-12 14:15:00,2024-09-12 15:15:00,0.5,False
SLOT_022905,SEC_039,2024-04-15 15:00:00,2024-04-15 15:30:00,0.47,False
SLOT_022906,SEC_018,2024-05-11 12:00:00,2024-05-11 14:00:00,0.41,False
SLOT_022907,SEC_017,2024-10-08 06:15:00,2024-10-08 07:45:00,0.6,True
SLOT_022908,SEC_005,2024-05-16 03:30:00,2024-05-16 04:00:00,0.2,False
SLOT_022909,SEC_031,2024-12-12 00:00:00,2024-12-12 02:00:00,0.58,False
SLOT_022910,SEC_037,2024-06-08 03:30:00,2024-06-08 04:00:00,0.24,False
SLOT_022911,SEC_018,2024-07-24 14:15:00,2024-07-24 14:30:00,0.62,True
SLOT_022912,SEC_002,2024-08-20 17:45:00,2024-08-20 18:15:00,0.72,True
SLOT_022913,SEC_041,2024-09-12 10:30:00,2024-09-12 12:30:00,0.69,False
SLOT_022914,SEC_011,2024-07-04 14:30:00,2024-07-04 16:00:00,0.64,True
SLOT_022915,SEC_029,2024-05-12 15:45:00,2024-05-12 17:45:00,0.62,False
SLOT_022916,SEC_003,2024-10-21 01:45:00,2024-10-21 02:45:00,0.16,True
SLOT_022917,SEC_004,2024-09-19 12:45:00,2024-09-19 13:00:00,0.4,True
SLOT_022918,SEC_045,2024-01-21 20:00:00,2024-01-21 22:00:00,0.72,True
SLOT_022919,SEC_033,2024-08-16 21:45:00,2024-08-16 23:45:00,0.68,True
SLOT_022920,SEC_001,2024-11-25 05:00:00,2024-11-25 08:00:00,0.66,True
SLOT_022921,SEC_005,2024-07-23 08:00:00,2024-07-23 08:15:00,0.74,True
SLOT_022922,SEC_025,2024-12-04 09:15:00,2024-12-04 09:30:00,0.96,True
SLOT_022923,SEC_034,2024-05-22 06:00:00,2024-05-22 06:30:00,0.61,False
SLOT_022924,SEC_021,2024-03-30 05:30:00,2024-03-30 07:30:00,0.47,True
SLOT_022925,SEC_043,2024-07-01 23:15:00,2024-07-01 23:30:00,0.62,True
SLOT_022926,SEC_032,2024-02-06 09:15:00,2024-02-06 12:15:00,0.93,True
SLOT_022927,SEC_031,2024-01-24 18:00:00,2024-01-24 21:00:00,0.97,True
SLOT_022928,SEC_015,2024-07-28 22:15:00,2024-07-29 00:15:00,0.73,True
SLOT_022929,SEC_034,2024-01-11 06:15:00,2024-01-11 09:15:00,0.62,True
SLOT_022930,SEC_043,2024-01-24 02:30:00,2024-01-24 04:30:00,0.22,True
SLOT_022931,SEC_003,2024-06-15 06:30:00,2024-06-15 06:45:00,0.48,True
SLOT_022932,SEC_036,2024-03-25 16:45:00,2024-03-25 19:45:00,0.54,False
SLOT_022933,SEC_044,2024-03-06 20:45:00,2024-03-06 22:45:00,0.76,False
SLOT_022934,SEC_022,2024-07-04 20:30:00,2024-07-04 23:30:00,0.82,False
SLOT_022935,SEC_038,2024-04-29 05:00:00,2024-04-29 05:15:00,0.53,True
SLOT_022936,SEC_018,2024-08-12 02:45:00,2024-08-12 03:45:00,0.44,False
SLOT_022937,SEC_010,2024-06-04 06:15:00,2024-06-04 06:45:00,0.7,False
SLOT_022938,SEC_040,2024-03-12 04:45:00,2024-03-12 06:15:00,0.29,False
SLOT_022939,SEC_016,2024-09-14 08:45:00,2024-09-14 10:15:00,0.72,True
SLOT_022940,SEC_038,2024-12-07 03:30:00,2024-12-07 05:00:00,0.15,False
SLOT_022941,SEC_016,2024-09-23 08:15:00,2024-09-23 08:30:00,0.95,True
SLOT_022942,SEC_020,2024-03-07 06:15:00,2024-03-07 06:30:00,0.46,False
SLOT_022943,SEC_034,2024-07-23 07:30:00,2024-07-23 10:30:00,0.78,False
SLOT_022944,SEC_017,2024-02-26 21:15:00,2024-02-26 21:45:00,0.47,True
SLOT_022945,SEC_040,2024-01-10 09:00:00,2024-01-10 12:00:00,0.88,False
SLOT_022946,SEC_002,2024-02-29 14:45:00,2024-02-29 16:15:00,0.52,False
SLOT_022947,SEC_001,2024-10-23 14:45:00,2024-10-23 15:00:00,0.57,True
SLOT_022948,SEC_005,2024-12-06 17:45:00,2024-12-06 18:45:00,0.8,True
SLOT_022949,SEC_013,2024-08-06 20:00:00,2024-08-06 23:00:00,0.96,True
SLOT_022950,SEC_003,2024-11-17 23:15:00,2024-11-18 00:45:00,0.67,False
SLOT_022951,SEC_019,2024-05-29 10:45:00,2024-05-29 13:45:00,0.48,True
SLOT_022952,SEC_002,2024-01-13 04:00:00,2024-01-13 06:00:00,0.21,False
SLOT_022953,SEC_038,2024-11-26 10:15:00,2024-11-26 13:15:00,0.54,False
SLOT_022954,SEC_008,2024-09-22 02:30:00,2024-09-22 04:30:00,0.25,False
SLOT_022955,SEC_048,2024-08-29 07:00:00,2024-08-29 09:00:00,0.73,True
SLOT_022956,SEC_042,2024-01-27 03:45:00,2024-01-27 04:15:00,0.32,False
SLOT_022957,SEC_035,2024-12-18 10:30:00,2024-12-18 12:00:00,0.51,False
SLOT_022958,SEC_040,2024-01-28 15:00:00,2024-01-28 15:30:00,0.69,False
SLOT_022959,SEC_038,2024-01-06 01:30:00,2024-01-06 03:00:00,0.18,False
SLOT_022960,SEC_042,2024-01-28 23:00:00,2024-01-29 00:30:00,0.72,False
SLOT_022961,SEC_028,2024-12-10 09:45:00,2024-12-10 11:45:00,0.86,True
SLOT_022962,SEC_031,2024-10-30 14:00:00,2024-10-30 15:00:00,0.58,False
SLOT_022963,SEC_023,2024-02-11 10:45:00,2024-02-11 11:15:00,0.71,False
SLOT_022964,SEC_031,2024-06-05 16:00:00,2024-06-05 19:00:00,0.41,True
SLOT_022965,SEC_019,2024-07-12 06:00:00,2024-07-12 06:30:00,0.62,False
SLOT_022966,SEC_007,2024-07-22 15:30:00,2024-07-22 17:00:00,0.54,False
SLOT_022967,SEC_046,2024-03-14 23:30:00,2024-03-15 02:30:00,0.7,True
SLOT_022968,SEC_035,2024-01-12 20:15:00,2024-01-12 20:45:00,0.81,True
SLOT_022969,SEC_035,2024-01-12 18:00:00,2024-01-12 19:00:00,0.91,True
SLOT_022970,SEC_014,2024-11-25 14:30:00,2024-11-25 14:45:00,0.52,True
SLOT_022971,SEC_038,2024-08-15 00:15:00,2024-08-15 00:45:00,0.46,True
SLOT_022972,SEC_026,2024-12-25 17:45:00,2024-12-25 19:45:00,0.7,True
SLOT_022973,SEC_004,2024-11-10 22:15:00,2024-11-10 22:30:00,0.56,False
SLOT_022974,SEC_047,2024-03-27 08:30:00,2024-03-27 09:00:00,0.75,True
SLOT_022975,SEC_049,2024-02-02 06:15:00,2024-02-02 06:30:00,0.54,True
SLOT_022976,SEC_043,2024-08-28 14:45:00,2024-08-28 15:15:00,0.66,True
SLOT_022977,SEC_024,2024-03-23 09:15:00,2024-03-23 11:15:00,0.75,True
SLOT_022978,SEC_012,2024-09-05 21:30:00,2024-09-05 22:00:00,0.72,True
SLOT_022979,SEC_001,2024-12-20 23:45:00,2024-12-21 00:45:00,0.46,True
SLOT_022980,SEC_037,2024-12-19 23:00:00,2024-12-20 01:00:00,0.71,False
SLOT_022981,SEC_044,2024-04-01 07:15:00,2024-04-01 10:15:00,0.75,True
SLOT_022982,SEC_006,2024-06-26 03:30:00,2024-06-26 05:00:00,0.21,False
SLOT_022983,SEC_034,2024-09-15 21:30:00,2024-09-15 22:30:00,0.64,True
SLOT_022984,SEC_002,2024-03-28 10:15:00,2024-03-28 10:30:00,0.48,True
SLOT_022985,SEC_039,2024-07-25 15:45:00,2024-07-25 16:45:00,0.48,False
SLOT_022986,SEC_002,2024-05-11 22:45:00,2024-05-12 00:15:00,0.58,False
SLOT_022987,SEC_048,2024-07-29 02:15:00,2024-07-29 02:30:00,0.15,False
SLOT_022988,SEC_009,2024-08-22 18:15:00,2024-08-22 19:45:00,0.92,True
SLOT_022989,SEC_020,2024-11-16 21:30:00,2024-11-16 21:45:00,0.57,True
SLOT_022990,SEC_035,2024-06-21 15:30:00,2024-06-21 17:30:00,0.66,True
SLOT_022991,SEC_042,2024-04-15 03:15:00,2024-04-15 06:15:00,0.19,False
SLOT_022992,SEC_018,2024-01-30 02:15:00,2024-01-30 02:30:00,0.21,False
SLOT_022993,SEC_049,2024-09-13 03:15:00,2024-09-13 06:15:00,0.43,False
SLOT_022994,SEC_001,2024-10-22 03:00:00,2024-10-22 03:30:00,0.22,False
SLOT_022995,SEC_024,2024-05-30 08:45:00,2024-05-30 09:00:00,0.76,True
SLOT_022996,SEC_049,2024-11-12 12:30:00,2024-11-12 14:30:00,0.32,False
SLOT_022997,SEC_014,2024-06-22 01:00:00,2024-06-22 01:30:00,0.43,False
SLOT_022998,SEC_027,2024-06-24 04:15:00,2024-06-24 05:15:00,0.29,True
SLOT_022999,SEC_022,2024-01-17 19:15:00,2024-01-17 22:15:00,0.85,True
SLOT_023000,SEC_020,2024-07-10 19:15:00,2024-07-10 22:15:00,0.95,True
SLOT_023001,SEC_038,2024-08-05 14:15:00,2024-08-05 15:45:00,0.68,False
SLOT_023002,SEC_026,2024-06-28 13:15:00,2024-06-28 15:15:00,0.29,False
SLOT_023003,SEC_035,2024-07-15 22:30:00,2024-07-15 23:00:00,0.43,False
SLOT_023004,SEC_026,2024-07-12 18:15:00,2024-07-12 18:30:00,0.72,True
SLOT_023005,SEC_049,2024-09-12 15:30:00,2024-09-12 17:30:00,0.61,False
SLOT_023006,SEC_024,2024-02-07 03:30:00,2024-02-07 04:30:00,0.13,False
SLOT_023007,SEC_040,2024-07-13 03:45:00,2024-07-13 06:45:00,0.39,False
SLOT_023008,SEC_031,2024-06-07 10:30:00,2024-06-07 11:00:00,0.56,False
SLOT_023009,SEC_040,2024-05-06 19:45:00,2024-05-06 20:15:00,0.87,True
SLOT_023010,SEC_044,2024-06-12 11:15:00,2024-06-12 13:15:00,0.5,True
SLOT_023011,SEC_012,2024-09-05 06:15:00,2024-09-05 07:45:00,0.41,True
SLOT_023012,SEC_015,2024-12-31 11:00:00,2024-12-31 11:15:00,0.49,False
SLOT_023013,SEC_015,2024-03-21 09:15:00,2024-03-21 10:45:00,0.86,True
SLOT_023014,SEC_024,2024-01-18 00:15:00,2024-01-18 03:15:00,0.44,True
SLOT_023015,SEC_025,2024-05-07 02:15:00,2024-05-07 03:45:00,0.24,True
SLOT_023016,SEC_001,2024-04-24 04:45:00,2024-04-24 06:45:00,0.4,True
SLOT_023017,SEC_044,2024-01-26 22:15:00,2024-01-26 22:30:00,0.46,True
SLOT_023018,SEC_043,2024-06-30 01:45:00,2024-06-30 03:15:00,0.16,False
SLOT_023019,SEC_030,2024-07-08 16:45:00,2024-07-08 18:45:00,0.42,False
SLOT_023020,SEC_015,2024-11-06 00:30:00,2024-11-06 02:00:00,0.69,True
SLOT_023021,SEC_041,2024-09-12 14:30:00,2024-09-12 17:30:00,0.6,False
SLOT_023022,SEC_014,2024-06-17 17:30:00,2024-06-17 20:30:00,0.92,True
SLOT_023023,SEC_015,2024-08-28 07:00:00,2024-08-28 08:30:00,0.78,True
SLOT_023024,SEC_049,2024-04-16 21:00:00,2024-04-17 00:00:00,0.4,True
SLOT_023025,SEC_046,2024-02-27 03:00:00,2024-02-27 03:15:00,0.12,False
SLOT_023026,SEC_029,2024-07-14 18:15:00,2024-07-14 21:15:00,0.81,True
SLOT_023027,SEC_009,2024-06-30 23:30:00,2024-06-30 23:45:00,0.6,True
SLOT_023028,SEC_007,2024-04-18 06:45:00,2024-04-18 08:45:00,0.48,True
SLOT_023029,SEC_048,2024-11-25 00:30:00,2024-11-25 01:30:00,0.74,True
SLOT_023030,SEC_014,2024-07-19 00:30:00,2024-07-19 01:30:00,0.51,True
SLOT_023031,SEC_034,2024-07-26 18:15:00,2024-07-26 21:15:00,0.79,False
SLOT_023032,SEC_018,2024-09-09 19:30:00,2024-09-09 20:00:00,0.74,True
SLOT_023033,SEC_025,2024-04-16 20:30:00,2024-04-16 22:00:00,0.87,False
SLOT_023034,SEC_049,2024-07-13 16:30:00,2024-07-13 17:00:00,0.59,False
SLOT_023035,SEC_030,2024-11-24 17:30:00,2024-11-24 18:00:00,0.74,False
SLOT_023036,SEC_022,2024-08-11 19:45:00,2024-08-11 22:45:00,0.92,True
SLOT_023037,SEC_021,2024-11-07 13:15:00,2024-11-07 13:30:00,0.38,False
SLOT_023038,SEC_012,2024-01-15 12:00:00,2024-01-15 15:00:00,0.11,False
SLOT_023039,SEC_028,2024-09-20 20:00:00,2024-09-20 20:15:00,0.71,True
SLOT_023040,SEC_028,2024-08-29 22:30:00,2024-08-29 23:00:00,0.66,True
SLOT_023041,SEC_005,2024-11-24 08:45:00,2024-11-24 09:45:00,0.95,True
SLOT_023042,SEC_020,2024-12-20 06:00:00,2024-12-20 06:30:00,0.67,True
SLOT_023043,SEC_032,2024-02-20 06:00:00,2024-02-20 06:30:00,0.67,False
SLOT_023044,SEC_003,2024-06-28 14:15:00,2024-06-28 15:45:00,0.52,True
SLOT_023045,SEC_048,2024-12-07 14:45:00,2024-12-07 15:00:00,0.41,False
SLOT_023046,SEC_043,2024-10-20 23:15:00,2024-10-21 00:45:00,0.43,True
SLOT_023047,SEC_032,2024-02-07 20:15:00,2024-02-07 21:15:00,0.7,True
SLOT_023048,SEC_001,2024-07-19 11:45:00,2024-07-19 13:15:00,0.6,True
SLOT_023049,SEC_026,2024-05-07 11:30:00,2024-05-07 12:30:00,0.68,True
SLOT_023050,SEC_045,2024-09-14 05:30:00,2024-09-14 08:30:00,0.57,True
SLOT_023051,SEC_002,2024-07-06 02:45:00,2024-07-06 03:15:00,0.12,False
SLOT_023052,SEC_039,2024-04-23 20:45:00,2024-04-23 22:15:00,0.7,True
SLOT_023053,SEC_042,2024-06-01 14:45:00,2024-06-01 15:45:00,0.59,False
SLOT_023054,SEC_004,2024-12-19 19:30:00,2024-12-19 21:00:00,0.71,True
SLOT_023055,SEC_012,2024-05-13 15:45:00,2024-05-13 16:45:00,0.51,False
SLOT_023056,SEC_036,2024-03-19 02:00:00,2024-03-19 03:30:00,0.26,True
SLOT_023057,SEC_045,2024-02-11 17:00:00,2024-02-11 17:30:00,0.88,True
SLOT_023058,SEC_038,2024-02-28 23:30:00,2024-02-29 01:00:00,0.6,False
SLOT_023059,SEC_026,2024-01-20 23:30:00,2024-01-21 02:30:00,0.47,False
SLOT_023060,SEC_030,2024-01-17 21:00:00,2024-01-17 22:30:00,0.61,True
SLOT_023061,SEC_026,2024-07-14 18:00:00,2024-07-14 18:30:00,0.84,True
SLOT_023062,SEC_029,2024-07-17 10:45:00,2024-07-17 12:45:00,0.42,False
SLOT_023063,SEC_038,2024-10-18 06:30:00,2024-10-18 07:00:00,0.6,False
SLOT_023064,SEC_003,2024-08-14 02:00:00,2024-08-14 05:00:00,0.38,False
SLOT_023065,SEC_011,2024-03-11 01:15:00,2024-03-11 03:15:00,0.33,False
SLOT_023066,SEC_003,2024-08-25 14:00:00,2024-08-25 17:00:00,0.7,True
SLOT_023067,SEC_040,2024-06-11 23:30:00,2024-06-12 02:30:00,0.75,True
SLOT_023068,SEC_036,2024-03-04 07:15:00,2024-03-04 09:15:00,0.89,True
SLOT_023069,SEC_003,2024-08-25 08:00:00,2024-08-25 09:30:00,0.92,True
SLOT_023070,SEC_006,2024-08-26 08:15:00,2024-08-26 08:45:00,0.79,True
SLOT_023071,SEC_013,2024-06-03 01:30:00,2024-06-03 02:30:00,0.37,False
SLOT_023072,SEC_012,2024-03-01 04:00:00,2024-03-01 07:00:00,0.1,False
SLOT_023073,SEC_026,2024-01-11 18:45:00,2024-01-11 20:15:00,0.75,True
SLOT_023074,SEC_025,2024-10-03 21:15:00,2024-10-03 23:15:00,0.65,False
SLOT_023075,SEC_018,2024-02-27 15:45:00,2024-02-27 16:15:00,0.42,False
SLOT_023076,SEC_009,2024-04-10 06:15:00,2024-04-10 07:15:00,0.55,False
SLOT_023077,SEC_032,2024-09-04 15:45:00,2024-09-04 16:15:00,0.42,True
SLOT_023078,SEC_039,2024-06-03 04:00:00,2024-06-03 05:30:00,0.15,False
SLOT_023079,SEC_032,2024-10-27 20:00:00,2024-10-27 21:30:00,0.76,True
SLOT_023080,SEC_040,2024-05-14 14:45:00,2024-05-14 15:45:00,0.52,True
SLOT_023081,SEC_045,2024-11-22 20:00:00,2024-11-22 22:00:00,0.77,True
SLOT_023082,SEC_042,2024-05-14 23:00:00,2024-05-15 02:00:00,0.65,False
SLOT_023083,SEC_032,2024-01-31 17:45:00,2024-01-31 20:45:00,0.74,False
SLOT_023084,SEC_003,2024-09-20 20:00:00,2024-09-20 21:00:00,0.72,True
SLOT_023085,SEC_017,2024-08-29 01:45:00,2024-08-29 02:45:00,0.44,True
SLOT_023086,SEC_021,2024-12-31 17:45:00,2024-12-31 18:45:00,0.95,False
SLOT_023087,SEC_035,2024-02-06 20:45:00,2024-02-06 23:45:00,0.72,True
SLOT_023088,SEC_042,2024-07-12 22:00:00,2024-07-13 00:00:00,0.57,True
SLOT_023089,SEC_032,2024-09-16 11:15:00,2024-09-16 14:15:00,0.71,True
SLOT_023090,SEC_018,2024-05-26 01:00:00,2024-05-26 01:30:00,0.28,False
SLOT_023091,SEC_039,2024-04-05 03:45:00,2024-04-05 05:15:00,0.32,False
SLOT_023092,SEC_035,2024-04-17 20:00:00,2024-04-17 21:30:00,0.76,True
SLOT_023093,SEC_040,2024-01-04 11:45:00,2024-01-04 12:45:00,0.41,False
SLOT_023094,SEC_029,2024-08-16 12:30:00,2024-08-16 13:30:00,0.15,False
SLOT_023095,SEC_032,2024-10-11 16:00:00,2024-10-11 19:00:00,0.62,False
SLOT_023096,SEC_018,2024-06-14 19:00:00,2024-06-14 20:00:00,0.78,True
SLOT_023097,SEC_020,2024-01-15 01:45:00,2024-01-15 02:45:00,0.42,False
SLOT_023098,SEC_014,2024-10-09 13:45:00,2024-10-09 14:00:00,0.12,False
SLOT_023099,SEC_013,2024-11-28 02:15:00,2024-11-28 03:45:00,0.37,True
SLOT_023100,SEC_032,2024-08-10 06:45:00,2024-08-10 07:00:00,0.7,False
SLOT_023101,SEC_019,2024-02-01 19:45:00,2024-02-01 21:45:00,0.84,True
SLOT_023102,SEC_007,2024-05-30 14:45:00,2024-05-30 16:15:00,0.45,False
SLOT_023103,SEC_002,2024-07-27 07:00:00,2024-07-27 10:00:00,0.89,False
SLOT_023104,SEC_043,2024-12-14 19:15:00,2024-12-14 20:45:00,0.92,True
SLOT_023105,SEC_022,2024-07-01 02:45:00,2024-07-01 04:45:00,0.28,False
SLOT_023106,SEC_029,2024-01-05 02:15:00,2024-01-05 05:15:00,0.21,False
SLOT_023107,SEC_045,2024-09-14 07:45:00,2024-09-14 08:15:00,0.82,True
SLOT_023108,SEC_006,2024-09-09 17:00:00,2024-09-09 17:30:00,0.86,True
SLOT_023109,SEC_046,2024-03-27 15:45:00,2024-03-27 17:15:00,0.66,False
SLOT_023110,SEC_035,2024-05-30 02:30:00,2024-05-30 02:45:00,0.29,True
SLOT_023111,SEC_032,2024-01-16 22:00:00,2024-01-16 22:30:00,0.61,False
SLOT_023112,SEC_022,2024-02-14 13:00:00,2024-02-14 14:00:00,0.38,True
SLOT_023113,SEC_035,2024-04-23 07:30:00,2024-04-23 08:00:00,0.85,True
SLOT_023114,SEC_010,2024-02-03 14:45:00,2024-02-03 15:00:00,0.66,False
SLOT_023115,SEC_015,2024-04-11 19:15:00,2024-04-11 21:15:00,0.87,True
SLOT_023116,SEC_048,2024-08-25 17:30:00,2024-08-25 18:00:00,0.95,True
SLOT_023117,SEC_014,2024-05-20 04:30:00,2024-05-20 04:45:00,0.31,False
SLOT_023118,SEC_036,2024-02-24 02:30:00,2024-02-24 04:30:00,0.37,False
SLOT_023119,SEC_046,2024-08-16 11:30:00,2024-08-16 12:00:00,0.41,True
SLOT_023120,SEC_030,2024-11-09 15:00:00,2024-11-09 16:00:00,0.42,False
SLOT_023121,SEC_015,2024-08-04 17:15:00,2024-08-04 19:15:00,0.97,True
SLOT_023122,SEC_042,2024-04-23 21:00:00,2024-04-23 21:30:00,0.47,False
SLOT_023123,SEC_041,2024-10-22 07:30:00,2024-10-22 09:00:00,0.71,True
SLOT_023124,SEC_027,2024-05-05 02:30:00,2024-05-05 04:30:00,0.26,False
SLOT_023125,SEC_006,2024-01-06 14:00:00,2024-01-06 16:00:00,0.54,True
SLOT_023126,SEC_022,2024-08-29 07:15:00,2024-08-29 08:15:00,0.76,True
SLOT_023127,SEC_022,2024-09-20 03:00:00,2024-09-20 04:00:00,0.45,True
SLOT_023128,SEC_010,2024-03-21 17:30:00,2024-03-21 17:45:00,0.87,True
SLOT_023129,SEC_020,2024-05-17 04:45:00,2024-05-17 05:00:00,0.31,False
SLOT_023130,SEC_008,2024-01-03 13:15:00,2024-01-03 13:45:00,0.24,False
SLOT_023131,SEC_034,2024-06-21 12:45:00,2024-06-21 15:45:00,0.42,False
SLOT_023132,SEC_022,2024-06-12 22:15:00,2024-06-13 01:15:00,0.59,False
SLOT_023133,SEC_036,2024-04-04 05:45:00,2024-04-04 08:45:00,0.53,False
SLOT_023134,SEC_023,2024-07-12 17:30:00,2024-07-12 18:00:00,0.94,False
SLOT_023135,SEC_035,2024-09-05 08:15:00,2024-09-05 09:45:00,0.86,True
SLOT_023136,SEC_036,2024-06-12 10:30:00,2024-06-12 11:30:00,0.47,True
SLOT_023137,SEC_008,2024-10-18 10:15:00,2024-10-18 10:45:00,0.75,False
SLOT_023138,SEC_022,2024-06-16 10:15:00,2024-06-16 10:45:00,0.57,False
SLOT_023139,SEC_037,2024-05-29 01:30:00,2024-05-29 04:30:00,0.23,False
SLOT_023140,SEC_030,2024-08-31 21:15:00,2024-08-31 22:45:00,0.45,True
SLOT_023141,SEC_011,2024-03-03 03:15:00,2024-03-03 05:15:00,0.18,False
SLOT_023142,SEC_041,2024-11-05 00:00:00,2024-11-05 00:30:00,0.67,False
SLOT_023143,SEC_010,2024-08-09 13:45:00,2024-08-09 16:45:00,0.26,False
SLOT_023144,SEC_049,2024-05-13 11:30:00,2024-05-13 12:00:00,0.71,True
SLOT_023145,SEC_035,2024-03-26 10:15:00,2024-03-26 10:45:00,0.41,True
SLOT_023146,SEC_016,2024-10-16 05:30:00,2024-10-16 07:00:00,0.64,False
SLOT_023147,SEC_010,2024-01-06 05:45:00,2024-01-06 08:45:00,0.41,False
SLOT_023148,SEC_045,2024-01-23 02:15:00,2024-01-23 04:15:00,0.37,False
SLOT_023149,SEC_026,2024-08-10 12:00:00,2024-08-10 15:00:00,0.37,True
SLOT_023150,SEC_040,2024-06-24 20:45:00,2024-06-24 22:15:00,0.92,True
SLOT_023151,SEC_041,2024-03-03 04:30:00,2024-03-03 05:00:00,0.37,False
SLOT_023152,SEC_004,2024-05-17 06:00:00,2024-05-17 07:00:00,0.66,False
SLOT_023153,SEC_034,2024-10-13 02:00:00,2024-10-13 03:00:00,0.24,False
SLOT_023154,SEC_017,2024-06-19 17:15:00,2024-06-19 20:15:00,0.86,True
SLOT_023155,SEC_045,2024-07-12 21:15:00,2024-07-12 21:45:00,0.56,False
SLOT_023156,SEC_011,2024-02-03 14:45:00,2024-02-03 15:15:00,0.63,True
SLOT_023157,SEC_002,2024-09-20 23:45:00,2024-09-21 00:45:00,0.74,True
SLOT_023158,SEC_033,2024-02-20 06:45:00,2024-02-20 07:45:00,0.72,False
SLOT_023159,SEC_028,2024-03-26 20:45:00,2024-03-26 22:15:00,0.96,True
SLOT_023160,SEC_028,2024-04-17 13:15:00,2024-04-17 13:45:00,0.36,False
SLOT_023161,SEC_013,2024-06-06 04:15:00,2024-06-06 06:15:00,0.18,False
SLOT_023162,SEC_025,2024-04-10 11:30:00,2024-04-10 13:00:00,0.74,True
SLOT_023163,SEC_048,2024-10-25 14:00:00,2024-10-25 15:00:00,0.53,True
SLOT_023164,SEC_038,2024-05-20 17:00:00,2024-05-20 18:00:00,0.78,True
SLOT_023165,SEC_049,2024-01-14 08:00:00,2024-01-14 11:00:00,0.75,True
SLOT_023166,SEC_017,2024-06-16 14:45:00,2024-06-16 16:45:00,0.61,True
SLOT_023167,SEC_043,2024-02-15 13:15:00,2024-02-15 14:45:00,0.31,False
SLOT_023168,SEC_019,2024-03-21 14:45:00,2024-03-21 15:45:00,0.74,False
SLOT_023169,SEC_046,2024-08-04 08:15:00,2024-08-04 08:45:00,0.72,True
SLOT_023170,SEC_043,2024-08-14 10:30:00,2024-08-14 10:45:00,0.67,True
SLOT_023171,SEC_009,2024-08-31 00:45:00,2024-08-31 03:45:00,0.69,False
SLOT_023172,SEC_048,2024-05-17 18:00:00,2024-05-17 21:00:00,0.91,False
SLOT_023173,SEC_030,2024-11-02 21:45:00,2024-11-02 22:15:00,0.49,True
SLOT_023174,SEC_039,2024-01-23 21:00:00,2024-01-23 21:30:00,0.5,False
SLOT_023175,SEC_029,2024-05-18 18:30:00,2024-05-18 21:30:00,0.74,False
SLOT_023176,SEC_011,2024-03-30 23:30:00,2024-03-31 00:00:00,0.6,True
SLOT_023177,SEC_049,2024-01-16 09:00:00,2024-01-16 11:00:00,0.7,True
SLOT_023178,SEC_006,2024-07-24 07:45:00,2024-07-24 10:45:00,0.8,True
SLOT_023179,SEC_040,2024-01-21 01:00:00,2024-01-21 04:00:00,0.13,False
SLOT_023180,SEC_011,2024-08-10 21:00:00,2024-08-10 22:30:00,0.42,False
SLOT_023181,SEC_039,2024-11-08 10:00:00,2024-11-08 10:15:00,0.66,False
SLOT_023182,SEC_021,2024-10-19 08:00:00,2024-10-19 11:00:00,0.94,True
SLOT_023183,SEC_012,2024-09-06 17:15:00,2024-09-06 17:45:00,0.73,True
SLOT_023184,SEC_012,2024-03-30 01:45:00,2024-03-30 02:15:00,0.41,False
SLOT_023185,SEC_016,2024-08-27 22:45:00,2024-08-27 23:15:00,0.68,True
SLOT_023186,SEC_045,2024-07-24 02:00:00,2024-07-24 02:15:00,0.36,True
SLOT_023187,SEC_038,2024-06-29 22:30:00,2024-06-29 23:00:00,0.51,True
SLOT_023188,SEC_033,2024-06-23 04:15:00,2024-06-23 05:15:00,0.4,False
SLOT_023189,SEC_031,2024-02-21 18:45:00,2024-02-21 19:00:00,0.96,True
SLOT_023190,SEC_021,2024-11-06 23:15:00,2024-11-06 23:45:00,0.54,True
SLOT_023191,SEC_045,2024-11-02 20:00:00,2024-11-02 20:15:00,0.85,True
SLOT_023192,SEC_014,2024-09-24 14:30:00,2024-09-24 16:30:00,0.55,False
SLOT_023193,SEC_047,2024-07-19 16:45:00,2024-07-19 18:45:00,0.64,True
SLOT_023194,SEC_019,2024-02-18 20:15:00,2024-02-18 20:45:00,0.9,True
SLOT_023195,SEC_017,2024-08-20 23:00:00,2024-08-21 02:00:00,0.65,False
SLOT_023196,SEC_024,2024-12-16 01:00:00,2024-12-16 01:15:00,0.13,False
SLOT_023197,SEC_037,2024-02-18 19:45:00,2024-02-18 20:00:00,0.94,True
SLOT_023198,SEC_035,2024-05-10 22:00:00,2024-05-10 23:00:00,0.61,True
SLOT_023199,SEC_038,2024-11-27 01:00:00,2024-11-27 04:00:00,0.23,True
SLOT_023200,SEC_005,2024-12-15 05:00:00,2024-12-15 05:30:00,0.68,True
