section_id,forecast_date,expected_rakes,commodity_type,seasonal_factor
SEC_017,2024-07-18,6,Foodgrain,0.78
SEC_011,2024-11-23,6,Coal,1.15
SEC_027,2024-08-12,10,Coal,0.88
SEC_046,2024-04-20,10,Other,1.06
SEC_044,2024-08-15,12,Other,0.89
SEC_020,2024-02-27,4,Other,1.06
SEC_001,2024-06-24,7,Cement,0.8
SEC_044,2024-12-25,7,Foodgrain,1.06
SEC_044,2024-08-18,2,Coal,0.79
SEC_030,2024-02-07,10,Coal,1.07
SEC_031,2024-03-14,2,Steel,1.05
SEC_026,2024-01-22,7,Foodgrain,1.16
SEC_001,2024-05-27,5,Steel,1.05
SEC_008,2024-03-27,9,Foodgrain,1.45
SEC_008,2024-12-24,8,Cement,1.18
SEC_045,2024-04-26,2,Cement,0.97
SEC_003,2024-01-13,2,Other,1.06
SEC_028,2024-06-07,10,Steel,0.77
SEC_018,2024-09-26,11,Other,1.03
SEC_001,2024-09-07,8,Other,1.02
SEC_046,2024-12-23,3,Steel,1.13
SEC_001,2024-05-13,6,Steel,0.99
SEC_042,2024-07-10,2,Other,0.75
SEC_039,2024-07-23,8,Other,0.84
SEC_039,2024-01-09,4,Foodgrain,1.1
SEC_008,2024-01-03,4,Coal,1.2
SEC_044,2024-10-18,11,Cement,1.17
SEC_030,2024-05-20,9,Other,1.02
SEC_020,2024-09-08,7,Foodgrain,1.05
SEC_034,2024-12-11,15,Coal,1.23
SEC_017,2024-03-30,9,Cement,0.99
SEC_014,2024-10-10,3,Cement,1.29
SEC_015,2024-03-19,11,Other,1.01
SEC_028,2024-09-28,8,Other,1.08
SEC_030,2024-02-28,8,Foodgrain,1.12
SEC_012,2024-04-21,9,Steel,0.97
SEC_013,2024-06-21,2,Coal,0.86
SEC_047,2024-06-27,6,Coal,0.77
SEC_026,2024-01-12,11,Other,1.14
SEC_043,2024-11-05,6,Other,1.29
SEC_017,2024-01-03,13,Cement,1.1
SEC_015,2024-11-18,7,Other,1.17
SEC_014,2024-03-16,2,Steel,1.0
SEC_026,2024-09-17,6,Cement,1.07
SEC_039,2024-09-17,9,Steel,1.05
SEC_025,2024-06-16,2,Steel,0.82
SEC_015,2024-07-15,9,Cement,0.79
SEC_048,2024-01-27,7,Coal,1.07
SEC_029,2024-11-25,18,Foodgrain,1.3
SEC_020,2024-02-13,4,Foodgrain,1.11
SEC_001,2024-08-28,10,Foodgrain,0.86
SEC_028,2024-01-01,2,Cement,1.21
SEC_031,2024-09-29,7,Steel,1.01
SEC_046,2024-05-11,5,Coal,1.03
SEC_012,2024-06-25,2,Cement,0.75
SEC_008,2024-01-09,13,Coal,1.06
SEC_049,2024-03-21,9,Other,1.05
SEC_027,2024-06-08,9,Other,0.74
SEC_002,2024-09-19,15,Steel,1.07
SEC_006,2024-08-06,6,Cement,0.9
SEC_024,2024-04-05,17,Foodgrain,1.38
SEC_031,2024-08-06,5,Cement,0.88
SEC_012,2024-03-22,3,Steel,1.05
SEC_018,2024-07-22,9,Other,0.78
SEC_037,2024-07-16,11,Other,0.8
SEC_048,2024-03-23,20,Foodgrain,1.41
SEC_025,2024-03-14,4,Other,1.06
SEC_021,2024-07-09,12,Steel,0.85
SEC_018,2024-08-02,3,Cement,0.84
SEC_007,2024-12-24,3,Other,1.09
SEC_003,2024-06-30,6,Cement,0.86
SEC_041,2024-06-11,11,Other,0.79
SEC_002,2024-06-23,8,Steel,0.85
SEC_041,2024-11-16,2,Coal,1.18
SEC_013,2024-04-22,17,Foodgrain,1.32
SEC_035,2024-05-19,3,Steel,0.96
SEC_047,2024-05-15,10,Cement,0.95
SEC_037,2024-08-16,8,Steel,0.79
SEC_036,2024-09-12,3,Other,1.03
SEC_013,2024-06-25,5,Coal,0.78
SEC_030,2024-04-06,5,Other,0.97
SEC_032,2024-09-09,10,Steel,0.97
SEC_021,2024-04-10,6,Steel,1.08
SEC_002,2024-11-24,6,Coal,1.22
SEC_045,2024-08-16,7,Cement,0.74
SEC_010,2024-06-10,2,Cement,0.75
SEC_048,2024-03-26,10,Other,1.1
SEC_046,2024-10-04,3,Coal,1.27
SEC_001,2024-08-11,7,Foodgrain,0.77
SEC_037,2024-11-19,16,Other,1.3
SEC_032,2024-09-15,7,Coal,0.95
SEC_012,2024-10-15,4,Foodgrain,1.31
SEC_040,2024-02-03,17,Steel,1.19
SEC_006,2024-01-09,12,Steel,1.18
SEC_013,2024-08-28,7,Cement,0.87
SEC_047,2024-01-01,7,Other,1.11
SEC_037,2024-11-22,19,Coal,1.36
SEC_006,2024-11-19,8,Cement,1.39
SEC_008,2024-08-02,10,Steel,0.84
SEC_013,2024-09-23,12,Cement,1.09
SEC_004,2024-06-03,4,Other,0.85
SEC_009,2024-12-16,2,Other,1.14
SEC_029,2024-01-14,9,Coal,1.13
SEC_001,2024-04-17,7,Other,0.99
SEC_015,2024-09-12,9,Other,0.98
SEC_016,2024-10-15,12,Cement,1.34
SEC_048,2024-03-29,4,Steel,0.98
SEC_048,2024-10-20,7,Cement,1.32
SEC_042,2024-06-17,3,Coal,0.83
SEC_017,2024-11-09,4,Steel,1.17
SEC_026,2024-04-07,10,Other,1.02
SEC_025,2024-09-10,12,Cement,0.98
SEC_043,2024-03-16,9,Steel,1.1
SEC_037,2024-02-20,16,Foodgrain,1.17
SEC_045,2024-09-15,10,Coal,1.09
SEC_028,2024-09-06,7,Other,1.03
SEC_046,2024-04-17,9,Foodgrain,1.44
SEC_037,2024-08-09,2,Foodgrain,0.85
SEC_037,2024-12-10,17,Steel,1.24
SEC_033,2024-05-02,9,Steel,0.98
SEC_017,2024-07-02,10,Steel,0.73
SEC_030,2024-03-17,5,Foodgrain,1.34
SEC_018,2024-07-08,10,Foodgrain,0.87
SEC_032,2024-11-19,4,Foodgrain,1.39
SEC_013,2024-08-20,6,Foodgrain,0.86
SEC_040,2024-02-21,13,Foodgrain,1.17
SEC_028,2024-09-28,10,Steel,0.96
SEC_035,2024-06-03,9,Foodgrain,0.78
SEC_011,2024-01-07,13,Steel,1.07
SEC_039,2024-08-15,9,Other,0.77
SEC_040,2024-04-19,8,Cement,1.04
SEC_008,2024-12-21,4,Steel,1.08
SEC_018,2024-12-30,13,Cement,1.14
SEC_034,2024-09-02,2,Other,1.04
SEC_043,2024-08-19,9,Cement,0.72
SEC_037,2024-04-21,8,Cement,1.0
SEC_024,2024-01-26,14,Steel,1.11
SEC_015,2024-01-23,13,Coal,1.14
SEC_045,2024-06-18,7,Foodgrain,0.74
SEC_043,2024-04-26,7,Steel,1.01
SEC_044,2024-12-17,15,Coal,1.16
SEC_015,2024-04-17,10,Other,1.0
SEC_022,2024-03-19,3,Steel,1.0
SEC_012,2024-10-26,14,Other,1.2
SEC_047,2024-11-01,12,Cement,1.31
SEC_043,2024-05-17,15,Coal,1.07
SEC_009,2024-01-30,2,Coal,1.1
SEC_013,2024-02-06,2,Foodgrain,1.11
SEC_028,2024-07-09,4,Cement,0.7
SEC_021,2024-11-14,11,Steel,1.26
SEC_023,2024-05-21,9,Coal,1.04
SEC_019,2024-01-07,13,Cement,1.1
SEC_034,2024-05-17,13,Steel,1.01
SEC_045,2024-01-02,8,Coal,1.2
SEC_045,2024-06-03,5,Steel,0.79
SEC_023,2024-06-22,4,Steel,0.88
SEC_041,2024-09-24,12,Foodgrain,0.96
SEC_035,2024-01-26,11,Steel,1.11
SEC_010,2024-06-24,2,Foodgrain,0.8
SEC_039,2024-03-05,20,Foodgrain,1.42
SEC_018,2024-06-19,4,Coal,0.83
SEC_031,2024-12-26,12,Steel,1.19
SEC_036,2024-09-28,14,Foodgrain,1.02
SEC_047,2024-11-05,3,Cement,1.37
SEC_047,2024-01-15,2,Coal,1.16
SEC_040,2024-10-06,17,Other,1.33
SEC_025,2024-11-12,5,Coal,1.34
SEC_020,2024-09-02,11,Cement,1.09
SEC_022,2024-10-13,15,Steel,1.35
SEC_047,2024-01-18,8,Other,1.1
SEC_011,2024-09-27,13,Cement,1.01
SEC_026,2024-11-01,5,Cement,1.21
SEC_034,2024-03-25,9,Other,0.97
SEC_002,2024-06-21,2,Coal,0.78
SEC_032,2024-06-03,11,Other,0.85
SEC_013,2024-02-05,2,Coal,1.18
SEC_014,2024-02-16,16,Foodgrain,1.25
SEC_031,2024-04-20,7,Cement,0.99
SEC_001,2024-02-09,2,Other,1.17
SEC_008,2024-07-02,8,Cement,0.76
SEC_023,2024-01-21,16,Cement,1.13
SEC_029,2024-01-06,16,Other,1.16
SEC_006,2024-08-18,9,Coal,0.9
SEC_018,2024-04-02,8,Coal,0.97
SEC_016,2024-05-18,5,Coal,1.07
SEC_027,2024-05-02,12,Steel,0.95
SEC_015,2024-06-20,6,Foodgrain,0.75
SEC_001,2024-06-18,6,Other,0.88
SEC_026,2024-02-18,16,Steel,1.23
SEC_042,2024-01-01,12,Other,1.2
SEC_029,2024-06-11,4,Cement,0.73
SEC_018,2024-07-25,8,Foodgrain,0.86
SEC_024,2024-10-08,15,Cement,1.21
SEC_007,2024-03-13,4,Foodgrain,1.42
SEC_012,2024-01-31,2,Coal,1.23
SEC_022,2024-08-06,11,Other,0.79
SEC_030,2024-11-26,11,Coal,1.27
SEC_024,2024-03-28,13,Foodgrain,1.31
SEC_048,2024-02-01,10,Coal,1.16
SEC_032,2024-05-27,10,Cement,0.97
SEC_002,2024-07-24,6,Cement,0.87
SEC_026,2024-08-16,7,Other,0.87
SEC_029,2024-02-11,16,Other,1.16
SEC_003,2024-08-28,5,Steel,0.77
SEC_019,2024-05-05,12,Steel,1.09
SEC_043,2024-01-12,8,Steel,1.15
SEC_018,2024-12-03,7,Coal,1.2
SEC_023,2024-07-14,11,Other,0.88
SEC_011,2024-04-21,10,Coal,1.05
SEC_004,2024-10-25,6,Foodgrain,1.19
SEC_016,2024-10-18,15,Steel,1.26
SEC_038,2024-03-16,3,Coal,1.09
SEC_049,2024-12-17,5,Other,1.25
SEC_033,2024-07-13,6,Foodgrain,0.71
SEC_041,2024-04-06,2,Other,0.99
SEC_032,2024-06-12,5,Cement,0.78
SEC_033,2024-03-09,16,Foodgrain,1.44
SEC_021,2024-11-07,16,Steel,1.16
SEC_003,2024-04-08,15,Foodgrain,1.49
SEC_021,2024-06-09,11,Cement,0.87
SEC_043,2024-01-26,10,Coal,1.14
SEC_027,2024-12-11,8,Steel,1.15
SEC_038,2024-04-20,2,Steel,1.05
SEC_003,2024-08-26,4,Coal,0.78
SEC_010,2024-05-09,12,Coal,1.09
SEC_015,2024-07-24,1,Steel,0.74
SEC_018,2024-07-24,4,Steel,0.71
SEC_049,2024-04-16,13,Foodgrain,1.4
SEC_023,2024-06-07,4,Other,0.71
SEC_033,2024-08-06,6,Other,0.74
SEC_032,2024-03-20,13,Steel,1.05
SEC_021,2024-02-18,13,Foodgrain,1.07
SEC_048,2024-03-06,7,Coal,1.06
SEC_011,2024-06-01,6,Other,0.8
SEC_002,2024-03-19,10,Steel,1.02
SEC_037,2024-04-14,12,Coal,1.06
SEC_033,2024-09-08,10,Cement,1.04
SEC_013,2024-09-02,4,Steel,1.01
SEC_043,2024-12-11,11,Foodgrain,1.21
SEC_008,2024-10-06,8,Foodgrain,1.38
SEC_013,2024-06-04,11,Cement,0.76
SEC_008,2024-12-05,11,Other,1.17
SEC_010,2024-12-03,5,Foodgrain,1.08
SEC_036,2024-03-22,8,Cement,0.99
SEC_035,2024-03-03,9,Other,0.99
SEC_032,2024-11-19,10,Cement,1.22
SEC_043,2024-11-21,3,Coal,1.3
SEC_004,2024-11-05,15,Steel,1.33
SEC_031,2024-06-17,9,Foodgrain,0.74
SEC_006,2024-11-11,8,Other,1.39
SEC_047,2024-10-08,8,Cement,1.38
SEC_032,2024-09-28,14,Other,1.04
SEC_038,2024-08-08,7,Cement,0.81
SEC_028,2024-04-07,8,Other,1.06
SEC_019,2024-09-30,10,Foodgrain,0.96
SEC_034,2024-11-17,5,Steel,1.22
SEC_041,2024-11-19,16,Foodgrain,1.31
SEC_009,2024-08-07,4,Coal,0.73
SEC_043,2024-01-15,2,Cement,1.07
SEC_036,2024-09-28,14,Cement,1.05
SEC_005,2024-04-02,4,Coal,1.01
SEC_046,2024-03-16,4,Foodgrain,1.43
SEC_009,2024-01-29,8,Cement,1.17
SEC_030,2024-02-27,2,Cement,1.11
SEC_007,2024-06-28,12,Cement,0.85
SEC_010,2024-04-11,13,Coal,0.99
SEC_032,2024-05-19,8,Steel,1.02
SEC_034,2024-07-06,10,Foodgrain,0.82
SEC_034,2024-07-11,3,Coal,0.77
SEC_017,2024-06-01,11,Coal,0.8
SEC_041,2024-06-14,12,Other,0.83
SEC_003,2024-11-20,9,Foodgrain,1.18
SEC_042,2024-04-13,8,Foodgrain,1.41
SEC_015,2024-01-05,5,Coal,1.05
SEC_031,2024-10-19,17,Cement,1.19
SEC_045,2024-01-30,17,Other,1.21
SEC_013,2024-10-10,7,Other,1.16
SEC_021,2024-04-29,9,Coal,1.04
SEC_041,2024-11-03,4,Steel,1.27
SEC_043,2024-03-02,4,Foodgrain,1.49
SEC_012,2024-03-01,14,Other,1.03
SEC_025,2024-05-28,12,Coal,1.08
SEC_017,2024-06-02,12,Steel,0.89
SEC_026,2024-09-19,3,Coal,1.01
SEC_019,2024-08-24,5,Cement,0.81
SEC_001,2024-12-29,11,Foodgrain,1.23
SEC_046,2024-09-04,2,Cement,1.02
SEC_032,2024-03-14,11,Coal,1.02
SEC_023,2024-02-02,8,Coal,1.13
SEC_006,2024-04-07,7,Foodgrain,1.36
SEC_004,2024-12-25,8,Foodgrain,1.18
SEC_024,2024-10-08,2,Coal,1.23
SEC_032,2024-09-28,12,Steel,1.05
SEC_013,2024-04-09,3,Cement,1.03
SEC_037,2024-06-20,11,Coal,0.79
SEC_020,2024-09-14,2,Other,0.96
SEC_001,2024-12-12,11,Coal,1.17
SEC_027,2024-08-01,7,Cement,0.84
SEC_009,2024-01-08,15,Cement,1.17
SEC_001,2024-11-08,10,Coal,1.26
SEC_007,2024-12-07,7,Cement,1.11
SEC_014,2024-01-13,2,Foodgrain,1.07
SEC_026,2024-05-23,11,Steel,1.04
SEC_049,2024-12-24,10,Coal,1.06
SEC_011,2024-12-15,16,Coal,1.14
SEC_003,2024-12-18,15,Foodgrain,1.09
SEC_010,2024-12-23,7,Steel,1.2
SEC_016,2024-01-09,10,Other,1.21
SEC_011,2024-02-25,2,Foodgrain,1.1
SEC_016,2024-07-01,11,Coal,0.77
SEC_048,2024-08-08,12,Other,0.83
SEC_019,2024-05-26,10,Steel,1.05
SEC_032,2024-04-08,12,Cement,1.03
SEC_034,2024-04-03,10,Other,1.05
SEC_007,2024-08-08,6,Cement,0.85
SEC_013,2024-12-23,13,Foodgrain,1.18
SEC_021,2024-10-29,8,Coal,1.38
SEC_023,2024-03-04,12,Steel,0.96
SEC_001,2024-02-24,6,Foodgrain,1.25
SEC_032,2024-04-06,12,Other,1.04
SEC_015,2024-09-25,12,Coal,1.04
SEC_016,2024-01-04,8,Coal,1.14
SEC_030,2024-09-14,4,Steel,1.01
SEC_047,2024-07-31,11,Cement,0.82
SEC_043,2024-08-29,8,Other,0.73
SEC_049,2024-11-11,16,Coal,1.32
SEC_021,2024-08-04,10,Foodgrain,0.83
SEC_006,2024-08-15,4,Other,0.82
SEC_011,2024-06-24,9,Other,0.86
SEC_017,2024-08-26,3,Cement,0.81
SEC_015,2024-05-19,8,Cement,0.98
SEC_011,2024-01-25,11,Steel,1.18
SEC_008,2024-01-10,10,Steel,1.21
SEC_010,2024-09-18,9,Other,1.09
SEC_033,2024-08-21,11,Cement,0.88
SEC_025,2024-05-29,12,Coal,1.03
SEC_002,2024-09-30,5,Coal,0.98
SEC_028,2024-06-22,8,Other,0.84
SEC_042,2024-04-03,5,Coal,1.02
SEC_021,2024-08-02,10,Cement,0.72
SEC_016,2024-05-18,6,Steel,1.08
SEC_014,2024-12-22,15,Coal,1.18
SEC_019,2024-09-20,5,Coal,1.08
SEC_014,2024-09-30,4,Foodgrain,1.0
SEC_046,2024-09-08,9,Other,0.98
SEC_049,2024-09-07,6,Coal,0.97
SEC_017,2024-10-09,17,Cement,1.19
SEC_046,2024-06-07,2,Foodgrain,0.85
SEC_042,2024-10-27,4,Cement,1.23
SEC_004,2024-01-13,11,Foodgrain,1.19
SEC_025,2024-08-31,12,Coal,0.83
SEC_033,2024-07-16,12,Foodgrain,0.84
SEC_021,2024-01-04,4,Other,1.17
SEC_023,2024-08-29,2,Other,0.7
SEC_025,2024-01-01,7,Steel,1.2
SEC_034,2024-09-14,14,Other,1.04
SEC_015,2024-07-10,9,Coal,0.9
SEC_030,2024-08-10,12,Foodgrain,0.89
SEC_012,2024-08-11,12,Cement,0.85
SEC_044,2024-04-19,15,Cement,1.04
SEC_005,2024-08-15,6,Coal,0.79
SEC_004,2024-03-21,2,Coal,1.09
SEC_002,2024-10-04,14,Cement,1.25
SEC_018,2024-02-02,4,Other,1.19
SEC_030,2024-02-21,3,Cement,1.12
SEC_049,2024-09-14,10,Other,1.1
SEC_023,2024-01-22,2,Other,1.18
SEC_009,2024-12-21,2,Other,1.06
SEC_019,2024-01-12,5,Cement,1.17
SEC_007,2024-07-11,1,Cement,0.7
SEC_024,2024-12-26,13,Cement,1.11
SEC_036,2024-09-03,2,Steel,1.08
SEC_002,2024-08-19,2,Foodgrain,0.77
SEC_039,2024-09-10,8,Steel,1.06
SEC_012,2024-09-15,2,Foodgrain,1.0
SEC_033,2024-02-29,7,Foodgrain,1.1
SEC_040,2024-04-23,15,Coal,1.1
SEC_039,2024-03-11,4,Coal,1.05
SEC_033,2024-03-18,12,Other,1.05
SEC_034,2024-03-17,10,Foodgrain,1.45
SEC_010,2024-08-21,6,Coal,0.74
SEC_007,2024-12-07,4,Steel,1.18
SEC_019,2024-07-23,6,Other,0.75
SEC_030,2024-01-06,15,Cement,1.16
SEC_031,2024-09-10,8,Other,0.98
SEC_039,2024-07-17,4,Cement,0.82
SEC_016,2024-10-11,8,Cement,1.38
SEC_043,2024-05-18,6,Steel,0.96
SEC_023,2024-06-05,8,Other,0.84
SEC_013,2024-08-29,8,Cement,0.85
SEC_037,2024-09-15,12,Steel,1.03
SEC_007,2024-03-21,7,Steel,1.01
SEC_020,2024-08-02,10,Cement,0.86
SEC_039,2024-12-17,8,Steel,1.14
SEC_038,2024-01-24,4,Cement,1.1
SEC_013,2024-05-01,2,Foodgrain,0.98
SEC_009,2024-07-14,12,Steel,0.86
SEC_002,2024-12-04,16,Coal,1.2
SEC_005,2024-12-20,14,Cement,1.14
SEC_041,2024-08-03,7,Steel,0.72
SEC_039,2024-07-19,3,Foodgrain,0.72
SEC_025,2024-05-31,4,Steel,1.04
SEC_028,2024-06-12,9,Coal,0.78
SEC_017,2024-09-25,4,Coal,1.03
SEC_010,2024-07-18,6,Other,0.88
SEC_001,2024-07-21,7,Steel,0.8
SEC_033,2024-11-04,17,Foodgrain,1.24
SEC_002,2024-02-20,2,Foodgrain,1.1
SEC_006,2024-12-16,4,Steel,1.12
SEC_039,2024-09-14,8,Other,1.09
SEC_029,2024-08-02,9,Other,0.76
SEC_024,2024-07-31,5,Coal,0.76
SEC_011,2024-07-30,3,Coal,0.74
SEC_008,2024-07-26,6,Steel,0.85
SEC_023,2024-05-08,8,Coal,1.06
SEC_018,2024-09-27,2,Coal,1.07
SEC_027,2024-04-02,10,Other,1.01
SEC_009,2024-08-27,2,Coal,0.9
SEC_012,2024-07-11,11,Coal,0.87
SEC_006,2024-05-14,6,Steel,1.05
SEC_021,2024-10-21,5,Foodgrain,1.31
SEC_014,2024-04-26,19,Foodgrain,1.34
SEC_011,2024-08-29,1,Cement,0.74
SEC_027,2024-04-01,10,Cement,0.96
SEC_025,2024-03-14,3,Coal,1.07
SEC_011,2024-07-29,3,Cement,0.85
SEC_035,2024-12-23,5,Coal,1.08
SEC_017,2024-04-19,11,Other,0.96
SEC_017,2024-02-11,11,Steel,1.07
SEC_024,2024-02-14,2,Other,1.18
SEC_007,2024-06-29,7,Other,0.73
SEC_021,2024-10-13,8,Coal,1.37
SEC_029,2024-09-17,12,Steel,1.0
SEC_007,2024-03-17,4,Coal,1.05
SEC_028,2024-11-01,15,Other,1.19
SEC_002,2024-03-01,15,Foodgrain,1.39
SEC_030,2024-07-23,10,Other,0.89
SEC_002,2024-11-06,6,Foodgrain,1.27
SEC_009,2024-10-22,4,Other,1.36
SEC_018,2024-09-13,10,Foodgrain,0.98
SEC_031,2024-05-01,2,Coal,0.96
SEC_036,2024-10-07,12,Foodgrain,1.29
SEC_023,2024-05-21,11,Cement,0.98
SEC_007,2024-05-08,12,Other,0.99
SEC_019,2024-07-13,8,Other,0.89
SEC_039,2024-08-13,9,Foodgrain,0.82
SEC_005,2024-03-17,7,Other,1.05
SEC_036,2024-12-07,2,Other,1.12
SEC_019,2024-11-13,5,Other,1.37
SEC_001,2024-04-13,13,Other,0.98
SEC_035,2024-03-29,15,Steel,1.08
SEC_002,2024-01-26,7,Foodgrain,1.19
SEC_019,2024-05-28,9,Coal,1.08
SEC_010,2024-03-03,4,Coal,0.97
SEC_029,2024-12-06,10,Other,1.14
SEC_003,2024-11-24,13,Steel,1.29
SEC_005,2024-10-30,11,Foodgrain,1.32
SEC_027,2024-04-13,13,Steel,0.97
SEC_049,2024-09-09,4,Other,1.09
SEC_002,2024-06-28,4,Other,0.89
SEC_023,2024-04-10,5,Cement,1.06
SEC_040,2024-07-14,10,Other,0.87
SEC_015,2024-03-01,18,Foodgrain,1.32
SEC_025,2024-12-17,11,Coal,1.12
SEC_042,2024-02-29,16,Cement,1.13
SEC_036,2024-04-20,8,Coal,1.04
SEC_015,2024-03-22,4,Foodgrain,1.44
SEC_037,2024-07-09,7,Other,0.75
SEC_034,2024-09-02,9,Coal,1.0
SEC_025,2024-12-16,15,Foodgrain,1.19
SEC_022,2024-05-22,3,Cement,1.02
SEC_046,2024-03-14,5,Cement,1.07
SEC_043,2024-01-08,3,Foodgrain,1.1
SEC_049,2024-08-06,10,Steel,0.79
SEC_034,2024-12-24,14,Steel,1.18
SEC_018,2024-01-24,4,Coal,1.08
SEC_006,2024-12-30,14,Cement,1.1
SEC_007,2024-04-06,9,Steel,1.05
SEC_047,2024-11-28,9,Cement,1.27
SEC_018,2024-01-26,13,Coal,1.08
SEC_006,2024-11-22,14,Steel,1.38
SEC_011,2024-04-30,9,Steel,1.0
SEC_002,2024-04-10,14,Cement,1.03
SEC_027,2024-03-16,7,Coal,1.07
SEC_029,2024-02-18,13,Foodgrain,1.11
SEC_019,2024-10-19,13,Foodgrain,1.33
SEC_037,2024-01-26,14,Steel,1.24
SEC_024,2024-06-18,2,Cement,0.82
SEC_048,2024-12-13,3,Other,1.12
SEC_038,2024-05-28,7,Coal,1.01
SEC_004,2024-10-29,7,Other,1.23
SEC_014,2024-09-10,8,Other,0.99
SEC_037,2024-10-18,14,Other,1.36
SEC_027,2024-12-12,13,Coal,1.07
SEC_037,2024-02-05,14,Steel,1.07
SEC_017,2024-04-20,7,Cement,1.05
SEC_002,2024-04-27,12,Steel,1.04
SEC_039,2024-01-25,5,Steel,1.16
SEC_039,2024-02-08,6,Foodgrain,1.05
SEC_032,2024-02-10,4,Other,1.11
SEC_020,2024-12-13,6,Coal,1.2
SEC_001,2024-11-09,13,Coal,1.18
SEC_036,2024-08-03,3,Other,0.73
SEC_033,2024-11-05,5,Foodgrain,1.29
SEC_033,2024-05-05,11,Coal,0.96
SEC_009,2024-06-22,10,Other,0.84
SEC_036,2024-11-19,8,Steel,1.33
SEC_036,2024-02-24,6,Coal,1.16
SEC_043,2024-02-23,4,Cement,1.11
SEC_028,2024-07-11,5,Cement,0.72
SEC_036,2024-04-02,9,Coal,0.98
SEC_020,2024-09-01,3,Cement,1.04
SEC_035,2024-08-20,12,Steel,0.86
SEC_035,2024-05-01,15,Steel,1.05
SEC_039,2024-02-12,5,Cement,1.22
SEC_042,2024-01-31,7,Coal,1.21
SEC_001,2024-06-11,9,Coal,0.75
SEC_039,2024-04-27,9,Other,1.01
SEC_039,2024-01-13,11,Other,1.19
SEC_027,2024-09-09,10,Other,1.07
SEC_026,2024-12-16,3,Cement,1.1
SEC_036,2024-12-24,14,Coal,1.11
SEC_023,2024-02-13,14,Steel,1.06
SEC_021,2024-03-10,7,Other,0.95
SEC_040,2024-06-07,11,Cement,0.83
SEC_039,2024-11-30,5,Other,1.33
SEC_011,2024-07-29,11,Foodgrain,0.88
SEC_041,2024-06-16,7,Foodgrain,0.83
SEC_016,2024-12-04,5,Cement,1.14
SEC_007,2024-08-30,2,Cement,0.79
SEC_044,2024-12-26,16,Cement,1.13
SEC_012,2024-11-12,9,Coal,1.31
SEC_010,2024-12-31,5,Steel,1.15
SEC_014,2024-07-23,11,Foodgrain,0.85
SEC_025,2024-05-17,3,Cement,1.06
SEC_009,2024-01-23,15,Other,1.15
SEC_008,2024-09-24,9,Steel,1.09
SEC_020,2024-04-07,7,Cement,0.99
SEC_011,2024-01-05,13,Cement,1.21
SEC_010,2024-10-20,15,Steel,1.25
SEC_045,2024-06-04,9,Coal,0.83
SEC_030,2024-07-21,9,Cement,0.71
SEC_001,2024-10-13,11,Steel,1.34
SEC_005,2024-04-30,7,Steel,1.09
SEC_040,2024-10-25,12,Steel,1.18
SEC_014,2024-08-01,8,Steel,0.85
SEC_008,2024-07-26,4,Coal,0.73
SEC_033,2024-04-08,13,Coal,1.01
SEC_042,2024-10-15,6,Other,1.16
SEC_020,2024-03-29,10,Coal,0.95
SEC_037,2024-08-14,7,Foodgrain,0.89
SEC_021,2024-10-30,11,Foodgrain,1.37
SEC_006,2024-02-12,13,Cement,1.18
SEC_040,2024-05-26,14,Steel,1.03
SEC_046,2024-09-04,6,Other,1.0
SEC_049,2024-04-10,3,Cement,0.99
SEC_005,2024-01-11,9,Foodgrain,1.23
SEC_028,2024-05-29,13,Other,0.96
SEC_031,2024-06-30,9,Steel,0.75
SEC_004,2024-12-02,5,Foodgrain,1.15
SEC_047,2024-10-22,13,Foodgrain,1.26
SEC_006,2024-03-07,14,Coal,1.0
SEC_014,2024-04-11,14,Coal,1.04
SEC_048,2024-03-08,11,Other,0.95
SEC_028,2024-11-29,11,Coal,1.35
SEC_034,2024-05-09,12,Coal,1.09
SEC_025,2024-11-22,15,Coal,1.39
SEC_037,2024-01-23,11,Foodgrain,1.2
SEC_004,2024-07-23,4,Steel,0.9
SEC_034,2024-01-28,14,Steel,1.17
SEC_004,2024-07-21,8,Other,0.73
SEC_009,2024-01-05,7,Other,1.23
SEC_025,2024-02-27,7,Other,1.07
SEC_022,2024-02-23,15,Steel,1.18
SEC_008,2024-09-16,9,Coal,1.07
SEC_040,2024-08-22,5,Other,0.76
SEC_015,2024-07-23,8,Foodgrain,0.89
SEC_043,2024-03-12,9,Other,1.05
SEC_001,2024-04-07,14,Coal,1.09
SEC_012,2024-05-18,8,Other,0.96
SEC_015,2024-12-24,4,Steel,1.1
SEC_030,2024-09-15,11,Cement,1.06
SEC_020,2024-01-12,8,Coal,1.15
SEC_008,2024-01-12,12,Cement,1.19
SEC_028,2024-05-07,7,Foodgrain,0.96
SEC_047,2024-03-17,9,Other,1.08
SEC_007,2024-05-28,5,Coal,0.96
SEC_013,2024-12-30,12,Steel,1.16
SEC_024,2024-03-12,5,Cement,1.06
SEC_036,2024-08-06,11,Other,0.88
SEC_007,2024-06-25,9,Other,0.86
SEC_012,2024-08-29,5,Coal,0.74
SEC_012,2024-07-19,2,Coal,0.84
SEC_031,2024-07-07,8,Steel,0.73
SEC_005,2024-04-11,2,Coal,1.06
SEC_033,2024-12-19,13,Foodgrain,1.16
SEC_021,2024-04-07,6,Foodgrain,1.47
SEC_017,2024-02-22,14,Other,1.09
SEC_043,2024-02-05,10,Coal,1.09
