task_id,section_id,start_km,end_km,defect_type,severity_class,logged_date,target_completion_date,deferred_count,status
TMS_TASK_011128,SEC_009,39.546,40.398,Ballast Issue,C,2024-03-12,2024-04-02,0,Completed
TMS_TASK_011129,SEC_046,187.197,187.258,Track Parameter Deviation,B,2024-07-24,2024-08-06,0,Open
TMS_TASK_011130,SEC_046,191.304,192.374,Ballast Issue,C,2024-05-23,2024-06-19,0,Completed
TMS_TASK_011131,SEC_038,158.679,159.384,Deep Screening Overdue,B,2024-02-18,2024-03-04,3,Deferred
TMS_TASK_011132,SEC_013,64.532,65.404,Rail Fracture Risk,B,2024-11-13,2024-12-02,2,Deferred
TMS_TASK_011133,SEC_031,139.158,139.444,Ballast Issue,C,2024-01-27,2024-03-03,3,Deferred
TMS_TASK_011134,SEC_033,149.809,150.882,Track Parameter Deviation,B,2024-11-09,2024-11-27,0,Completed
TMS_TASK_011135,SEC_043,168.958,170.239,Rail Fracture Risk,C,2024-10-19,2024-11-13,3,Deferred
TMS_TASK_011136,SEC_008,38.905,39.089,Track Parameter Deviation,C,2024-11-21,2024-12-16,4,Deferred
TMS_TASK_011137,SEC_037,155.956,156.628,Deep Screening Overdue,A,2024-03-31,2024-04-07,0,Open
TMS_TASK_011138,SEC_010,45.943,45.975,Deep Screening Overdue,B,2024-09-24,2024-10-01,0,Completed
TMS_TASK_011139,SEC_028,128.745,129.854,Weld Failure,B,2024-09-17,2024-09-30,0,Completed
TMS_TASK_011140,SEC_044,174.882,176.227,Ballast Issue,C,2024-04-03,2024-04-22,0,Completed
TMS_TASK_011141,SEC_004,24.081,24.329,Weld Failure,B,2024-06-05,2024-06-12,0,Open
TMS_TASK_011142,SEC_008,38.577,39.088,Track Parameter Deviation,B,2024-04-25,2024-05-02,4,Open
TMS_TASK_011143,SEC_040,164.152,164.634,Ballast Issue,B,2024-07-26,2024-08-14,0,Open
TMS_TASK_011144,SEC_001,6.05,6.876,Rail Fracture Risk,B,2024-11-19,2024-12-06,0,Deferred
TMS_TASK_011145,SEC_034,151.281,151.583,Track Parameter Deviation,A,2024-05-26,2024-05-27,0,Open
TMS_TASK_011146,SEC_025,108.473,108.995,Track Parameter Deviation,B,2024-04-01,2024-04-15,0,In-Progress
TMS_TASK_011147,SEC_017,75.896,77.245,Deep Screening Overdue,B,2024-05-26,2024-06-07,1,Open
TMS_TASK_011148,SEC_043,168.149,168.445,Deep Screening Overdue,C,2024-03-23,2024-05-03,0,Open
TMS_TASK_011149,SEC_042,165.802,165.844,Deep Screening Overdue,C,2024-05-20,2024-06-14,0,Open
TMS_TASK_011150,SEC_016,74.358,74.392,Weld Failure,A,2024-11-21,2024-11-25,0,In-Progress
TMS_TASK_011151,SEC_001,0.722,0.877,Track Parameter Deviation,C,2024-12-02,2025-01-02,3,Open
TMS_TASK_011152,SEC_007,34.291,34.595,Rail Fracture Risk,B,2024-04-15,2024-05-02,0,Open
TMS_TASK_011153,SEC_006,28.823,29.687,Ballast Issue,B,2024-04-18,2024-05-01,0,In-Progress
TMS_TASK_011154,SEC_049,198.658,199.326,Weld Failure,A,2024-08-26,2024-08-30,0,Deferred
TMS_TASK_011155,SEC_030,136.866,138.115,Track Parameter Deviation,A,2024-08-17,2024-08-19,0,In-Progress
TMS_TASK_011156,SEC_034,151.369,151.671,Deep Screening Overdue,B,2024-02-13,2024-02-27,0,Completed
TMS_TASK_011157,SEC_012,59.655,59.977,Deep Screening Overdue,C,2024-04-25,2024-05-23,1,Deferred
TMS_TASK_011158,SEC_042,165.806,165.847,Rail Fracture Risk,A,2024-04-20,2024-04-22,0,Deferred
TMS_TASK_011159,SEC_036,154.261,154.699,Deep Screening Overdue,B,2024-05-21,2024-06-04,0,Open
TMS_TASK_011160,SEC_037,155.848,156.609,Weld Failure,A,2024-09-14,2024-09-20,0,In-Progress
TMS_TASK_011161,SEC_023,93.606,93.886,Track Parameter Deviation,A,2024-07-11,2024-07-13,0,Completed
TMS_TASK_011162,SEC_035,152.666,153.935,Rail Fracture Risk,A,2024-11-16,2024-11-19,3,Open
TMS_TASK_011163,SEC_027,127.506,127.83,Deep Screening Overdue,B,2024-04-23,2024-05-02,0,Open
TMS_TASK_011164,SEC_019,87.668,87.839,Track Parameter Deviation,C,2024-01-06,2024-02-17,1,Deferred
TMS_TASK_011165,SEC_030,137.367,138.585,Rail Fracture Risk,A,2024-09-27,2024-09-30,0,Open
TMS_TASK_011166,SEC_016,74.352,74.385,Rail Fracture Risk,A,2024-03-30,2024-04-01,0,Completed
TMS_TASK_011167,SEC_047,192.664,192.979,Deep Screening Overdue,C,2024-10-11,2024-11-12,4,In-Progress
TMS_TASK_011168,SEC_036,154.387,154.826,Rail Fracture Risk,A,2024-12-14,2024-12-16,0,In-Progress
TMS_TASK_011169,SEC_037,155.481,155.819,Track Parameter Deviation,B,2024-12-12,2024-12-27,3,Deferred
TMS_TASK_011170,SEC_036,154.371,154.81,Deep Screening Overdue,B,2024-07-02,2024-07-16,0,In-Progress
TMS_TASK_011171,SEC_022,91.861,93.312,Ballast Issue,C,2024-10-28,2024-12-07,3,Deferred
TMS_TASK_011172,SEC_047,192.667,192.875,Rail Fracture Risk,A,2024-09-26,2024-10-02,0,Completed
TMS_TASK_011173,SEC_011,53.033,53.259,Weld Failure,B,2024-01-26,2024-02-09,0,Deferred
TMS_TASK_011174,SEC_028,129.035,129.875,Rail Fracture Risk,A,2024-11-19,2024-11-26,0,Deferred
TMS_TASK_011175,SEC_004,21.667,22.659,Ballast Issue,B,2024-08-04,2024-08-13,0,Open
TMS_TASK_011176,SEC_015,72.955,73.685,Track Parameter Deviation,B,2024-01-22,2024-02-06,4,Deferred
TMS_TASK_011177,SEC_029,135.866,135.957,Ballast Issue,B,2024-08-18,2024-08-25,0,Open
TMS_TASK_011178,SEC_024,94.516,94.73,Rail Fracture Risk,A,2024-04-11,2024-04-12,0,Completed
TMS_TASK_011179,SEC_047,192.868,193.183,Deep Screening Overdue,A,2024-01-23,2024-01-26,0,Completed
TMS_TASK_011180,SEC_031,139.262,139.548,Rail Fracture Risk,A,2024-09-18,2024-09-19,0,Deferred
TMS_TASK_011181,SEC_021,88.906,89.596,Rail Fracture Risk,A,2024-06-02,2024-06-05,0,In-Progress
TMS_TASK_011182,SEC_021,89.026,89.716,Track Parameter Deviation,A,2024-01-12,2024-01-14,0,In-Progress
TMS_TASK_011183,SEC_030,136.264,137.631,Weld Failure,B,2024-10-12,2024-10-27,1,Open
TMS_TASK_011184,SEC_039,162.555,163.48,Weld Failure,C,2024-06-23,2024-08-05,1,In-Progress
TMS_TASK_011185,SEC_014,68.724,68.84,Rail Fracture Risk,A,2024-07-12,2024-07-13,0,In-Progress
TMS_TASK_011186,SEC_029,133.723,134.559,Track Parameter Deviation,A,2024-02-21,2024-02-28,0,Completed
TMS_TASK_011187,SEC_029,134.267,135.339,Weld Failure,A,2024-09-28,2024-10-03,0,Open
TMS_TASK_011188,SEC_001,0.479,1.173,Ballast Issue,C,2024-09-30,2024-10-28,0,Completed
TMS_TASK_011189,SEC_045,178.449,179.069,Deep Screening Overdue,C,2024-04-28,2024-05-12,4,Deferred
TMS_TASK_011190,SEC_028,131.648,132.739,Track Parameter Deviation,B,2024-12-17,2025-01-05,0,Completed
TMS_TASK_011191,SEC_012,58.598,58.886,Deep Screening Overdue,A,2024-06-25,2024-06-30,0,In-Progress
TMS_TASK_011192,SEC_032,142.96,144.415,Track Parameter Deviation,B,2024-01-25,2024-02-05,0,Completed
TMS_TASK_011193,SEC_034,151.17,151.473,Track Parameter Deviation,B,2024-12-18,2024-12-31,0,Open
TMS_TASK_011194,SEC_045,179.807,180.092,Ballast Issue,A,2024-07-24,2024-07-27,0,Open
TMS_TASK_011195,SEC_002,11.17,12.302,Track Parameter Deviation,B,2024-07-04,2024-07-22,0,Open
TMS_TASK_011196,SEC_021,88.803,89.493,Track Parameter Deviation,A,2024-03-01,2024-03-02,1,Deferred
TMS_TASK_011197,SEC_009,41.905,42.752,Track Parameter Deviation,A,2024-03-02,2024-03-05,0,Completed
TMS_TASK_011198,SEC_029,134.458,134.744,Deep Screening Overdue,C,2024-09-30,2024-10-20,2,Deferred
TMS_TASK_011199,SEC_025,100.916,101.677,Deep Screening Overdue,C,2024-09-14,2024-10-12,0,Open
TMS_TASK_011200,SEC_024,94.198,94.807,Track Parameter Deviation,A,2024-10-09,2024-10-11,0,Completed
TMS_TASK_011201,SEC_049,196.806,198.124,Rail Fracture Risk,B,2024-12-23,2025-01-07,4,Deferred
TMS_TASK_011202,SEC_027,126.784,127.991,Deep Screening Overdue,B,2024-12-12,2024-12-19,0,Completed
TMS_TASK_011203,SEC_021,88.946,89.636,Track Parameter Deviation,B,2024-09-04,2024-09-15,0,Completed
TMS_TASK_011204,SEC_004,23.659,23.846,Ballast Issue,B,2024-03-04,2024-03-18,3,Deferred
TMS_TASK_011205,SEC_015,72.469,72.894,Ballast Issue,B,2024-03-21,2024-04-03,0,Completed
TMS_TASK_011206,SEC_044,175.126,175.526,Rail Fracture Risk,A,2024-02-17,2024-02-18,0,Open
TMS_TASK_011207,SEC_023,93.552,93.833,Ballast Issue,C,2024-06-21,2024-07-28,0,Open
TMS_TASK_011208,SEC_045,181.553,182.132,Ballast Issue,C,2024-07-06,2024-08-16,0,Completed
TMS_TASK_011209,SEC_027,126.433,127.641,Ballast Issue,A,2024-01-22,2024-01-26,0,Completed
TMS_TASK_011210,SEC_027,127.316,127.56,Track Parameter Deviation,B,2024-07-28,2024-08-13,0,Completed
TMS_TASK_011211,SEC_022,91.561,92.245,Weld Failure,A,2024-01-13,2024-01-14,0,Completed
TMS_TASK_011212,SEC_028,131.172,131.884,Deep Screening Overdue,B,2024-12-12,2024-12-27,0,In-Progress
TMS_TASK_011213,SEC_004,20.79,22.221,Ballast Issue,C,2024-01-12,2024-02-14,0,Open
TMS_TASK_011214,SEC_003,19.234,19.636,Track Parameter Deviation,A,2024-06-23,2024-06-24,0,Completed
TMS_TASK_011215,SEC_024,94.253,94.862,Ballast Issue,C,2024-03-16,2024-04-06,0,Open
TMS_TASK_011216,SEC_030,137.423,138.172,Weld Failure,B,2024-12-29,2025-01-17,0,In-Progress
TMS_TASK_011217,SEC_027,127.201,128.058,Ballast Issue,C,2024-04-25,2024-05-24,0,Completed
TMS_TASK_011218,SEC_022,91.957,92.769,Rail Fracture Risk,A,2024-05-11,2024-05-12,0,Completed
TMS_TASK_011219,SEC_015,71.881,73.045,Ballast Issue,B,2024-09-27,2024-10-04,0,Open
TMS_TASK_011220,SEC_035,152.51,153.564,Ballast Issue,B,2024-08-05,2024-08-12,0,Open
TMS_TASK_011221,SEC_030,137.012,138.429,Deep Screening Overdue,B,2024-04-26,2024-05-12,0,Completed
TMS_TASK_011222,SEC_003,14.183,15.365,Deep Screening Overdue,B,2024-04-16,2024-04-23,0,Open
TMS_TASK_011223,SEC_023,93.443,93.723,Track Parameter Deviation,B,2024-04-10,2024-04-19,0,Open
TMS_TASK_011224,SEC_035,152.201,153.223,Ballast Issue,B,2024-03-27,2024-04-03,3,Deferred
TMS_TASK_011225,SEC_039,161.469,162.44,Rail Fracture Risk,A,2024-03-23,2024-03-26,0,Open
TMS_TASK_011226,SEC_015,71.431,72.669,Weld Failure,B,2024-08-16,2024-08-27,0,In-Progress
TMS_TASK_011227,SEC_046,187.752,188.154,Rail Fracture Risk,A,2024-10-10,2024-10-11,0,Completed
TMS_TASK_011228,SEC_032,140.405,140.963,Weld Failure,C,2024-09-23,2024-10-12,2,Open
TMS_TASK_011229,SEC_022,91.646,92.321,Track Parameter Deviation,C,2024-10-16,2024-11-17,0,Open
TMS_TASK_011230,SEC_031,139.136,139.422,Weld Failure,A,2024-05-12,2024-05-15,0,In-Progress
TMS_TASK_011231,SEC_043,167.967,168.428,Track Parameter Deviation,B,2024-03-19,2024-04-06,1,Deferred
TMS_TASK_011232,SEC_012,59.402,60.669,Weld Failure,A,2024-02-13,2024-02-19,0,Completed
TMS_TASK_011233,SEC_008,38.967,39.479,Weld Failure,C,2024-11-03,2024-12-13,0,In-Progress
TMS_TASK_011234,SEC_022,92.051,92.368,Track Parameter Deviation,B,2024-07-03,2024-07-13,0,In-Progress
TMS_TASK_011235,SEC_005,26.509,26.688,Weld Failure,A,2024-03-13,2024-03-20,4,Deferred
TMS_TASK_011236,SEC_041,165.155,165.613,Ballast Issue,C,2024-05-18,2024-06-11,0,Completed
TMS_TASK_011237,SEC_048,193.32,193.807,Ballast Issue,A,2024-08-23,2024-08-30,0,Completed
TMS_TASK_011238,SEC_030,137.257,138.229,Ballast Issue,B,2024-05-09,2024-05-28,0,In-Progress
TMS_TASK_011239,SEC_049,194.664,195.673,Rail Fracture Risk,A,2024-04-24,2024-04-27,0,In-Progress
TMS_TASK_011240,SEC_004,25.16,25.358,Track Parameter Deviation,B,2024-11-04,2024-11-13,4,In-Progress
TMS_TASK_011241,SEC_031,139.274,139.561,Deep Screening Overdue,A,2024-03-08,2024-03-13,0,Completed
TMS_TASK_011242,SEC_022,90.583,91.638,Weld Failure,C,2024-07-03,2024-08-07,4,Deferred
TMS_TASK_011243,SEC_014,66.101,66.734,Weld Failure,A,2024-03-21,2024-03-28,0,Completed
TMS_TASK_011244,SEC_016,74.381,74.414,Deep Screening Overdue,C,2024-09-21,2024-10-05,0,Open
TMS_TASK_011245,SEC_027,126.535,127.527,Rail Fracture Risk,A,2024-12-30,2025-01-01,0,Completed
TMS_TASK_011246,SEC_032,144.576,145.436,Deep Screening Overdue,C,2024-04-06,2024-05-13,0,Completed
TMS_TASK_011247,SEC_009,41.71,41.788,Track Parameter Deviation,B,2024-01-17,2024-01-30,2,Deferred
TMS_TASK_011248,SEC_031,139.18,139.467,Deep Screening Overdue,B,2024-03-15,2024-04-02,2,Open
TMS_TASK_011249,SEC_046,188.05,188.524,Deep Screening Overdue,C,2024-02-14,2024-03-22,0,Deferred
TMS_TASK_011250,SEC_001,6.324,7.436,Track Parameter Deviation,B,2024-02-23,2024-03-02,0,Completed
TMS_TASK_011251,SEC_044,175.557,176.467,Track Parameter Deviation,B,2024-10-21,2024-11-03,0,Completed
TMS_TASK_011252,SEC_030,136.652,136.909,Rail Fracture Risk,B,2024-05-31,2024-06-14,0,Completed
TMS_TASK_011253,SEC_017,75.006,76.159,Ballast Issue,B,2024-10-12,2024-10-29,0,In-Progress
TMS_TASK_011254,SEC_037,155.256,155.595,Rail Fracture Risk,A,2024-08-16,2024-08-22,1,In-Progress
TMS_TASK_011255,SEC_031,139.235,139.521,Ballast Issue,C,2024-06-03,2024-07-04,0,In-Progress
TMS_TASK_011256,SEC_038,157.8,158.26,Ballast Issue,C,2024-09-16,2024-10-02,1,Deferred
TMS_TASK_011257,SEC_004,21.004,22.456,Deep Screening Overdue,B,2024-01-17,2024-01-27,0,Completed
TMS_TASK_011258,SEC_003,15.598,16.245,Deep Screening Overdue,C,2024-02-12,2024-03-28,0,Completed
TMS_TASK_011259,SEC_032,146.201,147.077,Rail Fracture Risk,B,2024-03-19,2024-03-29,1,Deferred
TMS_TASK_011260,SEC_015,71.919,73.291,Ballast Issue,B,2024-02-24,2024-03-06,0,In-Progress
TMS_TASK_011261,SEC_012,60.445,61.101,Track Parameter Deviation,A,2024-04-03,2024-04-04,0,Completed
TMS_TASK_011262,SEC_021,88.851,89.541,Weld Failure,A,2024-08-21,2024-08-24,0,In-Progress
TMS_TASK_011263,SEC_036,154.58,155.018,Deep Screening Overdue,B,2024-06-11,2024-06-28,1,Deferred
TMS_TASK_011264,SEC_009,43.012,43.726,Track Parameter Deviation,A,2024-11-28,2024-12-04,0,In-Progress
TMS_TASK_011265,SEC_048,193.296,193.783,Weld Failure,C,2024-10-13,2024-10-30,0,Open
TMS_TASK_011266,SEC_021,88.925,89.615,Weld Failure,B,2024-10-01,2024-10-13,0,Open
TMS_TASK_011267,SEC_008,38.522,39.034,Rail Fracture Risk,B,2024-11-05,2024-11-26,0,Completed
TMS_TASK_011268,SEC_004,19.819,20.897,Ballast Issue,C,2024-11-06,2024-12-09,0,Deferred
TMS_TASK_011269,SEC_043,165.9,166.62,Deep Screening Overdue,B,2024-01-02,2024-01-23,0,Completed
TMS_TASK_011270,SEC_006,30.452,30.564,Weld Failure,B,2024-03-18,2024-04-08,0,Open
TMS_TASK_011271,SEC_021,89.288,89.978,Deep Screening Overdue,B,2024-02-02,2024-02-12,0,Open
TMS_TASK_011272,SEC_033,148.676,149.945,Deep Screening Overdue,B,2024-11-25,2024-12-14,0,Open
TMS_TASK_011273,SEC_026,117.946,118.864,Rail Fracture Risk,A,2024-02-08,2024-02-13,4,Deferred
TMS_TASK_011274,SEC_013,63.612,64.904,Rail Fracture Risk,B,2024-05-11,2024-05-25,0,Completed
TMS_TASK_011275,SEC_006,29.858,31.236,Weld Failure,A,2024-03-06,2024-03-13,0,In-Progress
TMS_TASK_011276,SEC_035,153.189,153.737,Rail Fracture Risk,A,2024-07-30,2024-08-01,0,Completed
TMS_TASK_011277,SEC_025,100.413,101.746,Ballast Issue,C,2024-06-09,2024-07-10,0,Open
TMS_TASK_011278,SEC_003,13.639,14.812,Rail Fracture Risk,C,2024-11-18,2024-12-09,0,Open
TMS_TASK_011279,SEC_009,43.183,43.852,Ballast Issue,B,2024-08-25,2024-09-09,4,Deferred
TMS_TASK_011280,SEC_028,132.513,133.092,Track Parameter Deviation,A,2024-03-11,2024-03-13,0,Open
TMS_TASK_011281,SEC_009,42.431,43.426,Rail Fracture Risk,C,2024-11-11,2024-12-13,0,Open
TMS_TASK_011282,SEC_020,88.235,88.684,Ballast Issue,C,2024-12-19,2025-01-18,0,Open
TMS_TASK_011283,SEC_007,36.812,37.215,Rail Fracture Risk,A,2024-07-18,2024-07-21,0,Open
TMS_TASK_011284,SEC_040,164.006,164.488,Ballast Issue,C,2024-11-15,2024-12-16,0,Completed
TMS_TASK_011285,SEC_031,139.194,139.48,Rail Fracture Risk,B,2024-10-27,2024-11-04,1,Deferred
TMS_TASK_011286,SEC_039,163.532,163.634,Deep Screening Overdue,A,2024-01-17,2024-01-24,0,Completed
TMS_TASK_011287,SEC_003,16.269,16.504,Weld Failure,B,2024-07-02,2024-07-12,0,Open
TMS_TASK_011288,SEC_019,87.686,87.857,Track Parameter Deviation,A,2024-09-28,2024-10-05,0,Completed
TMS_TASK_011289,SEC_014,69.645,69.809,Ballast Issue,C,2024-08-19,2024-09-18,1,In-Progress
TMS_TASK_011290,SEC_031,139.166,139.453,Deep Screening Overdue,A,2024-11-01,2024-11-04,0,Completed
TMS_TASK_011291,SEC_041,164.954,165.412,Weld Failure,B,2024-05-07,2024-05-14,0,Open
TMS_TASK_011292,SEC_012,61.178,62.629,Rail Fracture Risk,B,2024-08-09,2024-08-16,0,Completed
TMS_TASK_011293,SEC_038,157.563,158.571,Weld Failure,A,2024-07-15,2024-07-17,0,Completed
TMS_TASK_011294,SEC_029,135.116,135.779,Ballast Issue,C,2024-07-12,2024-08-21,1,In-Progress
TMS_TASK_011295,SEC_041,165.047,165.398,Track Parameter Deviation,A,2024-08-02,2024-08-06,0,Completed
TMS_TASK_011296,SEC_004,24.366,25.056,Deep Screening Overdue,A,2024-09-14,2024-09-19,1,Deferred
TMS_TASK_011297,SEC_049,194.818,195.077,Track Parameter Deviation,C,2024-08-03,2024-09-06,1,Open
TMS_TASK_011298,SEC_022,91.987,93.348,Track Parameter Deviation,C,2024-03-10,2024-04-11,1,In-Progress
TMS_TASK_011299,SEC_014,68.966,69.793,Rail Fracture Risk,B,2024-06-10,2024-06-21,0,In-Progress
TMS_TASK_011300,SEC_009,44.788,45.118,Rail Fracture Risk,B,2024-09-27,2024-10-05,4,Deferred
TMS_TASK_011301,SEC_049,194.866,196.174,Deep Screening Overdue,A,2024-05-24,2024-05-31,0,Deferred
TMS_TASK_011302,SEC_044,172.191,173.316,Weld Failure,B,2024-10-06,2024-10-27,0,Completed
TMS_TASK_011303,SEC_007,33.62,34.323,Weld Failure,B,2024-04-24,2024-05-05,0,Deferred
TMS_TASK_011304,SEC_022,91.07,92.383,Weld Failure,B,2024-11-16,2024-11-26,1,Deferred
TMS_TASK_011305,SEC_036,154.509,154.948,Deep Screening Overdue,B,2024-01-20,2024-02-09,0,Completed
TMS_TASK_011306,SEC_029,134.876,135.632,Ballast Issue,B,2024-10-08,2024-10-15,0,In-Progress
TMS_TASK_011307,SEC_010,45.946,45.978,Deep Screening Overdue,B,2024-01-28,2024-02-08,4,Deferred
TMS_TASK_011308,SEC_018,85.173,85.499,Deep Screening Overdue,A,2024-04-12,2024-04-13,0,Open
TMS_TASK_011309,SEC_019,87.684,87.855,Ballast Issue,C,2024-11-24,2025-01-05,0,In-Progress
TMS_TASK_011310,SEC_015,71.447,72.858,Track Parameter Deviation,B,2024-05-20,2024-06-04,0,In-Progress
TMS_TASK_011311,SEC_048,193.632,193.998,Rail Fracture Risk,A,2024-04-06,2024-04-10,0,Open
TMS_TASK_011312,SEC_010,45.945,45.977,Track Parameter Deviation,A,2024-12-12,2024-12-13,0,Open
TMS_TASK_011313,SEC_035,152.02,153.061,Ballast Issue,C,2024-06-30,2024-07-28,0,Completed
TMS_TASK_011314,SEC_045,182.726,183.358,Deep Screening Overdue,C,2024-12-22,2025-02-02,0,Open
TMS_TASK_011315,SEC_039,162.407,162.983,Weld Failure,B,2024-10-09,2024-10-26,0,In-Progress
TMS_TASK_011316,SEC_040,164.275,164.757,Weld Failure,C,2024-07-20,2024-08-12,0,In-Progress
TMS_TASK_011317,SEC_008,38.676,39.187,Ballast Issue,B,2024-05-16,2024-06-05,0,In-Progress
TMS_TASK_011318,SEC_007,36.497,36.791,Rail Fracture Risk,A,2024-06-26,2024-06-27,0,In-Progress
TMS_TASK_011319,SEC_039,162.332,163.028,Ballast Issue,C,2024-06-21,2024-08-05,0,Deferred
TMS_TASK_011320,SEC_037,155.334,155.828,Deep Screening Overdue,A,2024-04-26,2024-04-29,0,Completed
TMS_TASK_011321,SEC_037,155.208,155.968,Ballast Issue,B,2024-08-11,2024-08-30,1,Deferred
TMS_TASK_011322,SEC_021,88.965,89.655,Weld Failure,B,2024-08-18,2024-08-29,0,Open
TMS_TASK_011323,SEC_026,118.007,118.274,Deep Screening Overdue,B,2024-02-06,2024-02-21,0,Open
TMS_TASK_011324,SEC_001,6.964,7.869,Weld Failure,B,2024-06-12,2024-06-20,0,Open
TMS_TASK_011325,SEC_015,72.743,73.206,Rail Fracture Risk,A,2024-12-11,2024-12-13,0,Completed
TMS_TASK_011326,SEC_026,113.2,114.093,Track Parameter Deviation,B,2024-11-04,2024-11-15,0,Open
TMS_TASK_011327,SEC_007,35.726,35.804,Ballast Issue,B,2024-09-03,2024-09-23,2,Deferred
TMS_TASK_011328,SEC_007,37.359,38.19,Weld Failure,A,2024-05-01,2024-05-08,0,Open
TMS_TASK_011329,SEC_003,14.656,15.573,Rail Fracture Risk,B,2024-08-29,2024-09-14,0,Completed
TMS_TASK_011330,SEC_011,46.232,47.36,Ballast Issue,B,2024-11-28,2024-12-07,0,Open
TMS_TASK_011331,SEC_049,198.038,199.109,Ballast Issue,C,2024-09-11,2024-10-14,0,Open
TMS_TASK_011332,SEC_035,152.321,152.618,Ballast Issue,B,2024-12-25,2025-01-08,0,Open
TMS_TASK_011333,SEC_047,192.654,192.844,Ballast Issue,B,2024-10-06,2024-10-20,4,Deferred
TMS_TASK_011334,SEC_013,63.478,63.894,Ballast Issue,C,2024-12-27,2025-02-03,0,Open
TMS_TASK_011335,SEC_030,138.25,138.962,Ballast Issue,B,2024-01-21,2024-01-29,4,Deferred
TMS_TASK_011336,SEC_044,173.279,173.436,Ballast Issue,C,2024-10-23,2024-12-06,0,Open
TMS_TASK_011337,SEC_018,84.857,85.224,Deep Screening Overdue,B,2024-09-01,2024-09-18,1,Deferred
TMS_TASK_011338,SEC_033,149.035,150.354,Weld Failure,A,2024-08-02,2024-08-03,0,Open
TMS_TASK_011339,SEC_034,151.36,151.663,Track Parameter Deviation,B,2024-07-01,2024-07-12,0,In-Progress
TMS_TASK_011340,SEC_041,164.918,165.376,Weld Failure,C,2024-02-11,2024-03-18,4,Deferred
TMS_TASK_011341,SEC_048,193.593,194.08,Track Parameter Deviation,A,2024-01-10,2024-01-12,0,In-Progress
TMS_TASK_011342,SEC_031,139.206,139.492,Deep Screening Overdue,B,2024-07-06,2024-07-14,1,Deferred
TMS_TASK_011343,SEC_029,134.385,134.741,Weld Failure,A,2024-03-26,2024-03-30,0,Open
TMS_TASK_011344,SEC_043,168.643,169.36,Rail Fracture Risk,B,2024-12-25,2025-01-07,0,Deferred
TMS_TASK_011345,SEC_034,151.381,151.595,Deep Screening Overdue,A,2024-08-18,2024-08-23,0,Deferred
TMS_TASK_011346,SEC_018,86.358,87.463,Ballast Issue,B,2024-07-05,2024-07-23,0,Completed
TMS_TASK_011347,SEC_031,139.363,139.649,Ballast Issue,B,2024-01-02,2024-01-16,0,Completed
TMS_TASK_011348,SEC_027,128.18,128.323,Rail Fracture Risk,A,2024-09-26,2024-09-29,0,In-Progress
TMS_TASK_011349,SEC_012,60.102,61.308,Track Parameter Deviation,A,2024-09-14,2024-09-20,0,Open
TMS_TASK_011350,SEC_026,112.933,113.495,Track Parameter Deviation,C,2024-02-04,2024-02-25,0,Completed
TMS_TASK_011351,SEC_031,139.231,139.381,Track Parameter Deviation,B,2024-09-01,2024-09-08,0,Open
TMS_TASK_011352,SEC_045,182.396,183.04,Deep Screening Overdue,C,2024-12-17,2025-01-05,3,Deferred
TMS_TASK_011353,SEC_029,134.237,134.658,Track Parameter Deviation,C,2024-07-08,2024-08-12,3,Open
TMS_TASK_011354,SEC_009,45.314,45.632,Ballast Issue,C,2024-12-24,2025-01-29,0,Completed
TMS_TASK_011355,SEC_049,197.093,197.359,Ballast Issue,C,2024-11-04,2024-12-02,2,Deferred
TMS_TASK_011356,SEC_029,134.788,135.358,Deep Screening Overdue,B,2024-03-10,2024-03-21,0,Deferred
TMS_TASK_011357,SEC_015,73.857,73.921,Track Parameter Deviation,C,2024-04-21,2024-06-04,1,Open
TMS_TASK_011358,SEC_037,155.351,155.986,Track Parameter Deviation,A,2024-03-31,2024-04-05,1,Open
TMS_TASK_011359,SEC_019,87.721,87.892,Ballast Issue,C,2024-06-20,2024-07-31,0,In-Progress
TMS_TASK_011360,SEC_019,87.636,87.807,Weld Failure,B,2024-05-31,2024-06-16,0,In-Progress
TMS_TASK_011361,SEC_042,165.828,165.87,Ballast Issue,C,2024-08-28,2024-09-26,0,In-Progress
TMS_TASK_011362,SEC_043,166.364,167.825,Track Parameter Deviation,B,2024-10-05,2024-10-20,3,In-Progress
TMS_TASK_011363,SEC_026,119.432,120.291,Rail Fracture Risk,A,2024-04-28,2024-05-04,2,Deferred
TMS_TASK_011364,SEC_019,87.639,87.81,Deep Screening Overdue,B,2024-09-29,2024-10-06,1,In-Progress
TMS_TASK_011365,SEC_043,167.451,168.184,Weld Failure,A,2024-01-19,2024-01-23,0,Open
TMS_TASK_011366,SEC_009,42.992,44.101,Track Parameter Deviation,B,2024-06-11,2024-06-29,4,Deferred
TMS_TASK_011367,SEC_037,155.566,156.327,Ballast Issue,C,2024-09-23,2024-10-08,3,Deferred
TMS_TASK_011368,SEC_029,134.891,136.201,Deep Screening Overdue,B,2024-10-02,2024-10-16,0,Open
TMS_TASK_011369,SEC_042,165.789,165.83,Deep Screening Overdue,C,2024-11-12,2024-12-05,0,Deferred
