train_number,train_name,from_station_code,from_station_name,to_station_code,to_station_name,depart_from,arrive_at,from_seq,to_seq,from_distance_km,to_distance_km,section_distance_km,source
16794.0,Shraddha Set,TPJ,Tiruchirappa,MNM,Manamadurai,01:45:00,04:13:00,18.0,19.0,2655.0,2806.0,151.0,derived_from_OGD_timetable
16794.0,Shraddha Set,MNM,Manamadurai,RMM,Rameswaram,04:15:00,07:10:00,19.0,20.0,2806.0,2912.0,106.0,derived_from_OGD_timetable
16853.0,Cholan Exp,MS,Chennai Egmo,TBM,Tambaram,08:30:00,08:58:00,1.0,2.0,0.0,24.0,24.0,derived_from_OGD_timetable
16853.0,Cholan Exp,TBM,Tambaram,CGL,Chengalpattu,09:00:00,09:28:00,2.0,3.0,24.0,55.0,31.0,derived_from_OGD_timetable
16853.0,Cholan Exp,CGL,Chengalpattu,MLMR,Melmaruvathu,09:30:00,09:53:00,3.0,4.0,55.0,91.0,36.0,derived_from_OGD_timetable
16853.0,Cholan Exp,MLMR,Melmaruvathu,TMV,Tindivanam,09:55:00,10:19:00,4.0,5.0,91.0,121.0,30.0,derived_from_OGD_timetable
16853.0,Cholan Exp,TMV,Tindivanam,VM,Villupuram J,10:20:00,11:05:00,5.0,6.0,121.0,158.0,37.0,derived_from_OGD_timetable
16853.0,Cholan Exp,VM,Villupuram J,PRT,Panruti,11:10:00,11:29:00,6.0,7.0,158.0,178.0,20.0,derived_from_OGD_timetable
16853.0,Cholan Exp,PRT,Panruti,TDPR,Tiruppadirip,11:30:00,11:44:00,7.0,8.0,178.0,200.0,22.0,derived_from_OGD_timetable
16853.0,Cholan Exp,TDPR,Tiruppadirip,CUPJ,Cuddalore Po,11:45:00,11:52:00,8.0,9.0,200.0,204.0,4.0,derived_from_OGD_timetable
16853.0,Cholan Exp,CUPJ,Cuddalore Po,CDM,Chidambaram,11:53:00,12:24:00,9.0,10.0,204.0,243.0,39.0,derived_from_OGD_timetable
16853.0,Cholan Exp,CDM,Chidambaram,SY,Sirkazhi,12:25:00,12:39:00,10.0,11.0,243.0,260.0,17.0,derived_from_OGD_timetable
16853.0,Cholan Exp,SY,Sirkazhi,VDL,Vaithisvaran,12:40:00,12:47:00,11.0,12.0,260.0,266.0,6.0,derived_from_OGD_timetable
16853.0,Cholan Exp,VDL,Vaithisvaran,MV,Mayiladutura,12:48:00,13:03:00,12.0,13.0,266.0,280.0,14.0,derived_from_OGD_timetable
16853.0,Cholan Exp,MV,Mayiladutura,ADT,Aduthurai,13:05:00,13:24:00,13.0,14.0,280.0,300.0,20.0,derived_from_OGD_timetable
16853.0,Cholan Exp,ADT,Aduthurai,KMU,Kumbakonam,13:25:00,13:48:00,14.0,15.0,300.0,311.0,11.0,derived_from_OGD_timetable
16853.0,Cholan Exp,KMU,Kumbakonam,PML,Papanasam,13:50:00,14:04:00,15.0,16.0,311.0,325.0,14.0,derived_from_OGD_timetable
16853.0,Cholan Exp,PML,Papanasam,TJ,Thanjavur Jn,14:05:00,14:33:00,16.0,17.0,325.0,350.0,25.0,derived_from_OGD_timetable
16853.0,Cholan Exp,TJ,Thanjavur Jn,BAL,Budalur,14:35:00,14:49:00,17.0,18.0,350.0,367.0,17.0,derived_from_OGD_timetable
16853.0,Cholan Exp,BAL,Budalur,TPJ,Tiruchirappa,14:50:00,16:15:00,18.0,19.0,367.0,400.0,33.0,derived_from_OGD_timetable
16854.0,Cholan Exp,TPJ,Tiruchirappa,BAL,Budalur,10:00:00,10:29:00,1.0,2.0,0.0,32.0,32.0,derived_from_OGD_timetable
16854.0,Cholan Exp,BAL,Budalur,TJ,Thanjavur Jn,10:30:00,10:43:00,2.0,3.0,32.0,49.0,17.0,derived_from_OGD_timetable
16854.0,Cholan Exp,TJ,Thanjavur Jn,PML,Papanasam,10:45:00,11:04:00,3.0,4.0,49.0,74.0,25.0,derived_from_OGD_timetable
16854.0,Cholan Exp,PML,Papanasam,KMU,Kumbakonam,11:05:00,11:19:00,4.0,5.0,74.0,89.0,15.0,derived_from_OGD_timetable
16854.0,Cholan Exp,KMU,Kumbakonam,ADT,Aduthurai,11:20:00,11:29:00,5.0,6.0,89.0,100.0,11.0,derived_from_OGD_timetable
16854.0,Cholan Exp,ADT,Aduthurai,MV,Mayiladutura,11:30:00,11:48:00,6.0,7.0,100.0,120.0,20.0,derived_from_OGD_timetable
16854.0,Cholan Exp,MV,Mayiladutura,VDL,Vaithisvaran,11:50:00,12:04:00,7.0,8.0,120.0,134.0,14.0,derived_from_OGD_timetable
16854.0,Cholan Exp,VDL,Vaithisvaran,SY,Sirkazhi,12:05:00,12:12:00,8.0,9.0,134.0,140.0,6.0,derived_from_OGD_timetable
16854.0,Cholan Exp,SY,Sirkazhi,CDM,Chidambaram,12:13:00,12:28:00,9.0,10.0,140.0,157.0,17.0,derived_from_OGD_timetable
16854.0,Cholan Exp,CDM,Chidambaram,CUPJ,Cuddalore Po,12:30:00,13:14:00,10.0,11.0,157.0,195.0,38.0,derived_from_OGD_timetable
16854.0,Cholan Exp,CUPJ,Cuddalore Po,TDPR,Tiruppadirip,13:15:00,13:24:00,11.0,12.0,195.0,199.0,4.0,derived_from_OGD_timetable
16854.0,Cholan Exp,TDPR,Tiruppadirip,PRT,Panruti,13:25:00,13:44:00,12.0,13.0,199.0,222.0,23.0,derived_from_OGD_timetable
16854.0,Cholan Exp,PRT,Panruti,VM,Villupuram J,13:45:00,14:50:00,13.0,14.0,222.0,242.0,20.0,derived_from_OGD_timetable
16854.0,Cholan Exp,VM,Villupuram J,TMV,Tindivanam,14:55:00,15:28:00,14.0,15.0,242.0,279.0,37.0,derived_from_OGD_timetable
16854.0,Cholan Exp,TMV,Tindivanam,MLMR,Melmaruvathu,15:30:00,15:53:00,15.0,16.0,279.0,309.0,30.0,derived_from_OGD_timetable
16854.0,Cholan Exp,MLMR,Melmaruvathu,CGL,Chengalpattu,15:55:00,16:28:00,16.0,17.0,309.0,344.0,35.0,derived_from_OGD_timetable
16854.0,Cholan Exp,CGL,Chengalpattu,TBM,Tambaram,16:30:00,16:58:00,17.0,18.0,344.0,375.0,31.0,derived_from_OGD_timetable
16854.0,Cholan Exp,TBM,Tambaram,MS,Chennai Egmo,17:00:00,17:50:00,18.0,19.0,375.0,400.0,25.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,MS,Chennai Egmo,MBM,Mambalam,23:15:00,23:25:00,1.0,2.0,0.0,7.0,7.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,MBM,Mambalam,TBM,Tambaram,23:27:00,23:48:00,2.0,3.0,7.0,25.0,18.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,TBM,Tambaram,CGL,Chengalpattu,23:50:00,00:18:00,3.0,4.0,25.0,55.0,30.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,CGL,Chengalpattu,MLMR,Melmaruvathu,00:20:00,00:43:00,4.0,5.0,55.0,91.0,36.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,MLMR,Melmaruvathu,TMV,Tindivanam,00:45:00,01:08:00,5.0,6.0,91.0,121.0,30.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,TMV,Tindivanam,VM,Villupuram J,01:10:00,01:50:00,6.0,7.0,121.0,158.0,37.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,VM,Villupuram J,VRI,Vridha Chala,01:55:00,02:40:00,7.0,8.0,158.0,213.0,55.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,VRI,Vridha Chala,ALU,Ariyalur,02:42:00,03:09:00,8.0,9.0,213.0,266.0,53.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,ALU,Ariyalur,SRGM,Srirangam,03:10:00,03:49:00,9.0,10.0,266.0,324.0,58.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,SRGM,Srirangam,TPJ,Tiruchirappa,03:50:00,04:45:00,10.0,11.0,324.0,336.0,12.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,TPJ,Tiruchirappa,TP,Tiruchirappa,04:55:00,05:03:00,11.0,12.0,336.0,340.0,4.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,TP,Tiruchirappa,KLT,Kulitalai,05:05:00,05:33:00,12.0,13.0,340.0,373.0,33.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,KLT,Kulitalai,KRR,Karur Jn.,05:35:00,06:17:00,13.0,14.0,373.0,412.0,39.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,KRR,Karur Jn.,MPLM,Murthipalaya,06:20:00,06:39:00,14.0,15.0,412.0,422.0,10.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,MPLM,Murthipalaya,PGR,Pugalur,06:40:00,06:49:00,15.0,16.0,422.0,427.0,5.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,PGR,Pugalur,KMD,Kodumudi,06:50:00,07:04:00,16.0,17.0,427.0,439.0,12.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,KMD,Kodumudi,URL,Unjalur,07:05:00,07:14:00,17.0,18.0,439.0,445.0,6.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,URL,Unjalur,ED,Erode Jn.,07:15:00,08:25:00,18.0,19.0,445.0,477.0,32.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,ED,Erode Jn.,UKL,Uttukuli,08:35:00,09:09:00,19.0,20.0,477.0,514.0,37.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,UKL,Uttukuli,TUP,Tiruppur,09:10:00,09:25:00,20.0,21.0,514.0,527.0,13.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,TUP,Tiruppur,PLMD,Pilamedu,09:30:00,10:09:00,21.0,22.0,527.0,568.0,41.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,PLMD,Pilamedu,CBF,Coimbatore N,10:10:00,10:18:00,22.0,23.0,568.0,575.0,7.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,CBF,Coimbatore N,CBE,Coimbatore,10:20:00,10:30:00,23.0,24.0,575.0,577.0,2.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,CBE,Coimbatore,PTJ,Podanur Jn.,10:35:00,11:38:00,24.0,25.0,577.0,583.0,6.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,PTJ,Podanur Jn.,PGT,Palakkad Jn,11:40:00,12:40:00,25.0,26.0,583.0,632.0,49.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,PGT,Palakkad Jn,OTP,Ottappalam,12:45:00,13:18:00,26.0,27.0,632.0,663.0,31.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,OTP,Ottappalam,SRR,Shoranur Jn.,13:20:00,14:05:00,27.0,28.0,663.0,676.0,13.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,SRR,Shoranur Jn.,PTB,Pattambi,14:10:00,14:23:00,28.0,29.0,676.0,687.0,11.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,PTB,Pattambi,KTU,Kuttippuram,14:25:00,14:38:00,29.0,30.0,687.0,706.0,19.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,KTU,Kuttippuram,TIR,Tirur,14:40:00,14:58:00,30.0,31.0,706.0,721.0,15.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,TIR,Tirur,TA,Tanur,15:00:00,15:08:00,31.0,32.0,721.0,729.0,8.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,TA,Tanur,PGI,Parpanangadi,15:10:00,15:23:00,32.0,33.0,729.0,737.0,8.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,PGI,Parpanangadi,KN,Kadalundi,15:25:00,15:33:00,33.0,34.0,737.0,747.0,10.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,KN,Kadalundi,FK,Ferok,15:35:00,15:43:00,34.0,35.0,747.0,752.0,5.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,FK,Ferok,CLT,Calicut,15:45:00,16:50:00,35.0,36.0,752.0,762.0,10.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,CLT,Calicut,QLD,Quilandi,17:00:00,17:18:00,36.0,37.0,762.0,786.0,24.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,QLD,Quilandi,BDJ,Vadakara,17:20:00,17:33:00,37.0,38.0,786.0,808.0,22.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,BDJ,Vadakara,MAHE,Mahe,17:35:00,17:43:00,38.0,39.0,808.0,821.0,13.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,MAHE,Mahe,TLY,Thalassery,17:45:00,17:58:00,39.0,40.0,821.0,830.0,9.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,TLY,Thalassery,CAN,Kannur,18:00:00,18:30:00,40.0,41.0,830.0,851.0,21.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,CAN,Kannur,KPQ,Kannapuram,18:35:00,18:49:00,41.0,42.0,851.0,865.0,14.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,KPQ,Kannapuram,PAZ,Payangadi,18:50:00,18:59:00,42.0,43.0,865.0,873.0,8.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,PAZ,Payangadi,PAY,Payyanur,19:00:00,19:14:00,43.0,44.0,873.0,885.0,12.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,PAY,Payyanur,CHV,Chervattur,19:15:00,19:29:00,44.0,45.0,885.0,899.0,14.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,CHV,Chervattur,NLE,Nileshwar,19:30:00,19:38:00,45.0,46.0,899.0,904.0,5.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,NLE,Nileshwar,KZE,Kanhangad,19:40:00,19:49:00,46.0,47.0,904.0,914.0,10.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,KZE,Kanhangad,KQK,Kottikulam,19:50:00,19:59:00,47.0,48.0,914.0,927.0,13.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,KQK,Kottikulam,KGQ,Kasaragod,20:00:00,20:08:00,48.0,49.0,927.0,937.0,10.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,KGQ,Kasaragod,KMQ,Kumbla,20:10:00,20:19:00,49.0,50.0,937.0,949.0,12.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,KMQ,Kumbla,MJS,Manjeshwar,20:20:00,20:38:00,50.0,51.0,949.0,966.0,17.0,derived_from_OGD_timetable
16859.0,Ms-Maq Expre,MJS,Manjeshwar,MAQ,Mangalore Ce,20:40:00,21:45:00,51.0,52.0,966.0,983.0,17.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,MAQ,Mangalore Ce,MJS,Manjeshwar,06:55:00,07:16:00,1.0,2.0,0.0,16.0,16.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,MJS,Manjeshwar,KMQ,Kumbla,07:17:00,07:31:00,2.0,3.0,16.0,33.0,17.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,KMQ,Kumbla,KGQ,Kasaragod,07:32:00,07:43:00,3.0,4.0,33.0,45.0,12.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,KGQ,Kasaragod,KQK,Kottikulam,07:45:00,07:54:00,4.0,5.0,45.0,55.0,10.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,KQK,Kottikulam,KZE,Kanhangad,07:55:00,08:08:00,5.0,6.0,55.0,68.0,13.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,KZE,Kanhangad,NLE,Nileshwar,08:10:00,08:18:00,6.0,7.0,68.0,78.0,10.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,NLE,Nileshwar,CHV,Chervattur,08:20:00,08:28:00,7.0,8.0,78.0,83.0,5.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,CHV,Chervattur,PAY,Payyanur,08:30:00,08:38:00,8.0,9.0,83.0,97.0,14.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,PAY,Payyanur,PAZ,Payangadi,08:40:00,08:48:00,9.0,10.0,97.0,109.0,12.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,PAZ,Payangadi,KPQ,Kannapuram,08:50:00,08:58:00,10.0,11.0,109.0,117.0,8.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,KPQ,Kannapuram,CAN,Kannur,09:00:00,09:25:00,11.0,12.0,117.0,131.0,14.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,CAN,Kannur,TLY,Thalassery,09:30:00,09:48:00,12.0,13.0,131.0,152.0,21.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,TLY,Thalassery,MAHE,Mahe,09:50:00,09:58:00,13.0,14.0,152.0,161.0,9.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,MAHE,Mahe,BDJ,Vadakara,10:00:00,10:08:00,14.0,15.0,161.0,174.0,13.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,BDJ,Vadakara,QLD,Quilandi,10:10:00,10:28:00,15.0,16.0,174.0,196.0,22.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,QLD,Quilandi,CLT,Calicut,10:30:00,10:55:00,16.0,17.0,196.0,220.0,24.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,CLT,Calicut,FK,Ferok,11:00:00,11:14:00,17.0,18.0,220.0,230.0,10.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,FK,Ferok,KN,Kadalundi,11:15:00,11:22:00,18.0,19.0,230.0,235.0,5.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,KN,Kadalundi,PGI,Parpanangadi,11:23:00,11:33:00,19.0,20.0,235.0,245.0,10.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,PGI,Parpanangadi,TA,Tanur,11:35:00,11:44:00,20.0,21.0,245.0,253.0,8.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,TA,Tanur,TIR,Tirur,11:45:00,11:53:00,21.0,22.0,253.0,261.0,8.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,TIR,Tirur,KTU,Kuttippuram,11:55:00,12:08:00,22.0,23.0,261.0,276.0,15.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,KTU,Kuttippuram,PTB,Pattambi,12:10:00,12:28:00,23.0,24.0,276.0,295.0,19.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,PTB,Pattambi,SRR,Shoranur Jn.,12:30:00,12:50:00,24.0,25.0,295.0,306.0,11.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,SRR,Shoranur Jn.,OTP,Ottappalam,12:55:00,13:13:00,25.0,26.0,306.0,319.0,13.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,OTP,Ottappalam,PGT,Palakkad Jn,13:15:00,13:40:00,26.0,27.0,319.0,350.0,31.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,PGT,Palakkad Jn,PTJ,Podanur Jn.,13:45:00,15:24:00,27.0,28.0,350.0,398.0,48.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,PTJ,Podanur Jn.,CBE,Coimbatore,15:25:00,15:37:00,28.0,29.0,398.0,404.0,6.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,CBE,Coimbatore,CBF,Coimbatore N,15:40:00,15:49:00,29.0,30.0,404.0,407.0,3.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,CBF,Coimbatore N,PLMD,Pilamedu,15:50:00,15:59:00,30.0,31.0,407.0,414.0,7.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,PLMD,Pilamedu,TUP,Tiruppur,16:00:00,16:28:00,31.0,32.0,414.0,455.0,41.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,TUP,Tiruppur,UKL,Uttukuli,16:30:00,16:44:00,32.0,33.0,455.0,468.0,13.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,UKL,Uttukuli,ED,Erode Jn.,16:45:00,17:45:00,33.0,34.0,468.0,505.0,37.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,ED,Erode Jn.,URL,Unjalur,17:55:00,18:34:00,34.0,35.0,505.0,537.0,32.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,URL,Unjalur,KMD,Kodumudi,18:35:00,18:44:00,35.0,36.0,537.0,543.0,6.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,KMD,Kodumudi,PGR,Pugalur,18:45:00,18:59:00,36.0,37.0,543.0,555.0,12.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,PGR,Pugalur,MPLM,Murthipalaya,19:00:00,19:14:00,37.0,38.0,555.0,560.0,5.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,MPLM,Murthipalaya,KRR,Karur Jn.,19:15:00,19:57:00,38.0,39.0,560.0,570.0,10.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,KRR,Karur Jn.,MMH,Mahadanapura,20:00:00,20:22:00,39.0,40.0,570.0,595.0,25.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,MMH,Mahadanapura,KLT,Kulitalai,20:23:00,20:39:00,40.0,41.0,595.0,609.0,14.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,KLT,Kulitalai,TP,Tiruchirappa,20:40:00,21:24:00,41.0,42.0,609.0,642.0,33.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,TP,Tiruchirappa,TPJ,Tiruchirappa,21:25:00,21:50:00,42.0,43.0,642.0,646.0,4.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,TPJ,Tiruchirappa,SRGM,Srirangam,22:00:00,22:18:00,43.0,44.0,646.0,658.0,12.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,SRGM,Srirangam,ALU,Ariyalur,22:20:00,23:09:00,44.0,45.0,658.0,716.0,58.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,ALU,Ariyalur,VRI,Vridha Chala,23:10:00,00:13:00,45.0,46.0,716.0,769.0,53.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,VRI,Vridha Chala,VM,Villupuram J,00:15:00,01:00:00,46.0,47.0,769.0,823.0,54.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,VM,Villupuram J,TMV,Tindivanam,01:10:00,01:44:00,47.0,48.0,823.0,861.0,38.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,TMV,Tindivanam,MLMR,Melmaruvathu,01:45:00,02:08:00,48.0,49.0,861.0,891.0,30.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,MLMR,Melmaruvathu,CGL,Chengalpattu,02:10:00,02:43:00,49.0,50.0,891.0,926.0,35.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,CGL,Chengalpattu,TBM,Tambaram,02:45:00,03:14:00,50.0,51.0,926.0,957.0,31.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,TBM,Tambaram,MBM,Mambalam,03:15:00,03:34:00,51.0,52.0,957.0,975.0,18.0,derived_from_OGD_timetable
16860.0,Maq Ms Exp,MBM,Mambalam,MS,Chennai Egmo,03:35:00,04:15:00,52.0,53.0,975.0,982.0,7.0,derived_from_OGD_timetable
18495.0,Rmm-Bbs Week,RMM,Rameswaram,RMD,Ramanathapur,08:30:00,08:59:00,1.0,2.0,0.0,46.0,46.0,derived_from_OGD_timetable
18495.0,Rmm-Bbs Week,RMD,Ramanathapur,PMK,Paramakkudi,09:30:00,09:59:00,2.0,3.0,46.0,82.0,36.0,derived_from_OGD_timetable
18495.0,Rmm-Bbs Week,PMK,Paramakkudi,MNM,Manamadurai,10:00:00,10:23:00,3.0,4.0,82.0,106.0,24.0,derived_from_OGD_timetable
18495.0,Rmm-Bbs Week,MNM,Manamadurai,SVGA,Sivaganga,10:25:00,10:44:00,4.0,5.0,106.0,126.0,20.0,derived_from_OGD_timetable
18495.0,Rmm-Bbs Week,SVGA,Sivaganga,DKO,Devakottai R,10:45:00,11:09:00,5.0,6.0,126.0,162.0,36.0,derived_from_OGD_timetable
18495.0,Rmm-Bbs Week,DKO,Devakottai R,KKDI,Karaikkudi,11:10:00,11:33:00,6.0,7.0,162.0,167.0,5.0,derived_from_OGD_timetable
18495.0,Rmm-Bbs Week,KKDI,Karaikkudi,PDKT,Pudukkottai,11:35:00,12:03:00,7.0,8.0,167.0,203.0,36.0,derived_from_OGD_timetable
18495.0,Rmm-Bbs Week,PDKT,Pudukkottai,TPJ,Tiruchirappa,12:04:00,13:25:00,8.0,9.0,203.0,256.0,53.0,derived_from_OGD_timetable
18495.0,Rmm-Bbs Week,TPJ,Tiruchirappa,TJ,Thanjavur Jn,13:30:00,14:13:00,9.0,10.0,256.0,306.0,50.0,derived_from_OGD_timetable
18495.0,Rmm-Bbs Week,TJ,Thanjavur Jn,KMU,Kumbakonam,14:15:00,14:53:00,10.0,11.0,306.0,345.0,39.0,derived_from_OGD_timetable
18495.0,Rmm-Bbs Week,KMU,Kumbakonam,MV,Mayiladutura,14:55:00,15:38:00,11.0,12.0,345.0,376.0,31.0,derived_from_OGD_timetable
18495.0,Rmm-Bbs Week,MV,Mayiladutura,SY,Sirkazhi,15:40:00,16:01:00,12.0,13.0,376.0,396.0,20.0,derived_from_OGD_timetable
18495.0,Rmm-Bbs Week,SY,Sirkazhi,TDPR,Tiruppadirip,16:02:00,17:08:00,13.0,14.0,396.0,456.0,60.0,derived_from_OGD_timetable
18495.0,Rmm-Bbs Week,TDPR,Tiruppadirip,VM,Villupuram J,17:10:00,19:00:00,14.0,15.0,456.0,498.0,42.0,derived_from_OGD_timetable
18495.0,Rmm-Bbs Week,VM,Villupuram J,MS,Chennai Egmo,19:15:00,22:05:00,15.0,16.0,498.0,657.0,159.0,derived_from_OGD_timetable
18495.0,Rmm-Bbs Week,MS,Chennai Egmo,GDR,Gudur Jn.,22:30:00,01:15:00,16.0,17.0,657.0,799.0,142.0,derived_from_OGD_timetable
18495.0,Rmm-Bbs Week,GDR,Gudur Jn.,NLR,Nellore,01:17:00,01:42:00,17.0,18.0,799.0,837.0,38.0,derived_from_OGD_timetable
18495.0,Rmm-Bbs Week,NLR,Nellore,BZA,Vijaywada Jn,01:43:00,05:30:00,18.0,19.0,837.0,1091.0,254.0,derived_from_OGD_timetable
18495.0,Rmm-Bbs Week,BZA,Vijaywada Jn,DVD,Duvvada,05:40:00,11:10:00,19.0,20.0,1091.0,1424.0,333.0,derived_from_OGD_timetable
18495.0,Rmm-Bbs Week,DVD,Duvvada,VSKP,Visakhapatna,11:12:00,11:40:00,20.0,21.0,1424.0,1442.0,18.0,derived_from_OGD_timetable
18495.0,Rmm-Bbs Week,VSKP,Visakhapatna,VZM,Vizianagaram,12:00:00,12:55:00,21.0,22.0,1442.0,1502.0,60.0,derived_from_OGD_timetable
18495.0,Rmm-Bbs Week,VZM,Vizianagaram,BAM,Berhampur,12:57:00,15:51:00,22.0,23.0,1502.0,1718.0,216.0,derived_from_OGD_timetable
18495.0,Rmm-Bbs Week,BAM,Berhampur,KUR,Khurda Road,15:53:00,18:10:00,23.0,24.0,1718.0,1865.0,147.0,derived_from_OGD_timetable
18495.0,Rmm-Bbs Week,KUR,Khurda Road,BBS,Bhubaneswar,18:15:00,18:40:00,24.0,25.0,1865.0,1884.0,19.0,derived_from_OGD_timetable
18496.0,Bbs-Rmm Week,BBS,Bhubaneswar,KUR,Khurda Road,12:00:00,12:20:00,1.0,2.0,0.0,18.0,18.0,derived_from_OGD_timetable
18496.0,Bbs-Rmm Week,KUR,Khurda Road,BAM,Berhampur,12:25:00,14:10:00,2.0,3.0,18.0,165.0,147.0,derived_from_OGD_timetable
