train_number,train_name,station_code,station_name,arrival_time,departure_time,day,sequence,distance_km,source_station_code,source_station_name,destination_station_code,destination_station_name,source,source_url
16106.0,Tcn - Ms Exp,CDM,Chidambaram,06:28:00,06:30:00,,22.0,531.0,TCN,Tiruchendur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16106.0,Tcn - Ms Exp,TDPR,Tiruppadirip,07:03:00,07:05:00,,23.0,574.0,TCN,Tiruchendur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16106.0,Tcn - Ms Exp,VM,Villupuram J,08:15:00,08:25:00,,24.0,616.0,TCN,Tiruchendur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16106.0,Tcn - Ms Exp,TMV,Tindivanam,08:58:00,09:00:00,,25.0,653.0,TCN,Tiruchendur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16106.0,Tcn - Ms Exp,MLMR,Melmaruvathu,09:23:00,09:25:00,,26.0,683.0,TCN,Tiruchendur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16106.0,Tcn - Ms Exp,CGL,Chengalpattu,09:58:00,10:00:00,,27.0,719.0,TCN,Tiruchendur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16106.0,Tcn - Ms Exp,TBM,Tambaram,10:28:00,10:30:00,,28.0,750.0,TCN,Tiruchendur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16106.0,Tcn - Ms Exp,MS,Chennai Egmo,11:25:00,11:25:00,,29.0,774.0,TCN,Tiruchendur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,MS,Chennai Egmo,08:15:00,08:15:00,,1.0,0.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,TBM,Tambaram,08:43:00,08:45:00,,2.0,24.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,CGL,Chengalpattu,09:13:00,09:15:00,,3.0,55.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,MLMR,Melmaruvathu,09:43:00,09:45:00,,4.0,91.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,TMV,Tindivanam,10:08:00,10:10:00,,5.0,121.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,VM,Villupuram J,10:50:00,10:55:00,,6.0,158.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,VRI,Vridha Chala,11:31:00,11:33:00,,7.0,212.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,PNDM,Pennadam,11:44:00,11:45:00,,8.0,231.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,ALU,Ariyalur,12:13:00,12:15:00,,9.0,266.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,SRGM,Srirangam,12:58:00,13:00:00,,10.0,324.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,TPJ,Tiruchirappa,13:30:00,13:35:00,,11.0,335.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,MPA,Manaparai,13:59:00,14:00:00,,12.0,372.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,DG,Dindigul Jn,14:48:00,14:50:00,,13.0,429.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,SDN,Sholavandan,15:15:00,15:16:00,,14.0,470.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,KON,Kudalnagar,15:34:00,15:35:00,,15.0,488.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,MDU,Madurai Jn,16:05:00,16:15:00,,16.0,492.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,VPT,Virudunagar,16:53:00,16:55:00,,17.0,535.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,SRT,Satur,17:14:00,17:15:00,,18.0,562.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,CVP,Kovilpatti,17:34:00,17:35:00,,19.0,584.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,MEJ,Vanchi Maniy,18:24:00,18:25:00,,20.0,620.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,TEN,Tirunelveli,19:30:00,19:35:00,,21.0,649.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,NNN,Nanguneri,20:19:00,20:20:00,,22.0,677.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,VLY,Valliyur,20:29:00,20:30:00,,23.0,691.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,AAY,Aralvaymoli,20:45:00,20:46:00,,24.0,709.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,NCJ,Nagercoil Jn,21:30:00,21:40:00,,25.0,722.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,ERL,Eraniel,21:51:00,21:52:00,,26.0,741.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,KZT,Kulitturai,22:15:00,22:16:00,,27.0,755.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,NYY,Neyyattinkar,22:41:00,22:42:00,,28.0,776.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,TVC,Trivandrum C,23:15:00,23:20:00,,29.0,793.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,CRY,Chirayinkil,23:41:00,23:42:00,,30.0,822.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,KVU,Kadakavur,23:49:00,23:50:00,,31.0,825.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,VAK,Varkala,00:01:00,00:02:00,,32.0,834.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,PVU,Paravur,00:15:00,00:16:00,,33.0,845.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,QLN,Quilon,00:30:00,00:35:00,,34.0,858.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,KYJ,Kayankulam J,01:18:00,01:20:00,,35.0,899.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,HAD,Haripad,01:35:00,01:36:00,,36.0,912.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,AMPA,Ambalapuzha,01:50:00,01:51:00,,37.0,930.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,ALLP,Alleppey,02:02:00,02:05:00,,38.0,942.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,SRTL,Shertalai,02:20:00,02:21:00,,39.0,966.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,ERS,Ernakulam. J,03:20:00,03:25:00,,40.0,999.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,ERN,Ernakulam To,03:30:00,03:32:00,,41.0,1001.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,AWY,Alwaye,03:50:00,03:52:00,,42.0,1018.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,AFK,Angamali (Fo,04:12:00,04:13:00,,43.0,1027.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,CKI,Chalakudi,04:30:00,04:31:00,,44.0,1043.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,IJK,Irinjalakuda,04:39:00,04:40:00,,45.0,1049.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,TCR,Trichur,05:00:00,05:03:00,,46.0,1073.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,PNQ,Punkunnam,05:06:00,05:07:00,,47.0,1075.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16127.0,Ms Guruvayur,GUV,Guruvayur,05:50:00,05:50:00,,48.0,1095.0,MS,Chennai Egmore,GUV,Guruvayur,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,GUV,Guruvayur,21:25:00,21:25:00,,1.0,0.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,PNQ,Punkunnam,21:45:00,21:46:00,,2.0,20.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,TCR,Trichur,21:50:00,21:53:00,,3.0,22.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,IJK,Irinjalakuda,22:14:00,22:15:00,,4.0,46.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,CKI,Chalakudi,22:23:00,22:24:00,,5.0,52.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,AFK,Angamali (Fo,22:38:00,22:39:00,,6.0,68.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,AWY,Alwaye,22:53:00,22:55:00,,7.0,77.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,ERN,Ernakulam To,23:15:00,23:17:00,,8.0,94.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,ERS,Ernakulam. J,23:40:00,23:45:00,,9.0,96.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,SRTL,Shertalai,00:30:00,00:31:00,,10.0,129.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,ALLP,Alleppey,00:47:00,00:50:00,,11.0,153.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,AMPA,Ambalapuzha,01:05:00,01:06:00,,12.0,165.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,HAD,Haripad,01:29:00,01:30:00,,13.0,183.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,KYJ,Kayankulam J,01:48:00,01:50:00,,14.0,196.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,QLN,Quilon,02:30:00,02:35:00,,15.0,237.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,PVU,Paravur,02:49:00,02:50:00,,16.0,250.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,VAK,Varkala,03:00:00,03:01:00,,17.0,261.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,KVU,Kadakavur,03:10:00,03:11:00,,18.0,270.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,CRY,Chirayinkil,03:16:00,03:17:00,,19.0,273.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,TVC,Trivandrum C,03:55:00,04:00:00,,20.0,302.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,NYY,Neyyattinkar,04:20:00,04:21:00,,21.0,319.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,KZT,Kulitturai,04:42:00,04:43:00,,22.0,340.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,ERL,Eraniel,05:10:00,05:11:00,,23.0,355.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,NCJ,Nagercoil Jn,05:45:00,05:55:00,,24.0,373.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,AAY,Aralvaymoli,06:14:00,06:15:00,,25.0,386.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,VLY,Valliyur,06:33:00,06:34:00,,26.0,404.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,NNN,Nanguneri,06:45:00,06:46:00,,27.0,418.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,TEN,Tirunelveli,07:40:00,07:45:00,,28.0,447.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,MEJ,Vanchi Maniy,08:25:00,08:35:00,,29.0,475.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,CVP,Kovilpatti,09:14:00,09:15:00,,30.0,512.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,SRT,Satur,09:36:00,09:37:00,,31.0,533.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,VPT,Virudunagar,09:58:00,10:00:00,,32.0,560.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,MDU,Madurai Jn,11:15:00,11:20:00,,33.0,603.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,SDN,Sholavandan,11:39:00,11:40:00,,34.0,624.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,DG,Dindigul Jn,12:19:00,12:20:00,,35.0,665.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,MPA,Manaparai,13:04:00,13:05:00,,36.0,723.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,TPJ,Tiruchirappa,14:00:00,14:05:00,,37.0,760.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,SRGM,Srirangam,14:24:00,14:25:00,,38.0,772.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,ALU,Ariyalur,15:19:00,15:20:00,,39.0,830.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,PNDM,Pennadam,15:43:00,15:44:00,,40.0,864.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,VRI,Vridha Chala,16:08:00,16:10:00,,41.0,883.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,VM,Villupuram J,17:10:00,17:15:00,,42.0,937.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,TMV,Tindivanam,17:48:00,17:50:00,,43.0,975.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,MLMR,Melmaruvathu,18:13:00,18:15:00,,44.0,1005.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,CGL,Chengalpattu,19:08:00,19:10:00,,45.0,1040.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,TBM,Tambaram,19:38:00,19:40:00,,46.0,1071.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,MBM,Mambalam,19:58:00,20:00:00,,47.0,1089.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16128.0,Guv Chennai,MS,Chennai Egmo,20:30:00,20:30:00,,48.0,1096.0,GUV,Guruvayur,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16181.0,Ms-Sct Silam,MS,Chennai Egmo,20:20:00,20:20:00,,1.0,0.0,MS,Chennai Egmore,SCT,Sengottai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16181.0,Ms-Sct Silam,TBM,Tambaram,20:48:00,20:50:00,,2.0,24.0,MS,Chennai Egmore,SCT,Sengottai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16181.0,Ms-Sct Silam,CGL,Chengalpattu,21:18:00,21:20:00,,3.0,55.0,MS,Chennai Egmore,SCT,Sengottai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16181.0,Ms-Sct Silam,MLMR,Melmaruvathu,21:44:00,21:45:00,,4.0,91.0,MS,Chennai Egmore,SCT,Sengottai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16181.0,Ms-Sct Silam,VM,Villupuram J,22:50:00,22:55:00,,5.0,158.0,MS,Chennai Egmore,SCT,Sengottai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16181.0,Ms-Sct Silam,VRI,Vridha Chala,23:40:00,23:42:00,,6.0,212.0,MS,Chennai Egmore,SCT,Sengottai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16181.0,Ms-Sct Silam,TPJ,Tiruchirappa,02:10:00,02:25:00,,7.0,335.0,MS,Chennai Egmore,SCT,Sengottai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16181.0,Ms-Sct Silam,PDKT,Pudukkottai,03:04:00,03:05:00,,8.0,388.0,MS,Chennai Egmore,SCT,Sengottai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16181.0,Ms-Sct Silam,CTND,Chettinad,03:24:00,03:25:00,,9.0,413.0,MS,Chennai Egmore,SCT,Sengottai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16181.0,Ms-Sct Silam,KKDI,Karaikkudi,03:38:00,03:40:00,,10.0,425.0,MS,Chennai Egmore,SCT,Sengottai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16181.0,Ms-Sct Silam,DKO,Devakottai R,03:46:00,03:47:00,,11.0,430.0,MS,Chennai Egmore,SCT,Sengottai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16181.0,Ms-Sct Silam,SVGA,Sivaganga,04:19:00,04:20:00,,12.0,465.0,MS,Chennai Egmore,SCT,Sengottai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16181.0,Ms-Sct Silam,MNM,Manamadurai,04:55:00,05:00:00,,13.0,486.0,MS,Chennai Egmore,SCT,Sengottai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16181.0,Ms-Sct Silam,NKK,Narikkudi,05:24:00,05:25:00,,14.0,507.0,MS,Chennai Egmore,SCT,Sengottai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16181.0,Ms-Sct Silam,TCH,Tiruchchuli,05:34:00,05:35:00,,15.0,520.0,MS,Chennai Egmore,SCT,Sengottai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16181.0,Ms-Sct Silam,APK,Aruppukkotta,05:45:00,05:46:00,,16.0,531.0,MS,Chennai Egmore,SCT,Sengottai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16181.0,Ms-Sct Silam,VPT,Virudunagar,06:08:00,06:10:00,,17.0,552.0,MS,Chennai Egmore,SCT,Sengottai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16181.0,Ms-Sct Silam,TTL,Tiruttangal,06:27:00,06:28:00,,18.0,574.0,MS,Chennai Egmore,SCT,Sengottai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16181.0,Ms-Sct Silam,SVKS,Sivakasi,06:34:00,06:35:00,,19.0,577.0,MS,Chennai Egmore,SCT,Sengottai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16181.0,Ms-Sct Silam,SVPR,Srivilliputt,06:49:00,06:50:00,,20.0,594.0,MS,Chennai Egmore,SCT,Sengottai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16181.0,Ms-Sct Silam,RJPM,Rajapalayam,07:01:00,07:02:00,,21.0,605.0,MS,Chennai Egmore,SCT,Sengottai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16181.0,Ms-Sct Silam,SNKL,Sankarankovi,07:25:00,07:26:00,,22.0,638.0,MS,Chennai Egmore,SCT,Sengottai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16181.0,Ms-Sct Silam,PBKS,Pambakovil S,07:37:00,07:38:00,,23.0,650.0,MS,Chennai Egmore,SCT,Sengottai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16181.0,Ms-Sct Silam,KDNL,Kadayanallur,07:48:00,07:49:00,,24.0,659.0,MS,Chennai Egmore,SCT,Sengottai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16181.0,Ms-Sct Silam,TSI,Tenkasi,08:04:00,08:05:00,,25.0,675.0,MS,Chennai Egmore,SCT,Sengottai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16181.0,Ms-Sct Silam,SCT,Sengottai Jn,09:20:00,09:20:00,,26.0,682.0,MS,Chennai Egmore,SCT,Sengottai Jn,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16182.0,Sct-Ms Silam,SCT,Sengottai Jn,16:00:00,16:00:00,,1.0,0.0,SCT,Sengottai Jn,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
16182.0,Sct-Ms Silam,TSI,Tenkasi,16:10:00,16:12:00,,2.0,7.0,SCT,Sengottai Jn,MS,Chennai Egmore,OGD_Train_details_22122017,https://data.gov.in/resource/train-details
